,TSEN34 (79042)
ACH-000936,-0.7045310484962609
ACH-000937,-0.5804156099973674
ACH-000938,-0.4307282397588932
ACH-000939,-0.7391949087598999
ACH-000941,-0.3752690763746846
ACH-000943,-0.5325308319376814
ACH-000946,-0.5517974416468711
ACH-000947,-0.4926680387141292
ACH-000948,-0.7181219357343294
ACH-000950,-0.8347092160782351
ACH-000953,-0.3888721979237737
ACH-000954,-0.17734890053441796
ACH-000957,-0.43777911552987936
ACH-000958,-0.5566601249545156
ACH-000960,-0.5086393263479334
ACH-000963,-0.4027076912977251
ACH-000968,-0.5637858035129639
ACH-000969,-0.593851998260932
ACH-000972,-0.4160216476147586
ACH-000973,-0.4384860765966198
ACH-000974,-0.5228019700287135
ACH-000978,-0.6981698873339288
ACH-000984,-0.3679298248502324
ACH-000986,-0.7930953228518769
ACH-000988,-0.6981547201374971
ACH-000993,-0.7957884953010137
ACH-000994,-0.5551961145843602
ACH-000996,-0.6881003432972839
ACH-001001,-0.3704516511117722
ACH-001020,-0.3978896424331301
ACH-001028,-0.4590964145120553
ACH-001031,-0.4546770773810828
ACH-001038,-0.7986811222829518
ACH-001048,-0.4653188063755181
ACH-001050,-0.5669598375435899
ACH-001053,-0.5995206814102166
ACH-001054,-0.5837682933676511
ACH-001061,-0.602669152283758
ACH-001067,-0.43460439013381
ACH-001075,-0.4855277130341348
ACH-001096,-0.7361645639891866
ACH-001111,-0.7559211028471275
ACH-001119,-0.3664745561697824
ACH-001128,-0.4949587122659461
ACH-001134,-0.5516476249933481
ACH-001151,-0.6054919255907825
ACH-001163,-0.4630957441560429
ACH-001164,-0.4225586678656763
ACH-001183,-0.44051828164077533
ACH-001192,-0.873419089761312
ACH-001193,-0.6793941164574139
ACH-001196,-0.5031148141082811
ACH-001197,-0.6522876494222851
ACH-001205,-0.4566903481882362
ACH-001211,-0.7462248455148074
ACH-001212,-0.7493976250538883
ACH-001228,-0.4169246917522891
ACH-001232,-0.7601064920166837
ACH-001239,-0.4057640764141937
ACH-001270,-0.6787276760559456
ACH-001274,-0.6375197171366795
ACH-001275,-0.6114917943551582
ACH-001277,-0.5547382390467333
ACH-001278,-0.6135314840179158
ACH-001280,-0.5320630655684191
ACH-001283,-0.5325379837578985
ACH-001289,-0.5436045527863621
ACH-001300,-0.3397649011928057
ACH-001301,-0.4910590664702264
ACH-001302,-0.8267829794667163
ACH-001306,-0.5167030333201071
ACH-001318,-0.636632772544747
ACH-001322,-0.35062289543509684
ACH-001328,-0.5778815092335157
ACH-001332,-0.7068877508482996
ACH-001336,-0.602245291158752
ACH-001346,-0.5930101680463598
ACH-001353,-0.7403048622941897
ACH-001354,-0.7090138396521098
ACH-001367,-0.6540302318616471
ACH-001368,-0.4571684357702477
ACH-001374,-0.5476861522804457
ACH-001377,-0.5377443897834595
ACH-001380,-0.4449599998989089
ACH-001391,-0.4671863001782738
ACH-001408,-0.8037420423345525
ACH-001430,-0.4251511664399092
ACH-001431,-0.4287901345619316
ACH-001450,-0.4149957096762421
ACH-001496,-0.8430904406428011
ACH-001500,-0.6568442519426871
ACH-001523,-0.6522432910725906
ACH-001532,-0.5109041842361773
ACH-001550,-0.4688496312615824
ACH-001552,-0.5508905762684659
ACH-001554,-0.4606786682541889
ACH-001654,-0.5490016128438601
ACH-001735,-0.3238744456724525
ACH-001736,-0.5472698000008697
ACH-001737,-0.4345030326541691
ACH-001740,-0.6345769935018211
ACH-001745,-0.5538745583019061
ACH-001765,-0.3788449100287076
