,BLOC1S4 (55330)
ACH-000004,0.07071217075650416
ACH-000005,0.4284846700140488
ACH-000007,-0.5386986899206243
ACH-000009,0.11675793730703835
ACH-000011,-0.1714375911610311
ACH-000012,-0.02165149695042173
ACH-000013,0.11634366363676435
ACH-000014,-0.03265225209835505
ACH-000015,0.002096809361625701
ACH-000017,0.004975288091724258
ACH-000018,0.15000877062797388
ACH-000019,-0.17434904109360375
ACH-000021,0.04564742851580369
ACH-000022,-0.04467396125579397
ACH-000025,0.08138495366402537
ACH-000028,-0.12951735360092206
ACH-000030,0.058225867144008736
ACH-000035,0.28224620380560683
ACH-000036,0.04404539635837497
ACH-000037,-0.15857474043940964
ACH-000039,0.1651515336709462
ACH-000040,-0.046064268705590335
ACH-000041,-0.12768522478362987
ACH-000042,-0.08083019905987583
ACH-000045,0.1361396215570263
ACH-000047,-0.03168414035515037
ACH-000052,0.21250933576954176
ACH-000053,0.11584151452389847
ACH-000054,0.008007179134931406
ACH-000055,-0.1046337042161263
ACH-000060,-0.012326352187879957
ACH-000067,0.015398913250143528
ACH-000070,0.14149088722597786
ACH-000075,-0.17689894639793147
ACH-000078,-0.0979025183571136
ACH-000082,0.08186832590356455
ACH-000085,0.05815756967244265
ACH-000086,0.08091250196014535
ACH-000087,-0.21511614265170426
ACH-000092,0.015711589963741175
ACH-000095,-0.04721643229628165
ACH-000097,0.04677023963530716
ACH-000098,0.03242584600143155
ACH-000099,-0.13485724998477494
ACH-000108,-0.08827066820827671
ACH-000113,0.12887076859504715
ACH-000116,0.03042055144169555
ACH-000118,-0.0609278691560152
ACH-000120,-0.03176028788543502
ACH-000123,-0.022731886690628544
ACH-000127,0.014024966433424524
ACH-000128,-0.034403056700461565
ACH-000132,-0.06795834469282391
ACH-000133,-0.1338035051048995
ACH-000137,-0.004268247079074858
ACH-000138,0.07929170089351474
ACH-000142,0.0914442325671264
ACH-000143,-0.007684678997884612
ACH-000146,0.03979766298330644
ACH-000148,0.023330930221484504
ACH-000150,-0.12005032159887788
ACH-000152,-0.07805667806459515
ACH-000153,0.11796274830703482
ACH-000159,-0.143754954816943
ACH-000160,-0.12310750128877798
ACH-000163,0.005922284097109515
ACH-000167,-0.02659620890364349
ACH-000168,0.19502687339999944
ACH-000169,-0.03132521672426363
ACH-000178,-0.0093853960700416
ACH-000183,-0.030487100701526507
ACH-000188,-0.007029236819544057
ACH-000189,0.0330382229444408
ACH-000190,0.18869902371176492
ACH-000198,-0.12132101861236776
ACH-000203,-0.6603217892751256
ACH-000204,-0.22028044701564586
ACH-000206,-0.07426760120621897
ACH-000207,0.04223916843712715
ACH-000208,0.12076666816575428
ACH-000210,0.2126687023445952
ACH-000211,-0.007874054093548364
ACH-000215,-0.08771643373631786
ACH-000221,0.06548496996205114
ACH-000222,0.01400048077807607
ACH-000223,-0.15180463742822475
ACH-000226,0.009777045842068757
ACH-000227,-0.056689007731677316
ACH-000228,0.02993358227038304
ACH-000231,-0.05569860271770851
ACH-000232,-0.0039728143439538635
ACH-000233,-0.07585950633552492
ACH-000234,-0.018257724911066812
ACH-000235,0.009395616689564895
ACH-000237,-0.11824771244263645
ACH-000238,-0.07503298851991402
ACH-000242,0.32655000023296543
ACH-000243,-0.038381075385172866
ACH-000244,-0.17069703204564546
