,OTOG (340990)
ACH-000004,0.13713582639445068
ACH-000005,0.059877860170576724
ACH-000007,0.011314026866902084
ACH-000009,-0.006278844488668415
ACH-000011,0.0004616322208436625
ACH-000012,-0.10821022241140577
ACH-000013,-0.01835382777386985
ACH-000014,-0.08698775441659756
ACH-000015,-0.0479614651098564
ACH-000017,0.025802682137826924
ACH-000018,-0.1626001139810133
ACH-000019,-0.12809783513620934
ACH-000021,-0.010790738129534272
ACH-000022,-0.14775775146320455
ACH-000025,-0.0665833776049746
ACH-000028,-0.03761936458600252
ACH-000030,-0.1728820286904896
ACH-000035,-0.19447643164322
ACH-000036,0.1509891048969707
ACH-000037,-0.0643702548879494
ACH-000039,-0.11360253778042767
ACH-000040,0.020067790573222912
ACH-000041,-0.02827346970073945
ACH-000042,-0.0650593423375813
ACH-000045,-0.037891356377827916
ACH-000047,-0.058172024934211926
ACH-000052,0.02712580396269591
ACH-000053,-0.06005594174152716
ACH-000054,-0.039198967739827804
ACH-000055,-0.2038333821706278
ACH-000060,-0.1959514368382625
ACH-000067,-0.002771693807124537
ACH-000070,0.027281027240646297
ACH-000075,-0.02447658637889235
ACH-000078,-0.10735718443142846
ACH-000082,-0.0035075200539446704
ACH-000085,0.09409381882554783
ACH-000086,0.05419113159755503
ACH-000087,0.04833679429041539
ACH-000092,-0.006908297788886061
ACH-000095,-0.0310905661991203
ACH-000097,-0.04261640130642545
ACH-000098,0.008990941465813777
ACH-000099,-0.07450099028775757
ACH-000108,-0.16002435251280991
ACH-000113,-0.03514843035176178
ACH-000116,0.05667564966920961
ACH-000118,0.040345427631459485
ACH-000120,0.13261262104316815
ACH-000123,0.03887172032476653
ACH-000127,-0.03763767728055785
ACH-000128,-0.06983357918249003
ACH-000132,-0.031114871503401205
ACH-000133,-0.12208032544459844
ACH-000137,-0.08998893563012833
ACH-000138,-0.04824395710190825
ACH-000142,-0.16157018676075047
ACH-000143,-0.00925140232662643
ACH-000146,-0.01365831355776003
ACH-000148,-0.0430154474715646
ACH-000150,0.13037134497662645
ACH-000152,0.058931712591126666
ACH-000153,0.025253890643503408
ACH-000159,-0.06300066932189655
ACH-000160,-0.001517083133141738
ACH-000163,0.012222334964454242
ACH-000167,-0.026393184703110962
ACH-000168,-0.0528201161903509
ACH-000169,-0.2020980680052048
ACH-000178,-0.00677397987690856
ACH-000183,-0.1190395118431229
ACH-000188,-0.029632113951665626
ACH-000189,-0.14529056100701726
ACH-000190,0.15490966362073771
ACH-000198,0.027490721494546733
ACH-000203,0.09183687617187028
ACH-000204,-0.005579999003484978
ACH-000206,-0.02627781031637884
ACH-000207,-0.03565127703141499
ACH-000208,0.052932343611192284
ACH-000210,-0.019033029868694533
ACH-000211,-0.016766654366853668
ACH-000215,-0.0589623470531576
ACH-000221,-0.0957133442420632
ACH-000222,-0.06433008004284957
ACH-000223,0.035605150751638434
ACH-000226,-0.06697210684561461
ACH-000227,-0.02142445411867723
ACH-000228,0.17222148599468154
ACH-000231,-0.025689973258457628
ACH-000232,-0.10588518841964792
ACH-000233,-0.2262867038880326
ACH-000234,-0.059032034440606826
ACH-000235,-0.03839582274951368
ACH-000237,-0.02181467655626463
ACH-000238,-0.11532183405551905
ACH-000242,-0.07973336014404155
ACH-000243,-0.003447751365205752
ACH-000244,0.05338692857919574
ACH-000246,-0.0025179864501226304
ACH-000248,0.06281932559617825
ACH-000250,-0.025499280765071356
ACH-000251,0.03464088987683613
ACH-000252,-0.11397741890750847
ACH-000253,-0.03823172183138812
ACH-000255,-0.1249507908776174
ACH-000256,-0.02026964246205044
ACH-000257,-0.2662951752704873
ACH-000258,1.2575170257358936e-05
ACH-000259,-0.11825964518725254
ACH-000260,-0.0954590381032689
ACH-000261,-0.011239832873263694
ACH-000262,-0.09710707044228828
ACH-000263,-0.11040727940230244
ACH-000264,-0.04311259424252407
ACH-000265,-0.006335608103510404
ACH-000266,-0.026781249148069317
ACH-000272,0.018838121680234743
ACH-000274,-0.05670942275744429
ACH-000277,-0.07701838546970849
ACH-000278,-0.08844386704009627
ACH-000279,-0.07200147593655945
ACH-000280,0.0017679985023750023
ACH-000281,-0.05324347277082909
ACH-000288,0.015877601758134033
ACH-000291,-0.09366119424228683
ACH-000293,-0.11503233058950114
ACH-000294,0.1344938453660211
ACH-000295,0.1411836720863281
ACH-000296,-0.04862637732502823
ACH-000302,0.019131461648164257
ACH-000304,0.11826831041344532
ACH-000307,-0.15159615406880844
ACH-000308,-0.03593563798744997
ACH-000310,-0.13298576742171325
ACH-000311,0.11526573718542145
ACH-000312,-0.06788829940923251
ACH-000315,-0.15775865504063766
ACH-000316,-0.18461629458051845
ACH-000317,0.10108319629198363
ACH-000318,-0.03139049294657334
ACH-000319,-0.18856201850700485
ACH-000320,-0.07100896805195236
ACH-000322,-0.032760100138901314
ACH-000323,-0.17525872929579014
ACH-000324,-0.05047264735688217
ACH-000329,-0.08517718962662779
ACH-000330,0.026108361985022987
ACH-000331,0.08869470451270413
ACH-000332,4.569720788356467e-05
ACH-000334,-0.03715723379613702
ACH-000335,-0.07599264125578073
ACH-000336,0.11039744881892853
ACH-000337,0.190566115031326
ACH-000338,0.3041120401816035
ACH-000339,-0.09186321158312116
ACH-000341,-0.1054982495095784
ACH-000348,-0.08702969414160777
ACH-000350,-0.03094305085836362
ACH-000352,0.0005873310000479513
ACH-000356,-0.01926128521592364
ACH-000361,0.17367379016724302
ACH-000362,0.026424792695723055
ACH-000363,-0.10294277514772006
ACH-000364,-0.07038836870406191
ACH-000365,-0.006212219003643577
ACH-000366,-0.09655588228447276
ACH-000368,0.043680494262989235
ACH-000374,-0.06052085694777365
ACH-000375,-0.041831898734099135
ACH-000376,0.009125677250694958
ACH-000381,-0.11825246307271994
ACH-000383,-0.06337602281735201
ACH-000387,-0.0624522566984749
ACH-000389,-0.029182787954567087
ACH-000390,-0.16089106043691687
ACH-000393,-0.1844950859550327
ACH-000395,-0.1260180976265515
ACH-000396,-0.2074486321994252
ACH-000397,-0.11859836636587127
ACH-000401,0.04325088743382522
ACH-000402,-0.20779518457369592
ACH-000403,-0.0907117597834348
ACH-000404,0.08084579020272491
ACH-000406,-0.0827223120548824
ACH-000407,-0.06726556812974227
ACH-000408,-0.11903807519316932
ACH-000410,0.02331174784423264
ACH-000411,-0.053324110004811937
ACH-000414,-0.09972586113906996
ACH-000415,-0.05587668415445845
ACH-000416,0.018476995803662414
ACH-000420,-0.016442205882986026
ACH-000421,-0.012454153247566642
ACH-000424,0.20222457081704476
ACH-000425,0.021135768185322017
ACH-000426,0.00997558742429144
ACH-000427,-0.24940714548466306
ACH-000433,-0.1872573430590894
ACH-000435,0.04833486292628763
ACH-000436,-0.0013118453857130787
ACH-000444,-0.04990410169163313
ACH-000445,-0.029472461229515093
ACH-000448,0.030576167543162343
ACH-000450,0.05471132027019309
ACH-000452,0.010597406661245852
ACH-000454,-0.046548009687146036
ACH-000458,-0.10591396685722283
ACH-000459,-0.16877799132451174
ACH-000460,-0.15405544707346014
ACH-000461,-0.018123285681590898
ACH-000463,0.0725087462207448
ACH-000464,-0.05402179591018014
ACH-000466,-0.02632796126042577
ACH-000467,0.007573715768698876
ACH-000468,0.01473946065105475
ACH-000469,-0.04947688398107667
ACH-000470,-0.17125708942182374
ACH-000471,-0.03508171396218916
ACH-000472,-0.01075393228335648
ACH-000473,-0.0696243260918608
ACH-000475,-0.06466622028347632
ACH-000476,-0.19709999816124912
ACH-000477,-0.07524789412025631
ACH-000479,0.04160203043899857
ACH-000480,-0.05219096205607969
ACH-000481,0.01678150060758852
ACH-000483,-0.009890785759451673
ACH-000484,-0.011886999491550438
ACH-000485,-0.03657579304412529
ACH-000486,-0.09046396128594536
ACH-000487,-0.004902375449852643
ACH-000488,-0.02637261679328985
ACH-000490,-0.07439748777749113
ACH-000491,-0.033135022705878266
ACH-000495,-0.16918641422834224
ACH-000496,-0.055359934158460015
ACH-000499,-0.20772649357366268
ACH-000500,-0.08085489084971878
ACH-000502,-0.0992312998645586
ACH-000503,-0.02796809517476154
ACH-000505,-0.0006374478379587643
ACH-000507,-0.12692968662276555
ACH-000510,-0.12797807491341
ACH-000511,-0.00402387799030785
ACH-000512,-0.13530919734171645
ACH-000516,-0.05764631682962571
ACH-000517,-0.053257518516347836
ACH-000518,-0.05790301009612635
ACH-000520,0.11463554786164885
ACH-000521,-0.015986415825057654
ACH-000522,-0.11754520720201116
ACH-000524,-0.07121578715537517
ACH-000527,-0.06595651875377552
ACH-000528,-0.05545751223225097
ACH-000537,-0.16596117257148646
ACH-000541,0.12048374930172193
ACH-000542,-0.034601534272574494
ACH-000544,-0.10647308673859318
ACH-000545,-0.004054810653055575
ACH-000547,-0.040522072029454514
ACH-000548,-0.01735033216667781
ACH-000549,0.027892948876292453
ACH-000550,-0.06877164281998238
ACH-000552,-0.07608848137099132
ACH-000556,-0.0337047156705003
