,CRB1 (23418)
ACH-000004,-0.04873003628630386
ACH-000005,0.018795005701308414
ACH-000007,-0.05188828060578052
ACH-000009,-0.1068475527681936
ACH-000011,0.13182270842505905
ACH-000012,0.07664822401753342
ACH-000013,0.10550665547885996
ACH-000014,0.03515430106116222
ACH-000015,0.05795098302618746
ACH-000017,0.12728835700222968
ACH-000018,0.02590041002077015
ACH-000019,-0.3550864147008294
ACH-000021,0.09112344343136557
ACH-000022,-0.030262079202426493
ACH-000025,-0.08274932279359827
ACH-000028,0.05530455825784486
ACH-000030,0.037415705377851306
ACH-000035,0.03981861133533831
ACH-000036,-0.013781343124138541
ACH-000037,-0.03561469183304023
ACH-000039,0.16707873904580045
ACH-000040,0.09663713555331528
ACH-000041,-0.013501738496584674
ACH-000042,-0.027600245178362383
ACH-000045,0.0814820912924619
ACH-000047,-0.019582638504950886
ACH-000052,0.0936769552820718
ACH-000053,-0.0101783676468397
ACH-000054,-0.023351133631523656
ACH-000055,-0.014186706167445474
ACH-000060,0.06574309883438315
ACH-000067,0.04896614652917382
ACH-000070,0.012580057288968115
ACH-000075,0.00432779484783999
ACH-000078,0.007918177104595187
ACH-000082,0.030050420697565413
ACH-000085,-0.01879154126113534
ACH-000086,-0.13635755473732575
ACH-000087,0.014142026065707204
ACH-000092,-0.06965394942252308
ACH-000095,-0.003030941983659941
ACH-000097,0.07157378600813255
ACH-000098,-0.07063141183042701
ACH-000099,0.09350954350898248
ACH-000108,0.05079415397223802
ACH-000113,0.059186190308640085
ACH-000116,0.02136785159235832
ACH-000118,0.0132287169249751
ACH-000120,-0.10008556509487154
ACH-000123,-0.037147216337668224
ACH-000127,0.04187103220589688
ACH-000128,0.15497928391653987
ACH-000132,-0.029345896977662773
ACH-000133,-0.09045763393223423
ACH-000137,0.010316912250163054
ACH-000138,0.02627334838309952
ACH-000142,-0.053296839743406065
ACH-000143,0.02279308627746534
ACH-000146,0.041312470317976815
ACH-000148,0.0670079348121067
ACH-000150,-0.16483395293293282
ACH-000152,0.08355635971904019
ACH-000153,0.11934626499030128
ACH-000159,0.12131048712001055
ACH-000160,0.0576413464652409
ACH-000163,-0.009969733428621605
ACH-000167,0.19918691016667847
ACH-000168,0.03260018181837068
ACH-000169,0.008680018687508053
ACH-000178,0.10413884857528087
ACH-000183,0.0746268958094822
ACH-000188,-0.00448490074438905
ACH-000189,-0.07262969381975952
ACH-000190,0.041123338665188164
ACH-000198,0.1152001720682214
ACH-000203,-0.06039512799938551
ACH-000204,-0.4581334520480737
ACH-000206,-0.06769961795399615
ACH-000207,0.02368003428407569
ACH-000208,-0.012280334185185034
ACH-000210,-0.1097678909115736
ACH-000211,0.1135894930557319
ACH-000215,0.02497299052883908
ACH-000221,0.08963665035443898
ACH-000222,0.08561431669053057
ACH-000223,0.020648092480885616
ACH-000226,-0.09852368872788604
ACH-000227,0.0199280915404896
ACH-000228,0.010321993408619334
ACH-000231,0.05555000848384002
ACH-000232,0.07869287346422524
ACH-000233,0.016252949529457054
ACH-000234,0.061151388907632435
ACH-000235,0.029308920156314863
ACH-000237,0.01347095551925302
ACH-000238,0.02311773591656192
ACH-000242,-0.025739142451251258
ACH-000243,-0.02059026850146773
ACH-000244,-0.004994237279174714
ACH-000246,0.060558126639987275
ACH-000248,-0.006231677683023485
ACH-000250,0.034273010936023016
ACH-000251,-0.07152767147011284
ACH-000252,0.003013474632400417
ACH-000253,0.08256716891844358
ACH-000255,-0.0005679760476872789
ACH-000256,-0.052501359199373564
ACH-000257,-0.0884277834206613
ACH-000258,-0.20154999722703604
ACH-000259,0.06558533298262569
ACH-000260,0.009441403636898264
ACH-000261,-0.03469830266763557
ACH-000262,0.1676588448512276
ACH-000263,0.0460616630330607
ACH-000264,0.0609392241875462
ACH-000265,0.13669276824872426
ACH-000266,0.01651152997641618
ACH-000272,0.015934607316780702
ACH-000274,-0.04189883288017607
ACH-000277,0.031617691851359576
ACH-000278,-0.04234620800716412
ACH-000279,-0.03870828626360653
ACH-000280,0.09591969708084147
ACH-000281,0.08850390656849523
ACH-000288,-0.08076248054492123
ACH-000291,-0.03694348017123871
ACH-000293,0.1623543509194005
ACH-000294,0.025209434715106255
ACH-000295,-0.025733098705654
ACH-000296,0.06461421659373581
ACH-000302,0.1099995891764582
ACH-000304,-0.1478013869688517
ACH-000307,0.041330315171706634
ACH-000308,0.031815986734959015
ACH-000310,0.05927897946020709
ACH-000311,0.10460733199361724
ACH-000312,0.1006929755527497
ACH-000315,0.1725480451229797
ACH-000316,0.056862054614110966
ACH-000317,0.11311822881217673
ACH-000318,-0.06140484752370641
ACH-000319,-0.03172092344507664
ACH-000320,0.023397717292492057
ACH-000322,0.09818835028582812
ACH-000323,-0.08829894432054666
ACH-000324,-0.01796175459984762
ACH-000329,-0.052488356553353564
ACH-000330,-0.038385118446764635
ACH-000331,-0.15424925080712296
ACH-000332,0.00803324951206902
ACH-000334,0.20190991553533946
ACH-000335,0.10232927752618473
ACH-000336,-0.08061200761322318
ACH-000337,-0.06941580219596752
ACH-000338,0.2347777672628535
ACH-000339,0.07199767997318418
ACH-000341,0.08479078933679324
ACH-000348,0.03880492106947387
ACH-000350,0.016251103385387003
ACH-000352,0.05006236369791432
ACH-000356,-0.17934161969031215
ACH-000361,0.1159589683002998
ACH-000362,0.10938734519656712
ACH-000363,-0.040490033611755176
ACH-000364,-0.0039945203628949785
ACH-000365,0.06461519356626193
ACH-000366,0.09447933945920588
ACH-000368,0.16291352719213048
ACH-000374,-0.0806481390110952
ACH-000375,0.06436025704108944
ACH-000376,-0.06836047963948813
ACH-000381,0.06943000729181628
