,SH3RF2 (153769)
ACH-000366,-0.442752477368511
ACH-000368,-0.4621352928430896
ACH-000374,-0.3441697459069264
ACH-000375,-0.2648894341503044
ACH-000376,-0.3147531651108868
ACH-000381,-0.3146204965582639
ACH-000383,-0.2705147974210663
ACH-000387,-0.10465184229579144
ACH-000389,-0.101541498243187
ACH-000390,-0.2337190876490368
ACH-000393,-0.4380628800992932
ACH-000395,-0.2871986289345671
ACH-000396,-0.2464021824766666
ACH-000397,-0.4232338745554606
ACH-000401,-0.005842192170807791
ACH-000402,-0.20796960224557207
ACH-000403,-0.4678589157193111
ACH-000404,-0.12444773704444732
ACH-000406,-0.2011742024882132
ACH-000407,-0.5810197584123812
ACH-000408,-0.20500140649559906
ACH-000410,-0.13985647350726668
ACH-000411,-0.03053941295610605
ACH-000414,-0.23673823482923706
ACH-000415,-0.19660268255522925
ACH-000416,-0.2831197643740593
ACH-000420,-0.4126207760270197
ACH-000421,-0.13944422626187908
ACH-000424,-0.24704264819687344
ACH-000425,-0.3877071535851654
ACH-000426,0.04093600041204384
ACH-000427,-0.3680510188304904
ACH-000433,-0.3880829370266752
ACH-000435,-0.08628918341009989
ACH-000436,-0.19718808884916145
ACH-000444,-0.3566341965606073
ACH-000445,-0.26069590139711063
ACH-000448,-0.1975745126758499
ACH-000450,0.09336784595218173
ACH-000452,-0.31056937750330943
ACH-000454,-0.21100565038059196
ACH-000458,-0.07957346278462152
ACH-000459,0.1931570985301836
ACH-000460,-0.29529055176265345
ACH-000461,-0.4437471166628665
ACH-000463,-0.34434064918356
ACH-000464,-0.1654500621147334
ACH-000466,-0.34947091728055496
ACH-000467,-0.23232787317209674
ACH-000468,-0.2182985652516912
ACH-000469,-0.13286855961951385
ACH-000470,-0.2950891454774777
ACH-000471,-0.2049991453377311
ACH-000472,-0.2963527634197706
ACH-000473,-0.25011765912496603
ACH-000475,-0.18399166873740935
ACH-000476,-0.3726874003417783
ACH-000477,-0.09215435541153397
ACH-000479,-0.12109912358490905
ACH-000480,-0.2333485147519519
ACH-000481,-0.2237682482189033
ACH-000483,-0.19525926811242253
ACH-000484,-0.3489547989359531
ACH-000485,-0.1690297617938779
ACH-000486,-0.09939464689103217
ACH-000487,-0.374213250329223
ACH-000488,-0.21742795175339988
ACH-000490,-0.12421193534670785
ACH-000491,-0.20940990452669064
ACH-000495,-0.2642163520306208
ACH-000496,-0.17949839262257386
ACH-000499,-0.19485075107535602
ACH-000500,-0.49605944647143
ACH-000502,-0.19444302067809896
ACH-000503,-0.2865720110438696
ACH-000505,-0.24523791011105375
ACH-000507,-0.3301981398782111
ACH-000510,-0.22151517712492175
ACH-000511,-0.059918359935013064
ACH-000512,-0.10171050707285374
ACH-000516,-0.2365705789095601
ACH-000517,-0.34273445787840345
ACH-000518,-0.011921129244602318
ACH-000520,-0.2095614044138462
ACH-000521,-0.4230981462742449
ACH-000522,-0.35064894618017034
ACH-000524,-0.18760843735776933
ACH-000527,-0.21707756541305448
ACH-000528,-0.2659140913855263
ACH-000537,-0.2527509592033321
ACH-000541,-0.004303901785240601
ACH-000542,-0.30386966485801603
ACH-000544,-0.2793250341422134
ACH-000545,-0.2484012096197081
ACH-000547,-0.12299124627654465
ACH-000548,-0.2931630528012197
ACH-000549,-0.07409285741711688
ACH-000550,-0.25877197288960474
ACH-000552,-0.1615292395291291
ACH-000556,-0.3426943021345417
ACH-000557,-0.31375411476838044
ACH-000569,-0.1088926183371696
ACH-000570,-0.3282702821009842
ACH-000571,-0.4080881492017398
ACH-000573,-0.19448052950014785
ACH-000576,-0.3463278338359204
ACH-000579,-0.35474134007883285
ACH-000580,-0.1517817425432768
ACH-000584,-0.336006525982047
ACH-000585,-0.39932125225866333
ACH-000588,-0.09728387507664256
ACH-000589,-0.4568281108164957
ACH-000591,-0.049993161733523285
ACH-000593,-0.24488912053311945
ACH-000600,-0.155889618557752
ACH-000601,-0.3644033220105304
ACH-000605,-0.3757897014799218
ACH-000606,-0.21736003404521
ACH-000608,-0.21575029042927527
ACH-000614,-0.13808600191132808
ACH-000616,-0.16995952319378624
ACH-000618,-0.17508999495691055
ACH-000619,-0.3621961614470899
ACH-000620,-0.1620623700116768
ACH-000621,-0.2558448296051829
ACH-000622,-0.4319262133881021
ACH-000623,-0.3341011362381693
ACH-000624,-0.19185110020170826
ACH-000627,-0.18946352053714055
ACH-000630,-0.27714307985051995
ACH-000631,0.06390238073104715
ACH-000632,-0.29212078354847804
ACH-000633,-0.008246966148889864
ACH-000637,-0.3466892191623497
ACH-000638,-0.2687735910182067
ACH-000646,-0.45000315879772335
ACH-000647,-0.3429350984120625
ACH-000648,-0.2879076325241092
ACH-000649,-0.2976983845744671
ACH-000651,-0.3695534465529668
ACH-000652,-0.1188901132390308
ACH-000653,-0.4136153217364217
ACH-000657,-0.2208560150253866
ACH-000658,-0.3989967035067785
ACH-000661,-0.097963148591058
ACH-000662,0.28232984100096337
ACH-000663,-0.2855314802502037
ACH-000665,-0.3473296980450613
ACH-000671,-0.11212023057632343
ACH-000672,-0.25175992453251983
ACH-000673,-0.3382673813368715
ACH-000676,-0.19433055648672687
ACH-000677,-0.29178114705290664
ACH-000681,-0.2489345706275285
ACH-000683,-0.2539265931421067
ACH-000684,-0.10956501727145902
ACH-000688,-0.26620643213137
ACH-000693,-0.2387703489107945
ACH-000694,-0.3915144094652742
ACH-000695,-0.09860820668089043
ACH-000696,-0.19894834775728312
ACH-000697,-0.2520481967189156
ACH-000699,-0.3216604657475833
ACH-000701,-0.19561306899269226
ACH-000706,-0.20272540425142566
ACH-000711,-0.2899620075023389
ACH-000713,-0.13848830120969693
ACH-000714,-0.3669756969572375
ACH-000718,-0.3902308841858091
ACH-000720,-0.3599554785520465
ACH-000721,-0.3525083226079108
ACH-000724,-0.1982627005467535
ACH-000725,-0.15309443015054258
ACH-000732,-0.2384031213585517
ACH-000734,-0.20431279567618474
ACH-000735,-0.43363826950427853
ACH-000736,-0.2404217918937289
ACH-000738,-0.29818229969911103
ACH-000746,-0.17811750483394506
ACH-000747,-0.14496308445116382
ACH-000748,-0.24448696433518574
ACH-000753,-0.2452301601099816
ACH-000756,-0.24140082798794396
ACH-000757,-0.3070209485398665
ACH-000758,-0.2893268968164961
ACH-000760,-0.17663470256141645
ACH-000762,-0.3276962554451121
ACH-000763,-0.430037142220536
ACH-000764,-0.2841929465138415
ACH-000765,-0.3495862384174311
ACH-000766,-0.1762508233137137
ACH-000767,-0.34993330249464233
ACH-000768,-0.1952019546156145
ACH-000769,-0.1318532605225528
ACH-000770,-0.1972585243886142
ACH-000771,-0.21089382186286407
ACH-000773,-0.2250756866403982
ACH-000776,-0.2577913420848917
ACH-000777,-0.25063708486923764
ACH-000778,-0.302080139466299
ACH-000781,-0.3151138752922795
ACH-000782,-0.4069534147364877
ACH-000783,-0.2500337922290084
ACH-000784,-0.2914871388624516
ACH-000785,-0.3442500269111213
ACH-000787,-0.18610692898863795
ACH-000788,-0.3117752895494146
ACH-000791,-0.2149255569832039
ACH-000792,-0.21353575860000207
ACH-000794,-0.2712585932641585
ACH-000796,-0.2791101892360808
ACH-000798,-0.4411959155601192
ACH-000799,-0.4211949464670083
ACH-000800,-0.4024773885352398
ACH-000802,-0.20640915622770328
ACH-000804,-0.30949706088560563
ACH-000805,-0.4018540451070081
ACH-000809,-0.14817276024050094
ACH-000810,-0.15321059538974505
ACH-000811,-0.1656491954805083
ACH-000817,-0.12967250404618344
ACH-000819,-0.4461401713345694
ACH-000820,-0.16117209201844307
ACH-000821,-0.34926094255483503
ACH-000822,-0.3178335523737864
ACH-000823,-0.16390850922243055
ACH-000824,-0.33219543738171137
ACH-000827,-0.27056911754448243
ACH-000829,-0.0359438681928758
ACH-000831,-0.2487062506888497
ACH-000832,-0.21923935917051507
ACH-000833,-0.11250595013760167
ACH-000834,-0.2753160021944623
ACH-000835,-0.3197128581674135
ACH-000836,-0.2435044562698016
ACH-000837,-0.19171118604118145
ACH-000838,-0.12124876501967102
ACH-000839,-0.17452552467096386
ACH-000840,-0.020310868690221404
ACH-000841,-0.2551871394719218
ACH-000843,-0.21937123304613906
ACH-000846,-0.2308936464537548
ACH-000847,-0.23969279086339845
ACH-000848,-0.1895658693268664
ACH-000849,-0.318543618405546
ACH-000851,-0.08465707586569776
ACH-000855,-0.3235075888021203
ACH-000856,-0.09753077196768943
ACH-000858,-0.30087057397104233
ACH-000859,-0.20342413042107801
ACH-000861,-0.18074673457209647
ACH-000862,-0.4228208044535578
ACH-000865,-0.3168291941926181
ACH-000866,-0.3397787462315066
ACH-000867,-0.2313007001253561
ACH-000869,-0.2899619598757009
ACH-000872,-0.23984373011388035
ACH-000873,-0.2267707427419614
ACH-000876,-0.4038250945692544
ACH-000878,-0.4076885731025937
ACH-000880,-0.06764247781116668
ACH-000881,-0.2985518498328084
ACH-000882,-0.2364100136920572
ACH-000884,-0.34054128529478633
ACH-000885,-0.19334058986982
ACH-000887,-0.3017455542963509
ACH-000889,-0.3741297640581811
ACH-000896,-0.13866080204129685
ACH-000898,-0.4567382145460315
ACH-000900,-0.41083514572901664
ACH-000901,-0.2727426353547151
ACH-000905,-0.2978601893876924
ACH-000906,-0.456099264991592
ACH-000907,-0.17478382922321445
ACH-000910,-0.3716766389769269
ACH-000911,-0.3658388260748018
ACH-000912,-0.13184391999033512
ACH-000913,-0.1176882679604755
ACH-000915,-0.25635316519826795
ACH-000916,0.31776417459147005
ACH-000917,-0.3443962142160857
ACH-000920,0.06680561688165164
ACH-000921,-0.2685938888571769
ACH-000924,-0.4152674294331848
ACH-000926,-0.25936706306030755
ACH-000928,-0.4174111800892226
ACH-000929,-0.23252021300503875
ACH-000932,-0.34523850083255736
ACH-000935,-0.10115618609520664
ACH-000936,-0.2450899485598929
ACH-000937,-0.2862437332575037
ACH-000938,-0.29979911475752896
ACH-000939,-0.13067094526095052
ACH-000941,-0.1597342565722707
ACH-000943,-0.20868027362317207
ACH-000946,-0.15287312835647746
ACH-000947,-0.3520466590389751
ACH-000948,-0.4846496623332682
ACH-000950,-0.33521418425787625
ACH-000953,-0.3727958759468217
ACH-000954,-0.35870908421701864
ACH-000957,-0.1816341188496199
ACH-000958,-0.40084739667943936
ACH-000960,-0.28373580502887585
ACH-000963,-0.5141530706384927
ACH-000968,-0.2023501850372786
ACH-000969,-0.3297010811242778
ACH-000972,-0.07672017114440352
ACH-000973,-0.358911596306959
ACH-000974,-0.417503002072
ACH-000978,-0.2844484225334394
ACH-000984,-0.5163805151427063
ACH-000986,-0.18635786303973573
ACH-000988,-0.2727580388248997
ACH-000993,-0.18639248336192613
ACH-000994,-0.05778998513494865
ACH-000996,-0.11245378176694278
ACH-001001,-0.3995174672285597
ACH-001020,-0.2778752516538563
ACH-001028,-0.32541584250513744
ACH-001031,-0.1571126757877106
ACH-001038,-0.26132707487610024
ACH-001048,-0.263981680553817
ACH-001050,-0.2870297912909353
ACH-001053,-0.03326643168561787
ACH-001054,-0.21346649193620007
ACH-001061,-0.1144061565967876
ACH-001067,-0.1499482987955493
ACH-001075,-0.1820247644331433
ACH-001096,-0.029651343478892325
ACH-001111,-0.15092183324733746
ACH-001119,-0.2120194929152608
ACH-001128,-0.4862694446350172
ACH-001134,-0.2268424465767924
ACH-001151,-0.2628418030996145
ACH-001163,-0.2569457705637494
ACH-001164,-0.06359897371321452
ACH-001183,-0.2928823188382168
ACH-001192,-0.2753522322953807
ACH-001193,0.0015380249500812474
ACH-001196,-0.30311177980748344
ACH-001197,0.0012257947846264306
ACH-001205,-0.4488179285924717
ACH-001211,-0.3118278756452495
ACH-001212,-0.4969210833018562
ACH-001228,-0.1935996444927828
ACH-001232,-0.4042263938412916
ACH-001239,-0.19697907664175146
ACH-001270,-0.3365892762880143
ACH-001274,-0.23243253184633844
ACH-001275,-0.17690052184373156
ACH-001277,-0.34859123434822803
ACH-001278,-0.4189597157488529
ACH-001280,-0.17742788561443046
ACH-001283,-0.3023229092817647
ACH-001289,-0.024001435866697774
ACH-001300,-0.3056796858563152
ACH-001301,-0.31215182792911983
ACH-001302,-0.6501552861763522
ACH-001306,-0.16063117673399305
ACH-001318,-0.3198036677406621
ACH-001322,-0.08079956228191916
ACH-001328,-0.20681702506108213
ACH-001332,-0.22521865189153376
ACH-001336,-0.2562214456982769
ACH-001346,-0.1839184766868741
ACH-001353,-0.4064554582959367
ACH-001354,-0.4530302207682808
ACH-001367,-0.004449081649548021
ACH-001368,-0.19552305717685006
ACH-001374,-0.26426275663888205
ACH-001377,-0.23137684864704455
ACH-001380,-0.2445375303646687
ACH-001391,-0.2636131622310929
ACH-001408,-0.1331400151250649
ACH-001430,-0.5994558486377782
ACH-001431,-0.23475439036992474
ACH-001450,-0.3548933587126397
ACH-001496,-0.17378119658166413
ACH-001500,-0.2209316153764838
ACH-001523,-0.0894968544885323
ACH-001532,-0.2972366971269204
ACH-001550,-0.4104590175081753
ACH-001552,-0.23249897609465645
ACH-001554,-0.1846293341585068
ACH-001654,-0.16908592670103756
ACH-001735,-0.2934799777145549
ACH-001736,-0.31183541196312003
ACH-001737,-0.538059991295987
ACH-001740,-0.2911911605170701
ACH-001745,-0.4068466903608536
ACH-001765,-0.3159724173908997
