,RPL18A (6142)
ACH-000004,-0.9374841185691172
ACH-000005,-1.1946269253472486
ACH-000007,-0.86276042214911
ACH-000009,-1.0574275884047144
ACH-000011,-0.9133034937360348
ACH-000012,-0.8094382580549631
ACH-000013,-0.9969179805901878
ACH-000014,-1.1417003434193531
ACH-000015,-1.140660974173451
ACH-000017,-1.00301574228802
ACH-000018,-1.0630160370480066
ACH-000019,-1.1151009001013763
ACH-000021,-1.1527536274564651
ACH-000022,-0.9178905336116692
ACH-000025,-0.9557928297394894
ACH-000028,-1.0278840159307314
ACH-000030,-1.0527690633887508
ACH-000035,-1.0002837840112662
ACH-000036,-1.098802193466843
ACH-000037,-0.938526377663772
ACH-000039,-1.0314724425937485
ACH-000040,-1.0003915445892733
ACH-000041,-1.184100563275896
ACH-000042,-1.0111342575626985
ACH-000045,-1.063941668729026
ACH-000047,-0.925321469863768
ACH-000052,-1.0096984928101709
ACH-000053,-0.9637638043171928
ACH-000054,-0.9327120691426952
ACH-000055,-1.1105696835725245
ACH-000060,-1.0217699246564207
ACH-000067,-1.1516264468965838
ACH-000070,-1.1501210003038225
ACH-000075,-1.2935740652389964
ACH-000078,-1.1438577851487914
ACH-000082,-0.9130656017184908
ACH-000085,-0.9476148310980742
ACH-000086,-1.003037848381798
ACH-000087,-1.1246193594230522
ACH-000092,-1.1024088381399741
ACH-000095,-1.0294398767563793
ACH-000097,-1.0942690689356616
ACH-000098,-1.1638733412415758
ACH-000099,-0.909448927374372
ACH-000108,-0.992846421574894
ACH-000113,-1.0294787193657138
ACH-000116,-0.7383620973668248
ACH-000118,-1.0270529805283422
ACH-000120,-1.057389978131922
ACH-000123,-1.1101346156332927
ACH-000127,-0.9544657515724142
ACH-000128,-1.0625051430567172
ACH-000132,-0.9468105261713108
ACH-000133,-0.8621625771470641
ACH-000137,-1.1757697557874323
ACH-000138,-1.0399436748267843
ACH-000142,-1.0494406132797744
ACH-000143,-1.161603663885047
ACH-000146,-0.8851401338579201
ACH-000148,-1.0757198513790651
ACH-000150,-1.2751032210512243
ACH-000152,-1.084799675510617
ACH-000153,-1.0004515837322991
ACH-000159,-1.088770928229114
ACH-000160,-1.1121216188552874
ACH-000163,-0.8251527779330048
ACH-000167,-0.005264392945900236
ACH-000168,-1.0321120521589031
ACH-000169,-1.0053526933748522
ACH-000178,-1.0846361057897196
ACH-000183,-0.964497700444609
ACH-000188,-1.0424974657213422
ACH-000189,-0.7814599194018801
ACH-000190,-1.3992507206282587
ACH-000198,-0.9390649846877118
ACH-000203,-1.3304022715230457
ACH-000204,-0.9729306039376784
ACH-000206,-1.4398712657826465
ACH-000207,-0.6833805006736233
ACH-000208,-1.2731775756084125
ACH-000210,-1.1841173093817048
ACH-000211,-0.9109257532692372
ACH-000215,-1.2353675046368524
ACH-000221,-1.1790125249798722
ACH-000222,-0.8219908176296238
ACH-000223,-1.1078667356767873
ACH-000226,-0.9934655499952542
ACH-000227,-1.0813374274239858
ACH-000228,-0.9301983423541
ACH-000231,-0.9983846900344548
ACH-000232,-1.0087133712976342
ACH-000233,-1.0329045654096891
ACH-000234,-0.9362605467272485
ACH-000235,-1.11162463854084
ACH-000237,-1.2200027318444642
ACH-000238,-0.8441260996665785
ACH-000242,-0.9972202982378844
ACH-000243,-0.9288001698720816
ACH-000244,-0.9722076024086216
ACH-000246,-1.0854525790292158
ACH-000248,-0.9986702139160892
ACH-000250,-0.987074383721232
ACH-000251,-1.2512051695088369
ACH-000252,-0.9916231657061938
ACH-000253,-0.8905877493852918
ACH-000255,-1.1160600894307844
ACH-000256,-1.1505004941660435
ACH-000257,-1.3038659554532568
