,B3GNTL1 (146712)
ACH-000004,0.21413693617091686
ACH-000005,0.19843304422861166
ACH-000007,0.17726612852228493
ACH-000009,-0.007731514012974284
ACH-000011,0.0120225753075315
ACH-000012,0.033393931393505445
ACH-000013,0.1814689961513802
ACH-000014,-0.02522783067142956
ACH-000015,0.09053059490904064
ACH-000017,0.15816314099037262
ACH-000018,0.006448990681736512
ACH-000019,0.14330101388230118
ACH-000021,0.04878762270861253
ACH-000022,0.0867654067163168
ACH-000025,-0.010881475376208259
ACH-000028,-0.05378697241610381
ACH-000030,0.08403581817822939
ACH-000035,0.19333775568691086
ACH-000036,0.13644541337397714
ACH-000037,0.06119196429240281
ACH-000039,0.06092394529733601
ACH-000040,0.08059847160601932
ACH-000041,0.1195325212902576
ACH-000042,0.035463133624274765
ACH-000045,0.2032505885363069
ACH-000047,0.08328766744430814
ACH-000052,0.08420964496293509
ACH-000053,0.14259849187134416
ACH-000054,0.0972688666838942
ACH-000055,-0.12640440636657968
ACH-000060,0.025174272242268318
ACH-000067,-0.036512992321146485
ACH-000070,0.01471696016808954
ACH-000075,0.14558798051764482
ACH-000078,-0.1727995735994581
ACH-000082,0.09554331234621424
ACH-000085,0.11836341219087733
ACH-000086,0.1019761051751726
ACH-000087,0.23349008947777697
ACH-000092,0.14021933740174194
ACH-000095,-0.006505514206952408
ACH-000097,0.1717232416604805
ACH-000098,0.08985373369780526
ACH-000099,-0.07815979442568859
ACH-000108,0.04252489536720485
ACH-000113,0.12271868838517284
ACH-000116,-0.00201627191157414
ACH-000118,-0.04134708036447436
ACH-000120,-0.01818738343635057
ACH-000123,0.045611040887763576
ACH-000127,0.12460904493091493
ACH-000128,0.03060095909236101
ACH-000132,0.20038537736899767
ACH-000133,0.2415422737494961
ACH-000137,-0.04662582755782626
ACH-000138,0.02570209048363754
ACH-000142,0.013523691167900696
ACH-000143,0.05935349586563025
ACH-000146,0.08817672362055029
ACH-000148,0.08655931765872768
ACH-000150,-0.09168507374947688
ACH-000152,0.06502927281244326
ACH-000153,-0.08075496814419167
ACH-000159,0.02285411147732286
ACH-000160,-0.0050367158875349784
ACH-000163,0.03921994225811856
ACH-000167,-0.06400864949188446
ACH-000168,-0.010151128729307759
ACH-000169,0.096354119397388
ACH-000178,0.09906383667190427
ACH-000183,0.15541797604621366
ACH-000188,-0.017201941031505606
ACH-000189,-0.021111566190171682
ACH-000190,0.064899784860496
ACH-000198,0.02067145700000813
ACH-000203,0.3814243008497203
ACH-000204,0.014164154864920881
ACH-000206,0.20205671121941127
ACH-000207,0.19434899284499368
ACH-000208,0.0016531741814773018
ACH-000210,0.09584452881830788
ACH-000211,0.07229710913206568
ACH-000215,0.15208390002202068
ACH-000221,0.1725703621484906
ACH-000222,0.0979508429853399
ACH-000223,0.051687938779463205
ACH-000226,0.1645788553720207
ACH-000227,0.12724511960757842
ACH-000228,0.0447005103761776
ACH-000231,0.028990635781465355
ACH-000232,0.1048764449198764
ACH-000233,0.10557288998376604
ACH-000234,0.1748127052606528
ACH-000235,0.07056545057483757
ACH-000237,0.12195092088883056
ACH-000238,0.026978539735399203
ACH-000242,-0.15013235708040554
ACH-000243,0.07639937749282713
ACH-000244,0.1831852714919558
ACH-000246,0.08896081348156368
ACH-000248,-0.01054223040167875
ACH-000250,0.023258085286314702
ACH-000251,-0.005658162905874861
ACH-000252,0.11603141680169625
ACH-000253,0.05340250136559704
ACH-000255,-0.017904020677460532
ACH-000256,-0.06467714646430213
ACH-000257,-0.1886139160536386
ACH-000258,0.24315030702130194
ACH-000259,0.06031845433309543
ACH-000260,0.002159187000704761
ACH-000261,0.11598234594883793
ACH-000262,0.17812811464628556
ACH-000263,-0.053679561919855866
ACH-000264,0.05406990181389601
ACH-000265,0.2525003890127749
ACH-000266,0.05979164313793577
ACH-000272,0.0743590366824582
ACH-000274,0.025364391483304227
ACH-000277,0.04474671024399834
ACH-000278,0.1317928814141545
ACH-000279,0.03944601453483551
ACH-000280,0.08883350839151913
ACH-000281,0.12962107000383655
ACH-000288,-0.02575802318267085
ACH-000291,-0.005359659672244141
ACH-000293,0.07897064089240563
ACH-000294,0.10700165453811562
ACH-000295,-0.02053404935702475
ACH-000296,0.050596658962610036
ACH-000302,0.040028964104443926
ACH-000304,0.09988307409955337
ACH-000307,0.08334491268391292
ACH-000308,0.05125980469475337
ACH-000310,0.0628564582828978
ACH-000311,0.08407061920829549
ACH-000312,0.018669734016336963
ACH-000315,0.11979422496440922
ACH-000316,-0.1258874117924995
ACH-000317,0.05779065341050524
ACH-000318,0.039801588299618385
ACH-000319,0.2013538963533472
ACH-000320,0.00255239851425005
ACH-000322,0.049230816753116316
ACH-000323,0.00960744810439845
ACH-000324,0.051246534115479456
ACH-000329,0.016012823527065196
ACH-000330,0.17350843722419396
ACH-000331,0.1569391844938567
ACH-000332,0.1195654838323238
ACH-000334,-0.06655564783816995
ACH-000335,0.14848232746888754
ACH-000336,0.2212125881436576
ACH-000337,-0.06716457489017202
ACH-000338,-0.3760670430705759
ACH-000339,0.06756697860455749
ACH-000341,0.06731751712255499
ACH-000348,0.09602884248562027
ACH-000350,0.0966870760444012
ACH-000352,0.04348052109669059
ACH-000356,0.050630733534028236
ACH-000361,0.10632941256477912
ACH-000362,0.0902772239059312
ACH-000363,0.08258922654563915
ACH-000364,0.3463297501411752
ACH-000365,0.08361926861072758
ACH-000366,-0.026922432599534692
ACH-000368,0.013587817917077196
ACH-000374,0.04682005741975934
ACH-000375,-0.046864051220735066
ACH-000376,-0.06932830693789316
ACH-000381,0.03661590770893552
ACH-000383,0.09711112120442042
ACH-000387,0.17192194819900025
ACH-000389,0.047598390205016834
ACH-000390,0.03174116633167213
ACH-000393,0.10764653707051404
ACH-000395,-0.10718244581854304
ACH-000396,0.18409635276529346
ACH-000397,0.08566536246851716
ACH-000401,0.17966536766460134
ACH-000402,0.13950172609207265
ACH-000403,0.045311135721214695
ACH-000404,0.18065723189262745
ACH-000406,0.0996865323512164
ACH-000407,0.06368682996033144
ACH-000408,-0.03054036080396667
ACH-000410,0.1432147028895721
ACH-000411,0.0937687852307828
ACH-000414,0.014682688980258582
ACH-000415,0.11114757057392824
ACH-000416,0.0947139384263669
ACH-000420,-0.1434561416983318
ACH-000421,0.10902897864015176
ACH-000424,-0.05244959978402307
ACH-000425,0.10715089372770534
ACH-000426,0.1301413619346725
ACH-000427,0.26274121551874285
ACH-000433,-0.01849531972840716
ACH-000435,0.023556823266999517
ACH-000436,0.15974756435675405
ACH-000444,0.027855436542702817
ACH-000445,0.12442211929882778
ACH-000448,0.04432572179719852
ACH-000450,0.1175360536079032
ACH-000452,0.06444643029855207
ACH-000454,0.14878369583470047
ACH-000458,-0.03314051365294778
ACH-000459,0.027401953482077742
ACH-000460,-0.01488374297638467
ACH-000461,0.04561036860696152
ACH-000463,0.050654278832148805
ACH-000464,0.11487703254047528
ACH-000466,0.09092521487123838
ACH-000467,-0.01526194246021145
ACH-000468,0.03726236334127117
ACH-000469,0.05377468020467808
ACH-000470,0.14134225711444087
ACH-000471,0.04559458275241388
ACH-000472,0.06404195067636273
ACH-000473,0.17218133244259756
ACH-000475,0.06460469369893017
ACH-000476,0.19535576546909186
ACH-000477,0.0589883820895495
ACH-000479,-0.030276939443065705
ACH-000480,-0.013778888777062685
ACH-000481,0.08094753191610493
ACH-000483,0.11212207260936546
ACH-000484,0.11445990490834462
ACH-000485,0.07138990248599128
ACH-000486,0.16766621809835094
ACH-000487,0.014202217687468403
ACH-000488,0.09625034743445683
ACH-000490,0.18025368087106208
ACH-000491,0.06337356670330815
ACH-000495,0.16502405340571846
ACH-000496,0.1099081955537082
ACH-000499,-0.048972000872603616
ACH-000500,-0.2487978859456672
ACH-000502,0.04565051199738991
ACH-000503,0.15638623809363986
ACH-000505,0.08991453470394829
ACH-000507,0.0038317670452529783
ACH-000510,0.06437565961433384
ACH-000511,0.14529007535990887
ACH-000512,0.405191621506195
ACH-000516,0.017990776002346817
ACH-000517,0.01849026228828292
ACH-000518,0.2052502970531476
ACH-000520,-0.048595786406185185
ACH-000521,0.17531634216809602
ACH-000522,0.0222774504863952
ACH-000524,0.02782350954097891
ACH-000527,0.14770729013971332
ACH-000528,0.13804479574446782
ACH-000537,0.20554619184287887
ACH-000541,0.1681811978500256
ACH-000542,-0.04294170452717328
ACH-000544,0.024074614493061617
ACH-000545,0.08611024123468469
ACH-000547,-0.09538156636831366
ACH-000548,-0.013717049030977998
ACH-000549,0.11566813889896504
ACH-000550,0.1301496248323436
ACH-000552,0.049522924616068616
ACH-000556,0.013642518657984036
ACH-000557,0.03850844027800766
ACH-000569,0.14323253146634715
ACH-000570,-0.10747355939256537
ACH-000571,-0.07873979991830761
ACH-000573,0.14565739044159134
ACH-000576,0.04435507292762477
ACH-000579,0.1130187341215384
ACH-000580,0.06284197119540973
ACH-000584,0.17473816165016193
ACH-000585,0.1705667916811726
ACH-000588,0.13533439510151404
ACH-000589,0.04195315851887122
ACH-000591,0.011832397044102012
ACH-000593,0.05486853004557926
ACH-000600,0.058282832666007825
ACH-000601,0.07857587350702168
ACH-000605,0.19768105198156344
ACH-000606,0.12310790355528127
ACH-000608,0.02009723948941592
ACH-000614,0.2627832107817452
ACH-000616,-0.04239771016742847
ACH-000618,0.09062368180657893
ACH-000619,-0.10077785795196637
ACH-000620,0.06658281464551034
