,NUPL2 (11097)
ACH-000004,0.12012022310798473
ACH-000005,-0.08365285877944953
ACH-000007,0.21661254963401724
ACH-000009,0.01003129934650535
ACH-000011,-0.008388765730097766
ACH-000012,0.005893967733378044
ACH-000013,-0.10326690814611077
ACH-000014,0.011157444631798331
ACH-000015,-0.2434202944888413
ACH-000017,-0.38405007384610107
ACH-000018,-0.20538118282104928
ACH-000019,-0.08134523235209394
ACH-000021,-0.13137096431109388
ACH-000022,-0.03994450060619762
ACH-000025,-0.15765488107413153
ACH-000028,-0.029658952952318393
ACH-000030,0.09886067490881216
ACH-000035,-0.2451344851999592
ACH-000036,-0.2819067925000479
ACH-000037,-0.17982027555119806
ACH-000039,-0.06726690909953904
ACH-000040,0.01523544963862126
ACH-000041,-0.05074074849748637
ACH-000042,-0.4923111713950187
ACH-000045,0.17065363925327054
ACH-000047,-0.18134920124960024
ACH-000052,-0.03468313255819424
ACH-000053,0.10021743051788992
ACH-000054,-0.1333489509819912
ACH-000055,-0.8499403619619053
ACH-000060,-0.2954130959493229
ACH-000067,0.005164514731733445
ACH-000070,0.038720191665465684
ACH-000075,0.05363214820499655
ACH-000078,-0.051027064360237566
ACH-000082,-0.2945410554620013
ACH-000085,-0.06380420208427788
ACH-000086,-0.15146118357966926
ACH-000087,0.1627607990274348
ACH-000092,0.019762707523241788
ACH-000095,-0.2491132134561252
ACH-000097,0.01540192605999776
ACH-000098,-0.1526933948695312
ACH-000099,-0.004827225582490025
ACH-000108,-0.14974936029294114
ACH-000113,-0.20480388498550856
ACH-000116,-0.1778546348764047
ACH-000118,-0.1581012454051876
ACH-000120,-0.0032272583185611638
ACH-000123,-0.07507354030557503
ACH-000127,0.047029443348082886
ACH-000128,-0.1033297267732732
ACH-000132,0.0011579175383834176
ACH-000133,-0.2462825741410132
ACH-000137,-0.022152561658493983
ACH-000138,-0.27564223232837737
ACH-000142,-0.17352171846119427
ACH-000143,-0.08768831632663324
ACH-000146,0.022159689386177076
ACH-000148,-0.0007092541943626044
ACH-000150,-0.08040666570091319
ACH-000152,-0.15418815676638575
ACH-000153,-0.2808704694633618
ACH-000159,-0.1603640773214177
ACH-000160,0.07273863840643154
ACH-000163,-0.019152066869910344
ACH-000167,0.2703448992083738
ACH-000168,-0.25878668819945794
ACH-000169,0.1321306493036571
ACH-000178,0.047798381273441035
ACH-000183,-0.08467599780709892
ACH-000188,0.08075509138045013
ACH-000189,-0.0879676897188321
ACH-000190,-0.18363265889510832
ACH-000198,-0.2755696251633711
ACH-000203,0.17236727912805272
ACH-000204,0.049167254467654166
ACH-000206,-0.35502304262557616
ACH-000207,-0.2292481768288881
ACH-000208,-0.2284804809881577
ACH-000210,-0.22859727695546264
ACH-000211,-0.07246173222141046
ACH-000215,-0.10739100703524436
ACH-000221,-0.011971590851508087
ACH-000222,-0.031181359711925774
ACH-000223,0.05339312187747816
ACH-000226,-0.1009321165138856
ACH-000227,0.231471908340323
ACH-000228,-0.013556618423354249
ACH-000231,-0.09757500477163747
ACH-000232,-0.048111089669687385
ACH-000233,0.002255738319830211
ACH-000234,-0.06978038875339405
ACH-000235,-0.27964881521090235
ACH-000237,-0.25987685716000697
ACH-000238,0.08192611818713749
ACH-000242,-0.0922964094502277
ACH-000243,-0.0169328968453824
ACH-000244,-0.012632745697712128
ACH-000246,-0.0727671215746095
ACH-000248,-0.008814337574533657
ACH-000250,-0.04953217450144247
