,PPIB (5479)
ACH-000783,-0.2646580879223666
ACH-000784,-0.2830330713529
ACH-000785,-0.2352063832075436
ACH-000787,-0.09992290553912267
ACH-000788,-0.17508323214857588
ACH-000791,-0.1536858113339868
ACH-000792,0.007725710083486714
ACH-000794,-0.1712209976768277
ACH-000796,-0.15129049448243115
ACH-000798,0.06463126080985837
ACH-000799,-0.06490142242463268
ACH-000800,-0.05019148919420207
ACH-000802,-0.11842483773126099
ACH-000804,-0.03390616722057175
ACH-000805,-0.3031171084926738
ACH-000809,-0.1819511233460104
ACH-000810,-0.07934818430143656
ACH-000811,-0.1262774893313357
ACH-000817,-0.30050105933394616
ACH-000819,-0.03625832569435642
ACH-000820,-0.14199375893482308
ACH-000821,-0.2465574778143477
ACH-000822,-0.12972777467387525
ACH-000823,-0.09989675865051464
ACH-000824,-0.06450015983540727
ACH-000827,-0.19498710973716848
ACH-000829,-0.1376426959438027
ACH-000831,-0.10856905093296748
ACH-000832,-0.23353420847531886
ACH-000833,-0.20028871186719086
ACH-000834,-0.023030160300242283
ACH-000835,0.02875292716538045
ACH-000836,-0.11273335125339758
ACH-000837,-0.15275788963089773
ACH-000838,-0.26105383002677546
ACH-000839,-0.18710849091555146
ACH-000840,-0.04740294118990927
ACH-000841,-0.20266350120998805
ACH-000843,-0.12694492483861827
ACH-000846,0.009908036404860768
ACH-000847,-0.09570189981428308
ACH-000848,-0.09012976842629697
ACH-000849,0.03388276836362239
ACH-000851,-0.17032587150719491
ACH-000855,-0.02386135644043274
ACH-000856,-0.21775145690117573
ACH-000858,-0.11233861627928036
ACH-000859,-0.2834481942057536
ACH-000861,-0.1967238698737665
ACH-000862,0.05157453886860661
ACH-000865,-0.06521197855115404
ACH-000866,-0.06363999534544505
ACH-000867,-0.06256605278139442
ACH-000869,-0.1356951192698159
ACH-000872,-0.2034015865768322
ACH-000873,-0.2700972005498161
ACH-000876,-0.10929264491168383
ACH-000878,0.022340237097690542
ACH-000880,-0.20890797817052628
ACH-000881,-0.1117010148979137
ACH-000882,-0.08076692812622675
ACH-000884,-0.1890422964790861
ACH-000885,-0.11889485388750655
ACH-000887,-0.12642791509993426
ACH-000889,0.013809891563563213
ACH-000896,-0.2554314595637982
ACH-000898,-0.13734954022085552
ACH-000900,-0.30709463004302745
ACH-000901,-0.12996716450305587
ACH-000905,-0.25638925064521345
ACH-000906,-0.12460587966143935
ACH-000907,-0.16992987883172667
ACH-000910,-0.3486186267839095
ACH-000911,-0.17152973180784825
ACH-000912,-0.21387175240596226
ACH-000913,-0.11186246402683384
ACH-000915,-0.10144778264789422
ACH-000916,-0.17106551086117386
ACH-000917,0.018979309480359103
ACH-000920,0.048049772222944896
ACH-000921,-0.1793928105836954
ACH-000924,-0.13335485832317545
ACH-000926,-0.22245780197354087
ACH-000928,-0.15414365987518794
ACH-000929,-0.016662377259021272
ACH-000932,0.02930324028003184
ACH-000935,-0.08814775446893157
ACH-000936,-0.16807526255387534
ACH-000937,-0.12543521753679301
ACH-000938,-0.06136869070196368
ACH-000939,-0.19751390448084832
ACH-000941,-0.10659108289497947
ACH-000943,-0.08883483448508248
ACH-000946,-0.149131662673626
ACH-000947,-0.11279336459142712
ACH-000948,-0.07338830506996473
ACH-000950,0.05146605515137679
ACH-000953,-0.06442476497499122
ACH-000954,-0.2596532122990242
ACH-000957,-0.08619044574800078
ACH-000958,-0.19091858888509616
ACH-000960,-0.1853399907824571
ACH-000963,-0.09186838471401043
ACH-000968,-0.18174783096272548
ACH-000969,-0.10790815761110384
ACH-000972,-0.09595188609350602
ACH-000973,-0.19549811015091456
ACH-000974,-0.09654411857041853
ACH-000978,0.016090838955355645
ACH-000984,-0.286767454512088
ACH-000986,-0.2030761532367568
ACH-000988,-0.2379907950641101
ACH-000993,-0.548754083239117
ACH-000994,-0.13493643401055627
ACH-000996,-0.2985012155426022
ACH-001001,-0.1826047993070639
ACH-001020,-0.35431134725388863
ACH-001028,-0.10675153595635696
ACH-001031,-0.1752154868761463
ACH-001038,-0.19859468784265505
ACH-001048,-0.014284387335042425
ACH-001050,-0.15915192292552693
ACH-001053,-0.10771065367288986
ACH-001054,-0.07480969788475153
ACH-001061,-0.0538705906521293
ACH-001067,-0.2770755736728555
ACH-001075,-0.004864050838531858
ACH-001096,-0.15720689582190284
ACH-001111,-0.04738822240786957
ACH-001119,-0.1629651964901178
ACH-001128,-0.22425249790599847
ACH-001134,-0.10160146521010104
ACH-001151,-0.2190253667552716
ACH-001163,-0.3365634870544732
ACH-001164,0.038552945390647374
ACH-001183,-0.05587491246180835
ACH-001192,-0.0020502764598622145
ACH-001193,-0.37865861487986574
ACH-001196,-0.1396453770502365
ACH-001197,-0.11532382897222755
ACH-001205,0.022911888098451908
ACH-001211,-0.15988154816502453
ACH-001212,-0.204765246561337
ACH-001228,-0.2854501502748555
ACH-001232,-0.1693967703393631
ACH-001239,0.014341948136419112
ACH-001270,-0.058071456583241435
ACH-001274,-0.19259324879263706
ACH-001275,-0.18838768159998096
ACH-001277,-0.15806647412353106
ACH-001278,-0.043688711519803004
ACH-001280,-0.17390070935374186
ACH-001283,-0.19915191780655306
ACH-001289,0.02580489440410121
ACH-001300,0.00116846179475585
ACH-001301,-0.08323634289973536
ACH-001302,-0.14914278801294142
ACH-001306,-0.21147556924990293
ACH-001318,0.038638110061069424
ACH-001322,-0.060441346106349964
ACH-001328,-0.1524691372378128
ACH-001332,-0.4117484968356975
ACH-001336,-0.2365108034051947
ACH-001346,-0.1001232351289532
ACH-001353,-0.0839878214384998
ACH-001354,-0.42244049287588376
ACH-001367,-0.12057186057718534
ACH-001368,-0.07199430352866433
ACH-001374,-0.1019819466119908
ACH-001377,-0.08079962148297481
ACH-001380,-0.2384057187482241
ACH-001391,-0.14861495621330767
ACH-001408,-0.09725063004769337
ACH-001430,-0.1357189121440099
ACH-001431,-0.013188050444162628
ACH-001450,-0.08919388469309668
ACH-001496,-0.06916802903730149
ACH-001500,-0.257766680904427
ACH-001523,-0.10174113140136147
ACH-001532,-0.03217748996097447
ACH-001550,-0.039958673123767684
ACH-001552,0.042917299084222496
ACH-001554,-0.13203819142317136
ACH-001654,-0.10461289162827976
ACH-001735,-0.057887180983532065
ACH-001736,-0.13548716569802746
ACH-001737,-0.028827945197127475
ACH-001740,-0.10240228204794574
ACH-001745,-0.06972556864594115
ACH-001765,-0.13834061071989406
