,FAM72B (653820)
ACH-000004,-0.4373769070332341
ACH-000005,-0.6177261697665952
ACH-000007,-0.7690282975553511
ACH-000009,-0.6460179509736763
ACH-000011,-0.660864230300104
ACH-000012,-0.8655838390657813
ACH-000013,-0.5494161583841882
ACH-000014,-0.6074413871856034
ACH-000015,-0.7148269086947061
ACH-000017,-0.5601577961879696
ACH-000018,-0.5560623923284823
ACH-000019,-0.7705556647438702
ACH-000021,-0.5407726583242254
ACH-000022,-0.4963348010706599
ACH-000025,-0.7119548041386194
ACH-000028,-0.7766349050968119
ACH-000030,-0.4923597190745083
ACH-000035,-0.5146909946263298
ACH-000036,-0.7955671504309053
ACH-000037,-0.6547630239186718
ACH-000039,-0.7003335749171887
ACH-000040,-0.8567089329354286
ACH-000041,-0.4866086522915869
ACH-000042,-0.5301559526950868
ACH-000045,-0.569007629200718
ACH-000047,-0.666577027259984
ACH-000052,-0.6316864323352748
ACH-000053,-0.627508075443107
ACH-000054,-0.7099070989875824
ACH-000055,-0.5220326469936828
ACH-000060,-0.7092357349520728
ACH-000067,-0.7707276320267277
ACH-000070,-0.4742352703346564
ACH-000075,-0.6460164366824576
ACH-000078,-0.6355186249745929
ACH-000082,-0.5744013628755771
ACH-000085,-0.7505756536081866
ACH-000086,-0.8378132298892937
ACH-000087,-0.5764857941581508
ACH-000092,-0.6870058852431274
ACH-000095,-0.7748536399764211
ACH-000097,-0.8483419366227837
ACH-000098,-0.6599010789678542
ACH-000099,-0.6259751834140692
ACH-000108,-0.6143627160007207
ACH-000113,-0.6428094473104526
ACH-000116,-0.4079251136600354
ACH-000118,-0.5089958464546585
ACH-000120,-0.6771148891056903
ACH-000123,-0.5498453013033717
ACH-000127,-0.6791807007774987
ACH-000128,-0.6447855759512956
ACH-000132,-0.5159681460571623
ACH-000133,-0.7574583202828793
ACH-000137,-0.6714741542449506
ACH-000138,-0.5860291240513165
ACH-000142,-0.7592534833047788
ACH-000143,-0.5425339760435057
ACH-000146,-0.6474595337702923
ACH-000148,-0.6975027097675383
ACH-000150,-0.5986469851665297
ACH-000152,-0.6293046287523636
ACH-000153,-0.8606988157688702
ACH-000159,-0.7684863877384635
ACH-000160,-0.5255695611620779
ACH-000163,-0.7148387417813118
ACH-000167,-0.8553825778628669
ACH-000168,-0.3927926827959173
ACH-000169,-0.7156243464212703
ACH-000178,-0.454560058006007
ACH-000183,-0.7002273946387214
ACH-000188,-0.6817063967216006
ACH-000189,-0.7445456500235353
ACH-000190,-0.6801835397215683
ACH-000198,-0.6526033864323902
ACH-000203,-0.8283734406137879
ACH-000204,-0.6742720438231525
ACH-000206,-0.35373693938579903
ACH-000207,-0.5192342470801667
ACH-000208,-0.8665568477515172
ACH-000210,-0.7823101514793799
ACH-000211,-0.4165868482786347
ACH-000215,-0.8061037933440927
ACH-000221,-0.5929484443594365
