,SAP30 (8819)
ACH-000004,-0.2037329604302492
ACH-000005,0.04829257315385525
ACH-000007,0.22180799424508046
ACH-000009,-0.058029905104232476
ACH-000011,0.16076619811669546
ACH-000012,0.2407511410272362
ACH-000013,0.3840116339101883
ACH-000014,-0.045059705945127836
ACH-000015,0.009782812817643156
ACH-000017,-0.05850628350859146
ACH-000018,-0.12615797843377918
ACH-000019,0.1875552610818064
ACH-000021,0.21343794950797465
ACH-000022,0.16801549164544874
ACH-000025,0.17540876411246328
ACH-000028,0.2263452225031041
ACH-000030,-0.04854630750620152
ACH-000035,0.12440770110923832
ACH-000036,0.33821968932588464
ACH-000037,-0.028937861473458112
ACH-000039,0.034372330832608856
ACH-000040,0.01034740384359217
ACH-000041,-0.056655588040325285
ACH-000042,0.02388901910917752
ACH-000045,0.02764424203104318
ACH-000047,0.22199345681784347
ACH-000052,0.205294646860003
ACH-000053,0.191631640677856
ACH-000054,0.0019823675596612397
ACH-000055,0.10787448727229534
ACH-000060,0.046750530726225765
ACH-000067,0.08147872685910032
ACH-000070,-0.09051672683928468
ACH-000075,0.20333974072656147
ACH-000078,-0.22496340240516505
ACH-000082,0.03167129278388792
ACH-000085,0.09381133631945156
ACH-000086,0.29187975533751315
ACH-000087,0.15928493609716568
ACH-000092,0.1119674844321415
ACH-000095,-0.008851710272536666
ACH-000097,0.1960226979127816
ACH-000098,0.1656874093420307
ACH-000099,-0.06799858928248284
ACH-000108,0.14191332614333993
ACH-000113,-0.2547718044385169
ACH-000116,0.10405506444892806
ACH-000118,0.2659074582925003
ACH-000120,0.019716409264230537
ACH-000123,0.1353492940381702
ACH-000127,-0.10464417262974067
ACH-000128,0.237158918680564
ACH-000132,0.11322637664833488
ACH-000133,0.12644281934965107
ACH-000137,0.04169413060586289
ACH-000138,0.24155878240144385
ACH-000142,0.12265997512150767
ACH-000143,-0.07834334633389044
ACH-000146,0.1449118054843959
ACH-000148,0.1401022328293905
ACH-000150,0.3004223935373091
ACH-000152,0.2293785539798181
ACH-000153,0.01221664783172358
ACH-000159,0.2530534644833654
ACH-000160,0.3625810904127769
ACH-000163,0.1156762923737509
ACH-000167,0.7150968817118395
ACH-000168,-0.0918208495216232
ACH-000169,0.06015345608318672
ACH-000178,0.1288520816881964
ACH-000183,-0.08895678094365918
ACH-000188,0.05248154638023609
ACH-000189,0.09789801383428813
ACH-000190,0.31133647945075
ACH-000198,-0.009766181849479943
ACH-000203,-0.39822981146554703
ACH-000204,0.045167551547648
ACH-000206,0.13412367556737334
ACH-000207,0.18686787274667616
ACH-000208,-0.08743070715823956
ACH-000210,0.3443646268806333
ACH-000211,-0.04438424859994376
ACH-000215,0.11325901607488338
ACH-000221,0.13404527403894734
ACH-000222,0.13147311506054493
ACH-000223,0.0955164032390978
ACH-000226,0.09172461450903698
ACH-000227,0.15680118868602633
ACH-000228,-0.09348562205528033
ACH-000231,0.06203850424679418
ACH-000232,0.08946628097811496
ACH-000233,0.2605473395190144
ACH-000234,-0.12877669803560665
ACH-000235,-0.00835004516223543
ACH-000237,0.20633960414878852
ACH-000238,0.005929259947400421
ACH-000242,0.015088051582822969
ACH-000243,0.27593667421555784
ACH-000244,-0.026060511711752457
ACH-000246,0.12218243882869513
ACH-000248,0.1265009555321983
ACH-000250,0.19533147572984536
ACH-000251,-0.16286539989660567
ACH-000252,0.21930015965111715
ACH-000253,0.14333408237368336
ACH-000255,0.046446222242732746
ACH-000256,0.007143346704564325
ACH-000257,-0.11457343818181928
ACH-000258,0.12315743085647453
ACH-000259,0.2951991723300383
ACH-000260,0.06717909856870237
ACH-000261,0.05801228289756528
ACH-000262,-0.13277716401300418
ACH-000263,0.012606584953843756
ACH-000264,0.02701610499820543
ACH-000265,0.17193379514757082
ACH-000266,0.17148607352261008
ACH-000272,0.09387077490483442
ACH-000274,0.15187355375093342
ACH-000277,0.2266856071192331
ACH-000278,0.05530108104117799
ACH-000279,-0.010509003122778093
ACH-000280,0.1467146767861001
ACH-000281,-0.028244677667231443
ACH-000288,0.18186913672564484
