,STAM2 (10254)
ACH-000004,-0.07576729567142268
ACH-000005,0.08427918499445873
ACH-000007,0.13315172079681142
ACH-000009,-0.06651801034601015
ACH-000011,-0.08540104947074875
ACH-000012,-0.13054323314133798
ACH-000013,-0.03889776472610813
ACH-000014,0.06695245226330622
ACH-000015,-0.07729330936698234
ACH-000017,-0.1863352113755903
ACH-000018,-0.12201558580342932
ACH-000019,-0.03706055584490677
ACH-000021,-0.08331771254410074
ACH-000022,-0.07395390213400152
ACH-000025,-0.11222480341085103
ACH-000028,-0.02531354480050536
ACH-000030,-0.1248041204894368
ACH-000035,-0.14080479215764874
ACH-000036,-0.2053042372748912
ACH-000037,-0.11976955145523538
ACH-000039,-0.13233189721331956
ACH-000040,-0.11520236667714401
ACH-000041,-0.02280524655075319
ACH-000042,-0.07543966368617286
ACH-000045,0.02284647343144498
ACH-000047,-0.14179095672346834
ACH-000052,-0.22325283011632685
ACH-000053,-0.14492573171740852
ACH-000054,-0.026045935836268116
ACH-000055,-0.2042423600571527
ACH-000060,-0.05802533520831079
ACH-000067,-0.10349757335077524
ACH-000070,-0.10871467795741817
ACH-000075,-0.02107357409219817
ACH-000078,0.009117407334967659
ACH-000082,-0.07592741898692829
ACH-000085,-0.06840074207201162
ACH-000086,-0.1893502831197533
ACH-000087,0.015273472716529003
ACH-000092,-0.2608719691753208
ACH-000095,-0.19175337439781964
ACH-000097,-0.09214591931801104
ACH-000098,-0.13933546312334796
ACH-000099,-0.0859866215744689
ACH-000108,-0.03217378901240555
ACH-000113,-0.2578304679310573
ACH-000116,-0.06561429096620983
ACH-000118,-0.1543671916816815
ACH-000120,-0.12249171873916292
ACH-000123,-0.10520005144784676
ACH-000127,-0.25241374088534224
ACH-000128,-0.05861162997934724
ACH-000132,-0.18128714644988286
ACH-000133,-0.1026969910506993
ACH-000137,-0.13218502696084228
ACH-000138,0.0031403548056538107
ACH-000142,-0.2373380740135708
ACH-000143,0.08620938982634076
ACH-000146,-0.11410513140139507
ACH-000148,-0.16745459281794375
ACH-000150,0.03961499277661056
ACH-000152,-0.2426715952984371
ACH-000153,-0.05309109633606214
ACH-000159,-0.176962899375049
ACH-000160,-0.0646376853219133
ACH-000163,-0.16350979789665931
ACH-000167,-0.18234787820878168
ACH-000168,0.04043109072386997
ACH-000169,-0.16204911014720902
ACH-000178,-0.21558655717156566
ACH-000183,-0.0811104837240994
ACH-000188,-0.13380930139557312
ACH-000189,-0.1077804539464295
ACH-000190,-0.29234530279440457
ACH-000198,-0.3737668302674009
ACH-000203,-0.03709152396935644
ACH-000204,-0.07332334063113348
ACH-000206,-0.0005747679917181982
ACH-000207,-0.04026634717422292
ACH-000208,0.10448369956770363
ACH-000210,0.05849714364653288
ACH-000211,-0.16641019768455445
ACH-000215,-0.14078896599860186
ACH-000221,-0.07312313741116501
ACH-000222,-0.14027958884334812
ACH-000223,-0.3245572118348855
ACH-000226,-0.16996005994699928
ACH-000227,0.024851884115492592
ACH-000228,-0.16569814032375366
ACH-000231,-0.15085891406790738
ACH-000232,-0.14043197141199212
ACH-000233,-0.02250100225358456
ACH-000234,-0.07850411109887005
ACH-000235,-0.07904877427435426
ACH-000237,-0.17884656053052295
ACH-000238,-0.16262174249534353
ACH-000242,-0.28936306964857805
ACH-000243,-0.1165744978145494
ACH-000244,-0.019482018182314344
ACH-000246,-0.019739820929327943
ACH-000248,-0.1486322406510625
ACH-000250,-0.12640004471486554
ACH-000251,-0.08976184186593658
ACH-000252,-0.2006340219008728
ACH-000253,-0.10847854877683526
ACH-000255,-0.15714395632240025
ACH-000256,-0.04704750312608599
ACH-000257,0.054419410916412704
ACH-000258,0.03816233086278279
ACH-000259,-0.04596785550252292
ACH-000260,-0.1328161412146504
ACH-000261,-0.11971444989013352
ACH-000262,-0.2032684632423443
ACH-000263,-0.04378086490696809
ACH-000264,-0.051313458009644465
ACH-000265,-0.11802516214274722
ACH-000266,-0.1561714330868203
ACH-000272,-0.06719953828360185
ACH-000274,-0.15172173792352456
ACH-000277,-0.1659862912104498
ACH-000278,-0.2575813816243389
ACH-000279,-0.12861347630082293
ACH-000280,-0.13649461325237627
ACH-000281,-0.14921595889482894
ACH-000288,-0.09493086939916134
ACH-000291,-0.18345220361985407
ACH-000293,-0.025697985898843652
ACH-000294,-0.2593606272637575
ACH-000295,0.07581909639005344
ACH-000296,-0.3087633628221289
ACH-000302,-0.1721103296664876
ACH-000304,-0.3856923156278498
ACH-000307,-0.16230023303827604
ACH-000308,-0.2442736863336463
ACH-000310,-0.07582788964073457
ACH-000311,-0.16150943112567478
ACH-000312,-0.026290808211970447
ACH-000315,-0.09170461230932077
ACH-000316,-0.14564739059361512
ACH-000317,-0.19217482330738608
ACH-000318,-0.000296263934842371
ACH-000319,-0.051614240295284414
ACH-000320,-0.10798791166020827
ACH-000322,-0.0443583744159205
ACH-000323,-0.0997909615001426
ACH-000324,-0.12245916077832827
ACH-000329,-0.09865471476356852
ACH-000330,0.010163242995579242
ACH-000331,-0.1313782216358519
ACH-000332,-0.1159230667921088
ACH-000334,0.037447369967531716
ACH-000335,-0.4025940322637113
ACH-000336,-0.18980960461440866
ACH-000337,-0.08115071506475054
ACH-000338,-0.653868982306915
ACH-000339,-0.12528050167278487
ACH-000341,-0.18518402039806506
ACH-000348,-0.12883259092901164
ACH-000350,0.04480183839918952
ACH-000352,-0.025353009619697296
ACH-000356,-0.29882874522896785
ACH-000361,-0.08338890225341716
ACH-000362,-0.1724112918241217
ACH-000363,-0.08091003525357755
ACH-000364,-0.08898649089131253
ACH-000365,-0.13963803078388354
ACH-000366,-0.10023120840559592
ACH-000368,-0.1799978994484879
ACH-000374,-0.15389743537591213
ACH-000375,-0.06331129989047195
ACH-000376,-0.18404580420485087
ACH-000381,-0.13433381382285525
ACH-000383,-0.16661439413656695
ACH-000387,-0.1306145392327654
ACH-000389,-0.1719260834414281
ACH-000390,-0.0952390747848488
ACH-000393,-0.19455943057074565
ACH-000395,0.015565703023671669
ACH-000396,0.06068046796916793
ACH-000397,-0.18368170827874727
ACH-000401,-0.2314253635271287
ACH-000402,-0.2935210904757682
ACH-000403,0.006960017174157086
ACH-000404,-0.11480448655177612
ACH-000406,-0.1181597672476834
ACH-000407,-0.12979562649426812
ACH-000408,-0.10985702905483632
ACH-000410,-0.030904486522327138
ACH-000411,0.014890815360807013
ACH-000414,-0.150473361072815
ACH-000415,-0.09488708947293968
ACH-000416,-0.05480327507402346
ACH-000420,-0.10993676518110937
ACH-000421,-0.06569893942274696
ACH-000424,0.004175396868626686
ACH-000425,-0.07471603763302824
ACH-000426,0.06768979980974582
ACH-000427,0.05142966512212724
ACH-000433,0.0004084451441599648
ACH-000435,0.0735037804044151
ACH-000436,-0.062045814607250276
ACH-000444,-0.016771114798753987
ACH-000445,-0.07980093018936182
ACH-000448,-0.030003323548395067
ACH-000450,0.11142580979454897
ACH-000452,-0.07555183153725092
ACH-000454,-0.2589947490526553
ACH-000458,-0.1852130107591525
ACH-000459,-0.04049324632582309
ACH-000460,-0.2701703952735719
ACH-000461,-0.034438506330500517
ACH-000463,-0.14318273607368834
ACH-000464,-0.06466015847683954
ACH-000466,-0.16025096416503634
ACH-000467,-0.08051808163479655
ACH-000468,-0.21916896291281746
ACH-000469,-0.18502874614659148
ACH-000470,-0.05637524233496102
ACH-000471,-0.08613588321477801
ACH-000472,-0.06796705673643162
ACH-000473,-0.1709207111423206
ACH-000475,-0.08910088640035949
ACH-000476,-0.10322705868670501
ACH-000477,-0.12500061000421822
ACH-000479,-0.3610725663202726
ACH-000480,-0.19739712328670064
ACH-000481,-0.1578689236773517
ACH-000483,-0.21188716574950614
ACH-000484,-0.08915151968855647
ACH-000485,-0.19080049581453276
ACH-000486,-0.06643005183662462
ACH-000487,-0.065497707414882
ACH-000488,-0.05504820373648857
ACH-000490,-0.107551736760851
ACH-000491,0.01597873639784024
ACH-000495,-0.21871058479727307
ACH-000496,-0.17139670860751266
ACH-000499,-0.020341994103294885
ACH-000500,-0.5479201416694346
ACH-000502,-0.0597072323396496
ACH-000503,-0.3536105365563152
ACH-000505,-0.11827189577556815
ACH-000507,-0.1317961126141368
ACH-000510,-0.2474384296751177
ACH-000511,-0.12505127245126613
ACH-000512,-0.14416396107177212
ACH-000516,-0.1580035009925205
ACH-000517,-0.09026289359511026
ACH-000518,-0.09588979507004763
ACH-000520,-0.0021074411369186377
ACH-000521,-0.2988973201121039
ACH-000522,-0.07358729455246768
ACH-000524,-0.11078899522245214
ACH-000527,-0.11538239075374752
ACH-000528,0.06076737897015036
ACH-000537,-0.033067310783400534
ACH-000541,-0.14823484334533846
ACH-000542,-0.08957515806481572
ACH-000544,-0.05934560407434086
ACH-000545,-0.31829084231692906
ACH-000547,0.13052986489124105
ACH-000548,-0.5621188864793073
ACH-000549,-0.3113684522892287
ACH-000550,-0.13830464409012552
ACH-000552,0.08533145348265564
ACH-000556,-0.1193355069246532
ACH-000557,-0.03325597262804302
ACH-000569,-0.029588043957734275
ACH-000570,-0.0007694237479840599
ACH-000571,-0.08032289253982948
ACH-000573,-0.1956690122980867
ACH-000576,0.09889205372012047
ACH-000579,-0.14360690149358607
ACH-000580,-0.15971062203647104
ACH-000584,-0.1787448997872854
ACH-000585,-0.11914687543739493
ACH-000588,0.030842104862903667
ACH-000589,-0.06647214132675365
ACH-000591,-0.22751143987216815
ACH-000593,-0.21042859052497628
ACH-000600,-0.0983308183387831
ACH-000601,-0.12285100981166495
ACH-000605,-0.1817398747739637
ACH-000606,-0.14891315584276413
ACH-000608,-0.15042827053216987
ACH-000614,0.1188241175349324
ACH-000616,-0.21840475437531134
ACH-000618,-0.07928677369419337
ACH-000619,-0.1112955614738866
ACH-000620,-0.06159077241673956
ACH-000621,-0.1292547106864682
ACH-000622,-0.26887270165276417
ACH-000623,-0.2409841618511525
ACH-000624,-0.16034864140777474
ACH-000627,-0.09771244513893433
ACH-000630,-0.1803615135629622
ACH-000631,-0.16272096696958466
ACH-000632,-0.1789518446749859
ACH-000633,-0.06785886205805636
ACH-000637,-0.02351756533473956
ACH-000638,-0.2500853690155885
ACH-000646,-0.26473971912114314
ACH-000647,-0.11892024205853002
ACH-000648,-0.20909298189091616
ACH-000649,-0.16255108538248889
ACH-000651,-0.08576158987216342
ACH-000652,-0.24639361716574776
ACH-000653,-0.13159153962274284
ACH-000657,-0.1425586706906783
ACH-000658,-0.06648580034802959
ACH-000661,-0.1295404611448039
ACH-000662,-0.057712211496918575
ACH-000663,-0.2326603774352224
ACH-000665,-0.08125616056245448
ACH-000671,-0.12118665543335275
ACH-000672,-0.1162659659943943
ACH-000673,-0.29686372716439724
ACH-000676,-0.07776881269862639
