,DYSF (8291)
ACH-000004,-0.0899099571648351
ACH-000005,-0.07965869265057883
ACH-000007,-0.1864607622098385
ACH-000009,0.10115561822819387
ACH-000011,-0.12079898850287694
ACH-000012,-0.04734069445074565
ACH-000013,0.029172699095164595
ACH-000014,0.1766344989703422
ACH-000015,0.08678762542721588
ACH-000017,0.1373278911287318
ACH-000018,-0.19504566744282065
ACH-000019,0.07613091877547441
ACH-000021,-0.031180931765026582
ACH-000022,-0.19592282361165972
ACH-000025,0.11878656740138288
ACH-000028,0.08216913096880721
ACH-000030,-0.008128433160011633
ACH-000035,-0.2025221548810036
ACH-000036,-0.022352599267080924
ACH-000037,0.03685719901931735
ACH-000039,-0.27563359276908345
ACH-000040,0.02328180053308667
ACH-000041,-0.004509909759026462
ACH-000042,0.10174363012219273
ACH-000045,0.09139566793668387
ACH-000047,-0.0011146345830085466
ACH-000052,-0.19782298005379692
ACH-000053,0.02010921177368899
ACH-000054,0.16275363581350186
ACH-000055,0.07773087585010903
ACH-000060,0.09654198962320508
ACH-000067,0.10266481838988974
ACH-000070,0.14009753205251302
ACH-000075,-0.058884482718756015
ACH-000078,0.098262058421897
ACH-000082,0.08673788098857864
ACH-000085,-0.01802873508768586
ACH-000086,0.11023820404333357
ACH-000087,-0.2542737515327151
ACH-000092,-0.05436624305565543
ACH-000095,0.08333567528793781
ACH-000097,0.0456102104014883
ACH-000098,0.09302777163113968
ACH-000099,-0.015202693968059925
ACH-000108,0.08613323567695699
ACH-000113,-0.014114539970142306
ACH-000116,-0.02137352057040845
ACH-000118,0.019741431809315816
ACH-000120,-0.0002465740078863355
ACH-000123,-0.15733349874599334
ACH-000127,-0.040881472862578684
ACH-000128,0.07331661519476494
ACH-000132,0.09952453169693863
ACH-000133,0.0009664198641866047
ACH-000137,-0.03671368977058564
ACH-000138,0.13010407379119468
ACH-000142,-0.014752792260523206
ACH-000143,0.031783517627566975
ACH-000146,0.054662563343105805
ACH-000148,0.13424139094711182
ACH-000150,0.14589686590474205
ACH-000152,-0.005105194622253517
ACH-000153,0.03567010270102906
ACH-000159,0.08003838739941872
ACH-000160,0.03389112950532093
ACH-000163,0.10454864747059382
ACH-000167,0.07722834222708451
ACH-000168,0.03862460017236621
ACH-000169,-0.019178081041165616
ACH-000178,0.15563293457130267
ACH-000183,-0.2420300400573584
ACH-000188,0.026682798933915567
ACH-000189,-0.3145886425670416
ACH-000190,-0.021188838731518684
ACH-000198,0.12194997687433695
ACH-000203,0.08027667667494673
ACH-000204,0.14981990258062725
ACH-000206,-0.014812084556707078
ACH-000207,0.13842727559068654
ACH-000208,-0.2583351064800341
ACH-000210,0.17760714477417014
ACH-000211,0.051870419743053967
ACH-000215,-0.057634109409450476
ACH-000221,-0.059374320377992576
ACH-000222,-0.036617769560593635
ACH-000223,0.14613675983773378
ACH-000226,-0.06049704916591046
ACH-000227,0.10607338145127328
ACH-000228,-0.033336807945024034
ACH-000231,-0.04966515069699521
ACH-000232,0.1591308171144041
ACH-000233,-0.07784243905347148
ACH-000234,-0.01883067788680049
ACH-000235,0.04450449697910426
ACH-000237,0.12775197768059904
ACH-000238,-0.02867494467095875
ACH-000242,0.1371163652429732
ACH-000243,0.03894772838591023
ACH-000244,0.14489760129810506
ACH-000246,0.11254096357310772
ACH-000248,-0.16337272789571916
ACH-000250,-0.037241424240339716
ACH-000251,0.14829959035788445
ACH-000252,0.3103715403873409
ACH-000253,-0.007734190484660331
ACH-000255,-0.1776392095253311
ACH-000256,-0.08561791717108637
ACH-000257,0.16157279967664653
ACH-000258,0.0884452406642363
ACH-000259,-0.002563134249344677
ACH-000260,-0.05597217682753679
ACH-000261,0.0352992217784064
ACH-000262,-0.01693675256528934
ACH-000263,-0.105808605180858
ACH-000264,-0.05887268154762005
ACH-000265,0.021905908767680164
ACH-000266,0.029653654585518774
ACH-000272,0.010324398366629446
ACH-000274,-0.05825278284451979
ACH-000277,0.041629627566501334
ACH-000278,0.02356780360792013
ACH-000279,-0.008120053711312868
ACH-000280,-0.0369079246176588
