,CES4A (283848)
ACH-000477,-0.007183338550954898
ACH-000479,-0.03603491452173208
ACH-000480,-0.17237941016296146
ACH-000481,-0.2190686486371352
ACH-000483,-0.13334800125601412
ACH-000484,-0.22338520850247576
ACH-000485,-0.12694123039972816
ACH-000486,-0.15679465712056473
ACH-000487,-0.2347034938490928
ACH-000488,-0.1629878106264066
ACH-000490,-0.0842577233694723
ACH-000491,-0.03699529290891978
ACH-000495,-0.0843966133050895
ACH-000496,-0.29342835346269885
ACH-000499,-0.1448958009507764
ACH-000500,-0.20943026117479896
ACH-000502,-0.16426647674047248
ACH-000503,-0.20453310526542
ACH-000505,-0.21894407698982973
ACH-000507,-0.1300104273268057
ACH-000510,-0.15203694233209006
ACH-000511,-0.13128053843050744
ACH-000512,-0.02488063956195801
ACH-000516,-0.19723687291536834
ACH-000517,-0.16507898579915128
ACH-000518,-0.2244833048126625
ACH-000520,-0.13342207366919756
ACH-000521,-0.18629850299367515
ACH-000522,-0.32342990279693706
ACH-000524,-0.16054615242574116
ACH-000527,-0.11412167026387895
ACH-000528,-0.22283660443351114
ACH-000537,0.013287567495189044
ACH-000541,-0.3409903916830466
ACH-000542,-0.16233130645362326
ACH-000544,-0.18619764053614485
ACH-000545,-0.08937035823075141
ACH-000547,-0.3188792400680524
ACH-000548,-0.37194183436674394
ACH-000549,-0.2721732531649793
ACH-000550,-0.2654827060564732
ACH-000552,-0.0656925074251913
ACH-000556,-0.15159410633850098
ACH-000557,-0.2918094326955541
ACH-000569,-0.2752076999987728
ACH-000570,-0.18319628588499812
ACH-000571,-0.2457418825629301
ACH-000573,-0.1917621187285852
ACH-000576,-0.07862788311161624
ACH-000579,-0.0507257930128755
ACH-000580,-0.14655340508964296
ACH-000584,-0.18866894599582448
ACH-000585,-0.19032017281176672
ACH-000588,-0.08032445221007062
ACH-000589,-0.1276823172970723
ACH-000591,-0.10005337885003532
ACH-000593,-0.13983206821956082
ACH-000600,-0.2075367665448546
ACH-000601,-0.18707159656207986
ACH-000605,-0.17164452071344974
ACH-000606,-0.08242628316764962
ACH-000608,-0.2452593095807429
ACH-000614,-0.20033662575803726
ACH-000616,-0.325485878822188
ACH-000618,-0.20345095534015173
ACH-000619,-0.2381052023143336
ACH-000620,-0.16022546012064473
ACH-000621,-0.20834109074657592
ACH-000622,-0.07637211629613579
ACH-000623,-0.18763271061199585
ACH-000624,-0.12276259425604072
ACH-000627,-0.11774733299837699
ACH-000630,-0.13267600777714145
ACH-000631,-0.13139836883829073
ACH-000632,-0.07119607953841063
ACH-000633,-0.027067656415582068
ACH-000637,-0.4571210768594099
ACH-000638,-0.18305468755478307
ACH-000646,-0.24371944176817675
ACH-000647,-0.2442280457424669
ACH-000648,-0.20154228281119474
ACH-000649,-0.13029027771016044
ACH-000651,-0.4794751650521802
ACH-000652,-0.2409612620076449
ACH-000653,-0.07414898119411514
ACH-000657,-0.21772554120221335
ACH-000658,-0.2894268237827777
ACH-000661,-0.07805377009528934
ACH-000662,-0.06846721354674665
ACH-000663,-0.08127440748401014
ACH-000665,-0.09448613740938702
ACH-000671,-0.028563844263496237
ACH-000672,-0.20100833535789708
ACH-000673,0.046724110092445016
ACH-000676,-0.19495249396713607
ACH-000677,-0.14627960901104534
ACH-000681,-0.17711930610672996
ACH-000683,-0.22160811208242576
ACH-000684,-0.05338722080361958
ACH-000688,-0.20196187585817035
ACH-000693,-0.0854844349021961
ACH-000694,-0.15107686799845566
ACH-000695,-0.2465769203047054
ACH-000696,-0.14259416788307666
ACH-000697,-0.20114543103160726
ACH-000699,-0.12234358520474455
ACH-000701,-0.1524739218354606
ACH-000706,-0.04590692573301087
ACH-000711,-0.17687610299414644
ACH-000713,-0.13889655905332354
ACH-000714,-0.33670219370604065
ACH-000718,-0.15357390116740866
ACH-000720,-0.0793267367206057
ACH-000721,-0.18881014543938154
ACH-000724,-0.18223983618831915
ACH-000725,-0.13742594731515015
ACH-000732,0.057012793228549526
ACH-000734,-0.17388032903762307
ACH-000735,-0.14581784938853945
ACH-000736,-0.06953774101504769
ACH-000738,-0.13006088159264054
ACH-000746,-0.2149940190524511
ACH-000747,-0.1473533590000232
ACH-000748,-0.08729262516015238
ACH-000753,-0.2020272380464386
ACH-000756,-0.279385914391954
ACH-000757,-0.23936798622243946
ACH-000758,-0.4249958247505931
ACH-000760,-0.13149826513245325
ACH-000762,-0.14839586420520418
ACH-000763,-0.2805101325325249
ACH-000764,-0.3708018253058259
ACH-000765,-0.09442259338244033
ACH-000766,-0.15060695793996887
ACH-000767,-0.14643732696460046
ACH-000768,-0.015476260544971122
ACH-000769,-0.22243039753028054
ACH-000770,-0.19879720820876468
ACH-000771,-0.13722169232244127
ACH-000773,-0.11057375025132557
ACH-000776,-0.1356179623704129
ACH-000777,-0.22746300469752054
ACH-000778,-0.2263038345444384
ACH-000781,-0.16137364785436525
ACH-000782,-0.3058481080158161
ACH-000783,-0.06336275885994329
ACH-000784,-0.36425859920891773
ACH-000785,-0.2698676071469592
ACH-000787,-0.17355650371014025
ACH-000788,-0.16836342599474985
ACH-000791,-0.13343021623889498
ACH-000792,-0.11956691680893755
ACH-000794,-0.2341187018591631
ACH-000796,-0.13160866333708324
ACH-000798,-0.16031880638825702
ACH-000799,0.026573630032414173
ACH-000800,-0.005152062049056392
ACH-000802,-0.30228694904740083
ACH-000804,-0.06804714742550988
ACH-000805,-0.20037045266930306
ACH-000809,-0.11412408985412265
ACH-000810,0.022366164200517957
ACH-000811,-0.13867221837389146
ACH-000817,-0.2225484546900282
ACH-000819,-0.11255227368276302
ACH-000820,-0.16381479968799748
ACH-000821,-0.21691543218884185
ACH-000822,-0.04238184234503878
ACH-000823,-0.03688078538729515
ACH-000824,-0.2597766396876417
ACH-000827,-0.17711618662383918
ACH-000829,-0.3156824160963433
ACH-000831,-0.1805513433130806
ACH-000832,-0.07029859479288081
ACH-000833,-0.25350486472988315
ACH-000834,-0.1574364691009581
ACH-000835,-0.1851645282791264
ACH-000836,-0.1632351605235488
ACH-000837,-0.21279352220973216
ACH-000838,-0.24208944771061036
ACH-000839,-0.2140775498279335
ACH-000840,-0.08050540951668396
ACH-000841,-0.15745631579267275
ACH-000843,-0.07229666245741119
ACH-000846,-0.28693283053813284
ACH-000847,-0.17854851476726144
ACH-000848,-0.17241794242739014
ACH-000849,-0.18268836499627053
ACH-000851,-0.2283576406948429
ACH-000855,-0.12665126038836086
ACH-000856,-0.06606278367267818
ACH-000858,-0.09352709835891633
ACH-000859,-0.059476581544209185
ACH-000861,-0.19096639016689554
ACH-000862,-0.13179510887375004
ACH-000865,-0.2352677668242937
ACH-000866,-0.08614967825665014
ACH-000867,-0.14941487565840714
ACH-000869,-0.2405855906425913
ACH-000872,-0.07234773603917402
ACH-000873,-0.30848980377798163
ACH-000876,-0.1281320087697073
ACH-000878,-0.04343622992961324
ACH-000880,-0.2700596920196642
ACH-000881,-0.10142987212038217
ACH-000882,-0.2248892362979363
ACH-000884,-0.25064512997492444
ACH-000885,-0.2294946727522039
ACH-000887,-0.07476513865644302
ACH-000889,-0.2905846134209509
ACH-000896,-0.23646935354094026
ACH-000898,-0.09696783471744318
ACH-000900,-0.07341626370233709
ACH-000901,-0.1690628102036208
ACH-000905,-0.19009852462632654
ACH-000906,-0.1824323089640505
ACH-000907,-0.1811277971476508
ACH-000910,-0.2692085564552512
ACH-000911,-0.1852547705093336
ACH-000912,-0.13326154198035747
ACH-000913,-0.1492272404547469
ACH-000915,0.04894386775035527
ACH-000916,0.11845149638544653
ACH-000917,-0.2018400940748238
ACH-000920,-0.1232938290565054
ACH-000921,-0.19755982945528425
ACH-000924,-0.2420631872495885
ACH-000926,-0.14345647493548147
ACH-000928,-0.4036551678097817
ACH-000929,-0.1017810388383566
ACH-000932,-0.1824902395376456
ACH-000935,-0.15424611382117978
ACH-000936,-0.1640955263784237
ACH-000937,-0.13184815288982354
ACH-000938,-0.2674906862635638
ACH-000939,-0.19500011119194327
ACH-000941,-0.3026020183299573
ACH-000943,-0.19946475000980815
ACH-000946,-0.3381670555919031
ACH-000947,-0.08305312473692728
ACH-000948,-0.17919839055412026
ACH-000950,-0.0864499128333027
ACH-000953,-0.199855323311886
ACH-000954,0.1786849441461838
ACH-000957,-0.13436705402644789
ACH-000958,0.030220937490508432
ACH-000960,-0.13224800343169502
ACH-000963,-0.19693667226057374
ACH-000968,-0.13004638149608894
ACH-000969,-0.18258921281171808
ACH-000972,-0.3945969491282525
ACH-000973,-0.12682555183498584
ACH-000974,-0.16581641094203384
ACH-000978,-0.2200201457354477
ACH-000984,-0.0428231251766093
ACH-000986,-0.0966644783041122
ACH-000988,-0.29781630832747324
ACH-000993,-0.3334194995515366
ACH-000994,-0.21783980404720454
ACH-000996,-0.12229110518116253
ACH-001001,-0.18955322436155567
ACH-001020,-0.07131553669483717
ACH-001028,-0.11578005985613835
ACH-001031,-0.19617383169774866
ACH-001038,-0.1237466978002927
ACH-001048,-0.12104532998816117
ACH-001050,-0.3024879577226478
ACH-001053,-0.13721431248748925
ACH-001054,-0.06376625072072477
ACH-001061,-0.12182317592694265
ACH-001067,-0.15040112943073367
ACH-001075,-0.15429916426181356
ACH-001096,-0.2941050358426279
ACH-001111,-0.4937691548550767
ACH-001119,-0.2600453873720792
ACH-001128,-0.3792678291142546
ACH-001134,-0.2264918120948219
ACH-001151,-0.2274137984910784
ACH-001163,-0.3102113498423692
ACH-001164,-0.06793372840129967
ACH-001183,-0.21961347403272954
ACH-001192,-0.23975794098985326
ACH-001193,-0.4228298961281808
ACH-001196,-0.08842496623824607
ACH-001197,-0.0845836933133775
ACH-001205,-0.11546694396220697
ACH-001211,-0.027211781070083957
ACH-001212,-0.09159587379704076
ACH-001228,-0.12274305601699327
ACH-001232,-0.16904935327532605
ACH-001239,-0.16131806225066056
ACH-001270,-0.2837879807167455
ACH-001274,-0.1756170803324377
ACH-001275,-0.3301111029056741
ACH-001277,-0.06898094004055437
ACH-001278,-0.2799215498826478
ACH-001280,-0.2092927793617267
ACH-001283,-0.06778709566860376
ACH-001289,-0.15540853316021122
ACH-001300,-0.25387970984015684
ACH-001301,-0.09161173386048127
ACH-001302,-0.14500403661298192
ACH-001306,-0.2988060945502214
ACH-001318,-0.06625717181160655
ACH-001322,0.06670580275223363
ACH-001328,-0.04613210344573634
ACH-001332,0.07043411587917715
ACH-001336,-0.20096115982823726
ACH-001346,-0.045903700765957685
ACH-001353,-0.23566055495571295
ACH-001354,0.06220146694610256
ACH-001367,0.19067652183189035
ACH-001368,-0.08501134323226975
ACH-001374,-0.08764129021708354
ACH-001377,-0.17223693414992308
ACH-001380,-0.14140101913720066
ACH-001391,-0.13605577741259658
ACH-001408,0.016617922914284138
ACH-001430,-0.07620115248409523
ACH-001431,-0.24435076689608165
ACH-001450,-0.21206534381843495
ACH-001496,-0.1042979294999302
ACH-001500,-0.2000984909177592
ACH-001523,-0.17769280581337812
ACH-001532,-0.1229978154302968
ACH-001550,-0.14909469152693675
ACH-001552,-0.08931328052541207
ACH-001554,-0.16415677248603647
ACH-001654,-0.14007681957517826
ACH-001735,-0.19885240878249005
ACH-001736,-0.225993378099048
ACH-001737,-0.18319642424065236
ACH-001740,-0.008744523535629593
ACH-001745,-0.2566948465481411
ACH-001765,-0.1912820205412924
