,TNPO3 (23534)
ACH-000004,-1.1168007617398312
ACH-000005,-1.1256830095164114
ACH-000007,-0.7029693703396044
ACH-000009,-0.9629157736584004
ACH-000011,-0.6150768971706226
ACH-000012,-0.9353436221543038
ACH-000013,-1.146447991593787
ACH-000014,-0.9158875102348883
ACH-000015,-0.9195840229413992
ACH-000017,-1.1622931606306426
ACH-000018,-1.1158716495428518
ACH-000019,-0.9721988228202134
ACH-000021,-1.0090351608066528
ACH-000022,-0.824761674165507
ACH-000025,-1.1486699449146722
ACH-000028,-1.0092198004527158
ACH-000030,-0.9264455588095138
ACH-000035,-0.9977463020348531
ACH-000036,-0.8441470671307519
ACH-000037,-0.7267564639908655
ACH-000039,-0.767097163327791
ACH-000040,-0.91534529089466
ACH-000041,-1.0016884236572898
ACH-000042,-0.9534348705923784
ACH-000045,-1.0134003228620507
ACH-000047,-0.9229808763740248
ACH-000052,-0.8573829475776901
ACH-000053,-1.0002752451276709
ACH-000054,-0.9651727000501364
ACH-000055,-0.7632989547563492
ACH-000060,-0.9288015399485872
ACH-000067,-0.9795424674864052
ACH-000070,-0.6197017280024251
ACH-000075,-1.0390365717281973
ACH-000078,-0.8658490009116431
ACH-000082,-1.2307047166952605
ACH-000085,-1.0380765710382942
ACH-000086,-0.8929050882530877
ACH-000087,-0.9683316176194936
ACH-000092,-1.007138289137409
ACH-000095,-0.7914566614192121
ACH-000097,-1.0427681816209948
ACH-000098,-0.7630874941051361
ACH-000099,-0.9222816910177412
ACH-000108,-1.1570859434149028
ACH-000113,-1.031911471988319
ACH-000116,-0.9448714949199772
ACH-000118,-0.9712550157487128
ACH-000120,-1.2594794385016534
ACH-000123,-0.9563176463158451
ACH-000127,-1.161004014600305
ACH-000128,-0.9577159639105312
ACH-000132,-1.1292205500079415
ACH-000133,-0.9848915161422428
ACH-000137,-0.947543764302174
ACH-000138,-0.8951604281159637
ACH-000142,-0.7036809075433972
ACH-000143,-0.9503890625813926
ACH-000146,-1.1594684292977264
ACH-000148,-0.9294953347601612
ACH-000150,-0.9986570155087324
ACH-000152,-0.9490926399298124
ACH-000153,-1.2084754883619628
ACH-000159,-0.8869518346753699
ACH-000160,-1.2266582247525033
ACH-000163,-0.9171542130463892
ACH-000167,-1.7329536974571238
ACH-000168,-1.3694749564168782
ACH-000169,-1.1218342326132735
ACH-000178,-1.0498324968866108
ACH-000183,-0.8669133896194837
ACH-000188,-1.0847795626832353
ACH-000189,-1.058524188978622
ACH-000190,-0.6737512489910215
ACH-000198,-0.9160090108661906
ACH-000203,-0.96910475957693
ACH-000204,-0.727809512376158
ACH-000206,-1.2891423142871499
ACH-000207,-0.8380418095478153
ACH-000208,-1.4102286779534314
ACH-000210,-1.0123876158665264
ACH-000211,-0.8729135573130148
ACH-000215,-0.5852436503587503
ACH-000221,-1.1648798255966022
ACH-000222,-1.0525600191062463
ACH-000223,-1.1475771795844565
ACH-000226,-0.94189691185949
ACH-000227,-1.0575487704250075
ACH-000228,-1.1738489425755674
ACH-000231,-0.9744578917853736
ACH-000232,-0.8327725211601781
ACH-000233,-0.9678249540600276
ACH-000234,-0.9716868436337314
ACH-000235,-1.1473438092480428
ACH-000237,-1.3309550206692142
ACH-000238,-1.0114260844230034
ACH-000242,-1.1072612486278035
ACH-000243,-0.8138875828129019
ACH-000244,-0.8802538085479504
ACH-000246,-0.7813341183831021
ACH-000248,-1.4106018397255085
ACH-000250,-0.6191524575267243
ACH-000251,-0.9942215344611108
ACH-000252,-0.8489732738048352
ACH-000253,-0.9319261082789642
ACH-000255,-0.8633167553051277
ACH-000256,-0.8247049652957943
ACH-000257,-0.8173722825199743
ACH-000258,-0.4769437564630395
ACH-000259,-0.9592252045194876
ACH-000260,-0.9591456765821168
ACH-000261,-0.8210563959000493
ACH-000262,-0.7786981885731878
ACH-000263,-1.1985353863498798
ACH-000264,-1.0728901549560983
ACH-000265,-0.9254220068684904
ACH-000266,-1.2422529487754566
ACH-000272,-0.9300687810352962
ACH-000274,-1.050421224862364
ACH-000277,-1.109012218976082
ACH-000278,-1.1086516857880566
ACH-000279,-1.1420492441898826
ACH-000280,-1.1694551228344947
ACH-000281,-0.9613432085522844
ACH-000288,-1.057327820899405
ACH-000291,-0.8602801521796972
ACH-000293,-1.0178147803273705
ACH-000294,-1.0696454318284947
ACH-000295,-0.9745545915608056
ACH-000296,-1.1092423267981542
ACH-000302,-1.0978310886259175
ACH-000304,-0.8855885244476334
ACH-000307,-1.1650940046826834
ACH-000308,-1.2762840902799295
ACH-000310,-0.8078089201628271
ACH-000311,-1.0546064183466766
ACH-000312,-1.099204529162155
ACH-000315,-1.1389680279047192
ACH-000316,-0.8954078491898181
ACH-000317,-0.8898174753866889
ACH-000318,-1.2564493403428614
ACH-000319,-1.074302284029377
ACH-000320,-0.8677150810623566
ACH-000322,-0.9114347682025156
ACH-000323,-1.2244608446975038
ACH-000324,-1.1586670749284949
ACH-000329,-0.8482626764753504
ACH-000330,-1.0945770949851028
ACH-000331,-1.0615520315476872
ACH-000332,-0.8954830764732523
ACH-000334,-1.1140132118506454
ACH-000335,-0.9881454356467608
ACH-000336,-0.8386358144885266
ACH-000337,-1.337463764650403
ACH-000338,-1.042822882365611
ACH-000339,-1.0816727129864534
ACH-000341,-0.9513492844536956
ACH-000348,-1.108942597393367
ACH-000350,-0.9607760488366464
ACH-000352,-1.2195089962949954
ACH-000356,-1.1179880219056508
ACH-000361,-0.9041902492944014
ACH-000362,-1.179421725248352
ACH-000363,-1.1343474376494735
ACH-000364,-1.1129194203583244
ACH-000365,-1.128354982123358
ACH-000366,-0.8745173345040018
ACH-000368,-0.9171305673649096
ACH-000374,-1.0420832025837647
ACH-000375,-1.0744630591272004
ACH-000376,-0.8999811962113473
ACH-000381,-0.9025681313886806
ACH-000383,-1.098864652346973
ACH-000387,-0.9973918151684767
ACH-000389,-0.7571271382265304
ACH-000390,-0.8053845415747468
ACH-000393,-0.953573275838458
ACH-000395,-1.019041484070734
ACH-000396,-0.8853653126215686
ACH-000397,-1.0774239538691417
ACH-000401,-0.8944054590552952
ACH-000402,-1.0453178697939398
ACH-000403,-1.1516558481083603
ACH-000404,-0.8040655147344371
ACH-000406,-1.088914338013798
ACH-000407,-0.9270775655540929
ACH-000408,-1.3254080494804878
ACH-000410,-0.9770743375839336
ACH-000411,-1.095673009742094
ACH-000414,-0.9890196511959836
ACH-000415,-1.0765298459527153
ACH-000416,-1.156169178965471
ACH-000420,-0.7226118652109575
ACH-000421,-1.2293099337811095
ACH-000424,-1.1194942393388363
ACH-000425,-1.0410475846533644
ACH-000426,-1.1037404858555788
ACH-000427,-1.0609566833796975
