,HCLS1 (3059)
ACH-000004,-0.1809954832287392
ACH-000005,-0.02752750842438319
ACH-000007,0.0578280657399753
ACH-000009,-0.07803887515575979
ACH-000011,-0.03428531774653426
ACH-000012,-0.09768414826735752
ACH-000013,-0.10545969843136432
ACH-000014,-0.045823145456060206
ACH-000015,-0.04927860625988507
ACH-000017,-0.04413929362271333
ACH-000018,-0.13349897709322106
ACH-000019,-0.20246860056073887
ACH-000021,-0.16452471740976946
ACH-000022,-0.13546689630184347
ACH-000025,0.06374065115342904
ACH-000028,-0.02288022407752131
ACH-000030,-0.07522368871005009
ACH-000035,-0.0938902324302539
ACH-000036,-0.06652753401799319
ACH-000037,0.0328138444022059
ACH-000039,-0.2602801665591022
ACH-000040,-0.14642391498437768
ACH-000041,-0.08810975889397042
ACH-000042,-0.04310604425042355
ACH-000045,-0.04751200728774972
ACH-000047,-0.0916953166432702
ACH-000052,-0.003108673172978633
ACH-000053,-0.04702038032603576
ACH-000054,-0.022569543083427828
ACH-000055,-0.2093787176688161
ACH-000060,-0.1526174493181798
ACH-000067,-0.16772269722988045
ACH-000070,0.10199619011992793
ACH-000075,0.022104853592852573
ACH-000078,0.15543035325456184
ACH-000082,0.021201695575051027
ACH-000085,0.04390433763681849
ACH-000086,-0.027418571397195408
ACH-000087,0.17780263555496909
ACH-000092,-0.07154321232754582
ACH-000095,-0.048829544646973866
ACH-000097,-0.1876367857669516
ACH-000098,-0.0909222724932201
ACH-000099,-0.06055844210526647
ACH-000108,-0.1059950359300187
ACH-000113,-0.12708499576003868
ACH-000116,-0.01243548128920545
ACH-000118,-0.06200228171780076
ACH-000120,0.03540115401210791
ACH-000123,-0.19401048152294906
ACH-000127,-0.0948446030391689
ACH-000128,-0.15073933859606325
ACH-000132,-0.08437762557723116
ACH-000133,-0.010970928900669426
ACH-000137,-0.10692130386612013
ACH-000138,-0.0666431091841036
ACH-000142,-0.008302931438759618
ACH-000143,0.06604944024082432
ACH-000146,-0.00041267626428741954
ACH-000148,0.005854113528868775
ACH-000150,0.17184918405365204
ACH-000152,-0.05401109276293345
ACH-000153,-0.1019467655567617
ACH-000159,0.013272044064686562
ACH-000160,-0.23044887722972
ACH-000163,-0.09830934779613892
ACH-000167,-0.5215218701039661
ACH-000168,-0.11553408055737482
ACH-000169,-0.014453326707784328
ACH-000178,0.02330213100631135
ACH-000183,-0.1357884695937027
ACH-000188,-0.03288438326274724
ACH-000189,0.08152696645024926
ACH-000190,0.13189227478163867
ACH-000198,-0.11827194329352238
ACH-000203,0.20768531459814235
ACH-000204,-0.26032182160464673
ACH-000206,-0.1551914633934793
ACH-000207,-0.13945963818551646
ACH-000208,-0.2226571231302273
ACH-000210,-0.06590848014243479
ACH-000211,-0.11988713197209032
ACH-000215,-0.010385394827812559
ACH-000221,-0.17781909977042093
ACH-000222,0.056350131888181776
ACH-000223,-0.021488939399179504
ACH-000226,0.002718882202974349
ACH-000227,-0.10325301105166806
ACH-000228,-0.3289960247568625
ACH-000231,-0.05381872216048366
ACH-000232,0.04230390733836843
ACH-000233,-0.07604201776172605
ACH-000234,0.03650386033248167
ACH-000235,-0.052744966815215365
ACH-000237,-0.0870446911807571
ACH-000238,-0.057352891655894266
ACH-000242,0.3866788851297785
ACH-000243,-0.12290167392613313
ACH-000244,0.028173617331363227
ACH-000246,0.03528189415452578
ACH-000248,-0.06305098146446493
ACH-000250,-0.06470817475784837
ACH-000251,0.07413926650753758
ACH-000252,-0.20471446053532966
ACH-000253,-0.06189199168587041
ACH-000255,-0.04299432451841858
ACH-000256,0.1567412343193096
ACH-000257,0.13882944262634622
ACH-000258,-0.0016248607953897193
ACH-000259,-0.0208887187056124
ACH-000260,-0.06265668762323508
ACH-000261,-0.20972739882167266
ACH-000262,0.14030657603409355
ACH-000263,-0.11431566126044282
ACH-000264,-0.027124631431995373
ACH-000265,-0.08015519888615609
ACH-000266,-0.02864319972442385
ACH-000272,-0.14366671868339514
ACH-000274,-0.10384549255609897
ACH-000277,-0.1749045383503513
ACH-000278,-0.12208184200130195
ACH-000279,-0.11119103840840447
ACH-000280,-0.01162820306638711
ACH-000281,0.004162955293156734
ACH-000288,-0.061784886385753926
ACH-000291,-0.05190661818719358
ACH-000293,-0.10923306661126356
ACH-000294,-0.12000274724833422
ACH-000295,-0.18022064070175348
ACH-000296,-0.10923984943382724
ACH-000302,-0.08899344760855897
ACH-000304,-0.027447446722484368
ACH-000307,0.05155980648440763
ACH-000308,-0.045844217083009
ACH-000310,0.12837965094530854
ACH-000311,-0.034790839607402715
ACH-000312,-0.014935616287983325
ACH-000315,0.023378601812697738
