,BSN (8927)
ACH-000004,-0.07908271908419759
ACH-000005,-0.1621719543736248
ACH-000007,-0.1018952853712775
ACH-000009,0.054158035664485786
ACH-000011,0.08275740809915573
ACH-000012,0.04388784634792965
ACH-000013,0.012541716364036884
ACH-000014,0.1538085654479141
ACH-000015,0.05154456093150354
ACH-000017,0.03808552759588602
ACH-000018,-0.12554118217887197
ACH-000019,-0.06240241678777465
ACH-000021,-0.11544391077848876
ACH-000022,0.1368003116036846
ACH-000025,0.06249401681761265
ACH-000028,-0.03819162938987234
ACH-000030,-0.0376072640371076
ACH-000035,-0.17393923432312197
ACH-000036,0.007519940640057644
ACH-000037,0.012430285357646762
ACH-000039,-0.14677224742042416
ACH-000040,0.12257144547315572
ACH-000041,0.04537998833047843
ACH-000042,-0.16259545907411035
ACH-000045,-0.037063890093855495
ACH-000047,-0.1955688867174655
ACH-000052,-0.09708892546905568
ACH-000053,-0.019231944285680456
ACH-000054,0.051676962824422
ACH-000055,0.13769548950240162
ACH-000060,-0.15061427293735402
ACH-000067,-0.02261266691394368
ACH-000070,-0.00028594703184695925
ACH-000075,-0.000186989116379848
ACH-000078,0.08863841650660385
ACH-000082,-0.06235251474267273
ACH-000085,0.14655229827233626
ACH-000086,-0.05052849083166345
ACH-000087,-0.16795267011292458
ACH-000092,-0.13023032809670199
ACH-000095,-0.05890943833087928
ACH-000097,-0.01981233024644244
ACH-000098,-0.10152661846583964
ACH-000099,0.031918962920024274
ACH-000108,0.004817638169558556
ACH-000113,0.10000987150133388
ACH-000116,0.04379396300882525
ACH-000118,-0.11204954872100173
ACH-000120,-0.112075160781861
ACH-000123,-0.03987739778451632
ACH-000127,-0.05926278948825086
ACH-000128,0.0014000495144542485
ACH-000132,-0.00020429327364645736
ACH-000133,0.0012323029886111086
ACH-000137,-0.029706720627426124
ACH-000138,-0.13253285907840254
ACH-000142,-0.021913881969667814
ACH-000143,-0.007895588059463247
ACH-000146,0.03161801681053479
ACH-000148,-0.08432858374796891
ACH-000150,-0.2431523391056763
ACH-000152,0.01075096644157808
ACH-000153,0.27543760994936256
ACH-000159,0.0018076058965086183
ACH-000160,0.039523797778356864
ACH-000163,0.03324383527143336
ACH-000167,0.0241463618079882
ACH-000168,-0.2371351336503737
ACH-000169,-0.17711368603310934
ACH-000178,-0.0067185394456549035
ACH-000183,0.034813877940074615
ACH-000188,-0.11785014572292027
ACH-000189,0.07860101541249978
ACH-000190,0.049480681019859286
ACH-000198,-0.1238949298724878
ACH-000203,-0.35043260869286624
ACH-000204,0.001737521523849528
ACH-000206,-0.10347536896870857
ACH-000207,-0.24657583304284356
ACH-000208,0.07113354859697478
ACH-000210,0.14294966733191114
ACH-000211,-0.0987132167777436
ACH-000215,-0.058355367478001
ACH-000221,-0.07796967505247969
ACH-000222,0.0016274350563221516
ACH-000223,0.02836628629947282
ACH-000226,-0.009555020573261422
ACH-000227,-0.15524449794919035
ACH-000228,-0.08528263011128398
ACH-000231,-0.07617643978151231
ACH-000232,0.05065262013287297
ACH-000233,-0.05209570049628538
ACH-000234,0.0758319115160702
ACH-000235,-0.06606075744810955
ACH-000237,-0.06083732927246398
ACH-000238,-0.015024966997680012
ACH-000242,-0.1006126503719725
ACH-000243,-0.06901259498849784
ACH-000244,-0.3247646637603349
ACH-000246,-0.08535585318592234
ACH-000248,0.18465570194901693
ACH-000250,-0.0826446597529306
ACH-000251,-0.01564207501563722
ACH-000252,0.011631618899303964
ACH-000253,-0.07065274949581822
ACH-000255,-0.07878840162975577
ACH-000256,0.0633843696785186
ACH-000257,-0.07292675071718338
ACH-000258,-0.12961238021539556
ACH-000259,-0.07007633455677009
ACH-000260,0.08992139961728901
ACH-000261,-0.002661602971653756
ACH-000262,-0.08215181474749805
ACH-000263,0.053155536536988124
ACH-000264,-0.06938026227424135
ACH-000265,-0.17699485345925395
ACH-000266,0.008909280255849172
ACH-000272,0.06883782365470667
ACH-000274,-0.17304881895485782
ACH-000277,0.13547464006229787
ACH-000278,-0.1673830161897107
ACH-000279,-0.03610548725589542
ACH-000280,-0.1012824925864884
ACH-000281,-0.27063150472424696
ACH-000288,0.0859652491301309
ACH-000291,0.02730696302669984
ACH-000293,-0.016520158284220245
ACH-000294,-0.0597774210839116
ACH-000295,-0.08739946592948765
ACH-000296,0.094017597690949
ACH-000302,0.02547634868181308
ACH-000304,0.028218129484060533
ACH-000307,0.005503678977402871
ACH-000308,-0.006448198306898714
ACH-000310,-0.0003302234383210764
ACH-000311,-0.07721947531170381
ACH-000312,-0.005016030238412331
ACH-000315,-0.11282195490627445
ACH-000316,-0.15846846614598134
ACH-000317,-0.038494837012468766
ACH-000318,0.05643854004201002
ACH-000319,0.16118090599238846
ACH-000320,0.046485535604564136
ACH-000322,0.0905272291785194
ACH-000323,-0.003951911070114696
ACH-000324,-0.049601824126901874
ACH-000329,-0.07517787775879757
ACH-000330,-0.10915629760716672
ACH-000331,-0.07228043592089857
ACH-000332,-0.07809459747758818
ACH-000334,0.0107340062187971
ACH-000335,0.06639677632844528
ACH-000336,-0.16817304964776542
ACH-000337,0.02003977765301644
ACH-000338,-0.004565495313171022
ACH-000339,0.027421743998796683
ACH-000341,0.1372294767249458
ACH-000348,-0.00963965347711955
ACH-000350,0.12860620448709206
ACH-000352,-0.10372812012401733
ACH-000356,-0.04265909483608511
ACH-000361,-0.11101835713880943
ACH-000362,0.03297262826487287
ACH-000363,0.055105217032488066
ACH-000364,0.06359547907745873
ACH-000365,-0.05325988914978528
ACH-000366,-0.0057548190052120005
ACH-000368,-0.00360961597048709
ACH-000374,-0.03991998909686808
ACH-000375,0.12088685327776333
ACH-000376,-0.001904680296337132
ACH-000381,-0.12561274433872174
ACH-000383,0.04517412407143282
ACH-000387,-0.08693614294708689
ACH-000389,0.021357972782452897
ACH-000390,0.03923241488557893
ACH-000393,-0.024432155459658395
ACH-000395,-0.20377196595441574
ACH-000396,0.12230252255139835
ACH-000397,-0.08775546665614774
ACH-000401,-0.2091957066985888
ACH-000402,-0.343933576480985
ACH-000403,-0.009196714523541014
ACH-000404,-0.2276719833083447
ACH-000406,-0.08321751814639185
ACH-000407,-0.010953328661321109
ACH-000408,-0.1352837937382106
ACH-000410,-0.1611051746643252
ACH-000411,0.06128672278665979
ACH-000414,-0.02808841487352428
ACH-000415,-0.1170324747776886
ACH-000416,0.15490863394903368
ACH-000420,0.02307633829302268
ACH-000421,0.03552506422881478
ACH-000424,0.06290291976470895
ACH-000425,0.11823024216599495
ACH-000426,0.10193481666417327
ACH-000427,0.06582624848963048
ACH-000433,0.06743182853703962
ACH-000435,-0.12043543166380845
ACH-000436,0.10371553517893788
ACH-000444,-0.02015855666504644
ACH-000445,0.03744055995278908
ACH-000448,0.008095982699802773
ACH-000450,-0.023756582225480032
ACH-000452,-0.044859443704706514
ACH-000454,-0.13607130104815424
ACH-000458,-0.19824354766843247
ACH-000459,-0.03826484573490405
ACH-000460,0.013976965430218995
ACH-000461,-0.0404773210192985
ACH-000463,0.05880237183646862
ACH-000464,0.1405822794293399
ACH-000466,-0.01238290150782058
ACH-000467,-0.09820093867904532
ACH-000468,-0.08732435013204187
ACH-000469,0.0019290386882182527
ACH-000470,0.0957203618242049
ACH-000471,0.047189544415749816
ACH-000472,-0.0510864852985345
ACH-000473,-0.08608729763967005
ACH-000475,-0.01868589847735436
ACH-000476,-0.023918141287942292
ACH-000477,-0.1418372816724481
ACH-000479,0.058088776629306074
ACH-000480,-0.01330899088064791
ACH-000481,-0.05171110830432567
ACH-000483,0.028053865895845072
