,TSKU (25987)
ACH-000004,-0.24458798188376746
ACH-000005,-0.19801949214956646
ACH-000007,0.0008519851502510094
ACH-000009,-0.08108486291374149
ACH-000011,0.07715079642585525
ACH-000012,-0.07512376061820117
ACH-000013,-0.05690985778473324
ACH-000014,0.09448294764808897
ACH-000015,-0.11420832144712892
ACH-000017,-0.08671077428170308
ACH-000018,-0.14765195063779035
ACH-000019,-0.26141785855198896
ACH-000021,-0.06851396076283807
ACH-000022,-0.011746796517432791
ACH-000025,0.05113172541839701
ACH-000028,-0.05284067699136345
ACH-000030,-0.08202617399247901
ACH-000035,-0.03679803963535292
ACH-000036,-0.06806668030873332
ACH-000037,-0.19171213765826128
ACH-000039,0.014052765489688793
ACH-000040,-0.11510538380358645
ACH-000041,-0.08619207344918177
ACH-000042,-0.14553593704703496
ACH-000045,-0.1553112893727356
ACH-000047,-0.0607283965915606
ACH-000052,0.006976925688936911
ACH-000053,-0.01179318442995043
ACH-000054,-0.13682463752804538
ACH-000055,0.011009075548981723
ACH-000060,0.01631744613127706
ACH-000067,-0.02596747156634381
ACH-000070,-0.270324241287603
ACH-000075,-0.1061683834832604
ACH-000078,-0.17344502658776326
ACH-000082,0.01714969393045641
ACH-000085,0.01806437377273588
ACH-000086,-0.28830821187660155
ACH-000087,-0.2403396075406895
ACH-000092,-0.11529550527781897
ACH-000095,-0.019138144111492974
ACH-000097,-0.08518694462179124
ACH-000098,-0.022469016061993387
ACH-000099,-0.1449561508570367
ACH-000108,-0.17895587942803856
ACH-000113,-0.13745469731057713
ACH-000116,-0.11799345550772013
ACH-000118,-0.15192628619731954
ACH-000120,-0.020835056803677175
ACH-000123,0.023739877646094604
ACH-000127,-0.026396740963670298
ACH-000128,-0.11492774058009328
ACH-000132,-0.05144805987957321
ACH-000133,-0.08136210799541761
ACH-000137,-0.18181053787571308
ACH-000138,-0.2128677279680784
ACH-000142,-0.086751903766116
ACH-000143,-0.16118362085606944
ACH-000146,-0.10764351463676053
ACH-000148,-0.037692120828942084
ACH-000150,-0.09638658876741657
ACH-000152,-0.07344096099106448
ACH-000153,-0.2837847691370631
ACH-000159,-0.0337018027507799
ACH-000160,-0.06597075938097767
ACH-000163,-0.02179438350285861
ACH-000167,-0.03013518019142595
ACH-000168,-0.17298906724885116
ACH-000169,-0.09313991527967118
ACH-000178,-0.07406828764391829
ACH-000183,-0.18403000969060715
ACH-000188,-0.2003773173790008
ACH-000189,0.11882133070409436
ACH-000190,-0.10714780155938353
ACH-000198,-0.08519982305955295
ACH-000203,-0.6032645933537297
ACH-000204,-0.3553214476504889
ACH-000206,0.01909659716372315
ACH-000207,-0.2912060818020625
ACH-000208,0.10575634773605956
ACH-000210,-0.3723093278600911
ACH-000211,-0.01853342607432845
ACH-000215,-0.138010156628048
ACH-000221,-0.2063000480400664
ACH-000222,0.006143052106144254
ACH-000223,-0.01852169906180508
ACH-000226,-0.02757296678784522
ACH-000227,-0.08269230576386066
ACH-000228,-0.334035282252841
ACH-000231,-0.05347970249109578
ACH-000232,-0.05981096323715255
ACH-000233,-0.05217994889761924
ACH-000234,0.06498046394768754
ACH-000235,-0.10490681580029336
ACH-000237,-0.17120407823997974
ACH-000238,-0.03001410758013525
ACH-000242,-0.026895341680163384
ACH-000243,0.0225578224253492
ACH-000244,-0.1120519574644977
ACH-000246,-0.05872958975555316
ACH-000248,0.03437688667951673
ACH-000250,-0.07201252537526738
ACH-000251,0.1578987057789628
ACH-000252,-0.14742649232461585
ACH-000253,-0.061269697548713975
ACH-000255,-0.034542221217503465
ACH-000256,-0.2419848638480353
ACH-000257,0.09374161134586426
ACH-000258,-0.08498261150781462
ACH-000259,-0.04368245766000362
ACH-000260,-0.10905958995239988
ACH-000261,-0.140661418292526
ACH-000262,0.017913740583707122
ACH-000263,-0.0211823857308028
ACH-000264,-0.13798531674906425
ACH-000265,-0.08084143621463466
ACH-000266,-0.04693584044431983
ACH-000272,0.07730115996702444
ACH-000274,-0.2868870453839274
ACH-000277,-0.06898788029784622
ACH-000278,-0.1916566086536706
ACH-000279,-0.07731748510572377
ACH-000280,-0.050199956130235014
ACH-000281,-0.06264063342401892
ACH-000288,-0.09306787168953476
ACH-000291,0.038027773858953486
ACH-000293,0.04909002189872773
ACH-000294,-0.07938888139255472
ACH-000295,-0.2709384899705657
ACH-000296,-0.13168542163329608
ACH-000302,0.009614742421139407
ACH-000304,0.029690293343768506
ACH-000307,0.09424385533870903
ACH-000308,-0.11303718001068287
ACH-000310,-0.03829410123486576
ACH-000311,0.045186649869895436
ACH-000312,-0.1530728913690731
ACH-000315,0.017158705265252434
ACH-000316,-0.20507914596454135
ACH-000317,-0.14036529943792547
ACH-000318,-0.09219047942653533
ACH-000319,-0.05986117497812871
ACH-000320,-0.08026924531385105
ACH-000322,0.04720715415135954
ACH-000323,-0.15755752594152084
ACH-000324,-0.10083102795066017
ACH-000329,0.04297747778119243
ACH-000330,-0.06931525050614824
ACH-000331,0.04941356261108287
