,CHRNG (1146)
ACH-000211,-0.2715321727968617
ACH-000215,-0.23295641230367736
ACH-000221,-0.1954182127848334
ACH-000222,-0.2744520115651653
ACH-000223,-0.3014225349798861
ACH-000226,-0.11670134441982208
ACH-000227,-0.27578716684190885
ACH-000228,-0.291346542884911
ACH-000231,-0.22037301896533784
ACH-000232,-0.0888292104902794
ACH-000233,-0.2645078625417534
ACH-000234,-0.330276110651198
ACH-000235,-0.32461077424826906
ACH-000237,-0.3134808968581302
ACH-000238,-0.24015445053721124
ACH-000242,-0.5653957427832058
ACH-000243,-0.2914474029063909
ACH-000244,-0.05330948068212447
ACH-000246,-0.3759557185566352
ACH-000248,-0.3674003920927937
ACH-000250,-0.24314871738910224
ACH-000251,-0.3202449935797715
ACH-000252,-0.19712634265899576
ACH-000253,-0.5197815625410721
ACH-000255,-0.3748478376061306
ACH-000256,-0.3761854972340282
ACH-000257,-0.33404980538499723
ACH-000258,-0.1709485758077037
ACH-000259,-0.3537226243978805
ACH-000260,-0.19771348558173632
ACH-000261,-0.18873477752892545
ACH-000262,-0.22525328288728155
ACH-000263,-0.30829487270525435
ACH-000264,-0.2280323147208168
ACH-000265,-0.16736215187046205
ACH-000266,-0.3653169708617012
ACH-000272,-0.26196727474355125
ACH-000274,-0.19704619824995914
ACH-000277,-0.30057550710073155
ACH-000278,-0.2498839564135307
ACH-000279,-0.27164025667507885
ACH-000280,-0.11604969369922168
ACH-000281,-0.2892389744284595
ACH-000288,-0.44998162818848975
ACH-000291,-0.3646620745978064
ACH-000293,-0.20828935250438385
ACH-000294,-0.1961435529816352
ACH-000295,-0.4797392413228834
ACH-000296,-0.3738550841451514
ACH-000302,-0.2331850599755528
ACH-000304,-0.2491853906741372
ACH-000307,-0.2561375179969755
ACH-000308,-0.3538599118113675
ACH-000310,-0.2994555764181866
ACH-000311,-0.17544619619648386
ACH-000312,-0.4032763907607011
ACH-000315,-0.10622495948766823
ACH-000316,-0.361366978437913
ACH-000317,-0.33410399378884104
ACH-000318,-0.026344935318575218
ACH-000319,-0.16457128243625493
ACH-000320,-0.2924675544496115
ACH-000322,-0.2751136101799215
ACH-000323,-0.3629260692235387
ACH-000324,-0.31924609752583305
ACH-000329,-0.4325878694765655
ACH-000330,-0.14520647086046715
ACH-000331,-0.2559979779794512
ACH-000332,-0.3528860308522784
ACH-000334,-0.2546390425047596
ACH-000335,-0.21566801426341567
ACH-000336,-0.11693342282069935
ACH-000337,-0.2893856778833505
ACH-000338,0.4315700549734888
ACH-000339,-0.2888845911065324
ACH-000341,-0.1911535914011545
ACH-000348,-0.33075953156613924
ACH-000350,-0.37762548465407786
ACH-000352,-0.2044859142007688
ACH-000356,-0.15748855668864045
ACH-000361,-0.17584296322734486
ACH-000362,-0.23805177727884805
ACH-000363,-0.21233991663825344
ACH-000364,-0.11306882882460095
ACH-000365,-0.19615372550665716
ACH-000366,-0.1472939183637226
ACH-000368,-0.3087705641932698
ACH-000374,-0.1775109692388782
ACH-000375,-0.3497346533046952
ACH-000376,-0.22843172863712985
ACH-000381,-0.4029369164286885
ACH-000383,-0.3411849642634899
ACH-000387,-0.250541035445778
ACH-000389,-0.3445203858768457
ACH-000390,-0.31179599782174205
ACH-000393,-0.3490086963631341
ACH-000395,-0.3231974695707623
ACH-000396,-0.21341194802500987
ACH-000397,-0.2530161932797821
ACH-000401,-0.3949802982545301
ACH-000402,-0.4977674383712351
ACH-000403,-0.2864015357536965
ACH-000404,-0.5943060889091989
ACH-000406,-0.2346001503533962
ACH-000407,-0.284224410560619
ACH-000408,-0.05356405069315392
ACH-000410,-0.3987750621889264
ACH-000411,-0.3513083441183765
ACH-000414,-0.28926297862402695
ACH-000415,-0.24199969539765684
ACH-000416,-0.2860711041612621
ACH-000420,-0.21943430463431354
ACH-000421,-0.2477147393732471
ACH-000424,-0.1389865213299813
ACH-000425,-0.2473940402313347
ACH-000426,-0.13422150940422506
ACH-000427,-0.3628506855501713
ACH-000433,-0.28861663006520405
ACH-000435,0.0765973120472271
ACH-000436,-0.1954739696196464
ACH-000444,-0.3912900718936407
ACH-000445,-0.4047961933114257
ACH-000448,-0.27269559977755065
ACH-000450,-0.2502296685800805
ACH-000452,-0.2096155369629908
ACH-000454,-0.22292236482396247
ACH-000458,-0.4444352201116759
ACH-000459,-0.350962405757719
ACH-000460,-0.2141963351844522
ACH-000461,-0.3663016330045583
ACH-000463,-0.2307604269145425
ACH-000464,-0.16973054661107762
ACH-000466,-0.31835750547293
ACH-000467,-0.290019484382361
ACH-000468,-0.3168581570198548
ACH-000469,-0.2760441756969895
ACH-000470,-0.4338398506963064
ACH-000471,-0.19455618493047716
ACH-000472,-0.25314474388642355
ACH-000473,-0.1778438899283168
ACH-000475,-0.2865955830977657
ACH-000476,-0.22119279403902697
ACH-000477,-0.24362661320117504
ACH-000479,-0.4143403598832275
ACH-000480,-0.2344186846908051
ACH-000481,-0.2384459706947371
ACH-000483,-0.2274797280630692
ACH-000484,-0.3891563470229451
ACH-000485,-0.34231781725432325
ACH-000486,-0.24881282879412803
ACH-000487,-0.30893093358502444
ACH-000488,-0.29738479433261833
ACH-000490,-0.1187345499489421
ACH-000491,-0.41235597663315066
ACH-000495,-0.2803215863952151
ACH-000496,-0.33985783907060346
ACH-000499,-0.32227321211072196
ACH-000500,-0.23831013434475815
ACH-000502,-0.3844484736869835
ACH-000503,-0.19297702357812446
ACH-000505,-0.2672827159294319
ACH-000507,-0.3485785401669865
ACH-000510,-0.17809119260101738
ACH-000511,-0.27965558786253764
ACH-000512,-0.4302556812941679
ACH-000516,-0.22004528929985512
ACH-000517,-0.3060482090924373
ACH-000518,-0.2716848231397944
ACH-000520,-0.2588896626298075
ACH-000521,-0.3829444231936431
ACH-000522,-0.17564021334690647
ACH-000524,-0.3975807307116949
ACH-000527,-0.3426696718001174
ACH-000528,-0.1601362272653056
ACH-000537,-0.4105221131031068
ACH-000541,-0.38347336810864735
ACH-000542,-0.2445875828900872
ACH-000544,-0.3379997472973276
ACH-000545,-0.1078829589238528
ACH-000547,-0.3614556615538215
ACH-000548,-0.27393925437364763
ACH-000549,-0.10296980193783233
ACH-000550,-0.3550286189180002
ACH-000552,-0.41307108269214665
ACH-000556,-0.19369025355288935
ACH-000557,-0.24725475770263106
ACH-000569,-0.4525810808486376
ACH-000570,-0.3708677034874137
ACH-000571,-0.18606676367141095
ACH-000573,-0.2605930413173448
ACH-000576,-0.3862527525383489
ACH-000579,-0.0828422411850746
ACH-000580,-0.13017302046538026
ACH-000584,-0.2455929801323273
ACH-000585,-0.3001990182353577
ACH-000588,-0.09729057405678557
ACH-000589,-0.2142580967457304
ACH-000591,-0.3101416467910654
ACH-000593,-0.293726727404432
ACH-000600,-0.3067247621499656
ACH-000601,-0.4167882550685276
ACH-000605,-0.3564735920318657
ACH-000606,-0.09509255378977824
ACH-000608,-0.3632433965227994
ACH-000614,-0.11352809193364015
ACH-000616,-0.3272390555644686
ACH-000618,-0.2144776673964436
ACH-000619,-0.2362134897667081
ACH-000620,-0.37836315036711415
ACH-000621,-0.3275448913103222
ACH-000622,-0.3241826148357919
ACH-000623,-0.4171103431274496
ACH-000624,-0.3171170547709662
ACH-000627,-0.3629209821042889
ACH-000630,-0.19414307794246727
ACH-000631,-0.051688965429787084
ACH-000632,-0.25964956604142714
ACH-000633,-0.3107319942769827
ACH-000637,-0.276232818079795
ACH-000638,-0.0690276434383619
ACH-000646,-0.2470571694968245
ACH-000647,-0.2990160319102668
ACH-000648,-0.4838146422527957
ACH-000649,-0.35485131582616203
ACH-000651,-0.4085082436294698
ACH-000652,-0.2367250347487384
ACH-000653,-0.0358251761351867
ACH-000657,-0.280284754732776
ACH-000658,-0.21918743055618806
ACH-000661,-0.1783329328345193
ACH-000662,-0.22569575588919025
ACH-000663,-0.24038290363266746
ACH-000665,-0.301249836803325
ACH-000671,-0.2501644373023183
ACH-000672,-0.08858004417223947
ACH-000673,-0.21242876004163266
ACH-000676,-0.3097259771341439
ACH-000677,-0.26347124703285835
ACH-000681,-0.2435253024213708
ACH-000683,-0.3857073313553223
ACH-000684,-0.3296371407934086
ACH-000688,-0.21318865559502911
ACH-000693,-0.19873232638815844
ACH-000694,-0.35090573700406325
ACH-000695,-0.26673990145580617
ACH-000696,-0.3390979357837042
ACH-000697,-0.2639442049707474
ACH-000699,-0.3234306646624888
ACH-000701,-0.4784424947618078
ACH-000706,-0.12607145572061002
ACH-000711,-0.22204200079983105
ACH-000713,-0.2121530499448418
ACH-000714,-0.30338409220068
ACH-000718,-0.4015792237697071
ACH-000720,-0.22423085325687253
ACH-000721,-0.2448284453151049
ACH-000724,-0.29398322530101856
ACH-000725,-0.31154913270015844
ACH-000732,-0.21821586601613333
ACH-000734,-0.3306597912209643
ACH-000735,-0.23171310258572295
ACH-000736,-0.1816411747775177
ACH-000738,-0.2507381609350997
ACH-000746,-0.3062853726668057
ACH-000747,-0.08551312992428044
ACH-000748,-0.20018181350143352
ACH-000753,-0.4583475497307605
ACH-000756,-0.31717168708457816
ACH-000757,-0.2032028895015068
ACH-000758,-0.3226951368596572
ACH-000760,-0.4471423888117795
ACH-000762,-0.3383705708096449
ACH-000763,-0.23917865222511264
ACH-000764,-0.40927488052635336
ACH-000765,-0.16511306569770465
ACH-000766,-0.215140782524402
ACH-000767,-0.3379948553922532
ACH-000768,-0.28630889100711143
ACH-000769,-0.24110285093918885
ACH-000770,-0.21339840512799427
ACH-000771,-0.2264371096705501
ACH-000773,-0.3283823894516562
ACH-000776,-0.2386264597766359
ACH-000777,-0.5582500096623946
ACH-000778,-0.12646310610394002
ACH-000781,-0.2574254377732193
ACH-000782,-0.32119789526800496
ACH-000783,-0.4969267896213855
ACH-000784,-0.1603826948852254
ACH-000785,-0.3236344679206117
ACH-000787,-0.22896863425626765
ACH-000788,-0.1888981134946999
ACH-000791,-0.2463403618470494
ACH-000792,-0.299349781737724
ACH-000794,-0.1806950898357512
ACH-000796,-0.3847596324250832
ACH-000798,-0.26563685123232483
ACH-000799,-0.4558164500515134
ACH-000800,-0.3998552277630501
ACH-000802,-0.2276638826361937
ACH-000804,-0.2604052819890476
ACH-000805,-0.22360314111256774
ACH-000809,-0.2961478980576655
ACH-000810,-0.08561768174029248
ACH-000811,-0.22411669120598185
ACH-000817,-0.1355601497473101
ACH-000819,-0.15705159394995274
ACH-000820,-0.3252698396862357
ACH-000821,-0.17918629661760466
ACH-000822,-0.23029941490050265
ACH-000823,-0.3119486138299873
ACH-000824,-0.3306768487990954
ACH-000827,-0.2536911227137681
ACH-000829,-0.37586389481802096
ACH-000831,-0.30432664470402465
ACH-000832,-0.10735976590444896
ACH-000833,-0.28991403808647515
ACH-000834,-0.3169682998961565
ACH-000835,-0.3552936404497816
ACH-000836,-0.21159494426245254
ACH-000837,-0.18759325461510065
ACH-000838,-0.19325827069718945
ACH-000839,-0.1637263112750049
ACH-000840,-0.2133587666629917
ACH-000841,-0.3877601443264976
ACH-000843,-0.1195646428591844
ACH-000846,-0.3106952912245399
ACH-000847,-0.2274819961053655
ACH-000848,-0.3014818219635281
ACH-000849,-0.3304858451111652
ACH-000851,-0.22276433591300493
ACH-000855,-0.3421078713354376
ACH-000856,-0.27502949784962305
ACH-000858,-0.2537331585880869
ACH-000859,-0.3646533148937047
ACH-000861,-0.17682255143034015
ACH-000862,-0.3019272521618269
ACH-000865,-0.10946674880591233
ACH-000866,-0.31221407962609393
ACH-000867,-0.23889714106987436
ACH-000869,-0.29985595020398226
ACH-000872,-0.2998236221174456
ACH-000873,-0.2979851320186755
ACH-000876,-0.1839277538322879
ACH-000878,-0.29717744021027914
ACH-000880,-0.2387161028256973
ACH-000881,-0.17108852698036545
ACH-000882,-0.2463183680587887
ACH-000884,-0.2538866452521125
ACH-000885,-0.36319305882179626
ACH-000887,-0.2362352552401505
ACH-000889,-0.3483544092113765
ACH-000896,-0.17693364629399544
ACH-000898,-0.21905472724358088
ACH-000900,-0.3839299568686948
ACH-000901,-0.4089546198569243
ACH-000905,-0.1573009265661803
ACH-000906,-0.2046658654732277
ACH-000907,-0.4560856150876675
ACH-000910,-0.35379205992840124
ACH-000911,-0.44505072177461946
ACH-000912,-0.2862339691955789
ACH-000913,-0.28043316278260344
ACH-000915,-0.3339862091768502
ACH-000916,0.01121290872306698
ACH-000917,-0.14390859189384506
ACH-000920,-0.4398501330755182
ACH-000921,-0.2911694116179397
ACH-000924,-0.34430080430490395
ACH-000926,-0.657426618508287
ACH-000928,-0.24678110679545856
ACH-000929,-0.3733316367519095
ACH-000932,-0.2975859639493583
ACH-000935,-0.2845914193112063
ACH-000936,-0.3753381667658897
ACH-000937,-0.33153203541393383
ACH-000938,-0.2129678013608057
ACH-000939,-0.15250976619488127
ACH-000941,-0.21840389398935775
ACH-000943,-0.06916564713950861
ACH-000946,-0.2859457988139665
ACH-000947,-0.296852914150635
ACH-000948,-0.3009163438335878
ACH-000950,-0.18904412750158406
ACH-000953,-0.4007519069638035
ACH-000954,-0.13608839349129273
ACH-000957,-0.11243961984360837
ACH-000958,-0.2974010552187606
ACH-000960,-0.21597880667911684
ACH-000963,-0.2676887789657572
ACH-000968,-0.3256974020261525
ACH-000969,-0.24140903475645084
ACH-000972,-0.1841348005816093
ACH-000973,-0.1808348008039092
ACH-000974,-0.2281528905841149
ACH-000978,-0.12497656184818275
ACH-000984,-0.4373659974060484
ACH-000986,-0.2503747075517818
ACH-000988,-0.14593243954369076
ACH-000993,-0.33783307978058225
ACH-000994,-0.20675242045389874
ACH-000996,-0.27759953394940673
ACH-001001,-0.3065515122071609
ACH-001020,-0.2700541510783281
ACH-001028,-0.2362049776745168
ACH-001031,-0.3851424648257381
ACH-001038,-0.2692947489347644
ACH-001048,-0.2459428966172124
ACH-001050,-0.14532329718626502
ACH-001053,-0.21978436478946434
ACH-001054,-0.4469384107651055
ACH-001061,-0.28557941547339594
ACH-001067,-0.3826733116424412
ACH-001075,-0.26069559589866426
ACH-001096,-0.3960065097504893
ACH-001111,-0.419538660388554
ACH-001119,-0.3680438844608289
ACH-001128,-0.4915533932001071
ACH-001134,-0.21161704137858828
ACH-001151,-0.19626707635109267
ACH-001163,-0.3506790053212437
ACH-001164,-0.30033062207786565
ACH-001183,-0.3602646725779025
ACH-001192,-0.3099502595362415
ACH-001193,-0.29542509777688314
ACH-001196,-0.39644206607625104
ACH-001197,-0.08738132895553231
ACH-001205,-0.4908797128388489
ACH-001211,-0.4746791516642515
ACH-001212,-0.5309043951863192
ACH-001228,-0.4020608152942333
ACH-001232,-0.25025650690360274
ACH-001239,-0.27494778153110944
ACH-001270,-0.3262158187967586
ACH-001274,-0.2878440934429825
ACH-001275,-0.12436001459032685
ACH-001277,-0.2673841241677903
ACH-001278,-0.008164940651941715
ACH-001280,-0.6864802427545841
ACH-001283,-0.2924694148498723
ACH-001289,-0.25964760148029353
ACH-001300,-0.3430820758840636
ACH-001301,-0.2978898801542027
ACH-001302,-0.2981766032889625
ACH-001306,-0.2225124341667646
ACH-001318,-0.31270986559745184
ACH-001322,-0.07548895534137559
ACH-001328,-0.24724425592819385
ACH-001332,-0.3337951430382574
ACH-001336,-0.18745306333738426
ACH-001346,-0.21216261189955984
ACH-001353,-0.3685204311965853
ACH-001354,-0.5309336433806281
ACH-001367,-0.1525968116165769
ACH-001368,-0.2494361241803662
ACH-001374,-0.3023190325435978
ACH-001377,-0.221374183729403
ACH-001380,-0.2976056124989236
ACH-001391,-0.28913030218511404
ACH-001408,-0.2450651578487969
ACH-001430,-0.2787662890489369
ACH-001431,-0.33244731641045056
ACH-001450,-0.20668052576189955
ACH-001496,-0.2903118386343393
ACH-001500,-0.4009746511880921
ACH-001523,-0.2497601093058414
ACH-001532,-0.31330294529314856
ACH-001550,-0.27445250320944065
ACH-001552,-0.6058441249007771
ACH-001554,-0.2099376255135109
ACH-001654,-0.2340039897945237
ACH-001735,-0.3348064303550116
ACH-001736,-0.17042625126753716
ACH-001737,-0.5196966617107576
ACH-001740,-0.3189060123338004
ACH-001745,-0.2030725015954631
ACH-001765,-0.3311009045802557
