,NYAP1 (222950)
ACH-000004,0.021597770474488152
ACH-000005,-0.07995336386890031
ACH-000007,0.04403498085343041
ACH-000009,0.08965052721155381
ACH-000011,0.13083124682519898
ACH-000012,0.0825769771210196
ACH-000013,0.1346859910660666
ACH-000014,-0.012063972137630136
ACH-000015,0.061686870655363636
ACH-000017,0.12257162796185615
ACH-000018,-0.05556788191042432
ACH-000019,0.03797288885044358
ACH-000021,-0.13526528106297214
ACH-000022,0.014305879434120282
ACH-000025,0.09517630302538192
ACH-000028,-0.15013116365295945
ACH-000030,0.1691766319583017
ACH-000035,0.0596273188823422
ACH-000036,0.026960623968654184
ACH-000037,0.0976305182175283
ACH-000039,0.19832314500798764
ACH-000040,0.08192802171608837
ACH-000041,0.001551397896607568
ACH-000042,0.10910611821323724
ACH-000045,0.0053455149237909
ACH-000047,0.01835367022676239
ACH-000052,0.0482555911710988
ACH-000053,0.04284334329537349
ACH-000054,0.16225003109682826
ACH-000055,-0.15073868045720298
ACH-000060,0.09337417191498958
ACH-000067,-0.049376104429769925
ACH-000070,0.03980079180623428
ACH-000075,-0.10194876250099308
ACH-000078,0.042487977116157885
ACH-000082,0.08777817830811513
ACH-000085,0.20531949344043093
ACH-000086,0.14283638979604274
ACH-000087,0.03747289613355125
ACH-000092,0.189948016632992
ACH-000095,0.02609843428596714
ACH-000097,0.05447047481362397
ACH-000098,0.0067399363825445145
ACH-000099,0.004045086281465566
ACH-000108,0.049353718881866335
ACH-000113,0.033500421260862334
ACH-000116,0.055264738424238784
ACH-000118,0.011219183061327688
ACH-000120,0.03693486950079724
ACH-000123,0.04076884929165815
ACH-000127,0.09827046527693303
ACH-000128,0.01353624392714802
ACH-000132,0.052110001612348335
ACH-000133,-0.029910736163150764
ACH-000137,0.01799708997605593
ACH-000138,0.08041207110730486
ACH-000142,-0.11572441045544225
ACH-000143,0.2122245505800284
ACH-000146,0.1146210557555701
ACH-000148,0.12786905619501715
ACH-000150,0.05320583559996997
ACH-000152,0.03967468624869706
ACH-000153,0.1907210729122765
ACH-000159,-0.0054398430262458785
ACH-000160,-0.029987046979320007
ACH-000163,0.09475472575713134
ACH-000167,0.3675375224374267
ACH-000168,-0.02260587365015464
ACH-000169,0.07651658800972347
ACH-000178,0.0918866136780711
ACH-000183,0.11811881246304312
ACH-000188,0.026459843839508137
ACH-000189,0.21905211061638868
ACH-000190,-0.014035535567466029
ACH-000198,-0.016131257140275402
ACH-000203,-0.5052424975749369
ACH-000204,0.01918738752029568
ACH-000206,0.19819257283781846
ACH-000207,0.16484673957963672
ACH-000208,0.07405368357949801
ACH-000210,-0.012888446520510069
ACH-000211,-0.0017105812098778216
ACH-000215,0.11343112008090392
ACH-000221,-0.16635682357110765
ACH-000222,0.09954873475803117
ACH-000223,0.13972273593707438
ACH-000226,0.16959731099331232
ACH-000227,0.20995581071156807
ACH-000228,0.18398001720446727
ACH-000231,0.07065292684504415
ACH-000232,0.0872983949829512
ACH-000233,0.1064791638108718
ACH-000234,0.17115787437383806
ACH-000235,-0.03099030203128432
ACH-000237,0.08703926681278834
ACH-000238,0.02659874951741672
ACH-000242,-0.00926134952267828
ACH-000243,0.01499291651406974
ACH-000244,0.039138999328908713
ACH-000246,0.03059738324189389
ACH-000248,0.11358193280002145
ACH-000250,0.003168375598345111
ACH-000251,0.1043783022590241
ACH-000252,0.10017358959906444
ACH-000253,-0.00563888974267923
ACH-000255,0.017867222228831574
ACH-000256,0.026837690574170042
ACH-000257,-0.18931116070789275
ACH-000258,-0.09231101340864936
ACH-000259,0.08939812000173572
ACH-000260,0.1142023453970637
ACH-000261,0.09379317655589328
ACH-000262,0.06563111554079533
ACH-000263,-0.22853549405875706
ACH-000264,0.14192074247073105
ACH-000265,0.1465964398047799
ACH-000266,-0.012846950207645072
ACH-000272,0.04583515966543611
ACH-000274,0.0006250020191322905
