,DPH3 (285381)
ACH-000004,-0.8719566023004345
ACH-000005,-0.6101433670317684
ACH-000007,-0.7863202825965449
ACH-000009,-0.8360995489004859
ACH-000011,-0.8815921527506865
ACH-000012,-0.9605008600306032
ACH-000013,-1.0871242907889582
ACH-000014,-1.159610775540718
ACH-000015,-0.9716952209621488
ACH-000017,-1.0576142299386624
ACH-000018,-0.996573927505572
ACH-000019,-0.6480839647452101
ACH-000021,-0.9164837622828363
ACH-000022,-0.7774808957305014
ACH-000025,-1.2690318267317344
ACH-000028,-0.7191227760840389
ACH-000030,-1.02553782921309
ACH-000035,-0.9474646584696588
ACH-000036,-1.0445287585184706
ACH-000037,-1.0657730678177515
ACH-000039,-0.8636124223707818
ACH-000040,-1.113576255939253
ACH-000041,-1.4234740863848525
ACH-000042,-0.7136274321342654
ACH-000045,-0.8593575482667022
ACH-000047,-0.820389117453269
ACH-000052,-0.8966403738407721
ACH-000053,-0.8256384863348247
ACH-000054,-0.8889556729254833
ACH-000055,-1.0437374333934588
ACH-000060,-1.012204701799886
ACH-000067,-0.9167518662346384
ACH-000070,-1.0323540568886014
ACH-000075,-0.8331945687651953
ACH-000078,-0.9109620481223656
ACH-000082,-0.5071621583055225
ACH-000085,-0.9684698185624224
ACH-000086,-1.0398603104039306
ACH-000087,-0.6231539844801053
ACH-000092,-0.8592688986003609
ACH-000095,-0.9115269601234668
ACH-000097,-0.638021668990162
ACH-000098,-1.124444226764612
ACH-000099,-0.9236915283227384
ACH-000108,-0.8798971428860816
ACH-000113,-0.8810941000863572
ACH-000116,-1.112365736801158
ACH-000118,-0.7536662623366167
ACH-000120,-0.9360241032692072
ACH-000123,-0.757944199971712
ACH-000127,-0.8745763100955822
ACH-000128,-0.7323316368353285
ACH-000132,-1.06474429436473
ACH-000133,-0.9388208477925931
ACH-000137,-1.224655380803195
ACH-000138,-1.0480925668274064
ACH-000142,-0.8930203975677526
ACH-000143,-0.7768064059570012
ACH-000146,-0.3092693868499054
ACH-000148,-1.1825737671631935
ACH-000150,-1.0977959686684489
ACH-000152,-0.8491142124977866
ACH-000153,-1.2043561233358138
ACH-000159,-1.1099789651585708
ACH-000160,-0.6570484017751391
ACH-000163,-0.8012743257387636
ACH-000167,-1.5012835363299228
ACH-000168,-1.1910577289502473
ACH-000169,-0.9210143879195476
ACH-000178,-0.8817154853267491
ACH-000183,-0.7135394409933205
ACH-000188,-0.8846055955765681
ACH-000189,-0.9612819178862486
ACH-000190,-0.994160291835777
ACH-000198,-0.8952871113537021
ACH-000203,-1.108296908069052
ACH-000204,-0.6657693762933333
ACH-000206,-0.9559384100886168
ACH-000207,-0.5900251095060783
ACH-000208,-1.09297613658891
ACH-000210,-0.6032150859353769
ACH-000211,-0.9842965599464888
ACH-000215,-1.0655104284060737
ACH-000221,-1.1759773566423464
ACH-000222,-1.0336413342968442
ACH-000223,-0.5961114591048051
ACH-000226,-0.7926976565975267
ACH-000227,-0.8235537522650529
ACH-000228,-1.1298786453805267
ACH-000231,-0.9921152667459072
ACH-000232,-1.0535853631648917
ACH-000233,-0.8170487220170414
ACH-000234,-1.092535836536917
ACH-000235,-0.8806235204642289
ACH-000237,-1.1058094226971174
ACH-000238,-1.126930195633522
ACH-000242,-0.8923905191266837
ACH-000243,-1.102027509618561
ACH-000244,-0.7112865562074436
ACH-000246,-1.009650063595237
ACH-000248,-1.0672497919301962
ACH-000250,-1.0715563267698704
ACH-000251,-0.7122968088799913
ACH-000252,-0.7711026468891307
ACH-000253,-0.8597076025639189
ACH-000255,-0.9364642998045764
ACH-000256,-0.5251700020894904
ACH-000257,-0.8334246107177263
ACH-000258,-0.5938611172782723
ACH-000259,-1.05557990198066
ACH-000260,-1.1633384156412585
ACH-000261,-0.6292481626074207
ACH-000262,-1.0921302990093933
ACH-000263,-0.9656959425227974
ACH-000264,-1.01246047667188
ACH-000265,-0.9330667466681948
ACH-000266,-0.6593175723502329
ACH-000272,-0.8427758895885589
ACH-000274,-1.0360635105662983
ACH-000277,-1.0491915895841286
ACH-000278,-0.9336063274848464
ACH-000279,-1.0897579615112405
ACH-000280,-1.1549854161477648
ACH-000281,-1.2485513449806298
ACH-000288,-1.009706074191735
ACH-000291,-0.9869206165102936
ACH-000293,-1.2270932893528912
ACH-000294,-1.0136671187905877
ACH-000295,-0.6653148273795932
ACH-000296,-1.074127929379478
ACH-000302,-0.3994310291005701
ACH-000304,-0.9795442612582492
ACH-000307,-1.111435730332003
ACH-000308,-0.8290001218309544
ACH-000310,-0.7061740128187711
ACH-000311,-0.8104155462071159
ACH-000312,-1.257228118049651
ACH-000315,-0.941807515379772
ACH-000316,-1.0480807897140552
ACH-000317,-0.9830684010343456
ACH-000318,-1.1678712310568315
ACH-000319,-1.0821442447553236
ACH-000320,-1.2080879953352541
ACH-000322,-1.0269098923915259
ACH-000323,-0.8879106248687441
ACH-000324,-1.080834342417659
ACH-000329,-0.9019591226773976
ACH-000330,-0.8746731667385669
ACH-000331,-0.9292592938261808
ACH-000332,-1.0695493131116636
ACH-000334,-0.5351073751777236
ACH-000335,-0.9391888436799716
ACH-000336,-0.5658639654977082
ACH-000337,-0.9276345391297328
ACH-000338,-0.6954178433438636
ACH-000339,-0.8655038348582006
ACH-000341,-1.1029508842971167
ACH-000348,-0.5498835215507276
ACH-000350,-0.8405288760766211
ACH-000352,-0.9379527492567896
ACH-000356,-0.7688756103769029
ACH-000361,-0.6625115980392996
ACH-000362,-0.8325007661681271
ACH-000363,-0.7129661290443844
ACH-000364,-0.8401332881125323
ACH-000365,-0.9421188409137548
ACH-000366,-1.0440570319006526
ACH-000368,-1.0731535230037514
ACH-000374,-0.8020499313668188
ACH-000375,-0.77982093862224
ACH-000376,-1.107718702140127
ACH-000381,-0.9062209654175892
ACH-000383,-0.6792994757449936
ACH-000387,-0.6495582237201915
ACH-000389,-0.8304725129463247
ACH-000390,-1.0371016331955818
ACH-000393,-1.2508439742313102
ACH-000395,-1.0313500772128017
ACH-000396,-0.8097612894098078
ACH-000397,-0.9834677470415526
ACH-000401,-1.0296547330767525
ACH-000402,-1.0009679395656754
ACH-000403,-0.7654802867693409
ACH-000404,-1.3003823830689574
ACH-000406,-0.8425451000063909
ACH-000407,-0.8599520491624577
ACH-000408,-1.1256557320515057
ACH-000410,-0.8697618799133459
ACH-000411,-0.9518993098101368
ACH-000414,-0.7635696011536532
ACH-000415,-1.2055604871449688
ACH-000416,-0.7400556987442531
ACH-000420,-0.8152376230761181
ACH-000421,-0.8703223649565919
ACH-000424,-0.938824681951484
ACH-000425,-0.9847816837267336
ACH-000426,-0.9438232781356372
ACH-000427,-0.7948681663666363
ACH-000433,-0.8953545137038627
ACH-000435,-0.813679383185398
ACH-000436,-0.6895545632998206
ACH-000444,-0.9192467202097684
ACH-000445,-0.9454052075128052
ACH-000448,-0.7664349258292292
ACH-000450,-0.8274881364683023
ACH-000452,-0.9001552657960938
ACH-000454,-1.13090904354364
ACH-000458,-0.9705494089969702
ACH-000459,-0.7887521008517016
ACH-000460,-1.0202599966927135
ACH-000461,-0.8178751358687097
ACH-000463,-0.9330647787704852
ACH-000464,-0.9133977611914648
ACH-000466,-1.041351475991356
ACH-000467,-0.8116955894588134
ACH-000468,-0.8644605931793947
ACH-000469,-0.9630849232351656
ACH-000470,-0.6799118958132848
ACH-000471,-1.0347795944313425
ACH-000472,-1.035233717277465
ACH-000473,-0.9529686923033583
ACH-000475,-0.8869545550973243
ACH-000476,-0.9950584403974148
ACH-000477,-1.3554264290433022
ACH-000479,-1.2120831078066898
ACH-000480,-0.8856667600628404
ACH-000481,-0.5576471470726536
ACH-000483,-0.8946851259243971
ACH-000484,-1.2334250688980597
ACH-000485,-0.7810085275523898
ACH-000486,-1.1002325298471034
ACH-000487,-0.7199432048112289
ACH-000488,-0.8056516547578013
ACH-000490,-0.9852205728516172
ACH-000491,-0.7550738628085686
ACH-000495,-1.1194295861277834
ACH-000496,-1.0022726987617676
ACH-000499,-1.0243741288774
ACH-000500,-1.0359893384538648
ACH-000502,-1.0417089276937654
ACH-000503,-0.9843663924410744
ACH-000505,-0.8123664373318592
ACH-000507,-0.7908373505394954
ACH-000510,-0.818264451911095
ACH-000511,-0.7454464631591267
ACH-000512,-0.7472479473174226
ACH-000516,-0.9892128207963234
ACH-000517,-0.8361777461581008
ACH-000518,-1.2716298801304815
ACH-000520,-1.055282455982781
ACH-000521,-1.0384639507807092
ACH-000522,-0.9299844675421028
ACH-000524,-0.8085866408277455
ACH-000527,-0.8742490756190482
ACH-000528,-0.8102782422570911
ACH-000537,-0.8347027885797002
ACH-000541,-0.33632958586204664
ACH-000542,-1.0160117542548908
ACH-000544,-1.0157789110364548
ACH-000545,-1.0014996316034797
ACH-000547,-0.7501875084365656
ACH-000548,-0.8564366428251234
ACH-000549,-0.996369725367506
ACH-000550,-0.8321296942011339
ACH-000552,-0.9268206600291831
ACH-000556,-0.8805543338040874
ACH-000557,-1.0132329184633069
ACH-000569,-0.8731123469719063
ACH-000570,-1.1708846488655618
ACH-000571,-0.647179365480294
ACH-000573,-1.0477531892104035
ACH-000576,-0.8900874516407035
ACH-000579,-0.7954760443859312
ACH-000580,-0.9762973417694548
ACH-000584,-0.7012649623151525
ACH-000585,-1.122364917137039
ACH-000588,-0.8118691227866132
ACH-000589,-0.6576661924098315
ACH-000591,-0.9013265835289288
ACH-000593,-0.9369251468363876
ACH-000600,-0.7812511892484386
ACH-000601,-1.0166898395698292
ACH-000605,-0.8835632330924768
ACH-000606,-1.1565575109435011
ACH-000608,-0.4161546852364973
ACH-000614,-1.0246627461168725
ACH-000616,-0.7309180295583981
ACH-000618,-0.9592236675593876
ACH-000619,-0.8800852743757556
ACH-000620,-0.8450530107036652
ACH-000621,-0.7640044173033976
ACH-000622,-0.98540134589198
ACH-000623,-0.8940134432005835
ACH-000624,-0.8322256576474671
ACH-000627,-0.7320035484908145
ACH-000630,-0.9064439090817278
ACH-000631,-0.7118392721249279
ACH-000632,-1.003321691466568
ACH-000633,-0.8386970602884429
ACH-000637,-0.7366849896195931
ACH-000638,-1.1319613239113455
ACH-000646,-0.6387428133741061
ACH-000647,-0.9318364495535014
ACH-000648,-0.7034787988472123
ACH-000649,-1.0943246079606206
ACH-000651,-0.937873722291976
ACH-000652,-0.9639509994794228
ACH-000653,-0.6662176345360034
ACH-000657,-1.0238852982624882
ACH-000658,-0.440049977360505
ACH-000661,-1.105054192920354
ACH-000662,-0.9222614528906524
ACH-000663,-1.0730176272700591
ACH-000665,-0.8953545340553283
ACH-000671,-1.0071804078803224
ACH-000672,-1.0606792480405078
ACH-000673,-0.6922381475469324
ACH-000676,-0.8688579080262108
ACH-000677,-0.4839103536927374
ACH-000681,-1.0933855603067264
ACH-000683,-1.1467545361925144
ACH-000684,-1.0332633366915196
