,SNRPG (6637)
ACH-000183,-1.0493849171252825
ACH-000188,-1.0921186148998396
ACH-000189,-0.9281044105788532
ACH-000190,-1.0594493465535255
ACH-000198,-1.2667267993136757
ACH-000203,-0.3903228300750215
ACH-000204,-1.049874080159091
ACH-000206,-1.0752879211797794
ACH-000207,-1.4684934840792083
ACH-000208,-0.9044065656896106
ACH-000210,-1.2076986412723705
ACH-000211,-0.8310170148967397
ACH-000215,-1.1623366548878102
ACH-000221,-1.3286125687922432
ACH-000222,-1.2124963580647343
ACH-000223,-1.3041535976551104
ACH-000226,-1.2384808511463672
ACH-000227,-1.102307597996687
ACH-000228,-1.0747080155797009
ACH-000231,-1.207380863749162
ACH-000232,-1.110897089931857
ACH-000233,-1.1587475593000278
ACH-000234,-1.0416108194590863
ACH-000235,-1.1601528795567841
ACH-000237,-1.3026197276186018
ACH-000238,-1.4347651119737326
ACH-000242,-1.4769189929373263
ACH-000243,-1.1592960134216337
ACH-000244,-1.2516122956682767
ACH-000246,-1.188645687444702
ACH-000248,-1.0565757546126384
ACH-000250,-1.1796700709570007
ACH-000251,-1.1398022670698078
ACH-000252,-1.268419264950592
ACH-000253,-1.1344489100791346
ACH-000255,-1.142127152014918
ACH-000256,-1.1469512639031267
ACH-000257,-1.258010523430712
ACH-000258,-1.0580403957492006
ACH-000259,-1.3358383033334618
ACH-000260,-1.1230203270683397
ACH-000261,-1.1339241628807846
ACH-000262,-1.0570287885801724
ACH-000263,-0.8960468441665151
ACH-000264,-1.0776509939089205
ACH-000265,-1.0377461763511804
ACH-000266,-1.1957720134678325
ACH-000272,-0.9644721330716116
ACH-000274,-1.19550612370306
ACH-000277,-1.0497557585264523
ACH-000278,-1.1995450171972248
ACH-000279,-1.2480154295742096
ACH-000280,-1.1899716663000626
ACH-000281,-1.1811337345678492
ACH-000288,-1.2786456896059697
ACH-000291,-1.4386819333661358
ACH-000293,-0.9495164717630836
ACH-000294,-1.0423937028735872
ACH-000295,-1.4468935739826718
ACH-000296,-1.2643809375289654
ACH-000302,-1.039418555860042
ACH-000304,-1.3474552209400164
ACH-000307,-1.1736364483791046
ACH-000308,-1.36385000091295
ACH-000310,-1.180176415979095
ACH-000311,-1.0909893413453184
ACH-000312,-1.2421199859942753
ACH-000315,-1.3154416491430254
ACH-000316,-1.3860823207487702
ACH-000317,-1.2803649180176888
ACH-000318,-1.1136519558631521
ACH-000319,-1.0067453152264154
ACH-000320,-1.1153760129619084
ACH-000322,-1.2124658292046722
ACH-000323,-1.4912502083423629
ACH-000324,-1.2325143307524211
ACH-000329,-1.3256769495310432
ACH-000330,-1.0321796928532156
ACH-000331,-1.02046347315151
ACH-000332,-1.2153010670264204
ACH-000334,-0.9903123598179028
ACH-000335,-1.1248382013865723
ACH-000336,-1.200502708020352
ACH-000337,-1.2212578383034323
ACH-000338,-1.0596931334164037
ACH-000339,-0.9696096338898
ACH-000341,-0.7431356774515444
ACH-000348,-1.0594908027814056
ACH-000350,-1.100946903232267
ACH-000352,-0.9043775835932526
ACH-000356,-1.6024699739545891
ACH-000361,-1.0423319534820377
ACH-000362,-1.056286462018117
ACH-000363,-1.0583918668552506
ACH-000364,-1.1150848789638272
ACH-000365,-0.9417498654880516
ACH-000366,-1.1662008219522912
ACH-000368,-1.2832792747898043
ACH-000374,-1.243209541405939
ACH-000375,-1.1460715402338142
ACH-000376,-1.3339166701805203
ACH-000381,-1.0226070813387962
ACH-000383,-1.2441051925702098
ACH-000387,-1.110404589745195
ACH-000389,-1.1094926950438584
ACH-000390,-1.059186372392918
ACH-000393,-1.027312916995175
ACH-000395,-1.1497213674805171
ACH-000396,-1.1187523691923562
ACH-000397,-1.1122631640395009
ACH-000401,-1.2025291172565065
ACH-000402,-0.7550400045418727
ACH-000403,-1.3766603745820472
ACH-000404,-1.8121560850729852
ACH-000406,-1.0765226031142947
ACH-000407,-1.142390870358569
ACH-000408,-1.280388114606548
ACH-000410,-0.9629809409569436
ACH-000411,-1.1554341986027554
ACH-000414,-1.2253996789460662
ACH-000415,-1.3413777589677698
ACH-000416,-1.269849374243812
ACH-000420,-1.4035671124323943
ACH-000421,-1.1242152126131124
ACH-000424,-1.1146130537734376
ACH-000425,-1.3233185300740358
ACH-000426,-0.7342912026499253
ACH-000427,-1.3102676965891862
ACH-000433,-1.1924396925367728
ACH-000435,-1.7467123187305036
ACH-000436,-1.1894022275639733
ACH-000444,-1.1194178754770876
ACH-000445,-1.430011396249268
ACH-000448,-1.1136826217548157
ACH-000450,-0.9743385305954404
ACH-000452,-1.1858087151128014
ACH-000454,-1.0653328166372742
ACH-000458,-1.1410712830862781
ACH-000459,-1.1505461433161448
ACH-000460,-1.1732889174488317
ACH-000461,-1.1732450447946488
ACH-000463,-1.0104739021485871
ACH-000464,-1.2901500384991786
ACH-000466,-1.1151339623888417
ACH-000467,-1.14026702208168
ACH-000468,-1.4561970474440533
ACH-000469,-1.2185311986482736
ACH-000470,-1.455811928748049
ACH-000471,-1.2081855794531575
ACH-000472,-1.1274657640830177
ACH-000473,-1.2160843246103559
ACH-000475,-1.2091927064842385
ACH-000476,-1.2177028262793548
ACH-000477,-0.8995560594914995
ACH-000479,-1.066624512531375
ACH-000480,-1.0484044211190724
ACH-000481,-1.2048531139357306
ACH-000483,-1.174635747852838
ACH-000484,-1.4023383634181077
ACH-000485,-1.3203834038893425
ACH-000486,-1.1068961209470354
ACH-000487,-1.1017938846297537
ACH-000488,-1.248976827737831
ACH-000490,-1.2218796529704092
ACH-000491,-1.3232829038227234
ACH-000495,-1.158405086668834
ACH-000496,-1.1449020595722823
ACH-000499,-1.1513575556856506
ACH-000500,-1.280631348400754
ACH-000502,-1.0860117479772549
ACH-000503,-1.1829756732942796
ACH-000505,-1.1131791884351392
ACH-000507,-1.5302649587035384
ACH-000510,-1.0937179995030697
ACH-000511,-0.9775076438298403
ACH-000512,-0.8141981539478264
ACH-000516,-1.2254524632636612
ACH-000517,-1.3737258164609187
ACH-000518,-1.2461199505157183
ACH-000520,-1.2169568958006358
ACH-000521,-1.3446565727568698
ACH-000522,-1.2372502622199015
ACH-000524,-1.2276844375413865
ACH-000527,-1.1903637778503444
ACH-000528,-1.0891375691542793
ACH-000537,-1.2164964443025188
ACH-000541,-1.0125684249739726
ACH-000542,-1.105390190228387
ACH-000544,-0.9751774062710784
ACH-000545,-1.083465077444395
ACH-000547,-1.215774691271687
ACH-000548,-1.154601186783606
ACH-000549,-1.2700606683052518
ACH-000550,-1.0673018130219347
ACH-000552,-1.005090965477952
ACH-000556,-1.0553194676689994
ACH-000557,-1.1044564635146266
ACH-000569,-0.9682050933391804
ACH-000570,-1.2131031367962148
ACH-000571,-1.2927094527668743
ACH-000573,-1.3562209369906872
ACH-000576,-1.1015291848873514
ACH-000579,-1.0624661125044874
ACH-000580,-1.245668960252749
ACH-000584,-1.2886653931025938
ACH-000585,-1.2225152473141552
ACH-000588,-1.0410037383374775
ACH-000589,-1.2174421467495462
ACH-000591,-0.8056676160635894
ACH-000593,-1.2486710626411623
ACH-000600,-1.253953935133081
ACH-000601,-1.1564990994377318
ACH-000605,-1.1664229121819152
ACH-000606,-1.0838955738823752
ACH-000608,-1.3464163845380406
ACH-000614,-1.2847962870585845
ACH-000616,-1.1453689353178031
ACH-000618,-1.173297620636508
ACH-000619,-1.238374785425254
ACH-000620,-1.092864890276266
ACH-000621,-1.245140905987539
ACH-000622,-1.142241838202929
ACH-000623,-1.159213731981686
ACH-000624,-1.2341683723805172
ACH-000627,-1.2830379064617188
ACH-000630,-1.248188215523368
ACH-000631,-1.3788203646583554
ACH-000632,-1.0944961727218867
ACH-000633,-1.1116003290053114
ACH-000637,-1.1388173057577762
ACH-000638,-1.0943671639832304
ACH-000646,-1.0736198853538312
ACH-000647,-1.1749165838490605
ACH-000648,-0.9783498497245168
ACH-000649,-1.1724680281350257
ACH-000651,-1.2933706506000682
ACH-000652,-1.2160372276357558
ACH-000653,-1.2161453428677464
ACH-000657,-1.157966806807286
ACH-000658,-1.0266075481718144
ACH-000661,-1.441605826724342
ACH-000662,-1.209682325614323
ACH-000663,-0.958792193235476
ACH-000665,-1.2037090999299471
ACH-000671,-0.8689441429353932
ACH-000672,-1.2575035141814972
ACH-000673,-1.187907897043304
ACH-000676,-1.1969347956748495
ACH-000677,-0.8013684323957649
ACH-000681,-0.9818613884194296
ACH-000683,-1.1560553942485847
ACH-000684,-1.137211287624559
ACH-000688,-1.4656284986331176
ACH-000693,-1.0554869815342451
ACH-000694,-1.2326036492604533
ACH-000695,-1.119051793350333
ACH-000696,-1.138990000281778
ACH-000697,-1.15782700568165
ACH-000699,-1.36405170602116
ACH-000701,-1.3231582466051428
ACH-000706,-1.0984075832907465
ACH-000711,-1.2057806609807369
ACH-000713,-0.9310722081443126
ACH-000714,-1.3758260321697633
ACH-000718,-1.3761589963985192
ACH-000720,-1.251564172161452
ACH-000721,-1.1421380540136592
ACH-000724,-1.2950537113473886
ACH-000725,-1.3963515274804856
ACH-000732,-0.9745355673288338
ACH-000734,-1.1978412668052545
ACH-000735,-1.058438020288565
ACH-000736,-1.3463478298808762
ACH-000738,-1.163155037099281
ACH-000746,-1.3394870690832086
ACH-000747,-1.1865945542211571
ACH-000748,-1.3764083182854743
ACH-000753,-1.2031764970546115
ACH-000756,-1.1949588017111563
ACH-000757,-1.12047192698875
ACH-000758,-1.0059121255742476
ACH-000760,-1.1499327917378857
ACH-000762,-1.2190527276305902
ACH-000763,-0.8362539395114551
ACH-000764,-1.238924155815559
ACH-000765,-1.1850270324612553
ACH-000766,-1.2556289901726323
ACH-000767,-1.2776005339543457
ACH-000768,-0.9551756995225156
ACH-000769,-1.0889934529707246
ACH-000770,-0.9949575248822321
ACH-000771,-1.265009621288405
ACH-000773,-1.0741685620302237
ACH-000776,-0.994452211755249
ACH-000777,-1.1504351180660584
ACH-000778,-1.3440248479774293
ACH-000781,-1.032295957949817
ACH-000782,-1.0643470701813067
ACH-000783,-1.3732812839047301
ACH-000784,-1.1828442466909546
ACH-000785,-1.2396412141485342
ACH-000787,-1.0850511804788867
ACH-000788,-1.10407991811473
ACH-000791,-1.1647555130564962
ACH-000792,-1.3448319617764288
ACH-000794,-1.2010756922800268
ACH-000796,-1.2203074306777923
ACH-000798,-1.2070598382010522
ACH-000799,-1.2370928612256833
ACH-000800,-1.5009341555712274
ACH-000802,-1.2858445842975008
ACH-000804,-1.0271359319025253
ACH-000805,-1.1060369641338608
ACH-000809,-1.1136839888863774
ACH-000810,-1.1991097080386364
ACH-000811,-1.1966369990502832
ACH-000817,-1.064076871908313
ACH-000819,-1.3271679452402554
ACH-000820,-1.3219248536458523
ACH-000821,-0.8273227377166249
ACH-000822,-1.4184401976098455
ACH-000823,-1.2188494076339014
ACH-000824,-1.2002113302099315
ACH-000827,-1.0481404976742457
ACH-000829,-1.2667187465421423
ACH-000831,-1.2037775849201675
ACH-000832,-0.9305697367254072
ACH-000833,-1.0754361569680648
ACH-000834,-1.1465640520497828
ACH-000835,-1.19839977391595
ACH-000836,-0.7698699529917556
ACH-000837,-1.0984177651081442
ACH-000838,-0.8400847661834696
ACH-000839,-1.2995829905577103
ACH-000840,-1.4759378538785992
ACH-000841,-1.1846754204154692
ACH-000843,-1.206044816680404
ACH-000846,-0.9168633839299531
ACH-000847,-1.0000304817225674
ACH-000848,-0.9285500579034346
ACH-000849,-1.1917750689620548
ACH-000851,-1.2684657815081186
ACH-000855,-1.212873044347531
ACH-000856,-1.2885323154949666
ACH-000858,-1.2757657712049908
ACH-000859,-1.1697713077344982
ACH-000861,-1.3154526772204722
ACH-000862,-1.3041085897236713
ACH-000865,-1.1404795132900225
ACH-000866,-1.1070350593448448
ACH-000867,-1.1154874229760885
ACH-000869,-1.174598617181968
ACH-000872,-1.0572902189243525
ACH-000873,-1.0868985803448092
ACH-000876,-1.4140943637594652
ACH-000878,-1.3828430755234085
ACH-000880,-1.3314792918021523
ACH-000881,-0.8865034449902124
ACH-000882,-1.1522154923295156
ACH-000884,-1.1771817272376794
ACH-000885,-1.3563244482236931
ACH-000887,-1.1366284270411164
ACH-000889,-1.1119430919447506
ACH-000896,-1.2545439911658578
ACH-000898,-1.1967355493567071
ACH-000900,-1.2471516075774527
ACH-000901,-1.3192967714439134
ACH-000905,-1.0625594819495987
ACH-000906,-1.160157930721864
ACH-000907,-1.2936375496267842
ACH-000910,-0.9989867645893572
ACH-000911,-1.2209841933084928
ACH-000912,-0.975767327921256
ACH-000913,-1.2200899851525682
ACH-000915,-1.1805066242002618
ACH-000916,-1.3279569709175294
ACH-000917,-1.1544287265290951
ACH-000920,-1.3342117881847169
ACH-000921,-1.4301242344920075
ACH-000924,-1.1699116404667993
ACH-000926,-1.0864586647878034
ACH-000928,-1.2910636876099315
ACH-000929,-1.1868257072845427
ACH-000932,-1.296875921073045
ACH-000935,-1.0660731780736812
ACH-000936,-1.2176716315440632
ACH-000937,-1.2066688447023233
ACH-000938,-1.2355873537152
ACH-000939,-1.070216073985404
ACH-000941,-1.3776466253475013
ACH-000943,-1.0851800347553775
ACH-000946,-1.1728850339180044
ACH-000947,-1.010707992274216
ACH-000948,-1.1736075439635516
ACH-000950,-1.5261204080977386
ACH-000953,-0.9964322084687444
ACH-000954,-1.7859186522825703
ACH-000957,-1.3344481074089298
ACH-000958,-1.0532725151865696
ACH-000960,-1.4522838433721441
ACH-000963,-1.2236577120836545
ACH-000968,-1.1585867149379143
ACH-000969,-1.3310822988603137
ACH-000972,-1.5937003543730226
ACH-000973,-1.1128911859363932
ACH-000974,-1.1484918876130186
ACH-000978,-0.8745631348387062
ACH-000984,-1.2038001963122489
ACH-000986,-1.2720677865379555
ACH-000988,-1.090514998172058
ACH-000993,-1.2453595372373671
ACH-000994,-1.1842313768196588
ACH-000996,-1.0941408020592869
ACH-001001,-1.193305557344377
ACH-001020,-1.0578261111397778
ACH-001028,-1.2069752355386876
ACH-001031,-1.1991244094661695
ACH-001038,-1.1139624795882457
ACH-001048,-1.2118224539010922
ACH-001050,-1.0996967588725732
ACH-001053,-1.2660483710872077
ACH-001054,-1.2595401885540216
ACH-001061,-1.0918089731162623
ACH-001067,-1.3648308867886048
ACH-001075,-1.1608829458828978
ACH-001096,-1.0902673796582143
ACH-001111,-1.0721491258820697
ACH-001119,-0.8904130790669594
ACH-001128,-0.9325446781508984
ACH-001134,-1.008116730242571
ACH-001151,-1.033669855604575
ACH-001163,-1.1569897080941531
ACH-001164,-1.3595586636153016
ACH-001183,-1.2110804275983382
ACH-001192,-1.3875171445427859
ACH-001193,-1.3157589116514148
ACH-001196,-1.2534731836705253
ACH-001197,-1.4572165005024234
ACH-001205,-1.2237620202296722
ACH-001211,-1.409494887924348
ACH-001212,-1.1559042426807913
ACH-001228,-1.088766229985487
ACH-001232,-1.110911917358615
ACH-001239,-1.0874646088731958
ACH-001270,-1.48467463778202
ACH-001274,-1.2617142490745017
ACH-001275,-1.147505446663034
ACH-001277,-0.973520513406376
ACH-001278,-0.9606359579085352
ACH-001280,-0.9709167864581421
ACH-001283,-1.0477597973154544
ACH-001289,-1.0544258450328363
ACH-001300,-1.1069135701506163
ACH-001301,-1.0919774432447047
ACH-001302,-1.029211928875184
ACH-001306,-0.9119181570468852
ACH-001318,-0.9734066686550034
ACH-001322,-1.2911233932158788
ACH-001328,-1.198162131526919
ACH-001332,-1.1177179080614987
ACH-001336,-1.251598822068845
ACH-001346,-1.0181922042866045
ACH-001353,-1.2738371271294278
ACH-001354,-1.21086962163155
ACH-001367,-1.6693064976373742
ACH-001368,-1.2071271829147816
ACH-001374,-1.0537964989491166
ACH-001377,-1.3172096604292327
ACH-001380,-1.0471588434501156
ACH-001391,-1.2993780347859911
ACH-001408,-1.006241523465942
ACH-001430,-1.1895754597685615
ACH-001431,-1.1158091119474862
ACH-001450,-1.2402162039261035
ACH-001496,-1.0492334998814172
ACH-001500,-0.9570272705495452
ACH-001523,-1.2269961183766038
ACH-001532,-0.9887476226463756
ACH-001550,-1.032077228627542
ACH-001552,-1.50428670421293
ACH-001554,-1.2069372492029853
ACH-001654,-1.1247634077448745
ACH-001735,-1.1813873740621017
ACH-001736,-1.4004519898334942
ACH-001737,-1.4407738486967208
ACH-001740,-0.9680352566051851
ACH-001745,-1.127654456599216
ACH-001765,-1.1515711191583908
