,PRAM1 (84106)
ACH-000293,-0.4290529521811425
ACH-000294,-0.22491708222338366
ACH-000295,-0.17079481264898194
ACH-000296,-0.10866128361933998
ACH-000302,-0.15998494612171962
ACH-000304,-0.1359948221383658
ACH-000307,-0.14166765534959916
ACH-000308,-0.115544372072605
ACH-000310,-0.3973087732466346
ACH-000311,-0.0905490753905379
ACH-000312,-0.2547052340532429
ACH-000315,-0.2675793972913004
ACH-000316,-0.08186911875852683
ACH-000317,-0.24704323981841586
ACH-000318,-0.16798707957266934
ACH-000319,-0.2587554274075574
ACH-000320,-0.0224047470699193
ACH-000322,-0.16013074216431974
ACH-000323,-0.2275060570478301
ACH-000324,-0.24466862998803535
ACH-000329,-0.14151988505722946
ACH-000330,-0.36571400684595134
ACH-000331,-0.2845126568830247
ACH-000332,-0.19315619791381888
ACH-000334,-0.2611645496393174
ACH-000335,-0.022538693853919173
ACH-000336,-0.4396615804520407
ACH-000337,-0.16001796885042913
ACH-000338,0.15283572719556232
ACH-000339,-0.16229120061233054
ACH-000341,-0.2358362472299314
ACH-000348,-0.0963322041968186
ACH-000350,-0.14851835149065742
ACH-000352,-0.2334189378221907
ACH-000356,-0.2598304476005739
ACH-000361,-0.3863398998528122
ACH-000362,-0.15456891918475324
ACH-000363,-0.3672367625454778
ACH-000364,-0.2627070976555482
ACH-000365,-0.19842787263106795
ACH-000366,-0.2662377752610808
ACH-000368,-0.08286561105532506
ACH-000374,-0.08534620020119296
ACH-000375,-0.16417239672953887
ACH-000376,-0.09227866610908232
ACH-000381,-0.14772525453167898
ACH-000383,-0.2150275512341993
ACH-000387,-0.3435297405229021
ACH-000389,0.032291378672048565
ACH-000390,-0.338650315314768
ACH-000393,-0.3273517607183961
ACH-000395,-0.423621946435182
ACH-000396,-0.2448174186865371
ACH-000397,-0.1425710992909992
ACH-000401,-0.13328950529659508
ACH-000402,-0.1648120465520996
ACH-000403,-0.16197875138873138
ACH-000404,-0.07753112219085631
ACH-000406,-0.06946152770638285
ACH-000407,-0.1771532571966676
ACH-000408,-0.3033173584771863
ACH-000410,-0.2829395082810863
ACH-000411,-0.1557881691176411
ACH-000414,-0.269774502973217
ACH-000415,-0.17706109338002946
ACH-000416,-0.32396381312302924
ACH-000420,-0.26789468632008845
ACH-000421,-0.2701036902422661
ACH-000424,-0.2757686671912369
ACH-000425,-0.17364898520073999
ACH-000426,-0.3686961202662913
ACH-000427,-0.22162798807373169
ACH-000433,-0.28598168865195844
ACH-000435,0.04571028618670025
ACH-000436,-0.046940722448653625
ACH-000444,-0.2759243517361289
ACH-000445,-0.3294652396059526
ACH-000448,-0.18546134121391952
ACH-000450,-0.3085910966422258
ACH-000452,-0.2757227951775594
ACH-000454,-0.19923976807418173
ACH-000458,0.09226841743285458
ACH-000459,-0.2562774644656136
ACH-000460,-0.2680525603207072
ACH-000461,-0.26706804929955513
ACH-000463,-0.1933500602881873
ACH-000464,-0.2620722722987656
ACH-000466,-0.11283836374167205
ACH-000467,-0.12294781442703474
ACH-000468,-0.2881101770095574
ACH-000469,-0.17294294370757285
ACH-000470,-0.1486515862231336
ACH-000471,-0.2034709064506723
ACH-000472,-0.2112037829609757
ACH-000473,-0.2561708895891629
ACH-000475,-0.18055494520038992
ACH-000476,-0.3174585560511635
ACH-000477,-0.2752912844449091
ACH-000479,-0.15312391594552036
ACH-000480,-0.20818026631497535
ACH-000481,-0.2578084936126811
ACH-000483,-0.12472622780079312
ACH-000484,-0.19738032971828126
ACH-000485,-0.07359610389420647
ACH-000486,-0.15128306127162386
ACH-000487,-0.06928666391261122
ACH-000488,-0.26504390485853224
ACH-000490,-0.20589438733001844
ACH-000491,-0.20714674211747686
ACH-000495,-0.3090987461129103
ACH-000496,-0.07716097173597161
ACH-000499,0.04336278028707294
ACH-000500,-0.35811661925676325
ACH-000502,-0.20040484015151094
ACH-000503,-0.3678534607920213
ACH-000505,-0.1930120581431199
ACH-000507,-0.2605303606337806
ACH-000510,-0.1906334336706459
ACH-000511,-0.1615316122626093
ACH-000512,-0.03787389758455393
ACH-000516,-0.3003783463389216
ACH-000517,-0.282827486983175
ACH-000518,-0.2205877834828855
ACH-000520,-0.3373749249486379
ACH-000521,-0.2492002708119665
ACH-000522,-0.10820496641939867
ACH-000524,-0.33449195536967896
ACH-000527,-0.2360447031065007
ACH-000528,-0.2090935047900084
ACH-000537,-0.26021894510194776
ACH-000541,-0.37486958983372815
ACH-000542,-0.21970989208433905
ACH-000544,0.028866728481929074
ACH-000545,-0.26153223766677364
ACH-000547,-0.4180428457618413
ACH-000548,-0.1529526555441688
ACH-000549,-0.14426196168332087
ACH-000550,-0.4245009547013768
ACH-000552,-0.10976648891896564
ACH-000556,-0.2890341365043471
ACH-000557,-0.1130594323584948
ACH-000569,0.19679882189900813
ACH-000570,-0.22791356108375044
ACH-000571,-0.22566800094582984
ACH-000573,-0.27718567569583
ACH-000576,-0.3888012980128973
ACH-000579,-0.02384960012073629
ACH-000580,0.009325402692491774
ACH-000584,-0.26597533092400794
ACH-000585,-0.24347616949153894
ACH-000588,-0.16132680872816946
ACH-000589,-0.2213139951553613
ACH-000591,-0.16199374419687826
ACH-000593,-0.1752438506127543
ACH-000600,-0.2994619272816761
ACH-000601,-0.1184193132611168
ACH-000605,-0.3296777589970862
ACH-000606,-0.17427915100544608
ACH-000608,-0.2635042374252079
ACH-000614,0.003499570000060341
ACH-000616,-0.011030760233770991
ACH-000618,-0.027357134972304003
ACH-000619,-0.08669427914788014
ACH-000620,-0.0774608932161612
ACH-000621,-0.2322312359559473
ACH-000622,-0.2311082061891317
ACH-000623,-0.2955357535535688
ACH-000624,-0.2963269368648089
ACH-000627,-0.3300685055155179
ACH-000630,-0.34203995022117584
ACH-000631,-0.2563276427450994
ACH-000632,-0.2424189754881413
ACH-000633,-0.2989557078581693
ACH-000637,-0.1331203033164637
ACH-000638,-0.047376113091599135
ACH-000646,-0.42153041451475604
ACH-000647,-0.11295547758522713
ACH-000648,-0.2684674242216117
ACH-000649,-0.2966559920004349
ACH-000651,-0.2843461106866149
ACH-000652,-0.3597216376315337
ACH-000653,-0.18230488313467166
ACH-000657,-0.2213922268262844
ACH-000658,-0.2477985432344399
ACH-000661,-0.24913782405403434
ACH-000662,-0.4635493599589002
ACH-000663,-0.27374248775058674
ACH-000665,-0.2298702305478681
ACH-000671,-0.4340907804355515
ACH-000672,-0.27617796602496464
ACH-000673,-0.2171720683201021
ACH-000676,-0.14051868140954415
ACH-000677,-0.2238959768873451
ACH-000681,-0.22244853547140087
ACH-000683,-0.21511854978978576
ACH-000684,-0.09512645466720698
ACH-000688,-0.10510269080690733
ACH-000693,-0.14795085081716894
ACH-000694,-0.13156016290303754
ACH-000695,-0.27243579561595144
ACH-000696,-0.2695984692309696
ACH-000697,-0.3299968483435976
ACH-000699,-0.22581629709207235
ACH-000701,-0.25904478793202
ACH-000706,-0.22226613234439035
ACH-000711,-0.30716937878080464
ACH-000713,-0.3930458443708594
ACH-000714,-0.37101616752221744
ACH-000718,-0.040722285009170134
ACH-000720,-0.2328095533881215
ACH-000721,-0.33119385759711106
ACH-000724,-0.2623865497064755
ACH-000725,-0.0917217214540988
ACH-000732,-0.17741508780054469
ACH-000734,-0.3722866005516696
ACH-000735,-0.1983368275146508
ACH-000736,-0.1096563670393049
ACH-000738,-0.1542732646502978
ACH-000746,-0.14862687077304998
ACH-000747,-0.28030100769561284
ACH-000748,-0.14540514169845584
ACH-000753,-0.20700448058126653
ACH-000756,-0.37658347729027336
ACH-000757,-0.1603889706135716
ACH-000758,-0.248461478896886
ACH-000760,-0.1962699963889556
ACH-000762,-0.2038788452046725
ACH-000763,-0.07497561849326459
ACH-000764,-0.4809073092266096
ACH-000765,-0.07482451748815895
ACH-000766,-0.24099548281315916
ACH-000767,-0.2455521905870497
ACH-000768,-0.21989050499435156
ACH-000769,-0.15646121787160094
ACH-000770,-0.21691151091715505
ACH-000771,-0.19205434893270731
ACH-000773,-0.10761697961880264
ACH-000776,-0.271113199713975
ACH-000777,-0.15057110796281473
ACH-000778,-0.14853062384480314
ACH-000781,-0.21754559465509973
ACH-000782,-0.2369180268454479
ACH-000783,-0.19748494750965956
ACH-000784,-0.1978429823573632
ACH-000785,-0.2854576376236472
ACH-000787,-0.16223145411321158
ACH-000788,-0.2874296722516853
ACH-000791,-0.18637475081009786
ACH-000792,-0.3391903340172063
ACH-000794,-0.1804323213780072
ACH-000796,-0.11728434399466167
ACH-000798,0.02921101564931705
ACH-000799,-0.2910867250092934
ACH-000800,-0.2633220467882608
ACH-000802,-0.2181556123059704
ACH-000804,-0.4054753161469474
ACH-000805,-0.02156563760556796
ACH-000809,-0.2332177878534541
ACH-000810,-0.10621567510476336
ACH-000811,-0.15896373697222116
ACH-000817,-0.1002998824721057
ACH-000819,-0.2154102813840988
ACH-000820,-0.20303362295428812
ACH-000821,-0.3645235276629457
ACH-000822,-0.2385998043059892
ACH-000823,-0.2230031053898746
ACH-000824,-0.22331058429896464
ACH-000827,-0.2772912642548322
ACH-000829,-0.3738086805896036
ACH-000831,-0.1971693941939695
ACH-000832,-0.17255785379104185
ACH-000833,0.030354805227514894
ACH-000834,-0.22466899248389394
ACH-000835,-0.11307754879672605
ACH-000836,-0.159405210951441
ACH-000837,-0.2566156676698935
ACH-000838,-0.2576652289967808
ACH-000839,-0.19526662183352286
ACH-000840,-0.2781751162817449
ACH-000841,-0.19903609815246412
ACH-000843,-0.2509921926561839
ACH-000846,-0.20091255713868555
ACH-000847,0.01331886767890808
ACH-000848,-0.22530729870660324
ACH-000849,-0.33425954910519584
ACH-000851,-0.18807878938900946
ACH-000855,-0.05315222060408128
ACH-000856,-0.11019846218862137
ACH-000858,-0.04805840706085838
ACH-000859,-0.21749074290515524
ACH-000861,-0.1964195830772294
ACH-000862,-0.1991058408451625
ACH-000865,-0.17916652756858412
ACH-000866,-0.12520423135985193
ACH-000867,-0.31505901087864624
ACH-000869,-0.15417222470977507
ACH-000872,-0.12775157731796485
ACH-000873,-0.16640447547747392
ACH-000876,-0.2908372250785646
ACH-000878,-0.3764373557652718
ACH-000880,-0.16867702105343144
ACH-000881,-0.22276017072691645
ACH-000882,-0.1668174518624731
ACH-000884,-0.16517435563562144
ACH-000885,-0.34433181734170576
ACH-000887,-0.26593031685090746
ACH-000889,-0.2224217158781273
ACH-000896,-0.2571160597566491
ACH-000898,-0.13475296113767554
ACH-000900,-0.22714787040223736
ACH-000901,-0.2395313327697709
ACH-000905,-0.16363735966764886
ACH-000906,-0.2869441462983979
ACH-000907,-0.07684725990413373
ACH-000910,-0.15851955052358235
ACH-000911,-0.3542158602828964
ACH-000912,-0.1893669509842125
ACH-000913,-0.18385994300532088
ACH-000915,-0.2300855821971385
ACH-000916,-0.5087934289656643
ACH-000917,-0.1012361949006194
ACH-000920,0.15921964102168368
ACH-000921,-0.3068970000887679
ACH-000924,-0.09173606791020593
ACH-000926,-0.4281991065358134
ACH-000928,-0.32514715443725484
ACH-000929,-0.19216329107083685
ACH-000932,-0.19509535912593365
ACH-000935,-0.05010466712025342
ACH-000936,-0.0712568428132177
ACH-000937,-0.21599806167520014
ACH-000938,-0.13201466183148622
ACH-000939,-0.21185406682637864
ACH-000941,-0.18757162594904733
ACH-000943,-0.2771982048696548
ACH-000946,-0.1748385673843561
ACH-000947,-0.16121497571696075
ACH-000948,-0.2449567820588631
ACH-000950,-0.1855769676043514
ACH-000953,-0.3014391165339579
ACH-000954,-0.44541362562631104
ACH-000957,-0.17347106423069286
ACH-000958,-0.19328943953469852
ACH-000960,-0.23891994838800365
ACH-000963,-0.3187157462845432
ACH-000968,-0.02020967472925515
ACH-000969,-0.2233881577773469
ACH-000972,-0.3796013901560975
ACH-000973,-0.2304792781735435
ACH-000974,-0.2267372027161783
ACH-000978,-0.12899988777489246
ACH-000984,-0.17613159343390036
ACH-000986,-0.05269373100400744
ACH-000988,-0.2962559141626777
ACH-000993,-0.1824490289726749
ACH-000994,-0.1925507999882848
ACH-000996,-0.3289647577339941
ACH-001001,-0.2548430111115705
ACH-001020,-0.16161170765766392
ACH-001028,-0.2905113180329198
ACH-001031,-0.0961216210626486
ACH-001038,-0.2316075003708409
ACH-001048,-0.010367915384268844
ACH-001050,-0.2790976782176541
ACH-001053,-0.09077109205827116
ACH-001054,-0.3492043715919202
ACH-001061,-0.10311071377183814
ACH-001067,-0.1810740282188968
ACH-001075,-0.2363557047417732
ACH-001096,-0.08354119975075504
ACH-001111,-0.6639218234072216
ACH-001119,-0.12374494876748353
ACH-001128,-0.24461714585976504
ACH-001134,-0.176608550795972
ACH-001151,-0.1447462419623189
ACH-001163,-0.1754681604558717
ACH-001164,-0.2523450759648927
ACH-001183,-0.3545593722697564
ACH-001192,-0.1790773707461648
ACH-001193,-0.1154229575034267
ACH-001196,-0.2228705336609636
ACH-001197,-0.23513368978577406
ACH-001205,0.09175991636036457
ACH-001211,-0.1757894784074981
ACH-001212,-0.5580782587141013
ACH-001228,-0.3223217183795283
ACH-001232,-0.4381490767447642
ACH-001239,-0.2834203128005561
ACH-001270,-0.4173066507697831
ACH-001274,-0.4432486569678699
ACH-001275,-0.2054101412655235
ACH-001277,-0.14147833789597905
ACH-001278,-0.1654352310559169
ACH-001280,-0.1633492319791177
ACH-001283,-0.2866224811219893
ACH-001289,-0.31289626080709804
ACH-001300,-0.14919937374005776
ACH-001301,-0.09126879121196303
ACH-001302,-0.31474078018108065
ACH-001306,-0.4264561292238931
ACH-001318,-0.3414432215849046
ACH-001322,-0.4998551115449533
ACH-001328,-0.1050523854589129
ACH-001332,-0.1704991291791054
ACH-001336,-0.09008867608661254
ACH-001346,-0.23883739119146585
ACH-001353,-0.2136551592276666
ACH-001354,-0.2534016588541742
ACH-001367,-0.2611363938641017
ACH-001368,-0.11912182601687307
ACH-001374,-0.2310709646749261
ACH-001377,-0.2385348288295729
ACH-001380,-0.2739220609443068
ACH-001391,-0.21021614303850072
ACH-001408,-0.2448685051002572
ACH-001430,-0.3370352607183119
ACH-001431,-0.3534376515558111
ACH-001450,-0.11548630087358693
ACH-001496,-0.16564300652054392
ACH-001500,-0.3264682694438656
ACH-001523,-0.1782986714770929
ACH-001532,-0.17932553179936886
ACH-001550,-0.19660287399961132
ACH-001552,-0.2759945961020857
ACH-001554,-0.3125276487081918
ACH-001654,-0.2899379464766513
ACH-001735,-0.22250937187161107
ACH-001736,-0.18194946964380812
ACH-001737,0.2245442588456578
ACH-001740,-0.04912524790548571
ACH-001745,-0.18860506495983365
ACH-001765,-0.3025673438630103
