,CTNNA2 (1496)
ACH-000004,0.13198982263375328
ACH-000005,-0.19570040279793213
ACH-000007,-0.12089848409885992
ACH-000009,-0.09487234491138402
ACH-000011,-0.10448150684622966
ACH-000012,-0.200444380634243
ACH-000013,-0.17450219904316105
ACH-000014,0.05511410879734501
ACH-000015,0.0009071048672153461
ACH-000017,-0.0021111606361466357
ACH-000018,-0.25919403734866897
ACH-000019,-0.2274850658488468
ACH-000021,-0.08107178275962441
ACH-000022,-0.10758209462466482
ACH-000025,-0.2030425250913055
ACH-000028,-0.2376850628949056
ACH-000030,-0.11807209017089168
ACH-000035,-0.1574957468462936
ACH-000036,-0.17652018672971684
ACH-000037,0.0034028797175081078
ACH-000039,-0.21530583780472887
ACH-000040,-0.2053952089229205
ACH-000041,-0.007472472523353335
ACH-000042,-0.09159304125764896
ACH-000045,-0.10747550787632833
ACH-000047,-0.08965525282187689
ACH-000052,0.010683471878265441
ACH-000053,-0.17233122119409636
ACH-000054,0.0008441464809294338
ACH-000055,0.19012673525270515
ACH-000060,-0.0744660337295922
ACH-000067,-0.04349339756023765
ACH-000070,0.08132519027295178
ACH-000075,-0.32932357953775165
ACH-000078,-0.13640954622266424
ACH-000082,-0.03074758692748025
ACH-000085,-0.16841588817252592
ACH-000086,-0.0319093524464566
ACH-000087,-0.18546746806955333
ACH-000092,-0.15495472035264915
ACH-000095,-0.062364324455475725
ACH-000097,-0.16099883752426394
ACH-000098,-0.10222315665211086
ACH-000099,-0.21320137204885115
ACH-000108,0.07338473986259114
ACH-000113,-0.1638679097017754
ACH-000116,-0.19249327701197466
ACH-000118,-0.1227473929540446
ACH-000120,-0.07511352768150506
ACH-000123,-0.1522901205306968
ACH-000127,-0.11388872418457445
ACH-000128,-0.2634482519900174
ACH-000132,-0.24773709679939465
ACH-000133,-0.21109037774843248
ACH-000137,-0.0638583229425147
ACH-000138,-0.00012767794454795545
ACH-000142,-0.11104766519896536
ACH-000143,-0.07000064361369472
ACH-000146,-0.14245549620246087
ACH-000148,-0.05183029451747248
ACH-000150,0.016868774249550987
ACH-000152,-0.2286383126675981
ACH-000153,0.1995677462477681
ACH-000159,-0.21839262922787395
ACH-000160,-0.17181193848948653
ACH-000163,-0.15151875462284786
ACH-000167,-0.3937680094221969
ACH-000168,-0.12259475728353132
ACH-000169,0.0054938383700014574
ACH-000178,-0.027139063312395517
ACH-000183,-0.058081714236020765
ACH-000188,-0.3331145629920985
ACH-000189,-0.3262255950558909
ACH-000190,-0.11473715532045407
ACH-000198,-0.1392341626194133
ACH-000203,0.21783421610889594
ACH-000204,0.020278569098937098
ACH-000206,-0.16059018292206004
ACH-000207,-0.10873263305011363
ACH-000208,-0.12127440950387865
ACH-000210,-0.043510013680941054
ACH-000211,-0.1067392992035417
ACH-000215,-0.09967744293067424
ACH-000221,-0.08987591432615766
ACH-000222,0.0025246117069156605
ACH-000223,-0.20248418041365845
ACH-000226,-0.14883175982833846
ACH-000227,0.02431653771425651
ACH-000228,-0.1721438668881293
ACH-000231,-0.09417445720360854
ACH-000232,-0.10575988810508682
ACH-000233,-0.14225429214886004
ACH-000234,-0.1577074286111632
ACH-000235,-0.0812959542515391
ACH-000237,-0.23448004838848485
ACH-000238,-0.053318520193575435
ACH-000242,0.14180768913952307
ACH-000243,-0.15464203285780545
ACH-000244,-0.15576744605265988
ACH-000246,-0.06468549400715065
ACH-000248,-0.13501459816883374
ACH-000250,-0.10022703277806662
ACH-000251,-0.2286992417581448
ACH-000252,-0.04224215256564294
ACH-000253,-0.06935002270212771
ACH-000255,-0.126827046481506
ACH-000256,-0.05979612084804675
ACH-000257,0.02532017028214725
ACH-000258,-0.3826514862551757
ACH-000259,-0.08493079148608453
ACH-000260,-0.07762600581380484
ACH-000261,-0.08343104476526689
ACH-000262,-0.25043271386686144
ACH-000263,-0.07469676174444588
ACH-000264,-0.12648410042323666
ACH-000265,-0.11043357129977803
ACH-000266,-0.17378263170837113
ACH-000272,-0.1633565463719629
ACH-000274,-0.06093919286947681
ACH-000277,-0.11173937412807536
ACH-000278,-0.11326735874451753
ACH-000279,-0.12739417823154384
ACH-000280,-0.044714411797735325
ACH-000281,-0.021545152542132705
ACH-000288,-0.07617874832198619
ACH-000291,-0.27543944217298805
ACH-000293,-0.1896174950295339
ACH-000294,-0.04517368941395236
ACH-000295,0.14509828312120726
ACH-000296,-0.1521302713443466
ACH-000302,-0.13360132058478802
ACH-000304,0.07999626335807236
ACH-000307,-0.09925673443769664
ACH-000308,-0.1210230884047912
ACH-000310,-0.13995683091270425
ACH-000311,0.17685091126717878
ACH-000312,-0.013648172927657845
ACH-000315,0.08620797563578741
ACH-000316,0.012725629083839434
ACH-000317,-0.06961229437968032
ACH-000318,-0.17196695925914102
ACH-000319,-0.16350729583540974
ACH-000320,0.15703758570317544
ACH-000322,-0.1578190940576099
ACH-000323,-0.12846044001804546
ACH-000324,-0.04153008301123366
ACH-000329,-0.14766605958790094
ACH-000330,-0.5134003421529144
ACH-000331,-0.030890737342817838
ACH-000332,-0.114249986707136
ACH-000334,-0.15626140844762393
ACH-000335,0.15503834601674382
ACH-000336,-0.14777303581445075
ACH-000337,-0.15494191436368815
ACH-000338,0.3939328683491992
ACH-000339,-0.12446297910143354
ACH-000341,-0.14642501505545594
ACH-000348,-0.1407005576394352
ACH-000350,-0.12695508291424662
ACH-000352,-0.1883657369364212
ACH-000356,0.1534601750697759
ACH-000361,0.13409976814126426
ACH-000362,-0.09710444204293524
ACH-000363,-0.07180046881037751
ACH-000364,-0.1814831226548219
ACH-000365,-0.12170079978325456
ACH-000366,-0.12801568628559534
ACH-000368,-0.2732584948201923
ACH-000374,-0.08150362194020548
ACH-000375,-0.08185873322006319
ACH-000376,0.0044253839444274795
ACH-000381,-0.17713648977396704
ACH-000383,-0.005256088288588229
ACH-000387,0.1382249396638462
ACH-000389,0.04687328118383421
ACH-000390,-0.13310600404821638
ACH-000393,-0.02658625855219155
ACH-000395,-0.2440004234763437
ACH-000396,0.055032294667753334
ACH-000397,-0.13993219732761558
ACH-000401,-0.2227874706836755
ACH-000402,-0.22783979410672614
ACH-000403,-0.02739352145918777
ACH-000404,0.003045555152320209
