,GKN1 (56287)
ACH-000004,0.2679927285304104
ACH-000005,0.2855347169017826
ACH-000007,-0.08434520485042328
ACH-000009,0.04598757901708192
ACH-000011,0.04558126884192146
ACH-000012,0.032361587299424545
ACH-000013,-0.0028852583255777157
ACH-000014,0.055003411631372984
ACH-000015,0.02705501751823242
ACH-000017,0.04186390335832205
ACH-000018,-0.1141953994630385
ACH-000019,0.0584682410312202
ACH-000021,-0.017208383992659573
ACH-000022,0.010588899731815931
ACH-000025,-0.02606668859398768
ACH-000028,-0.0227180559092678
ACH-000030,0.009490058524068704
ACH-000035,-0.08000938649319479
ACH-000036,-0.0022238301422465453
ACH-000037,0.1272521950078908
ACH-000039,-0.03413722390989707
ACH-000040,0.004505809640560778
ACH-000041,0.152767703390237
ACH-000042,-0.0057704989801317975
ACH-000045,0.08082234815883613
ACH-000047,0.08128909557191022
ACH-000052,0.07298342276372413
ACH-000053,-0.05047784287218581
ACH-000054,0.0486497636771385
ACH-000055,-0.0568366165366104
ACH-000060,-0.12753194952836094
ACH-000067,0.07669833004109801
ACH-000070,0.01684022543704301
ACH-000075,-0.00723395197220345
ACH-000078,0.14633989496466696
ACH-000082,0.07233431242801991
ACH-000085,0.055746844374102274
ACH-000086,-0.06686711549083993
ACH-000087,0.09510991576329243
ACH-000092,-0.1456645994941931
ACH-000095,0.024407999026325188
ACH-000097,-0.06352758267648954
ACH-000098,0.06108001944036885
ACH-000099,0.038446106557531806
ACH-000108,0.10632418414391273
ACH-000113,0.054548130995162605
ACH-000116,0.00905913602297214
ACH-000118,-0.009838107561317066
ACH-000120,-0.007057563111700389
ACH-000123,0.038413320925725934
ACH-000127,-0.08791316849373848
ACH-000128,-0.05399215753730844
ACH-000132,0.08350191750926504
ACH-000133,-0.02267299261323856
ACH-000137,-0.18535958346285472
ACH-000138,0.07858253216778441
ACH-000142,0.08551333164355149
ACH-000143,0.07682709626505903
ACH-000146,0.008817095118526025
ACH-000148,0.09922983162572713
ACH-000150,-0.0133155191174811
ACH-000152,0.09581176577239367
ACH-000153,0.04246470715932547
ACH-000159,0.01429905749319386
ACH-000160,0.0724064528620483
ACH-000163,0.017486148382430018
ACH-000167,0.1427179901295494
ACH-000168,0.09266288681488886
ACH-000169,0.017342776135923117
ACH-000178,0.07411794014273339
ACH-000183,0.0787367309861788
ACH-000188,-0.012602636246358686
ACH-000189,0.020038470541257524
ACH-000190,-0.1036466083282306
ACH-000198,0.05418482930733808
ACH-000203,0.33384369790063656
ACH-000204,0.019353806709260256
ACH-000206,-0.22808201814633702
ACH-000207,0.06463646240470568
ACH-000208,-0.011356151916725558
ACH-000210,0.20944265292374947
ACH-000211,0.04066048562062943
ACH-000215,-0.1422380970213464
ACH-000221,-0.032115209839863
ACH-000222,-0.11051728369640816
ACH-000223,0.03887479895273365
ACH-000226,-0.10287824356531307
ACH-000227,-0.005017722718641208
ACH-000228,0.030728104016032463
ACH-000231,-0.023010633956664788
ACH-000232,0.06719294718251792
ACH-000233,-0.017907067911672746
ACH-000234,0.05101654594137347
ACH-000235,-0.016893175755903326
ACH-000237,0.021172986284464908
ACH-000238,-0.06571503329189643
ACH-000242,-0.09027362581771343
ACH-000243,0.0007134130384572384
ACH-000244,-0.014495558954829547
ACH-000246,0.07619252901648015
ACH-000248,-0.014056357484979343
ACH-000250,-0.015401432769654428
ACH-000251,-0.060732879232014585
ACH-000252,-0.06910300212185419
ACH-000253,0.06891356867091257
ACH-000255,0.13460831114602392
ACH-000256,-0.01574462655756815
ACH-000257,-0.03374953750325782
ACH-000258,-0.11815583329187584
ACH-000259,-0.009250046093483372
ACH-000260,0.06871081619988245
ACH-000261,0.010342052749838949
ACH-000262,0.05205645412318425
ACH-000263,-0.08652920950897168
ACH-000264,-0.0335137921485068
ACH-000265,-0.0249962355949416
ACH-000266,-0.033522396272717817
ACH-000272,0.0068253187938194255
ACH-000274,-0.07771781885942526
ACH-000277,0.07051779001182526
ACH-000278,-0.07227292383492652
ACH-000279,0.03806763528445725
ACH-000280,0.08237327847118531
ACH-000281,0.08789653754101223
ACH-000288,-0.04363073370251153
ACH-000291,-0.0424621162539303
ACH-000293,0.1808537112030008
ACH-000294,-0.006266144203296149
ACH-000295,-0.14776765337497186
ACH-000296,0.10356196143140216
ACH-000302,0.08310733744207276
ACH-000304,0.1618136629683538
ACH-000307,-0.0011849088176328008
ACH-000308,-0.00010936049653630533
ACH-000310,-0.5564456457352067
ACH-000311,0.03984095224887001
ACH-000312,0.0322715788180853
ACH-000315,-0.26843348725173816
ACH-000316,0.07482321594012671
ACH-000317,0.07078942131556151
ACH-000318,-0.10646334535873367
ACH-000319,-0.13766879839126953
ACH-000320,0.03598133459738677
ACH-000322,-0.14638655562359582
ACH-000323,0.019938583848643828
ACH-000324,0.10572586575450392
ACH-000329,0.05007054066315457
ACH-000330,0.05160554277776946
ACH-000331,-0.09169124850602474
ACH-000332,0.012256603698226478
ACH-000334,-0.08203376849399552
ACH-000335,-0.14693797268665393
ACH-000336,0.030465571115908262
ACH-000337,0.1321230303012026
ACH-000338,-0.22297033226032814
ACH-000339,-0.02132553334990691
ACH-000341,-0.01576652085925054
