,CRHR2 (1395)
ACH-000004,0.12311833291432668
ACH-000005,-0.0044312417572817545
ACH-000007,0.03332539980651579
ACH-000009,0.029509010993184013
ACH-000011,0.07240740341405696
ACH-000012,0.06486015675314673
ACH-000013,0.048132165137048606
ACH-000014,0.09576308324353272
ACH-000015,0.07886081623150053
ACH-000017,0.04564374445842387
ACH-000018,-0.07603766996526774
ACH-000019,0.17053795476733918
ACH-000021,0.07206238020613275
ACH-000022,0.05394371082241234
ACH-000025,0.10014313187055944
ACH-000028,0.0736225220431113
ACH-000030,0.0860867578761878
ACH-000035,-0.03754799150978876
ACH-000036,0.1535465761179721
ACH-000037,-0.0035647785062577564
ACH-000039,0.15106504460784895
ACH-000040,0.020311267930901458
ACH-000041,0.02691775537413347
ACH-000042,-0.06604662490712407
ACH-000045,0.0873570824147908
ACH-000047,-0.04151992586325098
ACH-000052,-0.01829353252035556
ACH-000053,-0.011617807140789341
ACH-000054,0.023428066288143173
ACH-000055,0.15448940469500946
ACH-000060,-0.02243492385953344
ACH-000067,0.19380599617576874
ACH-000070,-0.13652722506860449
ACH-000075,-0.004497336538154299
ACH-000078,0.04487420280817365
ACH-000082,-0.014831331878295302
ACH-000085,-0.1130699829884016
ACH-000086,0.2468096012716885
ACH-000087,-0.031147816231502718
ACH-000092,0.22030870997353788
ACH-000095,0.036659971583283435
ACH-000097,0.011510438394603086
ACH-000098,0.02708124256222496
ACH-000099,0.059844155974840815
ACH-000108,-0.01673518231141265
ACH-000113,0.04379829121894852
ACH-000116,0.06364329028405633
ACH-000118,0.11635276611700095
ACH-000120,0.10439991828939058
ACH-000123,0.0789313982908931
ACH-000127,0.07791233073923241
ACH-000128,0.054293215337065805
ACH-000132,0.2675110738328331
ACH-000133,0.1131666389783452
ACH-000137,-0.1192857188932776
ACH-000138,0.06715154317735064
ACH-000142,0.09069477818878954
ACH-000143,-0.03824476848790576
ACH-000146,0.08389514383620415
ACH-000148,-0.01325455242515438
ACH-000150,0.019601273509530014
ACH-000152,0.056763410714722976
ACH-000153,0.10851784881105984
ACH-000159,0.01958356375215164
ACH-000160,0.10387326094320144
ACH-000163,0.07579957465697035
ACH-000167,0.10339907288741024
ACH-000168,0.1500927838441473
ACH-000169,-0.061806646349092526
ACH-000178,-0.05536426853861881
ACH-000183,0.1455001412787208
ACH-000188,0.07079042185999851
ACH-000189,0.16787188577784254
ACH-000190,0.14734934696407362
ACH-000198,0.11366231451736902
ACH-000203,0.5056468128637618
ACH-000204,0.04280787464093089
ACH-000206,0.2336999595293952
ACH-000207,-0.060155313937094286
ACH-000208,-0.09897851380404042
ACH-000210,0.03184077404298137
ACH-000211,0.08475915647361988
ACH-000215,0.12934875471058194
ACH-000221,0.12479264264484388
ACH-000222,0.011830668016631804
ACH-000223,0.14011316129303808
ACH-000226,0.1190109609715202
ACH-000227,0.07911889971335477
ACH-000228,0.116360443228344
ACH-000231,0.07756146531193786
ACH-000232,0.0766016788221272
ACH-000233,0.056969672461210624
ACH-000234,0.07955182940187422
ACH-000235,-0.016995187282385284
ACH-000237,0.05885608130973879
ACH-000238,0.045215119743167005
ACH-000242,0.16620472060743072
ACH-000243,0.073520875727407
ACH-000244,-0.12726911255107168
ACH-000246,0.1335946314255255
ACH-000248,0.05205568033915665
ACH-000250,0.09023517766600328
ACH-000251,0.11433969346233365
ACH-000252,0.1883837588866675
ACH-000253,-0.04717462234869292
ACH-000255,0.0282943395429992
ACH-000256,-0.07500187659228869
ACH-000257,-0.1962761411549631
ACH-000258,-0.07045891317188745
ACH-000259,-0.024135484433464083
ACH-000260,0.050829374493659034
ACH-000261,0.07938159249993662
ACH-000262,0.07336753046648731
ACH-000263,0.11339728614904865
ACH-000264,0.07757397583930703
ACH-000265,0.04328775627495005
ACH-000266,0.041354550333902784
ACH-000272,0.11468997653558376
ACH-000274,0.13348216044469455
ACH-000277,0.06169144876953603
ACH-000278,0.11030500260925534
ACH-000279,-0.04797693195413757
ACH-000280,0.02342035455658261
ACH-000281,-0.10601623365304028
ACH-000288,-0.01248008139983397
ACH-000291,-0.038405059506835273
ACH-000293,0.07052643081726083
ACH-000294,0.057447154215001586
ACH-000295,0.257562232446607
ACH-000296,0.08861796747281593
ACH-000302,0.05819000499165813
ACH-000304,0.1831344366451298
ACH-000307,0.0504530674642936
ACH-000308,0.05057332747891045
ACH-000310,0.03426830299715604
ACH-000311,0.037574492875836106
ACH-000312,0.03798833450702428
ACH-000315,0.0773902689830607
ACH-000316,0.0105801480789741
ACH-000317,0.3542907958924429
ACH-000318,0.13888862205489536
ACH-000319,0.06198161504409023
ACH-000320,0.02372473773140976
ACH-000322,-0.07341177826920814
ACH-000323,0.10049337374323823
ACH-000324,0.02508559429085065
ACH-000329,0.08655766636743471
ACH-000330,0.21471971208908336
ACH-000331,0.08997418053050676
ACH-000332,0.09155016834220188
ACH-000334,0.10383922397916914
ACH-000335,0.19567681898867564
ACH-000336,-0.06664373986121233
ACH-000337,-0.12081192812465892
ACH-000338,0.20495724407775576
ACH-000339,0.06664390279980695
ACH-000341,0.06535817623488767
ACH-000348,0.10910414459147126
ACH-000350,-0.023183579282057762
ACH-000352,0.07741698682675334
ACH-000356,-0.17332869206747778
ACH-000361,0.03021539487036197
ACH-000362,0.07964095778901867
ACH-000363,-0.019075539957310254
ACH-000364,0.006853902027789056
ACH-000365,0.12569332074892073
ACH-000366,0.09640866504329698
ACH-000368,0.24959204707058866
ACH-000374,0.10399964378212996
ACH-000375,-0.1343732879789442
ACH-000376,0.07307344016914526
ACH-000381,0.011094003903622538
ACH-000383,0.0743793501771441
ACH-000387,0.14099227000687167
ACH-000389,-0.12159903224028215
ACH-000390,0.08486721473500893
ACH-000393,0.061564589796484125
ACH-000395,0.0803490721780358
ACH-000396,-0.2859671861755642
ACH-000397,0.03783289945432136
ACH-000401,0.1875528777183689
ACH-000402,-0.12306023698323312
ACH-000403,-0.05704263530073785
ACH-000404,-0.01817724479182956
ACH-000406,-0.00460396965447666
ACH-000407,0.03527872037597867
ACH-000408,0.1406971059559158
ACH-000410,0.06192970167713958
ACH-000411,0.17121602011875076
ACH-000414,0.06990698555878605
ACH-000415,-0.00990133878311081
ACH-000416,0.05153703575898461
ACH-000420,0.11768093455815795
ACH-000421,0.02347630175424302
ACH-000424,0.0985146726816606
ACH-000425,0.05067730776346669
ACH-000426,0.11499154086649127
ACH-000427,0.05466677836142268
ACH-000433,-0.03599997576440984
ACH-000435,-0.20972080852323524
ACH-000436,0.036169235123548346
ACH-000444,0.0734878436466943
ACH-000445,0.19823998447409444
ACH-000448,-0.012941375321172193
ACH-000450,-0.008796874828806011
ACH-000452,0.10115081721280499
ACH-000454,-0.04349924106535829
ACH-000458,0.010533696540994505
