,GSDMC (56169)
ACH-000004,0.10913021495817576
ACH-000005,-0.02285022285589087
ACH-000007,0.03864759525954157
ACH-000009,0.012329079042320572
ACH-000011,-0.021639335245370803
ACH-000012,-0.3018081194968806
ACH-000013,0.0017575279449116876
ACH-000014,-0.01487328259541394
ACH-000015,0.05793268342325055
ACH-000017,-0.09986950812808053
ACH-000018,-0.13513060806857596
ACH-000019,-0.12050661736752274
ACH-000021,-0.006870896264349395
ACH-000022,0.003348625915094982
ACH-000025,-0.01854252167712111
ACH-000028,0.027067632086877902
ACH-000030,0.029283898435886593
ACH-000035,-0.053538100627014036
ACH-000036,-0.19087445338450515
ACH-000037,-0.17476945421429607
ACH-000039,-0.13941684326443
ACH-000040,-0.0841875866399792
ACH-000041,0.0054985947795091064
ACH-000042,-0.13018990655146062
ACH-000045,-0.09236523747549713
ACH-000047,-0.09506728753475993
ACH-000052,-0.03132083516195059
ACH-000053,-0.13011352779693114
ACH-000054,-0.02198577910467575
ACH-000055,0.07170253635066445
ACH-000060,-0.11306831954676412
ACH-000067,0.08403941312935483
ACH-000070,-0.06636114616634378
ACH-000075,-0.060256314174887325
ACH-000078,-0.11554953090706473
ACH-000082,-0.033266535346623986
ACH-000085,0.08539434577254541
ACH-000086,-0.11862356456830728
ACH-000087,0.059653168791700226
ACH-000092,-0.37876423524518094
ACH-000095,0.11033956812418594
ACH-000097,0.039995963810628934
ACH-000098,0.0461276387259607
ACH-000099,-0.017352038507474982
ACH-000108,-0.02729305149950395
ACH-000113,-0.09678561290417567
ACH-000116,-0.007231796293210599
ACH-000118,-0.27009728721999066
ACH-000120,0.03650038687187742
ACH-000123,0.029097354099727087
ACH-000127,-0.0107553286085491
ACH-000128,0.14576486076326445
ACH-000132,-0.004527521844942522
ACH-000133,-0.15012017892639945
ACH-000137,0.09094383980820077
ACH-000138,0.0627299090307471
ACH-000142,-0.17488285767521994
ACH-000143,-0.03778526696766953
ACH-000146,-0.03941590365132824
ACH-000148,-0.012646369593196658
ACH-000150,-0.3606302871228402
ACH-000152,-0.10081736566198643
ACH-000153,-0.0790165859674508
ACH-000159,-0.08561236760348727
ACH-000160,-0.06254191141194301
ACH-000163,-0.036219583167828334
ACH-000167,-0.01022699534748178
ACH-000168,-0.3506801683823338
ACH-000169,-0.1061756527195012
ACH-000178,-0.03486030386355162
ACH-000183,0.13126620120770266
ACH-000188,-0.061905098368565475
ACH-000189,0.030977884972591095
ACH-000190,-0.24462345537575256
ACH-000198,-0.02694748297163497
ACH-000203,-0.1947225134098634
ACH-000204,-0.012445898023317251
ACH-000206,0.016785368997185583
ACH-000207,-0.14900741699467196
ACH-000208,-0.0076691111776268596
ACH-000210,0.05805658718728263
ACH-000211,-0.061063034234438124
ACH-000215,-0.02160151638040068
ACH-000221,-0.0015972757505227052
ACH-000222,-0.05904190437545461
ACH-000223,-0.1166801354459984
ACH-000226,0.010413405879972169
ACH-000227,0.035124780646206465
ACH-000228,-0.046824632342183134
ACH-000231,-0.08208842926219731
ACH-000232,-0.08832454517788925
ACH-000233,0.07110706756822152
ACH-000234,-0.015195426138368853
ACH-000235,-0.10597548959422376
ACH-000237,-0.01841167657100405
ACH-000238,-0.25409357695531243
ACH-000242,0.07058551863306425
ACH-000243,-0.008413881737982217
ACH-000244,-0.03208127057683517
ACH-000246,-0.0587630457215515
ACH-000248,-0.09993276654013784
ACH-000250,-0.027078585086617608
ACH-000251,-0.01882603567254096
ACH-000252,-0.026769765887710524
ACH-000253,-0.08143362975993723
ACH-000255,0.050658463240770224
ACH-000256,-0.2460434693055469
ACH-000257,-0.09741865617470448
ACH-000258,-0.12144148365557353
ACH-000259,-0.037330856035481495
ACH-000260,-0.006981224531587381
ACH-000261,0.0014221649360457807
ACH-000262,-0.041474892082758
ACH-000263,0.08330436621528695
ACH-000264,-0.04194906656702143
ACH-000265,-0.13775003069057587
ACH-000266,-0.017006858763339083
ACH-000272,-0.04693288199147457
ACH-000274,-0.07905002955487236
ACH-000277,-0.22619056219529646
ACH-000278,-0.10174389080788536
ACH-000279,-0.10613309941490992
ACH-000280,-0.1260577537809093
ACH-000281,-0.13247311792533467
ACH-000288,-0.0222182322866382
ACH-000291,-0.06606883979888814
ACH-000293,0.06957509208854461
ACH-000294,-0.17028840056535674
ACH-000295,-0.21033598030894946
ACH-000296,0.09067955455156758
ACH-000302,-0.10859643880769708
ACH-000304,-0.22708313356358445
ACH-000307,0.033213634341820376
ACH-000308,-0.017986833335277962
ACH-000310,-0.08107277643313117
ACH-000311,-0.021930825022187742
ACH-000312,-0.036118956962959824
ACH-000315,-0.19662442148895548
ACH-000316,0.10192981888269777
ACH-000317,-0.09895280399640917
ACH-000318,-0.06169794002976154
ACH-000319,-0.04723511233831765
