,MRM1 (79922)
ACH-000223,-0.3140619607798165
ACH-000226,-0.08800160782802616
ACH-000227,-0.19030020826430852
ACH-000228,-0.10027386735992333
ACH-000231,-0.19449615040474427
ACH-000232,-0.11532740798327955
ACH-000233,-0.09164592178363763
ACH-000234,-0.3092976520451689
ACH-000235,-0.13427442766239867
ACH-000237,-0.18023408685192024
ACH-000238,-0.02461669206401491
ACH-000242,-0.08395990687139322
ACH-000243,-0.3253771165416677
ACH-000244,-0.2849485642684805
ACH-000246,-0.0027526322058670106
ACH-000248,-0.27826740187953625
ACH-000250,-0.1249012561000086
ACH-000251,-0.2767460173404752
ACH-000252,0.15259118194786608
ACH-000253,-0.08791902194630953
ACH-000255,-0.19031938946076735
ACH-000256,-0.132181850142607
ACH-000257,-0.15966461628053485
ACH-000258,0.21397887689770448
ACH-000259,-0.06497827808764264
ACH-000260,-0.1156106528825136
ACH-000261,-0.10175938761256416
ACH-000262,-0.0908783625177874
ACH-000263,0.01172373021129797
ACH-000264,-0.2329392152845419
ACH-000265,-0.26201324814002125
ACH-000266,-0.16833623098012995
ACH-000272,-0.12308337710802633
ACH-000274,-0.17492162141428488
ACH-000277,-0.02476057271549508
ACH-000278,-0.2735097340585901
ACH-000279,-0.10552310190491188
ACH-000280,-0.07599929197679113
ACH-000281,-0.09195043757715016
ACH-000288,-0.19214272781333008
ACH-000291,-0.011565780052636808
ACH-000293,-0.2468481246191374
ACH-000294,-0.11954507426313972
ACH-000295,-0.1576671742357539
ACH-000296,-0.16860360188335544
ACH-000302,-0.2006409874302577
ACH-000304,-0.13019530709068347
ACH-000307,-0.15894095587727636
ACH-000308,-0.10730837010778864
ACH-000310,0.032794863191170816
ACH-000311,-0.12327831434114273
ACH-000312,-0.14061299000896252
ACH-000315,-0.14248228557646736
ACH-000316,-0.11685472111364925
ACH-000317,-0.027228491998393882
ACH-000318,-0.2001706521665946
ACH-000319,-0.286126393932503
ACH-000320,-0.14854468421479727
ACH-000322,-0.258516409468578
ACH-000323,-0.23868226969227124
ACH-000324,-0.13181810985963235
ACH-000329,-0.1813454378445
ACH-000330,-0.4243332153783196
ACH-000331,-0.1886565324343048
ACH-000332,-0.10595479676167044
ACH-000334,-0.02735721411192681
ACH-000335,-0.2674609699849264
ACH-000336,-0.1531344368193116
ACH-000337,-0.23839805598318026
ACH-000338,-0.2473495463624909
ACH-000339,-0.15733721071096446
ACH-000341,-0.1833948849725412
ACH-000348,-0.2990684581260468
ACH-000350,0.1619873981408093
ACH-000352,-0.09101053617119348
ACH-000356,-0.1383043296355804
ACH-000361,-0.22757222601322535
ACH-000362,-0.13418895726321048
ACH-000363,-0.21396957654377485
ACH-000364,-0.1332650024668098
ACH-000365,-0.21533333422563986
ACH-000366,-0.07056350411082829
ACH-000368,-0.06768878578755698
ACH-000374,-0.2738423816119416
ACH-000375,-0.19855939376832998
ACH-000376,-0.10213881516223994
ACH-000381,-0.1947144282157512
ACH-000383,-0.2564368004053028
ACH-000387,-0.11503831880876955
ACH-000389,-0.04403981088671473
ACH-000390,-0.19361029046395
ACH-000393,-0.14508733296138554
ACH-000395,-0.2019456116527618
ACH-000396,-0.33327437546111066
ACH-000397,-0.14889437180697854
ACH-000401,-0.028853359027973813
ACH-000402,-0.0636531801086278
ACH-000403,-0.20937440330681187
ACH-000404,-0.10166503887892543
ACH-000406,-0.08703351884832411
ACH-000407,-0.08682367770895832
ACH-000408,-0.1876654592370355
ACH-000410,-0.07414672833882045
ACH-000411,-0.1529600619159144
ACH-000414,-0.2338780941088515
ACH-000415,-0.2257318006759647
ACH-000416,-0.14538471856685478
ACH-000420,-0.11129180211781717
ACH-000421,-0.14622788931617395
ACH-000424,-0.17365818743328515
ACH-000425,-0.1912879721607973
ACH-000426,-0.028008351726558186
ACH-000427,-0.12937940504481787
ACH-000433,-0.5316109334176307
ACH-000435,-0.5058824051357382
ACH-000436,-0.04490435718317772
ACH-000444,-0.08908474404037202
ACH-000445,-0.16502769985489554
ACH-000448,-0.1267338407147286
ACH-000450,0.08887929973808575
ACH-000452,-0.15889932808930365
ACH-000454,-0.03379502984030867
ACH-000458,-0.07254856723994982
ACH-000459,-0.09312501137744704
ACH-000460,-0.15016836776848566
ACH-000461,-0.02412099224643052
ACH-000463,-0.1119811314986528
ACH-000464,-0.21103117045056752
ACH-000466,0.062181958952725526
ACH-000467,-0.08434144433384551
ACH-000468,-0.19270572098743324
ACH-000469,-0.14593420917630434
ACH-000470,-0.15460839169923904
ACH-000471,-0.2979194791805399
ACH-000472,-0.1481187562217129
ACH-000473,-0.10881055927842682
ACH-000475,-0.20583292544818407
ACH-000476,-0.1399587953020137
ACH-000477,-0.11954547226548168
ACH-000479,-0.19940766767203835
ACH-000480,-0.08803658245449927
ACH-000481,-0.08077347517724001
ACH-000483,-0.05211849342113356
ACH-000484,-0.018329542521906786
ACH-000485,-0.08907896956955919
ACH-000486,-0.20718522706055484
ACH-000487,-0.2428721198308569
ACH-000488,-0.09028108582686964
ACH-000490,-0.16123101874640308
ACH-000491,-0.16626489822091656
ACH-000495,-0.0864486222381895
ACH-000496,-0.17912417526913715
ACH-000499,-0.20904410833158146
ACH-000500,-0.007114058392556531
ACH-000502,-0.1954956450337696
ACH-000503,-0.3958050077782057
ACH-000505,-0.14232686931777025
ACH-000507,-0.1442935208651869
ACH-000510,-0.17039834578351767
ACH-000511,-0.16628873640833666
ACH-000512,-0.1750550036473592
ACH-000516,-0.16244792476228656
ACH-000517,-0.18747799170217727
ACH-000518,-0.07142266313317591
ACH-000520,-0.22968725862162856
ACH-000521,-0.1678191852634536
ACH-000522,-0.13742420411943573
ACH-000524,-0.0492054303482455
ACH-000527,-0.2626574478242371
ACH-000528,-0.12597416411573747
ACH-000537,-0.1629827069216937
ACH-000541,-0.1100944734646237
ACH-000542,-0.11127874657412576
ACH-000544,0.012558745250791243
ACH-000545,-0.23089199353200995
ACH-000547,-0.17079056962226605
ACH-000548,-0.1442814847199011
ACH-000549,-0.2737724642590755
ACH-000550,-0.23725118232731315
ACH-000552,-0.12757057791677026
ACH-000556,-0.07900899503016763
ACH-000557,-0.03165007950362198
ACH-000569,-0.0668168476050193
ACH-000570,-0.14387814805729324
ACH-000571,-0.12426175151250395
ACH-000573,-0.0937618547801425
ACH-000576,-0.08184355257941818
ACH-000579,-0.1963651207779059
ACH-000580,-0.1543465881628222
ACH-000584,-0.10511554565820326
ACH-000585,-0.06304787739952336
ACH-000588,-0.05697303233246592
ACH-000589,-0.15609085135135986
ACH-000591,-0.14641901139587654
ACH-000593,-0.16787836320470514
ACH-000600,-0.2416662127941237
ACH-000601,-0.2198171480227695
ACH-000605,-0.08873637366073044
ACH-000606,-0.19492762804353692
ACH-000608,-0.1272879879023445
ACH-000614,0.04627257575315991
ACH-000616,-0.1330335353310408
ACH-000618,-0.1698917761784209
ACH-000619,-0.24492910919018
ACH-000620,-0.04486964230817295
ACH-000621,-0.13421233390525347
ACH-000622,0.012284521842809122
ACH-000623,-0.18914976851113208
ACH-000624,-0.09599526110622662
ACH-000627,-0.026051637662978997
ACH-000630,-0.2175878144882125
ACH-000631,-0.001520548021781748
ACH-000632,-0.2113464454912492
ACH-000633,-0.1871809982111432
ACH-000637,-0.1666532952611196
ACH-000638,-0.21689876044183648
ACH-000646,-0.06266196005498753
ACH-000647,-0.18704356705403954
ACH-000648,-0.3383179969690488
ACH-000649,-0.2429713865924147
ACH-000651,-0.08538590659656829
ACH-000652,-0.049784225173009435
ACH-000653,-0.17496966062785285
ACH-000657,-0.15264002111648345
ACH-000658,-0.14322002741023648
ACH-000661,-0.01979695210777943
ACH-000662,0.07609059973405616
ACH-000663,-0.2867866206728749
ACH-000665,-0.17932052994438255
ACH-000671,-0.2013399008114268
ACH-000672,-0.017214376798642298
ACH-000673,-0.1756862061604306
ACH-000676,-0.1332202832123844
ACH-000677,-0.1137999678793765
ACH-000681,-0.10282115394624457
ACH-000683,-0.04487566576694538
ACH-000684,-0.3337009744579261
ACH-000688,-0.13025741403239222
ACH-000693,-0.0787792886290434
ACH-000694,-0.24843406964964465
ACH-000695,-0.2420238072177047
ACH-000696,-0.3117706521210475
ACH-000697,-0.0931262399916486
ACH-000699,-0.1708899988257212
ACH-000701,0.014130505327766312
ACH-000706,-0.10947975353154236
ACH-000711,-0.1241017503144059
ACH-000713,-0.180237303763194
ACH-000714,-0.2197625240861798
ACH-000718,-0.20132469885200832
ACH-000720,-0.3434318682824335
ACH-000721,-0.2512566542867051
ACH-000724,-0.013470317089297893
ACH-000725,-0.16489712784413768
ACH-000732,-0.2516273329058411
ACH-000734,-0.08389844418350298
ACH-000735,-0.16731918142893715
ACH-000736,-0.11457046022424508
ACH-000738,-0.13338139933518248
ACH-000746,-0.28382141941284844
ACH-000747,-0.18357623773211185
ACH-000748,-0.2064443896939614
ACH-000753,-0.18975070927720006
ACH-000756,-0.15865184447864109
ACH-000757,-0.02240178628747828
ACH-000758,-0.18286388904897333
ACH-000760,-0.08979475961806004
ACH-000762,-0.17978040274684118
ACH-000763,-0.04889242073053459
ACH-000764,-0.4441265372074239
ACH-000765,0.05511979092930918
ACH-000766,-0.2197251235349787
ACH-000767,-0.11324980451348185
ACH-000768,-0.1907951895091533
ACH-000769,5.58086382147309e-05
ACH-000770,-0.09881051150960657
ACH-000771,-0.05802340994378283
ACH-000773,-0.12690328351521046
ACH-000776,-0.12116414937215834
ACH-000777,-0.10454942875492088
ACH-000778,-0.11947976778004983
ACH-000781,-0.14264146050996915
ACH-000782,-0.12777390420692986
ACH-000783,-0.06595793545926368
ACH-000784,-0.08172497371887866
ACH-000785,-0.09559343601615876
ACH-000787,-0.07705497390010835
ACH-000788,-0.12091370960637285
ACH-000791,-0.2436906580597058
ACH-000792,-0.13919594725807233
ACH-000794,-0.1887628513484906
ACH-000796,-0.13891399800189608
ACH-000798,-0.21260272221752788
ACH-000799,-0.07564528405756167
ACH-000800,-0.2212955833697765
ACH-000802,-0.11155328589004956
ACH-000804,-0.07326877905641349
ACH-000805,-0.07382925332224112
ACH-000809,-0.10512260775552268
ACH-000810,-0.03600155563964277
ACH-000811,-0.18089452786946372
ACH-000817,-0.19033796597099986
ACH-000819,0.049406126661300384
ACH-000820,0.12035546225739355
ACH-000821,-0.3089758956767393
ACH-000822,-0.1870954719169195
ACH-000823,-0.11882084908439045
ACH-000824,-0.11194960100836453
ACH-000827,-0.12628549856529056
ACH-000829,-0.22677396901875696
ACH-000831,-0.15346135204785585
ACH-000832,-0.5431418972272186
ACH-000833,0.0005843691044736321
ACH-000834,-0.08665068632750375
ACH-000835,-0.09785868590736294
ACH-000836,-0.17094441569543573
ACH-000837,-0.1433915521233954
ACH-000838,-0.2266713112234716
ACH-000839,-0.17710162397005375
ACH-000840,-0.1416585892211771
ACH-000841,-0.26298027957885434
ACH-000843,-0.014439423180558209
ACH-000846,-0.24597290037157735
ACH-000847,-0.1513485902890234
ACH-000848,0.0705266690370189
ACH-000849,-0.16626010621838033
ACH-000851,0.0823891418488687
ACH-000855,-0.12152512971993007
ACH-000856,-0.22434658234310384
ACH-000858,-0.0694500246604724
ACH-000859,-0.23002718676451175
ACH-000861,0.033199466934734835
ACH-000862,-0.09488880523049063
ACH-000865,-0.17433437484614395
ACH-000866,-0.14325747914567274
ACH-000867,-0.08326965491733236
ACH-000869,-0.13310929747271358
ACH-000872,-0.12633056392769393
ACH-000873,-0.11456402654308205
ACH-000876,-0.08297484622800612
ACH-000878,-0.08919554641594334
ACH-000880,-0.02388917339126015
ACH-000881,-0.10776284653063437
ACH-000882,-0.05971892905890296
ACH-000884,-0.16953454248782834
ACH-000885,-0.1240825194082196
ACH-000887,-0.07911263347722995
ACH-000889,-0.16307955770506194
ACH-000896,-0.15372529799156806
ACH-000898,-0.14129872657998224
ACH-000900,-0.3882647485628076
ACH-000901,-0.08410701470928643
ACH-000905,-0.12496322176611145
ACH-000906,-0.15853305482506594
ACH-000907,-0.23724427116385816
ACH-000910,-0.08260439374030776
ACH-000911,-0.2435502452592843
ACH-000912,-0.22546172927336205
ACH-000913,-0.1816310403439215
ACH-000915,-0.17895222759198529
ACH-000916,-0.13548860583413444
ACH-000917,-0.10670447778862817
ACH-000920,-0.4213834644824822
ACH-000921,-0.23536313644196666
ACH-000924,-0.15007669339663715
ACH-000926,-0.15821680670576507
ACH-000928,0.056467247156256124
ACH-000929,-0.4352536116977693
ACH-000932,-0.095047463430415
ACH-000935,0.07244903958124048
ACH-000936,-0.07430910094257492
ACH-000937,-0.14223061869220158
ACH-000938,-0.14123905009154789
ACH-000939,-0.38956017405562987
ACH-000941,-0.11478285750371435
ACH-000943,-0.21261801607360475
ACH-000946,-0.15535913032222326
ACH-000947,-0.058287364158785875
ACH-000948,0.008941040050062157
ACH-000950,-0.005351332224511076
ACH-000953,-0.2481607036152478
ACH-000954,0.08963704007727602
ACH-000957,-0.2056754031166463
ACH-000958,-0.05178087573511096
ACH-000960,-0.15220520767948234
ACH-000963,-0.37652517855225937
ACH-000968,-0.05529970817143663
ACH-000969,-0.03744756414496063
ACH-000972,-0.11337571051540404
ACH-000973,-0.25125519443533884
ACH-000974,-0.10767170344383917
ACH-000978,-0.0035620023969372
ACH-000984,-0.07330733176468301
ACH-000986,-0.1405240959000234
ACH-000988,-0.1066576100711924
ACH-000993,-0.2495349749605736
ACH-000994,-0.18251076057234264
ACH-000996,-0.23906906274162276
ACH-001001,-0.05825626540010485
ACH-001020,-0.1037155949751204
ACH-001028,-0.11648162642251406
ACH-001031,-0.10725095470292732
ACH-001038,-0.1909782517748327
ACH-001048,-0.12645911571970386
ACH-001050,-0.23111854539089075
ACH-001053,-0.09499170383270504
ACH-001054,-0.3204306739700598
ACH-001061,-0.10253487724496732
ACH-001067,-0.12820572777504807
ACH-001075,-0.0936588347477358
ACH-001096,0.0185641619765088
ACH-001111,-0.011168038018615696
ACH-001119,-0.1661259865422951
ACH-001128,-0.12443142712788935
ACH-001134,-0.21001157972604906
ACH-001151,-0.2342116257098009
ACH-001163,-0.2584452792691815
ACH-001164,-0.1398357881295027
ACH-001183,-0.0587663906996873
ACH-001192,0.006859517107193412
ACH-001193,-0.35913977509428524
ACH-001196,-0.02355694549261229
ACH-001197,-0.41956351296325983
ACH-001205,-0.07868170064649695
ACH-001211,-0.14157425794697542
ACH-001212,-0.16216222550643633
ACH-001228,0.17852605668279733
ACH-001232,-0.2731346454408979
ACH-001239,-0.21438336758065732
ACH-001270,-0.2588198640097517
ACH-001274,-0.3552985794259486
ACH-001275,-0.01854418925416518
ACH-001277,-0.043768247301663614
ACH-001278,-0.1590488250776929
ACH-001280,-0.15703285585856122
ACH-001283,0.04766881621391488
ACH-001289,-0.05263560589187952
ACH-001300,-0.1633898819591712
ACH-001301,-0.17275557530137042
ACH-001302,-0.15588039863393538
ACH-001306,-0.09425522348707978
ACH-001318,-0.15439245062908286
ACH-001322,-0.0969912574229822
ACH-001328,-0.22214614467248428
ACH-001332,-0.4128676771381464
ACH-001336,-0.12545914174620715
ACH-001346,-0.18877330465719167
ACH-001353,-0.1448968605394696
ACH-001354,-0.1898409125100577
ACH-001367,-0.0007615111323742525
ACH-001368,-0.2373118436418348
ACH-001374,-0.2894574607929402
ACH-001377,-0.04232243222493067
ACH-001380,-0.18646409957004864
ACH-001391,-0.18213677827493396
ACH-001408,-0.30383631920774035
ACH-001430,-0.20789140128749106
ACH-001431,-0.13554201311033734
ACH-001450,-0.17459539701318774
ACH-001496,-0.31404363537833924
ACH-001500,-0.3890283073391347
ACH-001523,-0.1840737716704611
ACH-001532,-0.124939203054316
ACH-001550,-0.270878418459319
ACH-001552,-0.1425687228154595
ACH-001554,-0.0572975318915668
ACH-001654,-0.10814571437880004
ACH-001735,-0.10728479134303427
ACH-001736,-0.2406406563021357
ACH-001737,-0.6475372105503935
ACH-001740,0.002310271160779388
ACH-001745,0.09909416783489304
ACH-001765,-0.004061823436986173
