,CARKD (55739)
ACH-000004,-0.16308519805182262
ACH-000005,0.07719337380310659
ACH-000007,-0.17243874246970434
ACH-000009,0.07088644493521164
ACH-000011,0.061079794975599976
ACH-000012,0.004994798239178029
ACH-000013,0.03385689997523067
ACH-000014,0.037057597189359984
ACH-000015,-0.01059214007522682
ACH-000017,-0.011602593912977924
ACH-000018,0.03657238915556578
ACH-000019,0.012879252239198023
ACH-000021,0.12224440538572905
ACH-000022,0.14669955593713108
ACH-000025,0.1135886522922181
ACH-000028,0.05236725624250013
ACH-000030,0.035883318838057086
ACH-000035,-0.05302753457125885
ACH-000036,0.06057226304472154
ACH-000037,0.12672110339339426
ACH-000039,0.029835572946458524
ACH-000040,0.12853814075872286
ACH-000041,0.0452576603475628
ACH-000042,-0.053733014759326216
ACH-000045,0.04389040172424837
ACH-000047,0.1627976262887814
ACH-000052,-0.0309173666974276
ACH-000053,0.021741801017986263
ACH-000054,-0.030541324844195868
ACH-000055,0.05983178951581169
ACH-000060,0.032399839876948985
ACH-000067,0.010379392391688785
ACH-000070,0.14160809898671012
ACH-000075,0.044505659152706
ACH-000078,-0.006756813363492311
ACH-000082,0.03437652664537024
ACH-000085,0.27255720008754997
ACH-000086,0.03697553040735215
ACH-000087,0.2337027394299456
ACH-000092,0.12671087261296524
ACH-000095,-0.008254311970060392
ACH-000097,-0.029222798483229742
ACH-000098,0.07286493760436798
ACH-000099,0.14332983791821735
ACH-000108,0.07691540980356501
ACH-000113,0.11684877075365227
ACH-000116,-0.0269873291328995
ACH-000118,0.15520854587668004
ACH-000120,0.13920599272329898
ACH-000123,0.08917099157650937
ACH-000127,0.04286265722093209
ACH-000128,0.10505291293482792
ACH-000132,0.03129815899896021
ACH-000133,0.06204612519329655
ACH-000137,0.16368088941047151
ACH-000138,0.04736492906063815
ACH-000142,0.040083179946401495
ACH-000143,0.1312901277916198
ACH-000146,0.04335977192013896
ACH-000148,0.022627806115033733
ACH-000150,0.09460540683463396
ACH-000152,-0.05390009162799645
ACH-000153,-0.12918498871152362
ACH-000159,-0.052493326429031636
ACH-000160,0.1096039046868899
ACH-000163,-0.03755872407251463
ACH-000167,0.0052269028118981115
ACH-000168,0.0856325737089993
ACH-000169,-0.029102001334099088
ACH-000178,0.04892845552019895
ACH-000183,0.06679585416748113
ACH-000188,0.0016730632918706418
ACH-000189,-0.0206361280641426
ACH-000190,0.11361357432394208
ACH-000198,-0.11950849537028267
ACH-000203,0.028637240306032295
ACH-000204,0.15795108149795367
ACH-000206,0.1704766648036024
ACH-000207,0.012124577786686715
ACH-000208,0.06848097849785548
ACH-000210,0.2235692666409484
ACH-000211,0.07934197256385979
ACH-000215,0.039064594886708125
ACH-000221,0.1878166788198081
ACH-000222,0.09236103704990636
ACH-000223,0.08539243118944616
ACH-000226,0.08189623368269723
ACH-000227,0.14976705472622426
ACH-000228,0.0919991317595788
ACH-000231,0.0544971587962915
ACH-000232,0.05619127227395167
