,STK11IP (114790)
ACH-000004,0.07857319597889284
ACH-000005,0.18249766965249328
ACH-000007,0.09347085304243938
ACH-000009,0.01001093384211076
ACH-000011,0.09817932387277556
ACH-000012,0.07890274060803787
ACH-000013,0.13400042630523182
ACH-000014,0.16780687966867144
ACH-000015,0.0824213632341523
ACH-000017,0.1478202904418104
ACH-000018,0.2077142438666068
ACH-000019,0.020821137077401155
ACH-000021,0.07114330549716537
ACH-000022,0.07691029379634033
ACH-000025,0.002269918409088881
ACH-000028,0.013897323495168602
ACH-000030,0.07866071545601028
ACH-000035,0.15763167135310796
ACH-000036,-0.01085004173369146
ACH-000037,0.06440341069357297
ACH-000039,0.02583562185027129
ACH-000040,0.013757125719595179
ACH-000041,-0.1220814739606865
ACH-000042,0.045758860489387015
ACH-000045,0.04265126100012485
ACH-000047,0.05097831284907062
ACH-000052,0.0746623201432576
ACH-000053,0.08465807405008897
ACH-000054,0.02443339947628989
ACH-000055,-0.030636056598803824
ACH-000060,0.14446466700362973
ACH-000067,0.16621452168303485
ACH-000070,0.028949008904742793
ACH-000075,0.13621331972380685
ACH-000078,0.049785342631569834
ACH-000082,0.06848894473815033
ACH-000085,0.0023313694381715305
ACH-000086,0.20092890024012686
ACH-000087,-0.09900119732136292
ACH-000092,0.014967575341616463
ACH-000095,0.02366995390941131
ACH-000097,0.1087471416085499
ACH-000098,0.04055070271519493
ACH-000099,0.06565846279158215
ACH-000108,0.020560848854722227
ACH-000113,-0.026604472052206982
ACH-000116,0.055445747032377785
ACH-000118,0.07490891165206763
ACH-000120,0.0977199276720653
ACH-000123,0.10348647514509007
ACH-000127,0.18855964130281896
ACH-000128,0.02631290012104376
ACH-000132,0.2606452980932378
ACH-000133,0.02080341342930013
ACH-000137,-0.07582074688505466
ACH-000138,0.0932344933823466
ACH-000142,0.08295880016928653
ACH-000143,0.022402739586489417
ACH-000146,0.036176600902828704
ACH-000148,0.00845436284402707
ACH-000150,0.2396916750055891
ACH-000152,0.10698297730265367
ACH-000153,0.2572617518486603
ACH-000159,0.02352928842734278
ACH-000160,0.15188640251799065
ACH-000163,0.16821137153171184
ACH-000167,0.11565704541992194
ACH-000168,0.15443310778134228
ACH-000169,0.08989812547173308
ACH-000178,-0.02296823356944334
ACH-000183,0.10695399007055413
ACH-000188,0.05390825178589104
ACH-000189,0.048950304893136384
ACH-000190,-0.08532221724240885
ACH-000198,0.014106159786549591
ACH-000203,-0.3153956107259951
ACH-000204,0.06460799943221518
ACH-000206,0.3050776834488572
ACH-000207,0.2246701729166803
ACH-000208,0.24366614437036116
ACH-000210,0.2833946715726312
ACH-000211,0.07782208335160863
ACH-000215,0.11847309078303607
ACH-000221,0.07251794900030084
ACH-000222,0.014319884301066428
ACH-000223,-0.03036614692390501
ACH-000226,0.045076769754230535
ACH-000227,-0.027191841967801108
ACH-000228,0.11584537730610532
ACH-000231,-0.04693567265349129
ACH-000232,0.1467897275715352
ACH-000233,-0.004393533283780881
