,AKR1A1 (10327)
ACH-000004,-0.2262983107754279
ACH-000005,-0.01321213110366723
ACH-000007,0.008713276674826295
ACH-000009,-0.1698724767658061
ACH-000011,0.19616093582028474
ACH-000012,-0.1546746497207877
ACH-000013,-0.1669710078783209
ACH-000014,0.08171846012111175
ACH-000015,-0.06634376817294281
ACH-000017,-0.04742965596737557
ACH-000018,-0.05834000934385734
ACH-000019,-0.030787131155352632
ACH-000021,-0.0579265527016577
ACH-000022,-0.1279641162474824
ACH-000025,-0.17066579532395168
ACH-000028,-0.05019468193410479
ACH-000030,-0.07124619082899271
ACH-000035,-0.20152349821664728
ACH-000036,-0.10458124669049672
ACH-000037,0.0799155526195413
ACH-000039,-0.03382835766063525
ACH-000040,-0.18786589035980827
ACH-000041,-0.08592230256511907
ACH-000042,-0.014611209283983831
ACH-000045,-0.0295814816705211
ACH-000047,0.09103524280936877
ACH-000052,-0.0932904443505592
ACH-000053,-0.05999768994947305
ACH-000054,-0.0437261905259661
ACH-000055,-0.1745038559039219
ACH-000060,-0.08325631220414767
ACH-000067,-0.12920097264801989
ACH-000070,-0.12052401343756865
ACH-000075,-0.08036273767550807
ACH-000078,-0.027015274200971173
ACH-000082,-0.029933614785073517
ACH-000085,-0.07218107416469413
ACH-000086,-0.1954357480718032
ACH-000087,0.27239462033270073
ACH-000092,-0.17107425989469482
ACH-000095,-0.056851522752930865
ACH-000097,-0.01190526742929427
ACH-000098,-0.12330827336017255
ACH-000099,0.06995007918094823
ACH-000108,-0.23658931199323385
ACH-000113,-0.19028862959461604
ACH-000116,0.0023987333231767828
ACH-000118,-0.083770418602118
ACH-000120,-0.12627739558886486
ACH-000123,-0.08508108348773273
ACH-000127,-0.033238985637615195
ACH-000128,-0.12045702378695915
ACH-000132,0.0035714623610735717
ACH-000133,-0.11548967159076548
ACH-000137,-0.10355999967597047
ACH-000138,-0.07418211476971699
ACH-000142,-0.0833112569450342
ACH-000143,0.04982318816677149
ACH-000146,-0.026106652801789428
ACH-000148,-0.031050824813274824
ACH-000150,-0.06794569716229464
ACH-000152,-0.1055210062111201
ACH-000153,-0.1554427543923816
ACH-000159,-0.0029408447441563825
ACH-000160,-0.18314277452690755
ACH-000163,0.021683450080883383
ACH-000167,-0.07134788791557127
ACH-000168,-0.3661940294835838
ACH-000169,-0.07611706402843266
ACH-000178,-0.0893069663566755
ACH-000183,-0.2036916938958865
ACH-000188,-0.09991008169346503
ACH-000189,0.03217085199411099
ACH-000190,0.0002034132328945451
ACH-000198,-0.1923844915240588
ACH-000203,0.032933858620317766
ACH-000204,-0.14588912959011724
ACH-000206,0.02031075910718364
ACH-000207,-0.031202649284375977
ACH-000208,-0.03872457533713285
ACH-000210,0.11906645239009762
ACH-000211,0.028443495489294993
ACH-000215,-0.09584955129525756
ACH-000221,-0.12940684374072695
ACH-000222,-0.04036109805210916
ACH-000223,-0.08061618155217741
ACH-000226,0.01090460933062342
ACH-000227,-0.010595985082363904
ACH-000228,-0.16347058504710338
ACH-000231,-0.11389150706470234
ACH-000232,-0.05159395207651102
ACH-000233,-0.08899712488216258
ACH-000234,-0.0007752793397468549
ACH-000235,-0.06436016820964525
ACH-000237,-0.06284978243117892
ACH-000238,-0.1336327107698799
ACH-000242,-0.2438052770570595
ACH-000243,0.00909230207433542
ACH-000244,-0.04137148183910832
ACH-000246,0.012389265201693787
ACH-000248,0.018450735743804483
ACH-000250,-0.17183471325605804
ACH-000251,-0.0867401180137686
ACH-000252,-0.2089347489937184
ACH-000253,0.009461012023889595
ACH-000255,-0.1431468004392332
ACH-000256,-0.03768470580852707
ACH-000257,-0.1254994395116017
ACH-000258,-0.2525399299367685
ACH-000259,-0.095313985351926
ACH-000260,-0.07000431271374788
ACH-000261,-0.0896040362938735
ACH-000262,-0.09683659308289254
ACH-000263,-0.08952701209681195
ACH-000264,-0.021761327617241723
ACH-000265,0.01796842057033259
ACH-000266,-0.031726049647684836
ACH-000272,-0.15160327646544516
ACH-000274,-0.08225976710792715
ACH-000277,0.08735752716400091
ACH-000278,-0.03084687922608965
ACH-000279,-0.13064660749037246
ACH-000280,-0.08983985550238978
ACH-000281,-0.040016522008130405
ACH-000288,-0.1290673934320487
ACH-000291,-0.1415666494945957
ACH-000293,0.04446686752217804
ACH-000294,-0.0551343973653903
ACH-000295,0.04899209923629598
ACH-000296,-0.01691954603408704
ACH-000302,-0.1013388260613189
ACH-000304,-0.012337558023124888
ACH-000307,-0.06914136107466755
ACH-000308,-0.02113774944613021
ACH-000310,-0.0044104199456993795
ACH-000311,0.040271641426635287
ACH-000312,-0.25271014579665263
ACH-000315,0.2501927423473064
ACH-000316,-0.050090394188226715
ACH-000317,-0.2720009531707887
ACH-000318,-0.27443430584179496
ACH-000319,-0.06769481460643119
ACH-000320,-0.013749198760164621
ACH-000322,-0.0063675978861859744
ACH-000323,-0.11048039463110182
ACH-000324,0.039068602830637116
ACH-000329,-0.0993836096021128
ACH-000330,-0.10701688014175473
ACH-000331,-0.07500719784561861
ACH-000332,-0.1032726248452965
ACH-000334,-0.01449602575151364
ACH-000335,0.029744343676763055
ACH-000336,-0.12017616582201394
ACH-000337,-0.19795098387207147
ACH-000338,0.046333339040408816
ACH-000339,-0.0005260763254299557
ACH-000341,-0.20922912431232032
ACH-000348,-0.027052668025299837
ACH-000350,-0.1109168506860418
ACH-000352,-0.0636817950766788
ACH-000356,-0.2565081173790432
ACH-000361,0.02998362353046148
ACH-000362,-0.09935846005388232
ACH-000363,-0.01746197412364751
ACH-000364,-0.13295677246432933
ACH-000365,-0.12467567233797767
ACH-000366,-0.06187082468380281
ACH-000368,-0.2245417446234528
ACH-000374,-0.012971299439500785
ACH-000375,0.06996831139689423
ACH-000376,-0.05267855251610613
ACH-000381,-0.15292217347888568
ACH-000383,-0.03296972944148998
ACH-000387,-0.09983569267922528
ACH-000389,-0.08982490596324162
ACH-000390,-0.12587852555231616
ACH-000393,-0.04692791857985061
ACH-000395,-0.009021292996746
ACH-000396,0.1897874543201949
ACH-000397,-0.015938363758189158
ACH-000401,-0.13331677722601867
ACH-000402,-0.17947221686971876
ACH-000403,-0.02222923472309157
ACH-000404,-0.05572335152607991
ACH-000406,-0.08131004899080915
ACH-000407,-0.02007951315057557
ACH-000408,-0.2192696699433272
