,SMC1B (27127)
ACH-000004,0.16027580805876626
ACH-000005,0.3388696203242391
ACH-000007,-0.11516235749006198
ACH-000009,-0.09412442910065301
ACH-000011,0.12626577822067805
ACH-000012,0.02534528094428097
ACH-000013,-0.04058339026537845
ACH-000014,-0.0744528361981826
ACH-000015,-0.030039710263868768
ACH-000017,-0.036988843107693466
ACH-000018,0.0302737708006394
ACH-000019,-0.014052131533662277
ACH-000021,0.011516025846336413
ACH-000022,0.07327503328583916
ACH-000025,0.03868488243278734
ACH-000028,0.06613308561865207
ACH-000030,0.007585444884699581
ACH-000035,0.04158966536891046
ACH-000036,-0.07516228259754455
ACH-000037,-0.0739614352523647
ACH-000039,-0.1465867304692261
ACH-000040,-0.028567362339735638
ACH-000041,-0.09503326602314104
ACH-000042,-0.02222569379547445
ACH-000045,-0.0802747254620916
ACH-000047,0.01306961846753991
ACH-000052,0.2944680362920114
ACH-000053,0.03130045071344216
ACH-000054,0.11890078532448377
ACH-000055,0.11018035763908883
ACH-000060,-0.04217972145595555
ACH-000067,0.03208917988218258
ACH-000070,0.07103554442128393
ACH-000075,0.09437061907458193
ACH-000078,0.04873322392770578
ACH-000082,0.15158635111669494
ACH-000085,-0.13050545001672126
ACH-000086,0.1228085483615014
ACH-000087,0.13023175301351275
ACH-000092,0.0022277504104483412
ACH-000095,-0.10316938191118136
ACH-000097,-0.05292058207077715
ACH-000098,0.0948103002766576
ACH-000099,0.04113374705127748
ACH-000108,0.0252990154637362
ACH-000113,0.054979453219683665
ACH-000116,-0.04906721539330496
ACH-000118,-0.0551227086640975
ACH-000120,-0.006947196905354546
ACH-000123,-0.07327583422898636
ACH-000127,0.012409190074947665
ACH-000128,0.04226394809094331
ACH-000132,0.01832008763986079
ACH-000133,0.08406744240204804
ACH-000137,-0.05593824260360224
ACH-000138,0.13155620637497786
ACH-000142,0.1053170274802171
ACH-000143,0.01328299458848602
ACH-000146,-0.009843223310618623
ACH-000148,0.1774783637491463
ACH-000150,0.057262187973785274
ACH-000152,0.011295189530544734
ACH-000153,0.17548302185536924
ACH-000159,0.05727400584150873
ACH-000160,0.30692220676683113
ACH-000163,0.06521453681796302
ACH-000167,0.4616013452102873
ACH-000168,0.17611558899738708
ACH-000169,-0.08864984863213647
ACH-000178,-0.07367486147595907
ACH-000183,0.02650029339044058
ACH-000188,0.12131625598292878
ACH-000189,-0.20053424465834652
ACH-000190,0.2785533703939935
ACH-000198,0.09137762802320604
ACH-000203,0.19303924656812824
ACH-000204,-0.08092773190802084
ACH-000206,-0.22908999655775286
ACH-000207,-0.0333330467951034
ACH-000208,0.19509661518479826
ACH-000210,0.19695365929608669
ACH-000211,0.020611033980072854
ACH-000215,0.06144396699383771
ACH-000221,-0.1670815442813284
ACH-000222,0.07097156770482793
ACH-000223,-0.03235318263007144
ACH-000226,0.0485296527842908
ACH-000227,0.14320810849583002
ACH-000228,-0.00431856493004476
ACH-000231,0.07225553772791113
ACH-000232,0.048479175534876864
ACH-000233,0.05267932969953749
ACH-000234,0.1862123600441264
ACH-000235,0.06081935796049224
ACH-000237,0.06362250326083714
ACH-000238,-0.029662359028763543
ACH-000242,-0.08128392376967257
ACH-000243,0.10693974590342194
ACH-000244,0.09392840846182593
ACH-000246,0.011156681549692096
ACH-000248,0.13007036666800315
ACH-000250,0.035276295030337704
ACH-000251,0.08441985566231103
ACH-000252,0.11491478234255333
ACH-000253,-0.01731560158696231
ACH-000255,0.07398800222548714
ACH-000256,-0.049557397069823005
ACH-000257,0.05325398574455835
ACH-000258,0.03761261277033131
ACH-000259,0.04704563730929656
ACH-000260,0.037846363265411916
ACH-000261,0.07488310633139705
ACH-000262,0.03405354848604742
ACH-000263,-0.011363555625247698
ACH-000264,-0.05642854336203939
ACH-000265,0.0454675091468512
ACH-000266,-0.0170400685049559
ACH-000272,0.037269599081612856
ACH-000274,-0.007320561849223272
ACH-000277,-0.012751260441470366
