,CA8 (767)
ACH-000004,-0.06704212129173036
ACH-000005,-0.04626609677717492
ACH-000007,0.06480070937508671
ACH-000009,-0.0037037026854121993
ACH-000011,-0.09226240635300156
ACH-000012,-0.12478922245756828
ACH-000013,-0.04082201086858165
ACH-000014,-0.2576886978427371
ACH-000015,0.05902206884821951
ACH-000017,-0.004838436999484852
ACH-000018,-0.1448505272995947
ACH-000019,-0.08194311196409679
ACH-000021,-0.036064026627204385
ACH-000022,-0.09208349393991776
ACH-000025,-0.19495166160550886
ACH-000028,0.025631768861725125
ACH-000030,-0.10255300732918067
ACH-000035,-0.017317694091088187
ACH-000036,-0.06557019224098112
ACH-000037,0.03685527398945273
ACH-000039,-0.11016060011368783
ACH-000040,-0.09384575687718688
ACH-000041,-0.10335953489332723
ACH-000042,-0.004000794478911924
ACH-000045,0.04245262045694728
ACH-000047,-0.013495996270158505
ACH-000052,-0.08405866248631111
ACH-000053,-0.06503414204192656
ACH-000054,-0.06015161654430281
ACH-000055,-0.10016596760679528
ACH-000060,-0.23644401907418705
ACH-000067,-0.06904962984644321
ACH-000070,-0.0957204264985248
ACH-000075,-0.02597985102929035
ACH-000078,-0.07643114534507063
ACH-000082,-0.07984589796980777
ACH-000085,0.06495943132136121
ACH-000086,0.08683012438711589
ACH-000087,-0.1274367487929418
ACH-000092,-0.11184147482563092
ACH-000095,0.03820397939581456
ACH-000097,-0.055417775513806916
ACH-000098,-0.08409527211871466
ACH-000099,-0.05999731827831839
ACH-000108,-0.05437043113188692
ACH-000113,-0.06592699938797318
ACH-000116,-0.0917047027595768
ACH-000118,-0.09560821636167484
ACH-000120,-0.06275005358022881
ACH-000123,-0.08116885788264999
ACH-000127,-0.08666126149147396
ACH-000128,-0.08141411218952721
ACH-000132,-0.055462818773638886
ACH-000133,-0.051914101842358465
ACH-000137,0.012272898342020177
ACH-000138,-0.038993918107124735
ACH-000142,-0.008204692785898022
ACH-000143,-0.09532876626882084
ACH-000146,-0.06271068962473589
ACH-000148,-0.008724351764509837
ACH-000150,-0.14804978542965466
ACH-000152,-0.08441204540063063
ACH-000153,-0.3056832569260133
ACH-000159,-0.05386342168215337
ACH-000160,-0.05354272992930775
ACH-000163,-0.14856446463211004
ACH-000167,-0.19774323846239686
ACH-000168,-0.2759713001252433
ACH-000169,0.035691853747434235
ACH-000178,-0.10624334648014334
ACH-000183,-0.04849117461467487
ACH-000188,-0.12519274582118328
ACH-000189,0.05909193605191819
ACH-000190,-0.05728459356467106
ACH-000198,-0.028911686254580456
ACH-000203,0.11353210811188907
ACH-000204,-0.040112173642742964
ACH-000206,0.08026074405951228
ACH-000207,0.08009445194639678
ACH-000208,-0.07336857317061242
ACH-000210,-0.21525664610822395
ACH-000211,-0.029688497225062168
ACH-000215,-0.028937035308262606
ACH-000221,-0.2224809335428908
ACH-000222,-0.05711192160034233
