,GSC (145258)
ACH-000004,0.043215583050062574
ACH-000005,0.2085633466500247
ACH-000007,-0.03674414377109311
ACH-000009,0.03649796130429762
ACH-000011,0.09197021614857884
ACH-000012,0.05642701898913575
ACH-000013,0.11182389627247154
ACH-000014,0.17144472432148342
ACH-000015,0.08000443516942532
ACH-000017,0.10413992079850692
ACH-000018,-0.023360420561956616
ACH-000019,-0.3165617153924922
ACH-000021,0.10418316986988337
ACH-000022,0.017340573624095117
ACH-000025,0.12900508271411187
ACH-000028,0.14433190970317866
ACH-000030,0.02006596131058413
ACH-000035,0.11558268324240435
ACH-000036,0.04577941407206895
ACH-000037,0.0750742066742153
ACH-000039,-0.03504492493237128
ACH-000040,-0.05375737660548422
ACH-000041,0.11999448515318692
ACH-000042,-0.056920179020399225
ACH-000045,0.17905353325184015
ACH-000047,-0.051699860978732484
ACH-000052,0.3633593634841633
ACH-000053,0.04665234207954348
ACH-000054,0.09568943770464876
ACH-000055,0.04415295138421975
ACH-000060,0.09972972472083012
ACH-000067,-0.16745544595155362
ACH-000070,0.07457829257884066
ACH-000075,0.17918419871831995
ACH-000078,-0.048448931574006114
ACH-000082,-0.06309495352571591
ACH-000085,0.06093141944472789
ACH-000086,0.030016566823684136
ACH-000087,-0.04384493518564864
ACH-000092,0.0060179608573233045
ACH-000095,0.12270198103263685
ACH-000097,0.08042810160610228
ACH-000098,-0.04531457045570916
ACH-000099,0.1262719488100426
ACH-000108,-0.003087638142434214
ACH-000113,-0.02028248651317417
ACH-000116,0.02681188126379673
ACH-000118,0.043254785020614236
ACH-000120,0.1421524290697313
ACH-000123,0.0071815793676789095
ACH-000127,-0.040057051198459134
ACH-000128,0.24646758441391414
ACH-000132,-0.00710268490645975
ACH-000133,0.11930709208485978
ACH-000137,-0.059542893815953235
ACH-000138,0.03845130132732201
ACH-000142,-0.018749690504200625
ACH-000143,0.24568857161222654
ACH-000146,0.05973384269865556
ACH-000148,-0.1127889458074819
ACH-000150,0.05807074758780832
ACH-000152,0.026325801381406038
ACH-000153,0.2589207115379858
ACH-000159,0.10224474413923536
ACH-000160,-0.05189895325576035
ACH-000163,0.13389210447389185
ACH-000167,0.10538886600289116
ACH-000168,0.2313943731124647
ACH-000169,0.006994996062888894
ACH-000178,0.08370661264563113
ACH-000183,0.004323539200811224
ACH-000188,0.026737497313705512
ACH-000189,0.2100324686994049
ACH-000190,-0.18665540703260253
ACH-000198,0.11726046823103088
ACH-000203,1.2201801262564709
ACH-000204,-0.18736596729546975
ACH-000206,0.10655175404863958
ACH-000207,0.2879732333153023
ACH-000208,-0.08198260481347015
ACH-000210,0.14850990077435874
ACH-000211,0.037713159990422636
ACH-000215,0.059183241314761985
ACH-000221,-0.039545316742640224
ACH-000222,0.1862163760307114
ACH-000223,-0.02324931030069995
ACH-000226,0.08994212558139099
ACH-000227,-0.01602854204847746
ACH-000228,0.16293344461862208
ACH-000231,0.14462406377135545
ACH-000232,-0.00021145272142076798
ACH-000233,0.021026275331191148
ACH-000234,0.16271186929674228
ACH-000235,0.06316368117071824
ACH-000237,0.02098514085477758
ACH-000238,-0.2853535721908852
ACH-000242,0.041051943353845585
ACH-000243,-0.0027935216931975764
ACH-000244,0.30370717292975863
ACH-000246,0.006337486369069424
ACH-000248,0.10619190954101948
ACH-000250,0.01095249801219172
ACH-000251,0.34585654200047306
ACH-000252,-0.06522925894054157
ACH-000253,0.07914189200314822
ACH-000255,-0.047770894767592685
ACH-000256,0.04678623441448114
ACH-000257,-0.0960977569751749
ACH-000258,0.2237221016886824
ACH-000259,0.1176238528075686
ACH-000260,-0.04131450552023245
ACH-000261,0.006975931544773372
ACH-000262,0.0988561310292258
ACH-000263,-0.21168873570561245
ACH-000264,0.055793264973831816
ACH-000265,0.053429409128564816
ACH-000266,0.10276790210907118
ACH-000272,-0.0007042486412015032
ACH-000274,0.04971800457596835
ACH-000277,0.1360791835326131
ACH-000278,0.10678910707250423
ACH-000279,-0.14280391210403534
ACH-000280,-0.038159867782905664
ACH-000281,0.1283316396708872
ACH-000288,0.033169455094618584
ACH-000291,0.04659223064302315
ACH-000293,0.2844892565620749
ACH-000294,-0.04559275722379838
ACH-000295,0.12151237707765887
ACH-000296,0.11877588594002267
ACH-000302,0.09655281232402292
ACH-000304,0.05452862684916629
ACH-000307,0.06474259995323359
ACH-000308,0.17469121595921858
ACH-000310,0.07249826818174009
ACH-000311,-0.13383255259579865
ACH-000312,0.12618528944369864
ACH-000315,-0.0550058217785552
ACH-000316,0.12017634519537485
ACH-000317,0.056539687839355424
ACH-000318,0.07580095011248725
ACH-000319,-0.01187411995015437
ACH-000320,-0.10949124361617964
ACH-000322,0.13368093103117976
ACH-000323,0.026900582570114632
ACH-000324,0.05991096524652945
ACH-000329,0.15520938295095293
ACH-000330,0.020575121262976892
ACH-000331,0.06547269325588438
ACH-000332,0.1060803961683009
ACH-000334,0.062492567928936926
ACH-000335,0.0154708388661774
ACH-000336,0.29028751246875895
ACH-000337,-0.35892372459014804
ACH-000338,-0.5608428988184353
ACH-000339,0.07640451872348875
ACH-000341,-0.12058075465819094
ACH-000348,-0.029836065244044276
ACH-000350,-0.04070041822527516
ACH-000352,0.10834878170773858
ACH-000356,0.13491321257102276
ACH-000361,-0.07069645413767188
ACH-000362,-0.0031365893009451386
ACH-000363,0.040034217256948064
ACH-000364,0.09863260600152103
ACH-000365,-0.0007803275898536902
ACH-000366,0.09792853745178527
ACH-000368,0.10085102651215402
ACH-000374,0.1387082159440188
ACH-000375,0.021624056554313653
ACH-000376,0.0389488768358916
ACH-000381,-0.1147406413052678
ACH-000383,0.12541976797218118
ACH-000387,0.09235691909691103
ACH-000389,0.14764363294177124
ACH-000390,0.0987787115427012
ACH-000393,-0.14484235669619386
ACH-000395,-0.04596095843800601
ACH-000396,-0.3574131054513037
ACH-000397,0.12308339222710404
ACH-000401,0.08352423617161829
ACH-000402,-0.030704734845806825
ACH-000403,0.005016612609659263
ACH-000404,0.29262458323545343
ACH-000406,0.0059932814961806405
ACH-000407,-0.0075784267146469094
ACH-000408,0.06562684377902353
ACH-000410,0.16036890425619138
ACH-000411,-0.06317069609903983
ACH-000414,0.0939426010352029
ACH-000415,0.1430121014541166
ACH-000416,-0.07614930005891951
ACH-000420,-0.1872540271116308
ACH-000421,-0.0305548543237974
ACH-000424,-0.005496637076485761
ACH-000425,0.09853448769685358
ACH-000426,0.05367510615841351
ACH-000427,0.03257005842818315
ACH-000433,0.15020435126921125
ACH-000435,-0.16454452540455491
ACH-000436,0.01106656932840432
ACH-000444,0.1455206891797531
ACH-000445,-0.11101888748529884
ACH-000448,0.02181457016854006
ACH-000450,0.1776106944304811
ACH-000452,0.11487785440071956
ACH-000454,0.032334607693151184
ACH-000458,-0.16333100350719978
ACH-000459,0.09797630186069248
ACH-000460,0.01548368304704654
ACH-000461,0.2442326151072643
ACH-000463,0.11556508143843587
ACH-000464,0.0992069575990632
ACH-000466,0.042994725040595365
ACH-000467,-0.019970831075750237
ACH-000468,0.037247458145992236
ACH-000469,0.090323700574901
ACH-000470,-0.04463352732394256
ACH-000471,-0.04152977459802956
ACH-000472,0.05310681846517407
ACH-000473,0.14343467971456014
ACH-000475,0.114459964145656
ACH-000476,-0.14509773670894535
ACH-000477,-0.013910077970355652
ACH-000479,0.01966732426350897
ACH-000480,0.06099267911968144
ACH-000481,0.032348673355554663
