,ST13 (6767)
ACH-000310,-0.2851957562393422
ACH-000311,-0.3290246048397079
ACH-000312,-0.240293509172442
ACH-000315,-0.7283981609349024
ACH-000316,-0.13520898614985288
ACH-000317,-0.10766371979214108
ACH-000318,-0.27587295286462155
ACH-000319,-0.3602111061534159
ACH-000320,-0.2319512306517599
ACH-000322,-0.3791771743979681
ACH-000323,-0.2324016492081285
ACH-000324,-0.2971660121270185
ACH-000329,-0.3348313011925748
ACH-000330,-0.421360030278406
ACH-000331,-0.310545587526902
ACH-000332,-0.26294806008008703
ACH-000334,-0.3305438671565088
ACH-000335,-0.27330458519777256
ACH-000336,-0.12470961357869895
ACH-000337,-0.18414890479282464
ACH-000338,0.13008686077201845
ACH-000339,-0.3751199324125005
ACH-000341,-0.08576392883346895
ACH-000348,-0.2304754841673443
ACH-000350,-0.16594066960299564
ACH-000352,-0.22380927981344415
ACH-000356,-0.231934566614696
ACH-000361,-0.5767951007881826
ACH-000362,-0.2303746660478125
ACH-000363,-0.1821941419749621
ACH-000364,-0.5356300081795294
ACH-000365,-0.33767563619309715
ACH-000366,-0.2911236911527213
ACH-000368,-0.24984343866983585
ACH-000374,-0.2717018224242075
ACH-000375,-0.2902839343732167
ACH-000376,-0.23333425150071085
ACH-000381,-0.41572909825561305
ACH-000383,-0.28611522806337764
ACH-000387,-0.1765594064689681
ACH-000389,-0.5150405592432782
ACH-000390,-0.26521576998410545
ACH-000393,-0.31385017162431905
ACH-000395,-0.28073129998303115
ACH-000396,-0.2793519785892157
ACH-000397,-0.3772292645394425
ACH-000401,-0.36718550887729584
ACH-000402,-0.3052916269412466
ACH-000403,-0.2509150456739343
ACH-000404,-0.5020482278414113
ACH-000406,-0.16475080739287307
ACH-000407,-0.3621311712561015
ACH-000408,-0.35673936679544016
ACH-000410,-0.2320923582465597
ACH-000411,-0.4182631900204428
ACH-000414,-0.22162219062183375
ACH-000415,-0.2609850639965106
ACH-000416,-0.3330626548969405
ACH-000420,-0.17039418437270112
ACH-000421,-0.2442997911756377
ACH-000424,-0.18011637867136165
ACH-000425,-0.3784858419014169
ACH-000426,-0.1276136139367942
ACH-000427,-0.3242763273554528
ACH-000433,0.0019646678583102165
ACH-000435,-0.1911810866366778
ACH-000436,-0.2446561252666276
ACH-000444,-0.3450937264775883
ACH-000445,-0.461987532710559
ACH-000448,-0.2620506665967319
ACH-000450,-0.4930279466880399
ACH-000452,-0.15002629867725426
ACH-000454,-0.32599248461501856
ACH-000458,-0.16037046688541734
ACH-000459,0.032552556121011086
ACH-000460,-0.22000266444163272
ACH-000461,-0.20169297004054226
ACH-000463,-0.2637217536104598
ACH-000464,-0.4978975534124893
ACH-000466,-0.1462517958209759
ACH-000467,-0.17063403549027245
ACH-000468,-0.21836556888436828
ACH-000469,-0.3111321421688901
ACH-000470,-0.17325683905202205
ACH-000471,-0.3113126023616733
ACH-000472,-0.2819343392372205
ACH-000473,-0.135259217475369
ACH-000475,-0.42899955369282505
ACH-000476,-0.4432035862482558
ACH-000477,-0.1451301722315734
ACH-000479,-0.7827811213882584
ACH-000480,-0.2482558747490805
ACH-000481,-0.3144156694173256
ACH-000483,-0.2554214739111186
ACH-000484,-0.4618566037529458
ACH-000485,-0.2287492928222189
ACH-000486,-0.3267939228341619
ACH-000487,-0.12954757477708992
ACH-000488,-0.3133613597914859
ACH-000490,-0.22219905364077325
ACH-000491,-0.2399793846433398
ACH-000495,-0.36272364434689264
ACH-000496,-0.20835886179524385
ACH-000499,-0.11018303960476504
ACH-000500,-0.5365725938348833
ACH-000502,-0.22220160186969395
ACH-000503,-0.2707816660260812
ACH-000505,-0.2649850320508745
ACH-000507,-0.11854470441684815
ACH-000510,-0.3572850567922156
ACH-000511,-0.3529630058149069
ACH-000512,-0.12270386413944495
ACH-000516,-0.5198570667675615
ACH-000517,-0.24687721359509804
ACH-000518,0.02828788042268276
ACH-000520,-0.3441334543941998
ACH-000521,-0.1232395680592085
ACH-000522,-0.25547758970818624
ACH-000524,-0.1533650710720756
ACH-000527,-0.3011391954905184
ACH-000528,-0.2959815044533399
ACH-000537,-0.1431445310789227
ACH-000541,0.0061226182383921565
ACH-000542,-0.2658298948265661
ACH-000544,-0.2695996004744866
ACH-000545,-0.3408957316732086
ACH-000547,-0.24609721373667676
ACH-000548,-0.3353620125829513
ACH-000549,-0.19803622066945026
ACH-000550,-0.3544633474626021
ACH-000552,-0.17743050825652135
ACH-000556,-0.3735040010417329
ACH-000557,-0.1314320314157639
ACH-000569,-0.6027549912028423
ACH-000570,-0.3213293286085479
ACH-000571,-0.4228109007760885
ACH-000573,-0.21108496908313334
ACH-000576,-0.21480849321852505
ACH-000579,-0.16414578437498306
ACH-000580,-0.4586045239957062
ACH-000584,-0.14234877791763012
ACH-000585,-0.2216462078041864
ACH-000588,-0.3481509992825101
ACH-000589,-0.2258170372915981
ACH-000591,-0.1300232494141762
ACH-000593,-0.2097891882146178
ACH-000600,-0.1575315523023724
ACH-000601,-0.30709021392854485
ACH-000605,-0.2007256683449949
ACH-000606,-0.31797697169958633
ACH-000608,-0.3572967203943441
ACH-000614,-0.470299313649174
ACH-000616,-0.0846173176985303
ACH-000618,-0.3801133837271933
ACH-000619,-0.3724870895308451
ACH-000620,-0.3021386078862288
ACH-000621,-0.3001035609267471
ACH-000622,-0.337775908571527
ACH-000623,-0.33925394963995315
ACH-000624,-0.3417675647521046
ACH-000627,-0.3732919304748841
ACH-000630,-0.23559290199727465
ACH-000631,0.06027581376358732
ACH-000632,-0.40393813774053655
ACH-000633,-0.2245771707355445
ACH-000637,-0.06038246560379507
ACH-000638,-0.1541717216552624
ACH-000646,-0.15153983774469676
ACH-000647,-0.2889368191278861
ACH-000648,0.009222441920611628
ACH-000649,-0.18700090369868988
ACH-000651,-0.2621638016193795
ACH-000652,-0.534225852063994
ACH-000653,-0.4904206441491778
ACH-000657,-0.167570693057691
ACH-000658,-0.2899938084997489
ACH-000661,-0.07036834749596223
ACH-000662,-0.4806433569598291
ACH-000663,-0.15667544568888764
ACH-000665,-0.44951818318000336
ACH-000671,-0.2649384661549496
ACH-000672,-0.4758670431971524
ACH-000673,-0.2659731211720488
ACH-000676,-0.26066870933430114
ACH-000677,-0.2634047004930978
ACH-000681,-0.05199472576673532
ACH-000683,-0.2433117023074095
ACH-000684,-0.2310774357471091
ACH-000688,-0.18266016670760096
ACH-000693,-0.29088501443440995
ACH-000694,-0.4389231861198756
ACH-000695,-0.24443098424494694
ACH-000696,-0.3477129009310129
ACH-000697,-0.2579854026669692
ACH-000699,0.002389199930498735
ACH-000701,-0.466385617861357
ACH-000706,-0.2807740340560413
ACH-000711,-0.3096170532420165
ACH-000713,-0.2279391975539529
ACH-000714,-0.22303016975044745
ACH-000718,-0.27753816406194937
ACH-000720,-0.2973745307109938
ACH-000721,-0.2881742100955408
ACH-000724,-0.22321697391621956
ACH-000725,-0.3598030826021558
ACH-000732,-0.40734925131910665
ACH-000734,-0.2395236122852109
ACH-000735,-0.3206353020312665
ACH-000736,-0.21875787768781965
ACH-000738,-0.3856417479424692
ACH-000746,-0.1787300171173372
ACH-000747,-0.4721397232174846
ACH-000748,-0.2927675186665174
ACH-000753,-0.12041708181351553
ACH-000756,-0.30142397787932657
ACH-000757,-0.4214069238056069
ACH-000758,-0.15939279626538147
ACH-000760,-0.27402419303311
ACH-000762,-0.3727958926291929
ACH-000763,-0.04085273565163932
ACH-000764,-0.3701579057480814
ACH-000765,-0.17306987384531894
ACH-000766,-0.2239532145780739
ACH-000767,-0.3565918027246861
ACH-000768,-0.17152727589937705
ACH-000769,-0.3309540188717649
ACH-000770,-0.15252672227801745
ACH-000771,-0.2854758369247255
ACH-000773,-0.2767190050231358
ACH-000776,-0.2007975608896964
ACH-000777,-0.2033199470779138
ACH-000778,-0.4729744747121337
ACH-000781,-0.329135361852411
ACH-000782,-0.16028760655002994
ACH-000783,-0.21256012297227206
ACH-000784,-0.31960687070354604
ACH-000785,-0.21090530971635246
ACH-000787,-0.341211183314949
ACH-000788,-0.20324919556212293
ACH-000791,-0.2744949447148473
ACH-000792,-0.13669816654942346
ACH-000794,-0.2220576718240328
ACH-000796,-0.24236623327429715
ACH-000798,-0.4074154262341046
ACH-000799,-0.23484424766014386
ACH-000800,-0.0746067064081229
ACH-000802,-0.12875003153822706
ACH-000804,-0.18630032742256072
ACH-000805,-0.4618199797357574
ACH-000809,-0.256055954934669
ACH-000810,-0.4120889971139259
ACH-000811,-0.17023731977635634
ACH-000817,-0.3024637061629405
ACH-000819,-0.44801857665706457
ACH-000820,-0.4258469108761464
ACH-000821,-0.2815311374280405
ACH-000822,-0.25322518562713553
ACH-000823,-0.3027605391841899
ACH-000824,-0.2201258364102092
ACH-000827,-0.3058818091771125
ACH-000829,-0.4095712533427197
ACH-000831,-0.25787924710084736
ACH-000832,-0.37913466506464666
ACH-000833,-0.2628398564568085
ACH-000834,-0.13408698878344008
ACH-000835,-0.2708974712632027
ACH-000836,-0.3160644665182616
ACH-000837,-0.21321042111974955
ACH-000838,0.03986553826849242
ACH-000839,-0.05019218937700934
ACH-000840,-0.4906442678470186
ACH-000841,-0.303634810032932
ACH-000843,-0.40814367542174224
ACH-000846,-0.149241331231129
ACH-000847,-0.23332112686711975
ACH-000848,-0.3102800728665261
ACH-000849,-0.12944362098591736
ACH-000851,-0.224750819475605
ACH-000855,-0.2775208807098413
ACH-000856,-0.3377956910868644
ACH-000858,-0.1823413411481888
ACH-000859,-0.2145978031321582
ACH-000861,-0.2521690389209368
ACH-000862,-0.20074954401536416
ACH-000865,-0.2471825795728003
ACH-000866,-0.3258954062274432
ACH-000867,-0.33102409358554746
ACH-000869,-0.09554974691361323
ACH-000872,-0.08706576355145525
ACH-000873,-0.2996733343576118
ACH-000876,-0.3607491734540231
ACH-000878,-0.3879075090598679
ACH-000880,-0.28382367442775386
ACH-000881,-0.09766229449690454
ACH-000882,-0.2585166434006869
ACH-000884,-0.16489155099166994
ACH-000885,-0.23842189375690415
ACH-000887,-0.20399252358063133
ACH-000889,-0.3796776702196811
ACH-000896,-0.2622828653785742
ACH-000898,-0.16422556175774422
ACH-000900,-0.3134386994148017
ACH-000901,-0.2640501011226257
ACH-000905,-0.026741805209856948
ACH-000906,-0.3652842835120149
ACH-000907,-0.4421761181144935
ACH-000910,-0.15645408140815464
ACH-000911,-0.3925863520486497
ACH-000912,-0.3206770666726585
ACH-000913,-0.24239542929448815
ACH-000915,-0.1121345084020778
ACH-000916,-0.5490196896013886
ACH-000917,-0.38058690828774794
ACH-000920,-0.34485690411862635
ACH-000921,-0.34720994542837685
ACH-000924,-0.2164742460847178
ACH-000926,-0.233187333680912
ACH-000928,-0.2295988573253848
ACH-000929,-0.04287713660564234
ACH-000932,-0.3737937322669557
ACH-000935,-0.21582816005129016
ACH-000936,-0.4791699512610906
ACH-000937,-0.18388891194359466
ACH-000938,-0.18278358344551965
ACH-000939,-0.20495138801279816
ACH-000941,-0.3395162877277339
ACH-000943,-0.3162759286530998
ACH-000946,-0.5270846737921404
ACH-000947,-0.3449141182536157
ACH-000948,-0.31672397441251904
ACH-000950,-0.4863467823663826
ACH-000953,-0.26665004431261685
ACH-000954,-0.18129741998045232
ACH-000957,-0.1984963881486001
ACH-000958,-0.3187840438500349
ACH-000960,-0.2818054693158977
ACH-000963,-0.3081298868536147
ACH-000968,-0.07898969547344684
ACH-000969,-0.5133658970253578
ACH-000972,-0.19959600243337175
ACH-000973,-0.3154977556829579
ACH-000974,-0.2230457309037712
ACH-000978,-0.2887326514376579
ACH-000984,-0.3676351376964956
ACH-000986,-0.2566335403655601
ACH-000988,-0.323851306565292
ACH-000993,-0.3770332125076381
ACH-000994,-0.3781759406640312
ACH-000996,-0.33855379636757793
ACH-001001,-0.31552402353254777
ACH-001020,-0.2644455253114251
ACH-001028,-0.1826082079069265
ACH-001031,0.020101685467495384
ACH-001038,-0.32736917012699834
ACH-001048,-0.3542827973256954
ACH-001050,-0.3280709367905981
ACH-001053,-0.278838731090219
ACH-001054,-0.2790510464356214
ACH-001061,-0.3983838908508977
ACH-001067,-0.20870801573131306
ACH-001075,-0.4499058265750706
ACH-001096,-0.2924470028444486
ACH-001111,-0.2683867443470265
ACH-001119,-0.1724147502240642
ACH-001128,-0.5627713106115373
ACH-001134,-0.3939267706445338
ACH-001151,-0.2270227402622416
ACH-001163,-0.4763137943978117
ACH-001164,-0.2775890406873845
ACH-001183,-0.3796710770787815
ACH-001192,-0.3070215339272529
ACH-001193,-0.7230356275875219
ACH-001196,-0.35285594319283897
ACH-001197,-0.2478134559165041
ACH-001205,-0.42767180920886255
ACH-001211,-0.23566529601548736
ACH-001212,-0.2446478887543868
ACH-001228,-0.19990832612816672
ACH-001232,-0.43437330274543856
ACH-001239,-0.35817363557936954
ACH-001270,-0.3112299397514247
ACH-001274,-0.468294816945229
ACH-001275,-0.2667783923452328
ACH-001277,-0.11722856221443576
ACH-001278,-0.043693357255158466
ACH-001280,-0.06953068387796199
ACH-001283,-0.22946357809174445
ACH-001289,-0.13854785783829307
ACH-001300,-0.2503894526617209
ACH-001301,-0.3031481872265517
ACH-001302,-0.3979710743489289
ACH-001306,-0.3545855808479897
ACH-001318,-0.2622707542104486
ACH-001322,-0.0030728378423041
ACH-001328,-0.050244992727349135
ACH-001332,-0.2784654273001987
ACH-001336,-0.370798644295834
ACH-001346,-0.23325090885841235
ACH-001353,-0.3125903265683905
ACH-001354,-0.3493885421580654
ACH-001367,-0.2327276718509665
ACH-001368,-0.4035571131951803
ACH-001374,-0.27958430580656346
ACH-001377,-0.14922698639161538
ACH-001380,-0.2754050185683353
ACH-001391,-0.13969933273681712
ACH-001408,-0.1586214267759124
ACH-001430,-0.14194397713886595
ACH-001431,-0.21184186517682368
ACH-001450,-0.4220880269368065
ACH-001496,-0.2703539436322233
ACH-001500,-0.1510233905688326
ACH-001523,-0.394520791274909
ACH-001532,-0.3649384012900467
ACH-001550,-0.4039283613695401
ACH-001552,-0.2789612509574633
ACH-001554,-0.26394768639100874
ACH-001654,-0.329087158040985
ACH-001735,-0.1228881958263314
ACH-001736,-0.23525216062790635
ACH-001737,-0.21846027000975732
ACH-001740,-0.2894418376203216
ACH-001745,-0.4409318522976588
ACH-001765,-0.35753504902198896
