,GLYAT (10249)
ACH-000004,0.12338784832469098
ACH-000005,0.08823161686038658
ACH-000007,-0.04009056660972637
ACH-000009,0.0623120898784767
ACH-000011,0.06670954118708924
ACH-000012,0.05264046366593775
ACH-000013,0.11947845782352658
ACH-000014,0.0008146681435857088
ACH-000015,0.05088491222471748
ACH-000017,-0.014927377432704237
ACH-000018,0.12473331134499352
ACH-000019,0.2107121171616353
ACH-000021,-0.0075557724412502435
ACH-000022,0.1057168525775699
ACH-000025,0.06551945999154205
ACH-000028,-0.05909161581461812
ACH-000030,0.04044231703425558
ACH-000035,-0.04473987323120334
ACH-000036,0.13556910359601965
ACH-000037,0.08502732124705745
ACH-000039,-0.021108043134421103
ACH-000040,0.04494170753823912
ACH-000041,0.051915022391451696
ACH-000042,0.07408559614047583
ACH-000045,0.06331989608215623
ACH-000047,0.03765970029972576
ACH-000052,0.08211990388467176
ACH-000053,0.15111372090760694
ACH-000054,0.030025038058448576
ACH-000055,0.12600321142568802
ACH-000060,0.05060260455737251
ACH-000067,0.2255194494326533
ACH-000070,-0.273194856274607
ACH-000075,-0.22174564152209106
ACH-000078,0.10314989139806906
ACH-000082,-0.1240508073611124
ACH-000085,0.154067703539365
ACH-000086,-0.0005219694773061339
ACH-000087,-0.08923152784053681
ACH-000092,0.11220639912127006
ACH-000095,0.06075200428079189
ACH-000097,0.12900641756333325
ACH-000098,0.08012384146264427
ACH-000099,0.08686747425782987
ACH-000108,-0.03630357232403837
ACH-000113,-0.017374077048160616
ACH-000116,0.03701045735771018
ACH-000118,0.005545012995404606
ACH-000120,0.07073470024697928
ACH-000123,-0.03758773001550657
ACH-000127,0.1482001068325288
ACH-000128,0.004613957494332623
ACH-000132,0.05793934915140115
ACH-000133,-0.08413858866874001
ACH-000137,0.17079735187001435
ACH-000138,-0.09324039454973344
ACH-000142,0.12958277176606045
ACH-000143,-0.007912880223780571
ACH-000146,0.2402704268502584
ACH-000148,-0.05985100006204815
ACH-000150,-0.08943912084672352
ACH-000152,0.05370851303692347
ACH-000153,0.09256391725874856
ACH-000159,0.10592191631672958
ACH-000160,-0.0496446624474853
ACH-000163,0.04656221279542205
ACH-000167,0.04939787529188881
ACH-000168,0.09165942414036456
ACH-000169,0.04794236349280489
ACH-000178,0.1245506729050586
ACH-000183,0.1484988904395159
ACH-000188,0.013211878237816886
ACH-000189,-0.12039382641573232
ACH-000190,0.09485844555724346
ACH-000198,0.09368724232940996
ACH-000203,0.4701345431572165
ACH-000204,0.24156226332659206
ACH-000206,0.047540595615460916
ACH-000207,-0.08612830849198712
ACH-000208,-0.13798960268710286
ACH-000210,0.20768562241645908
ACH-000211,-0.10068620489882177
ACH-000215,0.12049707019954717
ACH-000221,-0.03505643505436668
ACH-000222,0.14526235570130722
ACH-000223,0.0600453495352829
ACH-000226,0.024802478273978214
ACH-000227,-0.034315162347253216
ACH-000228,-0.1041972581023657
ACH-000231,0.045995990954791635
ACH-000232,0.09932697983588193
ACH-000233,0.09318356597380063
ACH-000234,0.0587841753829782
ACH-000235,0.10053466581180777
ACH-000237,0.09385698841337099
ACH-000238,-0.014998978023740697
ACH-000242,0.16623780830718748
ACH-000243,0.09484282566294144
ACH-000244,0.18595225176794
ACH-000246,0.059892220504759924
ACH-000248,0.048327064523063186
ACH-000250,0.09873694411991762
ACH-000251,-0.14766473931046736
ACH-000252,-0.10385884746918976
ACH-000253,0.0333634433637756
ACH-000255,0.0689776413323312
ACH-000256,-0.09342823778369216
ACH-000257,-0.049104233845443435
ACH-000258,0.047348017041833626
ACH-000259,0.05215759250449917
ACH-000260,0.06343975579765368
ACH-000261,0.038000555315177806
ACH-000262,0.0728273063606569
ACH-000263,0.07059212927371435
ACH-000264,0.10362054128655188
ACH-000265,0.0057979395775916145
ACH-000266,0.048784135772513657
ACH-000272,0.0712920240817418
ACH-000274,0.18757425772431924
ACH-000277,0.12691988536366453
ACH-000278,0.11023394402898903
ACH-000279,0.09038042845813557
ACH-000280,0.039685166578664166
ACH-000281,0.06467049429656471
ACH-000288,0.06718965941182363
ACH-000291,0.1466277657494686
ACH-000293,0.12235048557768875
ACH-000294,-0.08311656319140892
ACH-000295,-0.18075046479702486
ACH-000296,0.01380642998372437
ACH-000302,0.1011447044085946
ACH-000304,0.22991781809356926
ACH-000307,0.045585454005612265
ACH-000308,-0.08243808891450398
ACH-000310,0.14383559617482503
ACH-000311,0.02819766147491973
ACH-000312,0.21851892080781926
ACH-000315,0.2050807553276138
ACH-000316,-0.004330861643608752
ACH-000317,-0.09153921923454993
ACH-000318,0.07977354498805905
ACH-000319,0.13531283059714808
ACH-000320,0.025057537471253475
ACH-000322,0.10230400032850752
ACH-000323,0.06621235245047798
ACH-000324,0.08352652387572616
ACH-000329,0.18605990721601
ACH-000330,0.0559092948260746
ACH-000331,0.035828807618831116
ACH-000332,0.059695083925862966
ACH-000334,0.01959724339280186
ACH-000335,-0.06080773538816633
ACH-000336,0.027602399738646248
ACH-000337,0.05278327208062799
ACH-000338,0.2927607554605973
ACH-000339,0.04874926517008591
ACH-000341,0.14733682777693982
ACH-000348,0.17504063467563
ACH-000350,0.15634367472075347
ACH-000352,0.08403364617726604
ACH-000356,0.07557253193191897
ACH-000361,0.040401614922484605
ACH-000362,0.09582282054207523
ACH-000363,0.04612417862688531
ACH-000364,0.06673644446459688
ACH-000365,-0.015215532335316528
ACH-000366,-0.003791867780095189
ACH-000368,0.03922063519201669
ACH-000374,0.09436948587993636
ACH-000375,0.11261149506003232
ACH-000376,-0.05727814017484222
ACH-000381,0.013990280582091029
ACH-000383,0.12246072772135055
ACH-000387,0.09715499180779913
ACH-000389,0.07863370913655869
ACH-000390,0.04633673202014281
ACH-000393,-0.03697835157528229
ACH-000395,0.09514740219048004
ACH-000396,-0.2075036278607431
ACH-000397,0.0207501158596298
ACH-000401,0.28785126582830545
ACH-000402,0.11612235719329154
ACH-000403,0.11122752332352984
ACH-000404,0.1692198858770913
ACH-000406,0.0768802832785427
ACH-000407,-0.05680054559968244
ACH-000408,-0.19561682616889414
ACH-000410,-8.397210442647752e-05
ACH-000411,0.08308372910905412
ACH-000414,0.050985119999866935
ACH-000415,0.034491834627048634
ACH-000416,0.11223008437879636
ACH-000420,0.022654162007304097
ACH-000421,0.016156399447777685
ACH-000424,0.1314858648518916
ACH-000425,0.035899333416923675
ACH-000426,-0.15131848263202774
ACH-000427,0.13961215726954332
ACH-000433,0.11833992191950275
ACH-000435,-0.0061150450726947725
ACH-000436,-0.09158606647662453
ACH-000444,0.11623475281658638
ACH-000445,-9.114792820149559e-05
ACH-000448,0.07080157570660706
ACH-000450,0.09627711772041872
