,NOP56 (10528)
ACH-000004,-1.2129946119028991
ACH-000005,-1.0678596830553957
ACH-000007,-0.9607625027027216
ACH-000009,-0.9999620279623478
ACH-000011,-1.0899061643628518
ACH-000012,-0.9077753358324584
ACH-000013,-1.129963651750773
ACH-000014,-1.2575099379239132
ACH-000015,-0.8592112555672575
ACH-000017,-0.7824528498647365
ACH-000018,-0.9735934888383584
ACH-000019,-1.2200914935439389
ACH-000021,-1.0294085545354594
ACH-000022,-0.7669473314038866
ACH-000025,-1.0294428286290738
ACH-000028,-1.3578332728930549
ACH-000030,-1.0353017906630424
ACH-000035,-1.0716825533220655
ACH-000036,-1.043235510389314
ACH-000037,-0.6879131960343283
ACH-000039,-1.2473878220867944
ACH-000040,-0.9319500654410904
ACH-000041,-0.9912400666180228
ACH-000042,-1.0390936428667357
ACH-000045,-1.038515009515913
ACH-000047,-0.9133664278020048
ACH-000052,-1.1359987643276914
ACH-000053,-1.1172156691991897
ACH-000054,-1.074844846203647
ACH-000055,-0.9709521392363708
ACH-000060,-1.0935714171511364
ACH-000067,-1.0813492830645064
ACH-000070,-0.8339130154896903
ACH-000075,-1.133303823336319
ACH-000078,-0.8358209607609342
ACH-000082,-1.2099019105537543
ACH-000085,-1.0708441990022717
ACH-000086,-1.029000516729985
ACH-000087,-1.2639378683627294
ACH-000092,-0.9183700775084312
ACH-000095,-1.1431847752222568
ACH-000097,-1.4062780689783734
ACH-000098,-1.1140395761542363
ACH-000099,-0.9678946526750574
ACH-000108,-1.139338055993436
ACH-000113,-0.6714713712952333
ACH-000116,-0.8884253405831162
ACH-000118,-1.0863500702068831
ACH-000120,-1.0587629767072086
ACH-000123,-1.0287967740705934
ACH-000127,-0.9557568649465498
ACH-000128,-0.7958655987771938
ACH-000132,-1.0055649171028045
ACH-000133,-1.1508469109851251
ACH-000137,-0.9642613178176502
ACH-000138,-0.9737002535307676
ACH-000142,-0.9227958606786472
ACH-000143,-1.0729630719465204
ACH-000146,-1.2484671744513198
ACH-000148,-0.9057278685260476
ACH-000150,-1.0256077567640884
ACH-000152,-1.0553357169953703
ACH-000153,-1.0289710128939498
ACH-000159,-0.7922508902888233
ACH-000160,-1.2101647944471456
ACH-000163,-0.9982537642216628
ACH-000167,-1.6803541939222246
ACH-000168,-0.9984016015411021
ACH-000169,-1.0620268585204091
ACH-000178,-0.8253137184484158
ACH-000183,-0.8407592702856033
ACH-000188,-1.0583758846577278
ACH-000189,-1.1430684470148378
ACH-000190,-1.0414891054071425
ACH-000198,-1.0355574478019751
ACH-000203,-0.7469984172797107
ACH-000204,-0.7616166617085729
ACH-000206,-1.2666180166442988
ACH-000207,-1.0843291736372276
ACH-000208,-1.1931612236926252
ACH-000210,-1.0737645101456734
ACH-000211,-1.0641850173525371
ACH-000215,-0.9488176819493802
ACH-000221,-1.050444966532182
ACH-000222,-0.9584671628306132
ACH-000223,-0.7505615024420252
ACH-000226,-1.010604443684163
ACH-000227,-1.0021507259541371
ACH-000228,-1.04656780192924
ACH-000231,-1.0183853392946955
ACH-000232,-1.0371130524776908
ACH-000233,-0.9726928454825708
ACH-000234,-0.8980149399229145
ACH-000235,-0.9042461986905664
ACH-000237,-0.6833576084442136
ACH-000238,-1.0490870105361894
ACH-000242,-0.9260045942721048
ACH-000243,-1.032875983878865
ACH-000244,-0.7786697919804536
ACH-000246,-1.068543934404029
ACH-000248,-1.0301018684249852
ACH-000250,-1.0132007279260309
ACH-000251,-1.5427430398142
ACH-000252,-1.2021957214360244
ACH-000253,-0.8453805692925214
ACH-000255,-1.1799713887367187
ACH-000256,-0.783565386949881
ACH-000257,-0.8299176401372367
ACH-000258,-1.0496692417863736
ACH-000259,-0.9203863687762952
ACH-000260,-1.3938765714553503
ACH-000261,-0.9992276364110476
ACH-000262,-0.976295654184034
ACH-000263,-0.5021061752584143
ACH-000264,-1.1557319595805484
ACH-000265,-1.1449432280642435
