,IPO7 (10527)
ACH-000004,-0.8746147950891193
ACH-000005,-0.9101339553435416
ACH-000007,-0.9170120057437636
ACH-000009,-0.8682534310522542
ACH-000011,-0.8073047011023359
ACH-000012,-0.9091809788714326
ACH-000013,-0.8293205172088726
ACH-000014,-1.0182518407384298
ACH-000015,-0.8852039311323316
ACH-000017,-0.941015897325846
ACH-000018,-0.8416283294773179
ACH-000019,0.16199172717477228
ACH-000021,-0.9829664314120076
ACH-000022,-0.6765014592586305
ACH-000025,-0.9179229736921832
ACH-000028,-1.0055071219660825
ACH-000030,-0.9285902658800536
ACH-000035,-1.0365767673036663
ACH-000036,-0.8537590844893417
ACH-000037,-0.92394270732839
ACH-000039,-0.8332273022115836
ACH-000040,-1.0145473338683992
ACH-000041,-1.0829840355588458
ACH-000042,-0.7729602478229355
ACH-000045,-0.9750344882177314
ACH-000047,-0.8025525262197626
ACH-000052,-0.9434078401036732
ACH-000053,-0.8102125143860531
ACH-000054,-0.6988878845706216
ACH-000055,-0.7985200374807888
ACH-000060,-0.8103838176018338
ACH-000067,-0.8637126504140037
ACH-000070,-0.8259252454210461
ACH-000075,-0.8178904921623817
ACH-000078,-0.8707008686515272
ACH-000082,-0.5720339464630577
ACH-000085,-0.7007178650114879
ACH-000086,-0.8231026569297504
ACH-000087,-0.7621954756967416
ACH-000092,-0.7982051876351659
ACH-000095,-0.7558230115819898
ACH-000097,-0.7378272810828119
ACH-000098,-1.0283338045474792
ACH-000099,-0.8162047516360735
ACH-000108,-0.7807105222764853
ACH-000113,-0.7058816507723333
ACH-000116,-1.0125325570092818
ACH-000118,-0.9049338871300452
ACH-000120,-0.9334884318279116
ACH-000123,-0.6492887180509535
ACH-000127,-0.7452260414275811
ACH-000128,-0.7353416993178529
ACH-000132,-0.9589833366864748
ACH-000133,-1.0309944002457392
ACH-000137,-0.873254956421774
ACH-000138,-0.934979169113844
ACH-000142,-1.3049601029969402
ACH-000143,-0.8232103162470326
ACH-000146,-0.7247422690876818
ACH-000148,-1.0883544841544588
ACH-000150,-0.9701230128907246
ACH-000152,-0.6428592063847123
ACH-000153,-0.9799706018328864
ACH-000159,-0.858937755938655
ACH-000160,-0.7292017387461579
ACH-000163,-0.7942971711586836
ACH-000167,-1.0972120582007705
ACH-000168,-0.6976219068863556
ACH-000169,-0.7785966015620649
ACH-000178,-0.7079928366858271
ACH-000183,-0.7932061937900315
ACH-000188,-0.7962162445456804
ACH-000189,-0.7926231058346919
ACH-000190,-0.9422105411409024
ACH-000198,-0.8420945267878555
ACH-000203,-1.2954583455733633
ACH-000204,-0.6807757962994703
ACH-000206,-0.8582796516697573
ACH-000207,-0.8696121884424888
ACH-000208,-1.0596242784758092
ACH-000210,-0.8010919171466909
ACH-000211,-0.7318193459462728
ACH-000215,-0.7097840842214815
ACH-000221,-0.8688511150001837
ACH-000222,-0.7958032122616214
ACH-000223,-0.8137315664526396
ACH-000226,-0.5773767801054148
ACH-000227,-0.9725561077823676
ACH-000228,-0.6531315231938067
ACH-000231,-0.8379512138856595
ACH-000232,-0.6757137242153717
ACH-000233,-0.7635083091357112
ACH-000234,-0.8747204919444895
ACH-000235,-0.8093740145789194
ACH-000237,-0.9814156263700692
ACH-000238,-0.8411801057788951
ACH-000242,-0.9602534668660409
ACH-000243,-0.7846976410947623
ACH-000244,-0.699955346722741
ACH-000246,-0.9155416379922844
ACH-000248,-0.7654898870181271
ACH-000250,-0.8701076551483305
ACH-000251,-0.9581059153291496
ACH-000252,-0.7587076032325838
ACH-000253,-0.6471303623028283
ACH-000255,-0.9574977032368578
ACH-000256,-0.8601964237260197
ACH-000257,-0.5782654095419748
ACH-000258,-0.7664464435217785
ACH-000259,-1.002281564724005
ACH-000260,-0.7717412180553133
ACH-000261,-0.6514467283716728
ACH-000262,-0.6040674644656223
ACH-000263,-1.028941778983142
ACH-000264,-0.5375115920983106
ACH-000265,-1.0304019278850842
ACH-000266,-0.6704484973225255
ACH-000272,-0.7147961446150521
ACH-000274,-0.8059263379395909
ACH-000277,-0.651821880076968
ACH-000278,-0.9379894368386534
ACH-000279,-0.912736998655054
ACH-000280,-0.7976981798919811
ACH-000281,-0.7660191379212498
ACH-000288,-1.0539875703815549
ACH-000291,-1.1623516515411014
ACH-000293,-0.8181498868204747
ACH-000294,-0.7890224633308687
ACH-000295,-0.7123584962604907
ACH-000296,-0.8635759648358646
ACH-000302,-0.9472035280535848
ACH-000304,-1.2403794981182883
ACH-000307,-0.7395535627948225
