,CBLN2 (147381)
ACH-000004,-0.0547194814398069
ACH-000005,-0.08534603193171969
ACH-000007,0.03972323141328097
ACH-000009,-0.03017799767768886
ACH-000011,-0.12289575956235944
ACH-000012,0.0925601291356428
ACH-000013,-0.10050598941482486
ACH-000014,-0.12623436962109566
ACH-000015,0.04027044933030348
ACH-000017,0.02090434880241566
ACH-000018,-0.014556518630967625
ACH-000019,-0.2087932835076752
ACH-000021,-0.08301882568962465
ACH-000022,-0.050212795271117626
ACH-000025,-0.200954389579366
ACH-000028,0.0479601381005302
ACH-000030,0.028893952665440613
ACH-000035,-0.04739737086426685
ACH-000036,-0.008330495373047387
ACH-000037,-0.11252655968242647
ACH-000039,-0.12602536611724552
ACH-000040,0.0336066375454331
ACH-000041,-0.08410161909303374
ACH-000042,0.019036970341787057
ACH-000045,0.17610302819368798
ACH-000047,0.005331174346498999
ACH-000052,0.09905621846601594
ACH-000053,-0.07254210807079864
ACH-000054,-0.0635737037146536
ACH-000055,0.01987442529597735
ACH-000060,0.032015061290195684
ACH-000067,-0.05244875784963077
ACH-000070,0.10651308422738917
ACH-000075,-0.09355897683124094
ACH-000078,-0.17474184510246887
ACH-000082,-0.028945574235977413
ACH-000085,-0.02443379057458118
ACH-000086,0.11302705809711995
ACH-000087,0.04934916183273973
ACH-000092,-0.01414551228200006
ACH-000095,-0.08131931485492233
ACH-000097,-0.1392703626324375
ACH-000098,-0.0955087314577226
ACH-000099,-0.2334256683053426
ACH-000108,0.09519481698470772
ACH-000113,-0.07643479271768053
ACH-000116,-0.03722717582054082
ACH-000118,0.018639738016003445
ACH-000120,0.023241638268571344
ACH-000123,0.11985403560508298
ACH-000127,-0.12416236428931332
ACH-000128,-0.06993093500311742
ACH-000132,-0.03350338661183203
ACH-000133,0.02047412012570519
ACH-000137,-0.046100658616189866
ACH-000138,0.008899180191333164
ACH-000142,0.06391628560746389
ACH-000143,-0.2216892793556255
ACH-000146,-0.05024283364865068
ACH-000148,-0.1819136877050432
ACH-000150,0.005429253455815868
ACH-000152,0.16642310941841376
ACH-000153,0.07173779985394968
ACH-000159,-0.06774900601605717
ACH-000160,-0.020770100807899157
ACH-000163,0.013540626490502108
ACH-000167,0.029571271904213263
ACH-000168,0.232386608122322
ACH-000169,-0.046113390706922684
ACH-000178,-0.02145392686131845
ACH-000183,0.0274332659964877
ACH-000188,0.07919870209832437
ACH-000189,0.38938527500438347
ACH-000190,-0.07349935512881653
ACH-000198,0.03420182696436443
ACH-000203,0.039980414178946516
ACH-000204,0.007005793451471858
ACH-000206,-0.2661402207680547
ACH-000207,0.07392483761586853
ACH-000208,-0.5082138176935357
ACH-000210,-0.0657638149688849
ACH-000211,-0.11070934078809196
ACH-000215,-0.086274249282634
ACH-000221,-0.058116491692977834
ACH-000222,0.0657670450325252
ACH-000223,-0.1756551669656719
ACH-000226,-0.1274022837852234
ACH-000227,-0.18310506913688188
ACH-000228,-0.054251996564187686
ACH-000231,-0.048605169434220934
ACH-000232,-0.084523037805103
ACH-000233,-0.2045001573771824
ACH-000234,-0.10096025370315843
ACH-000235,0.01638185634295743
ACH-000237,-0.11111273978374728
ACH-000238,-0.11345857040266125
ACH-000242,0.011467859525298236
ACH-000243,-0.058179997929363375
ACH-000244,-0.11246096236292652
ACH-000246,-0.08094644481950752
ACH-000248,-0.1661669522942776
ACH-000250,0.06387584456559811
ACH-000251,-0.035394173905355236
ACH-000252,-0.12687208798946087
ACH-000253,-0.020570206409557756
ACH-000255,0.013108368443753212
ACH-000256,-0.17004200489427884
ACH-000257,-0.1831941692814721
ACH-000258,-0.11727496693979575
ACH-000259,-0.031606513915201105
ACH-000260,0.008272433004728455
ACH-000261,-0.02022505452709213
ACH-000262,-0.1017166246836994
ACH-000263,-0.09649575220197376
ACH-000264,-0.012077041147007509
ACH-000265,-0.1259541695110222
ACH-000266,-0.05810810095671332
ACH-000272,-0.05709565907469115
ACH-000274,-0.2035886446596916
ACH-000277,-0.007186070681001214
ACH-000278,-0.05048287229093592
ACH-000279,0.02283599585154091
ACH-000280,0.0698112101140598
ACH-000281,-0.2469403329365561
ACH-000288,0.049729843206091764
ACH-000291,-0.04092227200442276
ACH-000293,-0.040870602142152615
ACH-000294,0.032654819149274115
ACH-000295,-0.27132798741134484
ACH-000296,0.09124140830693113
ACH-000302,-0.0984565178853412
ACH-000304,0.21259210236884096
ACH-000307,-0.032516275531813695
ACH-000308,-0.14239317045608188
ACH-000310,-0.14644227921567712
ACH-000311,0.07486211492488369
ACH-000312,-0.0809557028122341
ACH-000315,0.01146651337115534
ACH-000316,-0.13273997155825198
ACH-000317,-0.012169204174322277
ACH-000318,-0.13514420965109428
ACH-000319,-0.019222899170379424
ACH-000320,-0.012905367183883892
ACH-000322,-0.13088650931270415
ACH-000323,-0.04266807794472383
ACH-000324,-0.1067813333395933
ACH-000329,-0.11495523775428867
ACH-000330,-0.06316455491952379
ACH-000331,-0.12726483266670433
ACH-000332,-0.08616727338612214
ACH-000334,0.1940051833662013
ACH-000335,0.12600076853890754
ACH-000336,-0.03774051737158827
ACH-000337,-0.03360395852250333
ACH-000338,0.4957852850881869
ACH-000339,-0.10608892024860003
ACH-000341,-0.1244115244319895
ACH-000348,-0.05013524082226767
ACH-000350,-0.05382984686967745
ACH-000352,-0.09928202596410296
ACH-000356,0.07648493702190966
ACH-000361,-0.02297176640030019
ACH-000362,0.06917791656724795
ACH-000363,-0.030361360165697883
ACH-000364,-0.044891033853372564
ACH-000365,-0.0035286632008405205
ACH-000366,-0.18079560017207727
ACH-000368,-0.015540421877759888
ACH-000374,-0.08470980915758138
ACH-000375,-0.05548004912208989
ACH-000376,-0.07156054327523521
ACH-000381,-0.020496461152736636
ACH-000383,-0.02023432464955769
ACH-000387,0.03935640882255469
ACH-000389,-0.14155589904018048
ACH-000390,-0.06996343251832753
ACH-000393,-0.07819811961797461
ACH-000395,0.223503892588692
ACH-000396,-0.18856822606843845
ACH-000397,-0.1120721205143286
ACH-000401,-0.0006511514516495418
ACH-000402,0.09422829153490417
ACH-000403,-0.1340236895151016
ACH-000404,-0.2514844926726828
ACH-000406,0.020307413605855938
ACH-000407,-0.0034837488945520137
ACH-000408,-0.39244254101241055
ACH-000410,-0.05515890910496149
ACH-000411,-0.0145121145202732
ACH-000414,-0.10383319999254498
ACH-000415,-0.04855020341049023
ACH-000416,-0.08005649020496163
ACH-000420,0.05745824831819438
ACH-000421,-0.21148756266323032
ACH-000424,-0.12837685087187753
ACH-000425,-0.214313976094894
ACH-000426,-0.0990561075042319
ACH-000427,-0.20718605267421447
ACH-000433,0.04957308351554785
ACH-000435,0.2855981331399358
ACH-000436,-0.16996555916045894
ACH-000444,-0.046645943314361636
ACH-000445,-0.02566354295067469
ACH-000448,-0.09347383877959692
ACH-000450,0.03843253628721982
ACH-000452,-0.06536999547841728
ACH-000454,0.014906730240851524
ACH-000458,0.03813149783384191
ACH-000459,-0.06931044405723251
ACH-000460,-0.07757846030348699
ACH-000461,0.025808423916846342
ACH-000463,-0.09314398492199516
ACH-000464,0.07318213368840032
ACH-000466,0.06853218269236452
ACH-000467,0.06699215883205621
ACH-000468,-0.08119684768403956
ACH-000469,-0.013246602723916702
ACH-000470,0.04641744739277015
ACH-000471,-0.09530005454137297
ACH-000472,-0.03487492065362774
ACH-000473,0.01936394699605764
ACH-000475,-0.0489874859203616
ACH-000476,0.09099450067801756
ACH-000477,-0.04660732386928843
ACH-000479,-0.10578394314721848
ACH-000480,-0.222400907633724
ACH-000481,0.03099297251589842
ACH-000483,-0.08648467669036003
ACH-000484,0.05281302792783624
ACH-000485,-0.14643557237837926
ACH-000486,-0.03540630065338901
ACH-000487,-0.06441777234706103
ACH-000488,-0.01548507193024479
ACH-000490,-0.09918985655971643
ACH-000491,0.07828727864300818
ACH-000495,-0.08479048318182282
ACH-000496,0.1389729656302591
ACH-000499,-0.02315657431874635
ACH-000500,-0.028220885342767708
ACH-000502,-0.15656372474047825
ACH-000503,0.2945985001245407
ACH-000505,-0.024909320984605427
ACH-000507,-0.13619228112413795
ACH-000510,-0.03041105025789074
ACH-000511,-0.0399099543914672
ACH-000512,-0.09960659948462146
ACH-000516,-0.06932914983747164
ACH-000517,0.002448942951725705
ACH-000518,-0.02501814501719119
ACH-000520,0.0024251023856636297
ACH-000521,-0.06032257717724224
ACH-000522,-0.06500188983619094
ACH-000524,-0.09420007377740064
ACH-000527,-0.04633543146954708
ACH-000528,-0.05121058632061575
ACH-000537,0.09835395847899073
ACH-000541,-0.05444706208062864
ACH-000542,-0.1797872415085074
ACH-000544,-0.12129309269658435
ACH-000545,-0.18064312517788428
ACH-000547,0.18303904443375668
ACH-000548,0.0032589862753094005
ACH-000549,0.018319295693238744
ACH-000550,-0.061036725911643525
ACH-000552,-0.044657304055773686
ACH-000556,-0.09767297918465263
ACH-000557,0.0477153112125971
ACH-000569,-0.1335275475445444
ACH-000570,-0.14695593576104626
ACH-000571,-0.08908037132447726
ACH-000573,-0.08163708439459398
ACH-000576,0.016348637834479946
ACH-000579,0.1856950793999612
ACH-000580,-0.035428548328843706
ACH-000584,0.056273374028038566
ACH-000585,-0.13046173831146066
ACH-000588,0.07082926045212076
ACH-000589,-0.037261435979312
ACH-000591,0.1631308924873693
ACH-000593,0.06318653155663874
