,TM6SF1 (53346)
ACH-000004,-0.0402248898347143
ACH-000005,-0.5048061483139388
ACH-000007,0.08796775185588604
ACH-000009,-0.1422383565406381
ACH-000011,-0.1419175526445168
ACH-000012,-0.20080313291798685
ACH-000013,-0.08598244417189635
ACH-000014,-0.19860095904178304
ACH-000015,-0.04952979228794729
ACH-000017,-0.22301558781564484
ACH-000018,-0.1631262038180614
ACH-000019,0.057094372207210586
ACH-000021,0.03634620529271846
ACH-000022,-0.1862766385073264
ACH-000025,-0.07117059390933367
ACH-000028,-0.02501109098402227
ACH-000030,-0.02028442177083285
ACH-000035,0.03392436550814034
ACH-000036,0.028078544401433536
ACH-000037,0.08039702302814987
ACH-000039,-0.06428655937367432
ACH-000040,-0.06693482364134487
ACH-000041,-0.1998857370114372
ACH-000042,-0.05439341056149425
ACH-000045,-0.16352912574497327
ACH-000047,-0.031388116483245285
ACH-000052,-0.08708167960240687
ACH-000053,-0.05752924071180144
ACH-000054,-0.1838557990635193
ACH-000055,0.04501655795914381
ACH-000060,-0.1462478162594803
ACH-000067,-0.05207329302642598
ACH-000070,0.0679222878887227
ACH-000075,-0.15242705476500862
ACH-000078,-0.10013680873600857
ACH-000082,-0.06120915736135575
ACH-000085,0.05488518690134403
ACH-000086,-0.020829831386112743
ACH-000087,0.0727428841643508
ACH-000092,-0.07669733157792086
ACH-000095,-0.15826521704481705
ACH-000097,-0.0872927621875927
ACH-000098,-0.05535830649586914
ACH-000099,-0.25066129484367994
ACH-000108,0.09057219306742828
ACH-000113,-0.11473274895465155
ACH-000116,0.01642185830943654
ACH-000118,-0.05737124454065379
ACH-000120,-0.09764484946069192
ACH-000123,-0.19515795890531767
ACH-000127,-0.10230881429362887
ACH-000128,-0.044565407837906405
ACH-000132,-0.037054306893807856
ACH-000133,-0.05000487484463687
ACH-000137,0.008097829534181616
ACH-000138,0.016235958975261536
ACH-000142,-0.13344522739023534
ACH-000143,-0.2517167230626783
ACH-000146,-0.07617679952513146
ACH-000148,-0.18363421343136496
ACH-000150,-0.017670585686867392
ACH-000152,-0.02513571494081732
ACH-000153,0.03534083868277412
ACH-000159,-0.06863559053896677
ACH-000160,0.011060977583301346
ACH-000163,-0.13340488336533346
ACH-000167,0.07475769599326483
ACH-000168,-0.12779560149507274
ACH-000169,0.06283640715833227
ACH-000178,-0.050059631151024485
ACH-000183,-0.019545088286426763
ACH-000188,-0.08431773503333223
ACH-000189,-0.17951558771969342
ACH-000190,-0.10331986984922227
ACH-000198,-0.060293107760101536
ACH-000203,0.15077467421219226
ACH-000204,-0.13026908469323234
ACH-000206,0.06670151295973423
ACH-000207,0.07682675537718674
ACH-000208,-0.2984015771813657
ACH-000210,-0.08244394849521082
ACH-000211,-0.038430773445604936
ACH-000215,0.005314029759645607
ACH-000221,-0.1773360074857636
ACH-000222,0.04948846573318006
ACH-000223,-0.043749004615624164
ACH-000226,0.03458991051717026
ACH-000227,0.01556697593249289
ACH-000228,0.0841722214029161
ACH-000231,-0.09197801006905716
ACH-000232,-0.05662850188623906
ACH-000233,-0.09749108488532797
ACH-000234,-0.008288524852421538
ACH-000235,-0.03350501603538082
ACH-000237,-0.005534193644272439
ACH-000238,-0.128560354604534
ACH-000242,-0.3258397513166376
ACH-000243,-0.09351631857354356
ACH-000244,-0.26972327015489644
ACH-000246,0.017352938934582524
ACH-000248,-0.20183469443500854
ACH-000250,-0.07491926669343593
ACH-000251,-0.05821548257451646
ACH-000252,0.041110725225313366
ACH-000253,-0.09775920330774143
ACH-000255,-0.005092360061382161
ACH-000256,-0.10825992450068776
ACH-000257,-0.055202508763011415
ACH-000258,-0.012420577894134671
ACH-000259,-0.014490554884030187
ACH-000260,-0.09947886516081113
ACH-000261,-0.03453593385082431
ACH-000262,-0.17167882266951268
ACH-000263,-0.022713045185225253
ACH-000264,-0.06994468423493735
ACH-000265,-0.1535203870003293
ACH-000266,-0.05749690170114233
ACH-000272,-0.0428481390491774
ACH-000274,-0.0823244034964875
ACH-000277,-0.1944004113708008
ACH-000278,-0.04494094365652012
ACH-000279,-0.1209062547393106
ACH-000280,-0.0926001812999096
ACH-000281,-0.2724059924876863
ACH-000288,-0.032735231094063906
ACH-000291,-0.1795451477233272
ACH-000293,0.07607601100370816
ACH-000294,-0.126269021076923
ACH-000295,-0.11849406320588166
ACH-000296,-0.09175783201688872
ACH-000302,-0.01957690212697184
ACH-000304,0.007961184648356469
ACH-000307,-0.11742925070314683
ACH-000308,-0.044241936037156884
ACH-000310,-0.3454256341511464
ACH-000311,-0.14026140303825427
ACH-000312,0.03296756818145409
ACH-000315,0.009930057109748177
ACH-000316,-0.1658915271887584
ACH-000317,0.16068828801887286
ACH-000318,-0.016556373729596882
ACH-000319,-0.05502629295670646
ACH-000320,0.15642490318265956
ACH-000322,-0.09648386019758608
