,GTF3A (2971)
ACH-000376,-1.131485913894436
ACH-000381,-1.017706029419097
ACH-000383,-0.6829741997856676
ACH-000387,-0.705564614597134
ACH-000389,-1.229991656906256
ACH-000390,-1.4191425077203927
ACH-000393,-0.8831827019543804
ACH-000395,-0.7451946102882446
ACH-000396,-0.7424307397593815
ACH-000397,-1.2457523925374088
ACH-000401,-0.8837397639915181
ACH-000402,-1.1916278145560029
ACH-000403,-0.7541078906132572
ACH-000404,-1.3947950353705971
ACH-000406,-1.0434163517253974
ACH-000407,-0.994468612084962
ACH-000408,-1.115663492405479
ACH-000410,-1.2586633628305135
ACH-000411,-0.5969426983596012
ACH-000414,-1.3832947232426676
ACH-000415,-1.1861468516379252
ACH-000416,-1.2756658925483009
ACH-000420,-1.3714039619919074
ACH-000421,-1.5506472355061227
ACH-000424,-1.0039526379413355
ACH-000425,-1.033694412848944
ACH-000426,-1.5275869207620711
ACH-000427,-0.7173458138706899
ACH-000433,-0.7193810271211657
ACH-000435,-1.4104752978602837
ACH-000436,-1.1083205682425663
ACH-000444,-1.205373387515644
ACH-000445,-1.256435409886418
ACH-000448,-1.0014538522101586
ACH-000450,-0.7526845154826168
ACH-000452,-1.0751664199889597
ACH-000454,-0.9622749026494578
ACH-000458,-1.0652175727333744
ACH-000459,-1.0505601897300645
ACH-000460,-1.13272902557598
ACH-000461,-0.8779283778058461
ACH-000463,-1.042994093548029
ACH-000464,-0.8894703528568609
ACH-000466,-1.1940555544795664
ACH-000467,-0.9821323227122196
ACH-000468,-0.6653240986809963
ACH-000469,-1.0235076036040314
ACH-000470,-0.8404969729696227
ACH-000471,-1.0351538263786415
ACH-000472,-0.7091173622878338
ACH-000473,-1.3695129498707366
ACH-000475,-0.9839211842239473
ACH-000476,-1.0363603987312433
ACH-000477,-1.2857130757804922
ACH-000479,-0.7815481665203159
ACH-000480,-1.2414818860258994
ACH-000481,-0.8084595509789407
ACH-000483,-0.821541659593672
ACH-000484,-1.1369911833322772
ACH-000485,-1.4136005516470331
ACH-000486,-1.0697484492047993
ACH-000487,-1.0533264008021312
ACH-000488,-1.225562305937474
ACH-000490,-1.0917004527012395
ACH-000491,-0.6375062360953072
ACH-000495,-0.5760060236645049
ACH-000496,-1.2061273830431936
ACH-000499,-0.8874939165747474
ACH-000500,-0.7100959528868019
ACH-000502,-1.0341714673596645
ACH-000503,-1.3051727686704293
ACH-000505,-1.114741961826328
ACH-000507,-1.1535118224084222
ACH-000510,-1.100682444191316
ACH-000511,-1.2598432173226009
ACH-000512,-0.7721244802031917
ACH-000516,-1.1834958741071409
ACH-000517,-1.2039614973063362
ACH-000518,-1.2168179086256083
ACH-000520,-1.035435063235534
ACH-000521,-1.406021806010887
ACH-000522,-1.0219453635990632
ACH-000524,-0.7821972821327315
ACH-000527,-1.397076225317497
ACH-000528,-0.9684355437219794
ACH-000537,-1.2210831708268872
ACH-000541,-1.1501671827301392
ACH-000542,-0.6943269364286931
ACH-000544,-1.110491168276579
ACH-000545,-1.0341956158068621
ACH-000547,-1.4318108150738362
ACH-000548,-0.9646253959751409
ACH-000549,-1.072972850116252
ACH-000550,-0.9829931789364554
ACH-000552,-0.9244098522703366
ACH-000556,-1.0416315781138243
ACH-000557,-0.9258692872720372
ACH-000569,-1.0191414912312626
ACH-000570,-1.1154736254095674
ACH-000571,-0.8583227125895035
ACH-000573,-0.8732464624457844
ACH-000576,-1.2037091808711409
ACH-000579,-0.7343905285767421
ACH-000580,-0.8372026175247391
ACH-000584,-0.9060277191488799
ACH-000585,-1.2449811542637628
ACH-000588,-0.915523616649186
ACH-000589,-1.1429573435738074
ACH-000591,-1.028570776540185
ACH-000593,-1.0662123983916816
ACH-000600,-1.1760819903053306
ACH-000601,-0.9895851891912733
ACH-000605,-1.1959772383792484
ACH-000606,-1.0411909709467129
ACH-000608,-0.6976566018046266
ACH-000614,-0.6725880659928297
ACH-000616,-1.2379881512638191
ACH-000618,-1.3382851440251142
ACH-000619,-0.953673088752963
ACH-000620,-1.0633618310549509
ACH-000621,-1.2567395872812333
ACH-000622,-0.882392395850175
ACH-000623,-1.108076633914915
ACH-000624,-0.7468832580293112
ACH-000627,-0.7716001150006759
ACH-000630,-0.91382753893913
ACH-000631,-0.9909330198377894
ACH-000632,-1.1013702124197458
ACH-000633,-0.2757460125554024
ACH-000637,-1.1711684945913703
ACH-000638,-1.188524074617928
ACH-000646,-1.0361894929000046
ACH-000647,-1.0197185853555368
ACH-000648,-0.9992761119684505
ACH-000649,-0.9775147845501702
ACH-000651,-1.1431729620180655
ACH-000652,-0.916014884473572
ACH-000653,-1.0385926599381354
ACH-000657,-0.9790639970657358
ACH-000658,-1.009688900899343
ACH-000661,-2.043815602020669
ACH-000662,-0.7956750122196983
ACH-000663,-0.9519103852293876
ACH-000665,-1.3284006766712435
ACH-000671,-0.8313957466247146
ACH-000672,-1.0315345224247112
ACH-000673,-1.0763799304439157
ACH-000676,-0.8126739522192012
ACH-000677,-1.3284515509846997
ACH-000681,-1.1453196735669726
ACH-000683,-0.9030602737368044
ACH-000684,-0.9739816886265971
ACH-000688,-0.7378502294204323
ACH-000693,-1.0282285863981535
ACH-000694,-0.662216227779834
ACH-000695,-0.7418899965978553
ACH-000696,-1.1330099214357836
ACH-000697,-0.7833912160898883
ACH-000699,-0.8501810525806032
ACH-000701,-0.8565976253949725
ACH-000706,-1.034431358859374
ACH-000711,-1.116829665516352
ACH-000713,-1.1635631181074215
ACH-000714,-0.9553361258197334
ACH-000718,-0.9553201732540012
ACH-000720,-0.7327876508462842
ACH-000721,-0.9569364147047168
ACH-000724,-1.1590180354312
ACH-000725,-1.026942314910082
ACH-000732,-1.028618458625995
ACH-000734,-1.0086637468066653
ACH-000735,-0.9180886337795888
ACH-000736,-1.258606237974801
ACH-000738,-1.231040008118863
ACH-000746,-0.7012136886537227
ACH-000747,-1.1380125763218931
ACH-000748,-1.2495777457114206
ACH-000753,-1.0703412079102714
ACH-000756,-0.9046104468286049
ACH-000757,-0.9646381847557632
ACH-000758,-1.1619041495311044
ACH-000760,-1.2187293137580355
ACH-000762,-1.0652032382999423
ACH-000763,-1.4423985514206898
ACH-000764,-0.9387554439867808
ACH-000765,-0.9075594356438432
ACH-000766,-1.0687273190646434
ACH-000767,-0.6875047503746248
ACH-000768,-1.327963159288896
ACH-000769,-0.9734506200752084
ACH-000770,-0.7500750448507819
ACH-000771,-1.2106872707507519
ACH-000773,-0.7188474647442391
ACH-000776,-0.8056858592011633
ACH-000777,-1.0954978209368649
ACH-000778,-0.904602044943278
ACH-000781,-1.171596752718755
ACH-000782,-0.9281175143167518
ACH-000783,-0.6907701194662343
ACH-000784,-1.3438403135514576
ACH-000785,-0.4978800112602117
ACH-000787,-1.3536456838089461
ACH-000788,-0.8418105182245513
ACH-000791,-0.981262045055342
ACH-000792,-0.919275057883532
ACH-000794,-0.796785334679719
ACH-000796,-0.9212507356072276
ACH-000798,-0.784807491899105
ACH-000799,-1.2015294000863177
ACH-000800,-1.4813710900826034
ACH-000802,-0.8959358058270559
ACH-000804,-0.8869394253613215
ACH-000805,-1.128542581469593
ACH-000809,-0.7019772039425444
ACH-000810,-1.218474909290493
ACH-000811,-1.093535016189544
ACH-000817,-1.1001844795613267
ACH-000819,-1.1691077292673409
ACH-000820,-0.9259429605061062
ACH-000821,-1.4942752712468117
ACH-000822,-0.6851294452411834
ACH-000823,-0.9865801924699344
ACH-000824,-0.8201203907627087
ACH-000827,-1.1493757218060632
ACH-000829,-0.9894998348508286
ACH-000831,-1.2006570104149306
ACH-000832,-1.0400465325679673
ACH-000833,-0.7863809537987966
ACH-000834,-0.860887980322019
ACH-000835,-1.1266647784729038
ACH-000836,-0.974129785088504
ACH-000837,-1.1010465175715207
ACH-000838,-0.889412931971535
ACH-000839,-0.9622781594200868
ACH-000840,-1.1733877388448437
ACH-000841,-1.118657791202487
ACH-000843,-1.1447114874327768
ACH-000846,-0.9125167848949426
ACH-000847,-0.8939882446065001
ACH-000848,-0.7545225440475469
ACH-000849,-1.301519241016608
ACH-000851,-0.9577602959271944
ACH-000855,-0.9887981744629728
ACH-000856,-1.029320481448602
ACH-000858,-1.0405158340517413
ACH-000859,-1.0926659299450958
ACH-000861,-1.2201414084971791
ACH-000862,-0.964543133404884
ACH-000865,-1.0794025649346313
ACH-000866,-1.0627372972562006
ACH-000867,-1.0166827866968051
ACH-000869,-1.0437635445354938
ACH-000872,-1.7046274092054776
ACH-000873,-1.218547623086934
ACH-000876,-1.6634537635399995
ACH-000878,-1.235728899278303
ACH-000880,-1.1632214992880403
ACH-000881,-1.2811342141837423
ACH-000882,-0.925984523814998
ACH-000884,-1.1057670185958413
ACH-000885,-1.1228997943890937
ACH-000887,-1.074535761464317
ACH-000889,-0.8986240640527626
ACH-000896,-0.8686461815793177
ACH-000898,-0.7511481609541515
ACH-000900,-1.059290849451354
ACH-000901,-1.1493097800887038
ACH-000905,-1.0634204554047209
ACH-000906,-1.0805004683257224
ACH-000907,-1.2824255507890725
ACH-000910,-0.7315034507070127
ACH-000911,-0.8336880927256068
ACH-000912,-1.2904483377289742
ACH-000913,-0.9248381670435454
ACH-000915,-0.8486144177156849
ACH-000916,-1.121420518328033
ACH-000917,-0.958572826885455
ACH-000920,-0.7495898396172136
ACH-000921,-1.1143379658271002
ACH-000924,-1.0624094125793593
ACH-000926,-0.8773016292838067
ACH-000928,-0.6709663432641944
ACH-000929,-1.2316285128016975
ACH-000932,-1.0365715118017689
ACH-000935,-1.1199515294783149
ACH-000936,-0.9796909302622842
ACH-000937,-0.8909042337090539
ACH-000938,-0.8170501696464046
ACH-000939,-1.5175742983203064
ACH-000941,-0.7657099966231756
ACH-000943,-1.2492133165164327
ACH-000946,-1.0788981308665688
ACH-000947,-1.269134696871858
ACH-000948,-1.2702826373619054
ACH-000950,-1.10582839660777
ACH-000953,-0.595855117912559
ACH-000954,-0.9937114262967736
ACH-000957,-1.0402864297602687
ACH-000958,-0.9533495426892232
ACH-000960,-0.7402080830056079
ACH-000963,-0.7044209105462921
ACH-000968,-0.7913788806500999
ACH-000969,-0.9563826917425576
ACH-000972,-0.787921501343376
ACH-000973,-1.080826384208359
ACH-000974,-0.9373136446621132
ACH-000978,-1.9517000767970856
ACH-000984,-1.3687581725157194
ACH-000986,-0.9442106878096356
ACH-000988,-1.5794225542993896
ACH-000993,-1.1311346182452902
ACH-000994,-1.1518086044349003
ACH-000996,-0.7229633454068422
ACH-001001,-0.9198421620485444
ACH-001020,-0.7324037890529691
ACH-001028,-0.9262168769870488
ACH-001031,-0.5331414531614913
ACH-001038,-0.8665271227220125
ACH-001048,-1.021969633305847
ACH-001050,-0.9205273703045468
ACH-001053,-0.9192486480014448
ACH-001054,-0.7446724706185678
ACH-001061,-1.1040244788452185
ACH-001067,-0.7936951809285011
ACH-001075,-1.128221316450943
ACH-001096,-0.9708546573826752
ACH-001111,-0.8220796408144423
ACH-001119,-1.0360026991029607
ACH-001128,-0.7488252951993744
ACH-001134,-1.2486132012998807
ACH-001151,-1.10837567048948
ACH-001163,-0.8839646777310918
ACH-001164,-1.304614873908382
ACH-001183,-0.9427881356208804
ACH-001192,-1.1246964724674309
ACH-001193,-1.5004919934916583
ACH-001196,-1.0946657275769027
ACH-001197,-0.7920318609921185
ACH-001205,-1.0123962844617838
ACH-001211,-0.9057444481772116
ACH-001212,-0.8413839341678766
ACH-001228,-1.3294532144182103
ACH-001232,-1.0140098633512808
ACH-001239,-0.7800046194875974
ACH-001270,-0.9445008547034311
ACH-001274,-0.8764753103245979
ACH-001275,-1.1451739473004994
ACH-001277,-1.0970592322077717
ACH-001278,-1.0915078608615272
ACH-001280,-0.9583210983645656
ACH-001283,-1.0252278599392908
ACH-001289,-1.1114186864149174
ACH-001300,-0.8316139941271146
ACH-001301,-1.0215147108574605
ACH-001302,-0.9676480213879396
ACH-001306,-1.1784523157445188
ACH-001318,-1.199524043210464
ACH-001322,-1.1881360281204063
ACH-001328,-1.1638975922461574
ACH-001332,-0.9033048035586656
ACH-001336,-1.3687796134547308
ACH-001346,-1.1472746957519602
ACH-001353,-0.7129061642637134
ACH-001354,-0.8919677926963784
ACH-001367,-0.8313487339779101
ACH-001368,-0.9889925769669624
ACH-001374,-0.6988560777637136
ACH-001377,-1.159831678829112
ACH-001380,-1.186304210385696
ACH-001391,-1.0165005308386152
ACH-001408,-0.9527146094359183
ACH-001430,-1.0777277677755783
ACH-001431,-1.2135917143925463
ACH-001450,-1.0708106099723258
ACH-001496,-0.9196050642462371
ACH-001500,-1.2072730706926245
ACH-001523,-1.113512287603013
ACH-001532,-0.9825042161730512
ACH-001550,-0.6313775605347594
ACH-001552,-1.105264066512132
ACH-001554,-1.0755995007845656
ACH-001654,-1.0758845337941751
ACH-001735,-0.9659531383339822
ACH-001736,-0.7588897371930686
ACH-001737,-1.6200356731109484
ACH-001740,-1.0364111166645718
ACH-001745,-1.0554244429951851
ACH-001765,-0.5959034052167416
