,C2CD4A (145741)
ACH-000004,-0.1437284118896404
ACH-000005,0.05006836509201867
ACH-000007,-0.037351102924434505
ACH-000009,-0.08557438467769503
ACH-000011,-0.1339468642113069
ACH-000012,-0.007856694766330144
ACH-000013,0.08026187863613571
ACH-000014,-0.03970223115389024
ACH-000015,0.01186668940466214
ACH-000017,0.09082059299626664
ACH-000018,-0.04326166078913782
ACH-000019,0.32705230148791914
ACH-000021,0.1598407230896405
ACH-000022,-0.11375066837244704
ACH-000025,-0.15893972724716302
ACH-000028,-0.016680535621603727
ACH-000030,0.06704278627784206
ACH-000035,0.018347291999380188
ACH-000036,0.08931676372050992
ACH-000037,-0.13354568097035427
ACH-000039,-0.17925643472026126
ACH-000040,0.022870463752267357
ACH-000041,-0.05969453571515819
ACH-000042,0.03441669898406897
ACH-000045,0.2347395479184541
ACH-000047,-0.037852650737947656
ACH-000052,-0.05558185974948547
ACH-000053,-0.09039296492923173
ACH-000054,-0.1015058988824042
ACH-000055,0.05004440627382393
ACH-000060,-0.003235741830258145
ACH-000067,-0.00017195967043137837
ACH-000070,-0.005756614254208056
ACH-000075,-0.023575312188631105
ACH-000078,0.05800734350803631
ACH-000082,0.10907461551991154
ACH-000085,-0.15394142568952388
ACH-000086,0.10230527383936418
ACH-000087,0.05369045119452606
ACH-000092,0.11653979938758448
ACH-000095,-0.09678753898918717
ACH-000097,-0.026414795731327698
ACH-000098,0.04597914173924803
ACH-000099,0.07001558328538192
ACH-000108,0.08911510961706727
ACH-000113,0.022011600374854855
ACH-000116,-0.03875526267604405
ACH-000118,0.1394506271548953
ACH-000120,-0.015519121201203348
ACH-000123,-0.02095384623756745
ACH-000127,0.025328567502427096
ACH-000128,-0.07867814612494617
ACH-000132,0.06803841835824875
ACH-000133,0.12374492731327627
ACH-000137,0.0738088465446617
ACH-000138,0.11045529792723642
ACH-000142,0.09106258101647123
ACH-000143,0.1830301066729602
ACH-000146,-0.05909598359963325
ACH-000148,0.16002803731865198
ACH-000150,0.028236742626358682
ACH-000152,0.0900181343989812
ACH-000153,0.2941355287557063
ACH-000159,-0.11018691079754944
ACH-000160,-0.01802340952546081
ACH-000163,0.10837111842328287
ACH-000167,-0.15312262871609392
ACH-000168,-0.10441660529132356
ACH-000169,0.05583920171041025
ACH-000178,-0.03891675435961322
ACH-000183,0.03497761616387638
ACH-000188,-0.033202661707871624
ACH-000189,0.09133783712465277
ACH-000190,-0.09782214628009482
ACH-000198,0.15530446502081713
ACH-000203,-0.13183688105266747
ACH-000204,0.045748600481696065
ACH-000206,0.09971273855259813
ACH-000207,-0.12077532044257125
ACH-000208,-0.1677141947236959
ACH-000210,0.20657306232020906
ACH-000211,0.04996227206708798
ACH-000215,-0.017471588687041715
ACH-000221,-0.037796253056250964
ACH-000222,0.14028232596705692
ACH-000223,-0.03037503993840478
ACH-000226,-0.03676935699267935
ACH-000227,0.17617524880356414
ACH-000228,0.020884497113437712
ACH-000231,-0.043917780115365256
ACH-000232,-0.006928248390362914
ACH-000233,-0.057618550033027065
ACH-000234,-0.00019962196290681727
ACH-000235,-0.01391650685125095
ACH-000237,-0.001968703997576279
ACH-000238,-0.0602735022098216
ACH-000242,0.3128385974519151
ACH-000243,-0.011460853802657465
ACH-000244,-0.03686542257119858
ACH-000246,-0.17129456715532093
ACH-000248,0.05315182242981184
ACH-000250,0.08111807059281985
ACH-000251,0.1983391914058112
ACH-000252,-0.17250821486417547
ACH-000253,0.08708587395379992
ACH-000255,-0.1271580818491512
ACH-000256,0.011449392356925743
ACH-000257,-0.04152951062275724
ACH-000258,0.14466730462787633
ACH-000259,0.06234082662865974
ACH-000260,-0.15190936763974466
ACH-000261,0.07652741855390352
ACH-000262,0.1426194653002051
ACH-000263,0.18809260256714733
ACH-000264,0.0006305300083250339
ACH-000265,-0.05978528687803952
ACH-000266,0.03623697943263452
ACH-000272,0.057863814762060636
ACH-000274,-0.0572393969027457
ACH-000277,0.004463823103261368
ACH-000278,0.036407858374543134
ACH-000279,-0.037670563267235495
ACH-000280,0.06080297321641714
ACH-000281,0.05087689300557393
ACH-000288,0.020157101686942458
ACH-000291,0.03026968954821939
ACH-000293,0.04000474500584593
ACH-000294,-0.11120593491552062
ACH-000295,-0.07604768766838182
ACH-000296,-0.15673440290188756
ACH-000302,0.01844523407923061
ACH-000304,0.08437820987348164
ACH-000307,0.061957115554156623
ACH-000308,0.04299389417636136
ACH-000310,0.05425680344971598
ACH-000311,-0.1953037277827784
ACH-000312,0.052476360449617766
ACH-000315,0.08994278245888931
ACH-000316,-0.03239070824302513
ACH-000317,0.07810550212019758
ACH-000318,0.010464811616497191
ACH-000319,-0.09895768194196572
ACH-000320,0.06384461624197853
ACH-000322,0.13273148778475838
ACH-000323,-0.034249084894677116
ACH-000324,0.0478957843589744
ACH-000329,0.04053058400060442
ACH-000330,-0.0021444842945406704
ACH-000331,0.026140658146139757
ACH-000332,0.011258795323679977
ACH-000334,0.1437154955626906
ACH-000335,-0.2038732694830904
ACH-000336,-0.10641373496409348
ACH-000337,-0.1703012671024983
ACH-000338,-0.03381070320224175
ACH-000339,0.002937122043164641
ACH-000341,-0.1578498386693111
ACH-000348,-0.0002430689136165643
ACH-000350,-0.002998412778167705
ACH-000352,-0.061688897654737535
ACH-000356,-0.05004737917857549
ACH-000361,0.03079547024540205
ACH-000362,-0.030471757712360305
ACH-000363,0.09293966106767836
ACH-000364,0.23263619632680455
ACH-000365,-0.03441012348167091
ACH-000366,0.07911307359189075
ACH-000368,-0.14408287559709518
ACH-000374,-0.1274922058405278
ACH-000375,-0.009192005971838087
ACH-000376,0.07924340346210809
ACH-000381,-0.08220682091783854
ACH-000383,0.0016608729232047484
ACH-000387,0.011072397514338816
ACH-000389,-0.006219776555393201
ACH-000390,-0.059757205982730134
ACH-000393,0.06589150310666961
ACH-000395,-0.0592323956217932
ACH-000396,0.05832329178433506
ACH-000397,-0.01295624063879993
ACH-000401,0.1463117267696989
ACH-000402,-0.02044803032588173
ACH-000403,0.020611483030712727
ACH-000404,-0.05031914588115309
ACH-000406,0.015968985934144985
ACH-000407,0.0601282289006093
ACH-000408,-0.05064748638331828
ACH-000410,-0.07391190023133433
ACH-000411,-0.050283914680980674
ACH-000414,0.07832189036918967
ACH-000415,0.1759603469800397
ACH-000416,0.05728455248642551
ACH-000420,0.029314789666798687
ACH-000421,0.035000539020409664
ACH-000424,-0.09511195104789548
ACH-000425,0.040753140162504566
ACH-000426,-0.15563873453530458
ACH-000427,0.10517503616122892
ACH-000433,-0.22059044519929455
ACH-000435,0.03878093841364155
ACH-000436,0.17492508541322704
ACH-000444,0.08432592297863578
ACH-000445,0.0950603235122364
ACH-000448,-0.008855601796220088
ACH-000450,0.2766843754475008
ACH-000452,0.03217764385441005
ACH-000454,0.0022399307443431004
ACH-000458,0.05236973787212235
ACH-000459,0.05782690082409349
ACH-000460,-0.035015770541378194
ACH-000461,0.04992944594386154
ACH-000463,-0.08927659669704255
ACH-000464,-0.031617994238221515
ACH-000466,0.020406416241577283
ACH-000467,-0.022136409863009743
ACH-000468,-0.05879784328929751
ACH-000469,0.010174673250933205
ACH-000470,-0.1652738528127895
ACH-000471,-0.05164200023827288
ACH-000472,0.03748606188205531
ACH-000473,0.011878438613600512
ACH-000475,0.05668071777397656
ACH-000476,0.005205737219078432
ACH-000477,-0.3274044529851583
ACH-000479,-0.007205636840182117
ACH-000480,0.147587230920069
ACH-000481,-0.030130585591009937
ACH-000483,-0.08386702746317065
ACH-000484,0.09525285948840942
ACH-000485,-0.055644768574845266
ACH-000486,0.07098863998614137
ACH-000487,0.13570642662006474
ACH-000488,0.0048098217526047655
ACH-000490,0.02305131045955196
ACH-000491,-0.003190390192715339
ACH-000495,0.018414577046060882
ACH-000496,0.02450748295064084
ACH-000499,-0.0007108374246270985
ACH-000500,-0.444416447843534
ACH-000502,0.06787386196226869
ACH-000503,0.03803495120085349
ACH-000505,-0.008786811569513659
ACH-000507,-0.007028694053760334
ACH-000510,0.0673377896061426
ACH-000511,0.004505929660607828
ACH-000512,0.05595966041091406
ACH-000516,0.07021458431276326
ACH-000517,-0.01598676422324761
ACH-000518,0.07439356451828769
ACH-000520,0.01431347916409987
ACH-000521,0.09777880445278396
ACH-000522,0.09703077046266154
ACH-000524,-0.028007043858424133
ACH-000527,0.005087058594894253
ACH-000528,0.0047948571204337685
ACH-000537,0.03225021853762117
ACH-000541,-0.003140270347994325
ACH-000542,0.11098607621892814
ACH-000544,0.05347396741835361
ACH-000545,0.1030800139725306
ACH-000547,0.19505000587730514
ACH-000548,-0.04234144216939411
ACH-000549,0.11572773038004824
ACH-000550,-0.0645881750927951
ACH-000552,0.03835177854332589
ACH-000556,0.10944630303842888
ACH-000557,0.09409083462517932
ACH-000569,-0.008010652057101145
ACH-000570,-0.05675715516364593
ACH-000571,0.007862973655580925
ACH-000573,-0.03084392068527825
ACH-000576,-0.026792710939059657
ACH-000579,-0.13211476790411072
ACH-000580,0.0380524154104139
ACH-000584,0.15314366295942292
ACH-000585,0.08581749585509195
ACH-000588,-0.10434200702390882
ACH-000589,0.13607101570082558
ACH-000591,0.04234987711275194
ACH-000593,-0.07122265100539882
ACH-000600,-0.1388603362394817
ACH-000601,-0.009175520269418628
ACH-000605,0.04898282342329623
ACH-000606,0.07390889596924692
ACH-000608,0.0315016029872055
ACH-000614,0.08007872879740315
ACH-000616,-0.05200532641359565
ACH-000618,-0.013073272428612262
ACH-000619,-0.020413922685916727
ACH-000620,-0.11799420859166825
ACH-000621,0.07037241685139818
ACH-000622,-0.07502904453582654
ACH-000623,-0.005867199712906715
ACH-000624,-0.06120142717149455
ACH-000627,0.06808884223042162
ACH-000630,0.011574189425635864
ACH-000631,0.10921118332606472
ACH-000632,-0.0072283635542829
ACH-000633,0.07836848139855106
ACH-000637,0.07571313050858587
ACH-000638,-0.12140602568311823
ACH-000646,-0.014262522145042884
ACH-000647,0.002473899583660071
ACH-000648,0.107100919278586
ACH-000649,0.09825604124454064
ACH-000651,0.008478230683379669
ACH-000652,-0.008011328681051321
ACH-000653,0.033373810996768206
ACH-000657,-0.02034325462958435
ACH-000658,0.1420910632562577
ACH-000661,0.027268078823212395
ACH-000662,-0.006953433185492968
ACH-000663,0.0038616753846136436
ACH-000665,-0.017459466383192082
ACH-000671,0.012846162482198718
ACH-000672,0.23784225701749534
ACH-000673,0.05152055216489688
ACH-000676,-0.02653592911316725
ACH-000677,-0.0506923392431617
ACH-000681,0.07941684651406672
ACH-000683,-0.022868532090290286
ACH-000684,-0.10740920822942884
ACH-000688,0.006054610725338788
ACH-000693,-0.034000505632202895
ACH-000694,0.01573534656488431
ACH-000695,0.23965967107403924
ACH-000696,0.025397776021816924
ACH-000697,0.09998504903953853
ACH-000699,0.053231551704296665
ACH-000701,0.06503458154039635
ACH-000706,0.05851828564511013
ACH-000711,0.014128001009407544
ACH-000713,0.06716034953055967
ACH-000714,0.02503659831232969
ACH-000718,-0.050722897604866216
ACH-000720,0.0724118042622764
ACH-000721,0.038876628167932206
ACH-000724,-0.12483828075904972
