,GLS (2744)
ACH-000004,-0.12481940958240235
ACH-000005,-0.4562031062140235
ACH-000007,-0.21754532858063316
ACH-000009,-0.04244434792759101
ACH-000011,-0.4616063431343042
ACH-000012,0.2498845783573762
ACH-000013,-0.00842483274389957
ACH-000014,-0.053704719870574576
ACH-000015,0.11080280658151752
ACH-000017,-0.22614976081459756
ACH-000018,-0.36590440976264543
ACH-000019,-0.193065350551733
ACH-000021,-0.04360754421175179
ACH-000022,0.02203108753090489
ACH-000025,-0.13752473816897054
ACH-000028,0.03601284797219345
ACH-000030,-0.012631351947277844
ACH-000035,-0.10641970099882954
ACH-000036,-0.2647198761391512
ACH-000037,-0.2202136331801682
ACH-000039,0.05249435641727648
ACH-000040,-0.008312224898941591
ACH-000041,-0.08304829074570333
ACH-000042,-0.028596123964471868
ACH-000045,-0.20969460352735086
ACH-000047,0.06996031023819665
ACH-000052,0.10526029788028488
ACH-000053,-0.27562015184824856
ACH-000054,-0.08381012600123369
ACH-000055,-0.03369187323107612
ACH-000060,-0.07091074432358598
ACH-000067,-0.24440786069665085
ACH-000070,0.037693761412711684
ACH-000075,-0.23854611524727976
ACH-000078,-0.049192860123327325
ACH-000082,-0.043564458380365434
ACH-000085,0.0026577093216807
ACH-000086,-0.0570688792764953
ACH-000087,-0.09508583211416363
ACH-000092,-0.18516845384202832
ACH-000095,0.07015061380118366
ACH-000097,-0.025107349944245967
ACH-000098,-0.10451618019424673
ACH-000099,-0.055373669791685134
ACH-000108,-0.14176271366660276
ACH-000113,-0.5562989626856051
ACH-000116,-0.07384647543795457
ACH-000118,0.030292434339456262
ACH-000120,-0.0914480238255216
ACH-000123,0.04367466766392715
ACH-000127,-0.2204367239366816
ACH-000128,-0.08055484575376144
ACH-000132,-0.2334916857686212
ACH-000133,-0.20395465332288346
ACH-000137,-0.0431430925368852
ACH-000138,-0.026490717417388288
ACH-000142,0.05351137965999441
ACH-000143,-0.14005313895025456
ACH-000146,-0.3020579806376117
ACH-000148,-0.08155755217310595
ACH-000150,-0.05413501437477017
ACH-000152,-0.12648928830340933
ACH-000153,-0.19591617535306188
ACH-000159,-0.19984580815030664
ACH-000160,0.1519152615232832
ACH-000163,-0.04395912929083658
ACH-000167,0.284741746875015
ACH-000168,-0.1288430327489468
ACH-000169,0.045707795165170255
ACH-000178,-0.16627682700874338
ACH-000183,-0.07921913479470696
ACH-000188,-0.014987259463383747
ACH-000189,-0.0280040506132293
ACH-000190,0.03940480284909099
ACH-000198,-0.5804287119950665
ACH-000203,0.32418195809052336
ACH-000204,-0.3727636088034398
ACH-000206,-0.056380591765038415
ACH-000207,-0.20395703317628175
ACH-000208,-0.22174749375233185
ACH-000210,-0.2035631967034745
ACH-000211,-0.01209251415202912
ACH-000215,0.03271630341641237
ACH-000221,-0.300695156650287
ACH-000222,-0.16087799170410064
ACH-000223,-0.04857312998642874
ACH-000226,-0.6279288541774559
ACH-000227,-0.09709781771548867
ACH-000228,0.006741563503120047
ACH-000231,-0.07463743361315561
ACH-000232,0.10226826331591454
ACH-000233,-0.4380567036032778
ACH-000234,-0.14223563450834262
ACH-000235,-0.6536440001963977
ACH-000237,-0.006192586840933925
ACH-000238,-0.03442465755076165
ACH-000242,-0.09200742195372602
ACH-000243,-0.050742672684125696
ACH-000244,0.03864020984409383
ACH-000246,-0.0868997636168434
ACH-000248,-0.36376744974805697
ACH-000250,-0.35265023909509996
ACH-000251,-0.3746037080845739
ACH-000252,0.20031638475802213
ACH-000253,-0.06623324459586985
ACH-000255,-0.3822481147309016
ACH-000256,0.045648547877507314
ACH-000257,-0.04729905435104212
ACH-000258,-0.2096118222813388
ACH-000259,0.123100318155781
ACH-000260,-0.07359605440593738
ACH-000261,-0.02161978745976921
ACH-000262,0.3184926253307853
ACH-000263,-0.12279236791661098
ACH-000264,0.12558780062005984
ACH-000265,-0.07646976224509434
ACH-000266,-0.02741265044941683
ACH-000272,-0.15600791179052512
ACH-000274,-0.18018994478263065
ACH-000277,-0.3349430338686784
ACH-000278,-0.2477992081959356
ACH-000279,-0.0882933130652423
ACH-000280,-0.004564913509234886
ACH-000281,-0.1830715480650596
ACH-000288,-0.0823656877102426
ACH-000291,-0.0692124136750742
ACH-000293,-0.2633172517900059
ACH-000294,0.07079395144444822
ACH-000295,-0.28970015462552656
ACH-000296,0.10673049500765328
ACH-000302,0.20956501554890491
ACH-000304,-0.19427065493609352
ACH-000307,-0.11673544375886608
ACH-000308,-0.15211644839983166
ACH-000310,0.05404053535662137
ACH-000311,-0.25985867051959805
ACH-000312,0.07497700031138327
ACH-000315,-0.5386082372278197
ACH-000316,-0.03570540317703397
ACH-000317,-0.19797857633741467
ACH-000318,-0.033018634676146894
ACH-000319,-0.12646259499701665
ACH-000320,0.3255446352498605
ACH-000322,-0.21760912003892072
ACH-000323,-0.1555444931132222
ACH-000324,-0.06308360599923238
ACH-000329,-0.1202475852610543
ACH-000330,-0.08777660567264461
ACH-000331,-0.13331442059433982
ACH-000332,-0.0970261185585723
ACH-000334,-0.6339818089636493
ACH-000335,-0.15483403874257948
ACH-000336,-0.2161110438736432
ACH-000337,-0.5533595558164479
ACH-000338,0.030875212805583793
ACH-000339,-0.4473645537168116
ACH-000341,-0.02702361907822141
ACH-000348,-0.08473005797357692
ACH-000350,-0.13282119157823746
ACH-000352,-0.1279280700304988
ACH-000356,0.2688292016859833
ACH-000361,-0.16785327098354375
ACH-000362,0.047189217162467295
ACH-000363,-0.37991912335726
ACH-000364,-0.023341757302195086
ACH-000365,-0.5174537620622972
ACH-000366,-0.050253305404804
ACH-000368,-0.1796561583875415
ACH-000374,-0.1970883874992362
ACH-000375,-0.008477593869797783
ACH-000376,-0.28500794544024893
ACH-000381,-0.07540153937738893
ACH-000383,-0.28943534464343235
ACH-000387,-0.14338156384355372
ACH-000389,-0.3010555090914328
ACH-000390,-0.10726397029344044
ACH-000393,-0.04360332464833134
ACH-000395,0.07653333612780415
ACH-000396,-0.16075435437917493
ACH-000397,-0.10604534501355538
ACH-000401,-0.4378350115416533
ACH-000402,-0.3116596758441296
ACH-000403,-0.10078737603136773
ACH-000404,-0.07352960047792302
ACH-000406,-0.5771625014858851
ACH-000407,-0.199356321316568
ACH-000408,0.1200755941079718
ACH-000410,-0.06948152919867398
ACH-000411,-0.16424066245497876
ACH-000414,-0.06405168321011738
ACH-000415,-0.21967615034170107
ACH-000416,-0.07574801336256462
ACH-000420,-0.15576748340230498
ACH-000421,0.02155502877345595
ACH-000424,-0.21357975030958065
ACH-000425,-0.18561049664129106
ACH-000426,-0.4869170828628889
ACH-000427,-0.18220620554918174
ACH-000433,0.18382194434907947
ACH-000435,0.04864122925617167
ACH-000436,-0.6573083517899172
ACH-000444,-0.5685148326057061
ACH-000445,-0.0250820031957941
ACH-000448,-0.12052607991690795
ACH-000450,-0.07774070663133666
ACH-000452,-0.013740877361167834
ACH-000454,-0.1482888854609617
ACH-000458,-0.10293454426738707
ACH-000459,-0.4839044506065938
ACH-000460,-0.2532415280826173
ACH-000461,0.05960031520231605
ACH-000463,-0.19889241796580112
ACH-000464,-0.2207088304966792
ACH-000466,-0.1039520727238098
ACH-000467,-0.05563963316828807
ACH-000468,-0.048839646955500214
ACH-000469,-0.10480788160815792
ACH-000470,-0.06721489699497127
ACH-000471,-0.10622550180301142
ACH-000472,0.03666703915655842
ACH-000473,-0.11096195282524547
ACH-000475,0.016293663399565905
ACH-000476,0.16111723365234146
ACH-000477,0.011329530506611831
ACH-000479,-0.01871650766932153
ACH-000480,-0.1196186445369406
ACH-000481,-0.3231559655093905
ACH-000483,-0.06509249292525868
ACH-000484,0.1102170370717487
ACH-000485,-0.21671397169261775
ACH-000486,-0.14805868158168153
ACH-000487,-0.2651515189682793
ACH-000488,-0.19616051361576864
ACH-000490,-0.0355104553780896
ACH-000491,0.0934964726186439
ACH-000495,-0.023134538693106138
ACH-000496,-0.11852720119407895
ACH-000499,0.1438570831305272
ACH-000500,-0.14312220489716665
ACH-000502,-0.33870953483822
ACH-000503,-0.2059849105985224
ACH-000505,-0.14326759238780298
ACH-000507,-0.023125724892319226
ACH-000510,-0.041821229139717336
ACH-000511,-0.08426461574871033
ACH-000512,-0.4372318446938044
ACH-000516,-0.2166840183323691
ACH-000517,-0.1303366526491354
ACH-000518,-0.10205419594999098
ACH-000520,-0.2225084521833393
ACH-000521,-0.17082694843093588
ACH-000522,-0.07649415720723264
ACH-000524,-0.02078698739582979
ACH-000527,0.0016842400642908823
ACH-000528,-0.12812925055817065
ACH-000537,0.006966529753335932
ACH-000541,-0.495514949017537
ACH-000542,-0.1600203310005679
ACH-000544,-0.1969886773067868
ACH-000545,-0.19091865422325302
ACH-000547,-0.1418375739075438
ACH-000548,-0.044425932117374466
ACH-000549,-0.08827674743328161
ACH-000550,-0.116373323669428
ACH-000552,0.01797417807019235
ACH-000556,0.12454328018380985
ACH-000557,-0.14900872395883966
ACH-000569,0.23768791167052514
ACH-000570,-0.06204482677339655
ACH-000571,0.15753143316602766
ACH-000573,-0.20987829578591646
ACH-000576,-0.5909893585166865
ACH-000579,-0.18976183903598848
ACH-000580,-0.14846290692259392
ACH-000584,-0.11448449368615506
ACH-000585,-0.01942959174981657
ACH-000588,-0.14759911939828338
ACH-000589,0.0005064717285004661
ACH-000591,-0.17001749435247893
ACH-000593,-0.07596941536846194
ACH-000600,-0.19060867791893102
ACH-000601,-0.12617111786290314
ACH-000605,-0.13131452092940935
ACH-000606,0.011819504975871909
ACH-000608,-0.19992314315506454
ACH-000614,-0.18420474874226386
ACH-000616,-0.1259897589783018
ACH-000618,-0.005625334426750803
ACH-000619,-0.08381216550617622
ACH-000620,0.03515887135619875
ACH-000621,-0.20037425551681395
ACH-000622,-0.1854127265129196
ACH-000623,-0.14834262097534995
ACH-000624,-0.3773356496202852
ACH-000627,-0.12148196999651392
ACH-000630,0.02510894141337175
ACH-000631,-0.18020497218086814
ACH-000632,-0.10552291673891044
ACH-000633,-0.016700593109168733
ACH-000637,-0.05498605994897519
ACH-000638,-0.18253848809504766
ACH-000646,-0.0014182136526449745
ACH-000647,-0.06858879288623441
ACH-000648,-0.6123311984953905
ACH-000649,-0.0643065326030834
ACH-000651,-0.1857805701098727
ACH-000652,-0.2097528555750668
ACH-000653,-0.2818777596383264
ACH-000657,0.04554780327246614
ACH-000658,-0.18148604597334286
ACH-000661,0.017043958024234883
ACH-000662,0.03945149947776052
ACH-000663,0.3094618848719401
ACH-000665,-0.1323761103055732
ACH-000671,0.0349250899815643
ACH-000672,0.17461932124832874
ACH-000673,-0.02534412375976146
ACH-000676,-0.2256095273855295
ACH-000677,-0.05368919080492714
ACH-000681,-0.1179607421559742
ACH-000683,-0.177619661645196
ACH-000684,-0.3533757806449589
ACH-000688,-0.10635772293877566
ACH-000693,-0.21204590841937732
ACH-000694,-0.03739637946491201
ACH-000695,-0.044908127843002486
ACH-000696,-0.2278696685022711
ACH-000697,-0.0773909590732899
ACH-000699,0.03387138154366683
ACH-000701,-0.018770526649818143
ACH-000706,-0.00832051989669742
ACH-000711,-0.1167294282207541
ACH-000713,-0.010486920603042198
ACH-000714,-0.20551902151395746
ACH-000718,0.1770380217340439
ACH-000720,0.08729373899910135
ACH-000721,-0.2764455793513426
ACH-000724,-0.23624163758645195
ACH-000725,-0.11598065913064685
ACH-000732,0.11577440451025675
ACH-000734,0.12397901575939535
ACH-000735,-0.1191992592485938
ACH-000736,-0.41302344712946176
ACH-000738,-0.07225581795335015
ACH-000746,0.11360469236413255
ACH-000747,-0.7995132841667038
ACH-000748,0.04811415196318114
ACH-000753,-0.0631967715272254
ACH-000756,0.009696200422156563
ACH-000757,-0.20113932387609346
ACH-000758,-0.10927755890309993
ACH-000760,-0.20619598450514934
ACH-000762,-0.32130147040733875
ACH-000763,-0.5262174181528458
ACH-000764,-0.2078977056576357
ACH-000765,-0.4654411314957755
ACH-000766,-0.21584298655856274
ACH-000767,-0.23871847500752705
ACH-000768,-0.3822308318794004
ACH-000769,0.10315048472326872
ACH-000770,-0.07253048285597971
ACH-000771,0.09860421815036144
ACH-000773,-0.2350718383325983
ACH-000776,0.06072377364134505
ACH-000777,-0.1269111757789208
ACH-000778,-0.16779061612757612
ACH-000781,-0.1016233859885755
ACH-000782,-0.1264686496455933
ACH-000783,0.15166779151421944
ACH-000784,-0.008407458055618655
ACH-000785,-0.05158419396711714
ACH-000787,-0.1738422539106759
ACH-000788,-0.1543130353113404
ACH-000791,-0.10455946970202863
ACH-000792,0.06409315455882121
ACH-000794,-0.12538761246739585
ACH-000796,-0.07361180275637759
ACH-000798,-0.20456748058023172
ACH-000799,-0.12048272703521383
ACH-000800,-0.2719377721622811
ACH-000802,0.011385872629973922
ACH-000804,-0.2540602886706152
ACH-000805,-0.28675740471297656
ACH-000809,0.011276743169036313
ACH-000810,-0.03458017058120146
ACH-000811,-0.06858998167691015
ACH-000817,-0.565400713556783
ACH-000819,-0.24908442973165226
ACH-000820,-0.3335744155320713
ACH-000821,-0.15720473846800398
ACH-000822,0.04252371804452424
ACH-000823,-0.01716179583643746
ACH-000824,0.049633775999765886
