,ANXA2R (389289)
ACH-000279,-0.12985589343074547
ACH-000280,-0.04759327738500185
ACH-000281,0.08822780051372996
ACH-000288,-0.1634765951562036
ACH-000291,-0.09472971276617942
ACH-000293,-0.21831490068942347
ACH-000294,-0.2772009670167209
ACH-000295,-0.21650617281537576
ACH-000296,0.06641965911971845
ACH-000302,-0.1214974436788987
ACH-000304,0.0016895642596468253
ACH-000307,-0.2482193640915459
ACH-000308,-0.1295682324674987
ACH-000310,-0.20270978488146
ACH-000311,-0.16541850073134748
ACH-000312,-0.023318703198682792
ACH-000315,-0.08164950454064447
ACH-000316,0.07521120562551131
ACH-000317,0.050529412041785716
ACH-000318,-0.09709882256064564
ACH-000319,-0.1425277807065538
ACH-000320,0.10297852651459208
ACH-000322,-0.07194186294026353
ACH-000323,-0.0754406520956823
ACH-000324,-0.0972292924951113
ACH-000329,-0.09054087719060436
ACH-000330,-0.09951524283512472
ACH-000331,-0.15637730581188564
ACH-000332,-0.10336877138414977
ACH-000334,-0.12974749683015066
ACH-000335,-0.09497075695665394
ACH-000336,0.07683789822712157
ACH-000337,0.12377398835246695
ACH-000338,-0.14410506951011598
ACH-000339,-0.08636190938861728
ACH-000341,-0.11667519770491475
ACH-000348,-0.07387577607894352
ACH-000350,-0.16959733577088798
ACH-000352,-0.11123447754050778
ACH-000356,-0.12011121289475014
ACH-000361,-0.13238257897051725
ACH-000362,-0.20469918368482812
ACH-000363,-0.1265253559108524
ACH-000364,-0.07391457564782833
ACH-000365,-0.07687998875256706
ACH-000366,-0.06469892772389316
ACH-000368,-0.050106412869674835
ACH-000374,-0.09340418232691557
ACH-000375,-0.12248826288239968
ACH-000376,-0.1555689653151979
ACH-000381,-0.16590874477069212
ACH-000383,-0.08805279348466882
ACH-000387,0.0007043513379025998
ACH-000389,-0.12187487667343574
ACH-000390,-0.13096649858344672
ACH-000393,-0.053947510762078765
ACH-000395,-0.32190952338540185
ACH-000396,-0.09110805878862567
ACH-000397,-0.2066984748975784
ACH-000401,0.18805866426079185
ACH-000402,-0.19334670007898047
ACH-000403,-0.05365824164161298
ACH-000404,0.13810187109879174
ACH-000406,-0.043288563142387965
ACH-000407,0.006527951010599754
ACH-000408,-0.015605662781393937
ACH-000410,-0.22009761990632787
ACH-000411,-0.19428049818878684
ACH-000414,-0.011930304480436605
ACH-000415,-0.002075087757542663
ACH-000416,-0.1547269157938495
ACH-000420,-0.17835577991970106
ACH-000421,-0.07989479991285957
ACH-000424,-0.07962779847512566
ACH-000425,-0.1469468293755419
ACH-000426,-0.12436790238523088
ACH-000427,-0.3164953157603149
ACH-000433,-0.08498982026630944
ACH-000435,0.18613465713395325
ACH-000436,-0.0680739936114609
ACH-000444,-0.1253180631203769
ACH-000445,-0.15901073267310772
ACH-000448,-0.16503982549107693
ACH-000450,-0.011937644172120431
ACH-000452,-0.03125970597924405
ACH-000454,0.1161220594526272
ACH-000458,0.052839648097068606
ACH-000459,-0.04959088078929262
ACH-000460,-0.07994622342231351
ACH-000461,-0.06683989916576298
ACH-000463,-0.18712950560052016
ACH-000464,-0.1322468461433731
ACH-000466,-0.18554735031410516
ACH-000467,-0.18835880260623386
ACH-000468,0.0407836365101544
ACH-000469,-0.03299867761077265
ACH-000470,-0.1972508689859811
ACH-000471,-0.19222963561624432
ACH-000472,-0.11605713814383099
ACH-000473,-0.07453667039200944
ACH-000475,-0.14996201277625068
ACH-000476,-0.07589123795614483
ACH-000477,-0.09387206206346116
ACH-000479,-0.009017063090718735
ACH-000480,-0.1718360156076872
ACH-000481,-0.1689766581343513
ACH-000483,-0.2414995561194235
ACH-000484,-0.1953221732961956
ACH-000485,-0.1383436114493076
ACH-000486,-0.1299205418309064
ACH-000487,-0.02532818279247616
ACH-000488,-0.07444312989407187
ACH-000490,-0.07782264781125976
ACH-000491,0.06215188273159857
ACH-000495,-0.058509362165200016
ACH-000496,0.0398617843050743
ACH-000499,-0.161374308103689
ACH-000500,-0.09175104833641308
ACH-000502,-0.04089035336161441
ACH-000503,-0.06011281471546419
ACH-000505,-0.043241183889512924
ACH-000507,-0.09875130715350974
ACH-000510,-0.13627339754877096
ACH-000511,-0.10722873444439718
ACH-000512,-0.09555195058794924
ACH-000516,-0.17735293190971607
ACH-000517,-0.09728489470222977
ACH-000518,-0.15829798115104726
ACH-000520,-0.12509779536614182
ACH-000521,-0.14723622302390588
ACH-000522,-0.06060578615600496
ACH-000524,-0.061388629233199515
ACH-000527,-0.14917298055077155
ACH-000528,-0.06696749316146011
ACH-000537,-0.26964119483321475
ACH-000541,-0.09013251849169898
ACH-000542,-0.08418236604191821
ACH-000544,-0.13350477207331274
ACH-000545,0.04491190205768477
ACH-000547,0.2326789285816797
ACH-000548,-0.08325484941035254
ACH-000549,-0.12118976397130744
ACH-000550,-0.13377936233064058
ACH-000552,-0.07751457830715079
ACH-000556,-0.015098300697258166
ACH-000557,-0.1316134861943872
ACH-000569,0.07083791211321358
ACH-000570,-0.09411979202598103
ACH-000571,-0.17214133061993375
ACH-000573,-0.016693207973228947
ACH-000576,0.07705172534573405
ACH-000579,-0.11925018424364432
ACH-000580,-0.19998553453055606
ACH-000584,-0.02430408205245586
ACH-000585,-0.06418432072617829
ACH-000588,-0.1885973849889905
ACH-000589,-0.18503555191177354
ACH-000591,-0.19574912285181528
ACH-000593,-0.17990055669795535
ACH-000600,-0.1118528575727712
ACH-000601,-0.04392652891128405
ACH-000605,-0.01193081544496805
ACH-000606,-0.05253529017500051
ACH-000608,-0.2661310588311386
ACH-000614,-0.18339135704746048
ACH-000616,-0.20870177755107844
ACH-000618,-0.05365764577709371
ACH-000619,0.03468189524661164
ACH-000620,-0.16559887533157688
ACH-000621,-0.13622671468157166
ACH-000622,0.03120817279503364
ACH-000623,-0.043139822028171564
ACH-000624,-0.12295079059052492
ACH-000627,0.008976012506311479
ACH-000630,-0.0901276713756344
ACH-000631,0.0013753211210495375
ACH-000632,-0.034905460684076586
ACH-000633,0.07079768434952248
ACH-000637,-0.1692267002874423
ACH-000638,-0.06365601573579965
ACH-000646,-0.14626634573791852
ACH-000647,0.06349828320506462
ACH-000648,-0.05446740827951017
ACH-000649,-0.03817140362391313
ACH-000651,-0.048110180089831193
ACH-000652,-0.010657846232605654
ACH-000653,-0.11513392550418396
ACH-000657,-0.06075094457627445
ACH-000658,-0.20404021513858545
ACH-000661,0.04735905134463865
ACH-000662,-0.0629835184456193
ACH-000663,0.06313787306565496
ACH-000665,-0.2714314206747729
ACH-000671,-0.10955870140505157
ACH-000672,0.051144461277100615
ACH-000673,-0.23238716216951955
ACH-000676,-0.014740820139580769
ACH-000677,-0.09664504955329987
ACH-000681,-0.059800183274343964
ACH-000683,-0.05503543905373549
ACH-000684,-0.3905108770416625
ACH-000688,-0.0732622956687174
ACH-000693,-0.16416195457273294
ACH-000694,-0.01730667991090123
ACH-000695,-0.5201111655680675
ACH-000696,-0.0503263203380408
ACH-000697,-0.22591631834996986
ACH-000699,-0.05887276024525444
ACH-000701,0.030498397877485036
ACH-000706,-0.17178342474403885
ACH-000711,-0.15006936172263566
ACH-000713,-0.046257752457004184
ACH-000714,-0.05611954262895485
ACH-000718,-0.13279359333239285
ACH-000720,-0.09216118569268376
ACH-000721,-0.07024343132501751
ACH-000724,-0.1417540944780718
ACH-000725,-0.12615822972470572
ACH-000732,-0.3335127875982932
ACH-000734,-0.06395050521607701
ACH-000735,-0.08363522350777873
ACH-000736,-0.057019330470767925
ACH-000738,-0.0836797651521992
ACH-000746,-0.043986066246498576
ACH-000747,0.04107119735520981
ACH-000748,-0.2478024349332482
ACH-000753,0.07544971430251685
ACH-000756,-0.1817703813453139
ACH-000757,-0.03758924586410934
ACH-000758,-0.2292842728503775
ACH-000760,-0.08911955862213035
ACH-000762,-0.018559138538422282
ACH-000763,-0.2523384366952748
ACH-000764,-0.07443150460745543
ACH-000765,0.09087753921384567
ACH-000766,-0.1245937496512591
ACH-000767,-0.17454591608310013
ACH-000768,-0.08503696485434116
ACH-000769,-0.05864091461114801
ACH-000770,-0.18651798913439635
ACH-000771,-0.13980319498462146
ACH-000773,-0.09499768012377938
ACH-000776,0.00801603792306538
ACH-000777,0.010242900811475572
ACH-000778,-0.018021909739295832
ACH-000781,-0.11891176868320075
ACH-000782,-0.023940876555715904
ACH-000783,-0.002253023546812255
ACH-000784,-0.1359621280772887
ACH-000785,-0.10093067990582588
ACH-000787,-0.061694654388652424
ACH-000788,-0.0613115975626741
ACH-000791,-0.03344038592394785
ACH-000792,-0.09097022750187624
ACH-000794,0.005638706691345492
ACH-000796,-0.07613429353839933
ACH-000798,0.05977824390102855
ACH-000799,-0.06516657684708227
ACH-000800,-0.003818982650756715
ACH-000802,-0.0967385659646172
ACH-000804,-0.08315387045031933
ACH-000805,-0.04966694432414888
ACH-000809,-0.08377899267374875
ACH-000810,-0.12907321493550633
ACH-000811,-0.1439768321993153
ACH-000817,-0.2152290776207018
ACH-000819,-0.2597216715669429
ACH-000820,0.07833695004709097
ACH-000821,0.0686556599614766
ACH-000822,-0.14144935484941834
ACH-000823,-0.08727494087732574
ACH-000824,-0.0957002172859304
ACH-000827,-0.1376508329265883
ACH-000829,-0.16606618684480676
ACH-000831,-0.08552780604650209
ACH-000832,-0.20936047888089326
ACH-000833,-0.031004208224811307
ACH-000834,-0.11944449937400305
ACH-000835,-0.0669922371781253
ACH-000836,-0.08364851412069498
ACH-000837,0.0910551066131054
ACH-000838,0.11637605942610225
ACH-000839,-0.06195637275207505
ACH-000840,-0.07314920208284424
ACH-000841,0.13482341417585392
ACH-000843,0.06146827898538339
ACH-000846,-0.08565952902352883
ACH-000847,-0.14374304975337934
ACH-000848,0.0885414255174536
ACH-000849,0.011432938814221229
ACH-000851,-0.024887606368371715
ACH-000855,-0.008854496423915123
ACH-000856,-0.2037468395017817
ACH-000858,-0.1163528148961981
ACH-000859,-0.20233849066861048
ACH-000861,0.028841305897719906
ACH-000862,-0.15305775554576787
ACH-000865,-0.0727941285600453
ACH-000866,-0.08939653984433364
ACH-000867,-0.1862047523400712
ACH-000869,-0.10566043832505224
ACH-000872,-0.13354982057021353
ACH-000873,-0.22465541528071972
ACH-000876,-0.007845618765201871
ACH-000878,-0.04889421083990318
ACH-000880,0.04750736582353244
ACH-000881,-0.16969028407393152
ACH-000882,-0.15189891820748289
ACH-000884,-0.029936583590622276
ACH-000885,-0.12932639049387532
ACH-000887,-0.08918603740723087
ACH-000889,-0.0011715897250825686
ACH-000896,-0.03028007056049472
ACH-000898,-0.21684329533246008
ACH-000900,-0.28421977659887265
ACH-000901,-0.08309279414418154
ACH-000905,-0.07781169983490767
ACH-000906,-0.06557092525259195
ACH-000907,-0.03825250207535007
ACH-000910,-0.044034232815347414
ACH-000911,-0.13610227761207405
ACH-000912,-0.021282179405394768
ACH-000913,-0.1097524303408784
ACH-000915,-0.1114375685750514
ACH-000916,0.17306320039136985
ACH-000917,-0.2442938468269321
ACH-000920,-0.1471347013152426
ACH-000921,-0.12116934164674956
ACH-000924,-0.05106057184712082
ACH-000926,-0.04479794764605058
ACH-000928,-0.2737872431775833
ACH-000929,-0.11468474698462774
ACH-000932,-0.12206856619250273
ACH-000935,-0.1610387880818101
ACH-000936,0.02014066871892251
ACH-000937,-0.02870093167480273
ACH-000938,-0.0664066617747594
ACH-000939,-0.12506686684106288
ACH-000941,-0.13404769893870827
ACH-000943,-0.09511737027290487
ACH-000946,-0.2784857509823563
ACH-000947,-0.07515875879702383
ACH-000948,-0.08722676231781963
ACH-000950,-0.34041449374999444
ACH-000953,-0.062007279838050475
ACH-000954,0.18999266143632532
ACH-000957,-0.2101614712624085
ACH-000958,-0.25722145190872736
ACH-000960,-0.1629649172615515
ACH-000963,-0.21463093916939727
ACH-000968,-0.096128245152275
ACH-000969,-0.19617702638308973
ACH-000972,-0.3434676665869135
ACH-000973,-0.16622835549184628
ACH-000974,-0.20280955879628845
ACH-000978,-0.4053630091887171
ACH-000984,-0.15870121480474195
ACH-000986,0.015193332359926287
ACH-000988,-0.2760041680893737
ACH-000993,-0.2631888823833303
ACH-000994,-0.18891938422052268
ACH-000996,-0.1716459815781814
ACH-001001,-0.06583363086320126
ACH-001020,-0.2596595860964275
ACH-001028,-0.10053042203312867
ACH-001031,-0.0518134134788907
ACH-001038,-0.08598094455665765
ACH-001048,-0.15335191889586655
ACH-001050,-0.12614429032845564
ACH-001053,-0.042261682314111336
ACH-001054,-0.06986488297311894
ACH-001061,-0.14173913070594435
ACH-001067,-0.009479935078393507
ACH-001075,-0.11824471985279182
ACH-001096,-0.2345344503459276
ACH-001111,0.11460851997525788
ACH-001119,-0.05354562059203171
ACH-001128,0.032334948486739394
ACH-001134,-0.14421597241656425
ACH-001151,-0.17088682909017391
ACH-001163,-0.028044382236781563
ACH-001164,-0.1776327263962041
ACH-001183,0.0011733679347716226
ACH-001192,-0.044734471902064116
ACH-001193,-0.03246672720986423
ACH-001196,-0.07368737842391086
ACH-001197,-0.18410457320113896
ACH-001205,-0.06714447965444735
ACH-001211,-0.14671937502744442
ACH-001212,-0.046083532992774436
ACH-001228,-0.11913482494123985
ACH-001232,-0.17851406619494795
ACH-001239,-0.1317989788866548
ACH-001270,-0.16885243860817276
ACH-001274,-0.10372030041491427
ACH-001275,-0.09728316420616738
ACH-001277,-0.07613265418807642
ACH-001278,-0.13439661306189618
ACH-001280,-0.193390293506098
ACH-001283,-0.1816692114027333
ACH-001289,-0.03896215014921743
ACH-001300,0.03351400009315034
ACH-001301,-0.12374770528949215
ACH-001302,0.044941664586965135
ACH-001306,-0.08049376015822851
ACH-001318,-0.05952334369909627
ACH-001322,-0.2229517332156195
ACH-001328,-0.0921014862499633
ACH-001332,-0.03869668057378979
ACH-001336,-0.1973540267433916
ACH-001346,0.021913831067997054
ACH-001353,-0.10778080841931488
ACH-001354,-0.1453963915455719
ACH-001367,-0.2077617848139197
ACH-001368,-0.050762304165736384
ACH-001374,-0.09192578102778126
ACH-001377,-0.09118933660294948
ACH-001380,-0.07923372831825727
ACH-001391,-0.2204351084200184
ACH-001408,-0.08381391813164407
ACH-001430,-0.0487317560361147
ACH-001431,-0.08136263819071922
ACH-001450,0.013217949482362408
ACH-001496,-0.1077457540964295
ACH-001500,0.036423933641616925
ACH-001523,0.0688550379845323
ACH-001532,-0.09430338541961096
ACH-001550,-0.13965436829797984
ACH-001552,0.0714775603087372
ACH-001554,-0.04493400388851592
ACH-001654,-0.21039242754564771
ACH-001735,-0.1147030206412771
ACH-001736,-0.04713931156460241
ACH-001737,-0.2357148278789672
ACH-001740,-0.02792436660804655
ACH-001745,0.01217220933813728
ACH-001765,-0.05928905175312156
