,BIN3 (55909)
ACH-000004,0.4515179011357614
ACH-000005,0.4011863524465981
ACH-000007,0.3321053317274889
ACH-000009,0.3245307600065858
ACH-000011,0.3921473133169404
ACH-000012,0.3725067943179281
ACH-000013,0.35328167552726986
ACH-000014,0.2844920342150458
ACH-000015,0.3261035934090029
ACH-000017,0.2625377278928179
ACH-000018,0.3662957331422729
ACH-000019,0.3627415271473882
ACH-000021,0.3502445506131377
ACH-000022,0.3842122948664968
ACH-000025,0.33011526957911824
ACH-000028,0.2665276365691364
ACH-000030,0.36213740388546495
ACH-000035,0.3159631292416492
ACH-000036,0.235132288460062
ACH-000037,0.28191865809933936
ACH-000039,0.2814592949219054
ACH-000040,0.30384475510517084
ACH-000041,0.2647700858026864
ACH-000042,0.29029310788319324
ACH-000045,0.2233888111506921
ACH-000047,0.23907478244827204
ACH-000052,0.3241496154533445
ACH-000053,0.2791418250016209
ACH-000054,0.4487482523736
ACH-000055,0.2319321276225002
ACH-000060,0.3643246203715457
ACH-000067,0.4060454054375611
ACH-000070,0.4653649688332553
ACH-000075,0.3908859234529361
ACH-000078,0.2004207587862272
ACH-000082,0.24705865514979844
ACH-000085,0.17551742911977178
ACH-000086,0.36599230945326894
ACH-000087,0.38584182926841976
ACH-000092,0.2900831326982752
ACH-000095,0.4119273051959605
ACH-000097,0.2928423381145753
ACH-000098,0.42974648945270705
ACH-000099,0.2154267698372784
ACH-000108,0.3249640415293922
ACH-000113,0.2841099824751538
ACH-000116,0.3150625567998833
ACH-000118,0.2899170960741382
ACH-000120,0.2472426415006676
ACH-000123,0.29192295886569875
ACH-000127,0.3714941639614497
ACH-000128,0.2547384799241524
ACH-000132,0.4855919597205219
ACH-000133,0.2795090533550684
ACH-000137,0.4166598006785936
ACH-000138,0.3219374644192929
ACH-000142,0.3977219319608102
ACH-000143,0.15338638279373104
ACH-000146,0.2113770900743673
ACH-000148,0.3728409549939719
ACH-000150,0.34304888576527537
ACH-000152,0.35125846683250705
ACH-000153,0.5173788683112005
ACH-000159,0.3237435445082135
ACH-000160,0.4045950280556059
ACH-000163,0.24713070230386
ACH-000167,0.22710458083078885
ACH-000168,0.1331930090807153
ACH-000169,0.4110425895244271
ACH-000178,0.2728153678128076
ACH-000183,0.30069814703311304
ACH-000188,0.2807460434575092
ACH-000189,0.3089172252395194
ACH-000190,0.5284341595277056
ACH-000198,0.2945628571451914
ACH-000203,-0.15644763515158247
ACH-000204,0.37676850560831787
ACH-000206,0.2345756270523447
