,ING1 (3621)
ACH-000004,-0.19984202030176712
ACH-000005,-0.0005973483417664009
ACH-000007,0.08264606107645536
ACH-000009,-0.0879648310199343
ACH-000011,-0.08462329030669287
ACH-000012,-0.03643116150651344
ACH-000013,0.028789100428327732
ACH-000014,-0.10022447976198368
ACH-000015,0.10297964437044764
ACH-000017,0.03465212137679592
ACH-000018,0.16528368281687505
ACH-000019,0.07534237391203644
ACH-000021,0.2037063942053564
ACH-000022,0.11317747062515472
ACH-000025,-0.051255734109851236
ACH-000028,0.04209638197292997
ACH-000030,0.11095742413562376
ACH-000035,-0.025210139972129425
ACH-000036,0.18719929128004228
ACH-000037,0.015214011116167929
ACH-000039,0.2142843974205582
ACH-000040,-0.04550737281559671
ACH-000041,0.18291078197298466
ACH-000042,-0.0720489613006909
ACH-000045,0.019113643582708128
ACH-000047,0.05119000367887718
ACH-000052,0.02152622187212784
ACH-000053,0.030641900862515867
ACH-000054,-0.07390736509425964
ACH-000055,-0.0254297839035373
ACH-000060,0.034035692328753656
ACH-000067,0.276958778991911
ACH-000070,-0.2672090886187655
ACH-000075,0.15220967531368831
ACH-000078,-0.1931664806851084
ACH-000082,-0.17883796271431945
ACH-000085,0.08633566247165597
ACH-000086,0.09099332434680388
ACH-000087,0.12195729134063545
ACH-000092,-0.05487381976606414
ACH-000095,0.06576151145058659
ACH-000097,0.2205664512857036
ACH-000098,0.1104545594390111
ACH-000099,0.10246310390491642
ACH-000108,0.16274235804416812
ACH-000113,0.036998824026120584
ACH-000116,0.08233990403543462
ACH-000118,-0.06533080014919945
ACH-000120,-0.1800863721140332
ACH-000123,0.16596453483762694
ACH-000127,0.1552282565227588
ACH-000128,-0.05965590770099227
ACH-000132,0.07371886667366001
ACH-000133,0.157402973422891
ACH-000137,-0.06748163786645889
ACH-000138,0.07768737837867698
ACH-000142,-0.0051994349109374
ACH-000143,-0.24466117380917235
ACH-000146,0.06349294838958608
ACH-000148,-0.06831389969651769
ACH-000150,-0.1351650502456547
ACH-000152,0.1944816742630684
ACH-000153,0.12399783784216037
ACH-000159,-0.03431865261593274
ACH-000160,0.1721766853418596
ACH-000163,0.09930045102256538
ACH-000167,0.8108458100936601
ACH-000168,0.10435077932737903
ACH-000169,0.1044349042672054
ACH-000178,-0.10065368045884583
ACH-000183,0.2356007221221469
ACH-000188,0.11435232982344125
ACH-000189,0.1463001347459489
ACH-000190,0.5026757685226967
ACH-000198,0.13286444366802472
ACH-000203,-0.4496789965878572
ACH-000204,-0.022446339454766616
ACH-000206,0.22410173145167472
ACH-000207,0.0665403607959096
ACH-000208,-0.026563453706125298
ACH-000210,0.1967243075810715
ACH-000211,0.0962202020659722
ACH-000215,0.06233045769580638
ACH-000221,0.0381323606403066
ACH-000222,0.12004969400059284
ACH-000223,0.003850943828852525
ACH-000226,-0.08856163416356419
ACH-000227,-0.03767198149693924
ACH-000228,0.11091859064453786
ACH-000231,0.1165738073260918
ACH-000232,0.26353589677697714
ACH-000233,0.0881051662728403
ACH-000234,0.030570718607997895
ACH-000235,0.05200203586887853
ACH-000237,0.03359349518510857
ACH-000238,-0.05992667840631149
ACH-000242,0.02894118156859477
ACH-000243,-0.3066614877444252
ACH-000244,0.1009720422164624
ACH-000246,-0.11006714026604153
ACH-000248,8.340622783687341e-05
ACH-000250,-0.027288939900851662
ACH-000251,-0.13715641774906814
ACH-000252,0.09149276872457332
