,PLEKHB2 (55041)
ACH-000004,0.06867137886224517
ACH-000005,-0.0293543363643265
ACH-000007,-0.2540361428243097
ACH-000009,0.020431624508026013
ACH-000011,0.13488214245141025
ACH-000012,0.05117316018888095
ACH-000013,0.04756878110192668
ACH-000014,-0.1218710790763366
ACH-000015,-0.06158849090218204
ACH-000017,0.14304680804200132
ACH-000018,-0.1748559545435416
ACH-000019,0.05453313062901547
ACH-000021,0.1429156603942122
ACH-000022,0.11272402858854208
ACH-000025,-0.03754969540947786
ACH-000028,-0.07129487230990297
ACH-000030,0.03832145311225792
ACH-000035,-0.15627625477864207
ACH-000036,0.05632752203669551
ACH-000037,0.006393296663320077
ACH-000039,-0.030146246938772943
ACH-000040,-0.04773469950927766
ACH-000041,-0.058282723140184664
ACH-000042,0.10714991950304237
ACH-000045,-0.031645101482597436
ACH-000047,0.005435391231693467
ACH-000052,-0.122641281357001
ACH-000053,0.03089974623817575
ACH-000054,-0.04632517063604357
ACH-000055,-0.1581380801656121
ACH-000060,0.09212166918407584
ACH-000067,-0.12426069846288272
ACH-000070,-0.14739928598236596
ACH-000075,0.08503618060970382
ACH-000078,0.07395676053907999
ACH-000082,0.1267771475648371
ACH-000085,-0.020888042625231418
ACH-000086,0.15942115448563346
ACH-000087,-0.2103473155067599
ACH-000092,-0.06886519686518114
ACH-000095,-0.013957273550714978
ACH-000097,0.015375741944728998
ACH-000098,-0.1390640507107167
ACH-000099,0.06191282235685184
ACH-000108,-0.014807388405006554
ACH-000113,0.10082740485445713
ACH-000116,0.14493955121808966
ACH-000118,-0.015644043393047945
ACH-000120,0.07460365441427406
ACH-000123,-0.06033362546968282
ACH-000127,0.029488856313970267
ACH-000128,0.09064413593113108
ACH-000132,0.02015801764731455
ACH-000133,0.023239046021735318
ACH-000137,0.01862238558062597
ACH-000138,0.07184026398684884
ACH-000142,0.044413547170759515
ACH-000143,0.022597330411364663
ACH-000146,0.03959317481651278
ACH-000148,0.009188256280321822
ACH-000150,0.03287456162142928
ACH-000152,-0.08957844808835612
ACH-000153,0.005746917075767023
ACH-000159,-0.03642603232805297
ACH-000160,-0.10740884231860028
ACH-000163,-0.11196848548708167
ACH-000167,0.2786191790711686
ACH-000168,-0.023333532334370626
ACH-000169,0.07013608749229479
ACH-000178,-0.009663340902586224
ACH-000183,-0.08851406188616967
ACH-000188,0.07164673886848366
ACH-000189,-0.05393539662427749
ACH-000190,-0.30940746253791923
ACH-000198,-0.06780925893410875
ACH-000203,0.02698374949984457
ACH-000204,-0.1350585335606604
ACH-000206,0.02999075887255785
ACH-000207,-0.08780961772046549
ACH-000208,-0.04462377593765431
ACH-000210,0.016360926057751943
ACH-000211,-0.017712763262687066
ACH-000215,-0.041330400702724375
ACH-000221,-0.021117885905454825
ACH-000222,-0.1104275158562659
ACH-000223,-0.09913125281477447
ACH-000226,-0.0009248420192881352
ACH-000227,0.07613713024109674
ACH-000228,-0.08044532557730574
ACH-000231,-0.031052643094310564
ACH-000232,-0.09860949383544301
