,CCNB1 (891)
ACH-000858,-0.4913226787294016
ACH-000859,-0.5983625916049384
ACH-000861,-0.6686296069409303
ACH-000862,-0.5783482935129008
ACH-000865,-0.8563872814504062
ACH-000866,-0.4735212568263326
ACH-000867,-1.0334138565622144
ACH-000869,-0.9966617374396379
ACH-000872,-0.9632427890309804
ACH-000873,-0.585819028402992
ACH-000876,-0.4807960397209921
ACH-000878,-0.5636431645044047
ACH-000880,-0.7115573798473968
ACH-000881,-0.3983838742621498
ACH-000882,-0.4684632595955194
ACH-000884,-0.4875261600904108
ACH-000885,-0.526874160878384
ACH-000887,-0.8047200637169577
ACH-000889,-0.43732309351735343
ACH-000896,-0.3707728285399862
ACH-000898,-0.5042070807162188
ACH-000900,-0.5237284114274159
ACH-000901,-0.7713609772947543
ACH-000905,-0.33177913870215553
ACH-000906,-0.9133543048083672
ACH-000907,-0.5325315293551414
ACH-000910,-0.4537326619824575
ACH-000911,-0.6693001506101338
ACH-000912,-0.9214724294668524
ACH-000913,-0.6184786428508138
ACH-000915,-0.5228540343076922
ACH-000916,-0.9972388268907181
ACH-000917,-0.5056295588322149
ACH-000920,-0.5791309538321477
ACH-000921,-0.6241851765861234
ACH-000924,-0.7290977316723338
ACH-000926,-0.3483243777946097
ACH-000928,-0.41326102720880215
ACH-000929,-0.7033881298811154
ACH-000932,-0.7644638572980772
ACH-000935,-0.8482739047903111
ACH-000936,-0.8054796947474748
ACH-000937,-0.4604143189473857
ACH-000938,-0.6887079133421449
ACH-000939,-0.6957562288000956
ACH-000941,-0.6922354775180911
ACH-000943,-0.7022579243633865
ACH-000946,-0.5772332152018845
ACH-000947,-0.6768551994390287
ACH-000948,-0.5293602879222735
ACH-000950,-0.5851135315787381
ACH-000953,-0.3378461434468062
ACH-000954,-0.6875919231603763
ACH-000957,-0.5947929411716334
ACH-000958,-0.7592449671707816
ACH-000960,-0.5052143639875398
ACH-000963,-0.7418088802869285
ACH-000968,-0.5675246630513008
ACH-000969,-0.7631910886044478
ACH-000972,-0.5775509065830091
ACH-000973,-0.5924404353779017
ACH-000974,-0.5424319757862202
ACH-000978,-0.9596814782698666
ACH-000984,-0.7917236406999397
ACH-000986,-0.7672206687792945
ACH-000988,-0.8923384465147897
ACH-000993,-0.8767849678694412
ACH-000994,-0.8170479346501147
ACH-000996,-0.7521799586436957
ACH-001001,-0.6706946109909317
ACH-001020,-0.6561603342684239
ACH-001028,-0.6031853204818712
ACH-001031,-0.36494267915044215
ACH-001038,-0.5567161719724695
ACH-001048,-0.30289375774312105
ACH-001050,-0.5899278457121587
ACH-001053,-0.9241657561999291
ACH-001054,-0.6927220237585394
ACH-001061,-0.7030182114290962
ACH-001067,-0.35969017421712984
ACH-001075,0.13669050604112004
ACH-001096,-0.6764978422899017
ACH-001111,-0.4991138982941418
ACH-001119,-0.6379641760933231
ACH-001128,-0.6490505421006226
ACH-001134,-0.609977541566778
ACH-001151,-0.7548574193095348
ACH-001163,-0.7423564022113209
ACH-001164,-0.5866234492389211
ACH-001183,-0.9466558640576902
ACH-001192,-0.6484831673620124
ACH-001193,-0.6709777622319653
ACH-001196,-0.7337031513450579
ACH-001197,-0.8943749550555425
ACH-001205,-0.4878399900843337
ACH-001211,-0.4206825046606568
ACH-001212,-0.5129511913794239
ACH-001228,-0.18108514515096275
ACH-001232,-0.4798886581607049
ACH-001239,-0.5290288422029132
ACH-001270,-0.6685514507165996
ACH-001274,-0.5710187317177992
ACH-001275,-0.7765178150341301
ACH-001277,-0.9357606781145832
ACH-001278,-0.6185341303561679
ACH-001280,-0.7340482827243859
ACH-001283,-0.3988309152935511
ACH-001289,-0.3873397281693099
ACH-001300,-0.6291432946155238
ACH-001301,-0.4337800605364079
ACH-001302,-0.6736758096984279
ACH-001306,-0.6150492703484893
ACH-001318,-0.6311985874551774
ACH-001322,-0.6555052955549581
ACH-001328,-0.5504641911147271
ACH-001332,-0.12938240594862258
ACH-001336,-0.783385585460399
ACH-001346,-0.5838102806083187
ACH-001353,-0.7800658696225996
ACH-001354,-0.41218814198321
ACH-001367,-0.39303949577966
ACH-001368,-0.7377541436430971
ACH-001374,-0.6203524874050561
ACH-001377,-0.5298075892640914
ACH-001380,-0.939007171865626
ACH-001391,-0.7520664371403177
ACH-001408,-0.7572329800311064
ACH-001430,-0.5118648836479723
ACH-001431,-0.40232399375399003
ACH-001450,-0.7637262639840955
ACH-001496,-0.4930408639422448
ACH-001500,-0.6615132036944295
ACH-001523,-0.5740560184905331
ACH-001532,-0.6121818624438561
ACH-001550,-0.4474947634064221
ACH-001552,-0.4028614287535779
ACH-001554,-0.6418717888913283
ACH-001654,-0.9855482384226624
ACH-001735,-0.5378171782936816
ACH-001736,-0.4706002883974672
ACH-001737,-0.9059866720201594
ACH-001740,-0.5798562183624423
ACH-001745,-0.4820846584629826
ACH-001765,-0.5679328786349584
