,SERTM1 (400120)
ACH-000004,0.0005874648475848875
ACH-000005,-0.07289007866398307
ACH-000007,0.1339697362633987
ACH-000009,0.1209042073266476
ACH-000011,0.07280308658722659
ACH-000012,0.04901112651452968
ACH-000013,0.001846292606419943
ACH-000014,0.12823124062820365
ACH-000015,-0.01413409024198964
ACH-000017,0.10925034638168876
ACH-000018,0.07066116440844923
ACH-000019,0.021498373034728426
ACH-000021,-0.02142686635930743
ACH-000022,0.09650280525368818
ACH-000025,-0.038755885750882034
ACH-000028,-0.03122274362213454
ACH-000030,0.035080699403591216
ACH-000035,-0.04330970212173668
ACH-000036,0.03755741947708708
ACH-000037,0.0909887392543818
ACH-000039,0.10999213336447984
ACH-000040,0.04404123178979632
ACH-000041,0.014359411283835829
ACH-000042,0.0050069268020963105
ACH-000045,0.19468260745437369
ACH-000047,0.08368831738074971
ACH-000052,-0.01046626448992947
ACH-000053,0.09237591714776136
ACH-000054,0.048794351223940144
ACH-000055,0.08600343153415843
ACH-000060,0.0603551783779662
ACH-000067,-0.08827961926947052
ACH-000070,0.1297804969440338
ACH-000075,-0.1010643107420128
ACH-000078,-0.2276125792367888
ACH-000082,0.03774521115279948
ACH-000085,-0.07594239152029647
ACH-000086,-0.04535960858901452
ACH-000087,0.031089445860706014
ACH-000092,0.0030900132809501732
ACH-000095,0.08675721107661633
ACH-000097,0.0816450331498358
ACH-000098,0.0777059125494788
ACH-000099,0.0020790323010672247
ACH-000108,-0.0036846512939840313
ACH-000113,0.056367140361919615
ACH-000116,0.036984851334220886
ACH-000118,0.07677913742675885
ACH-000120,0.032298474084695925
ACH-000123,0.12513154456985695
ACH-000127,-0.007221399319938551
ACH-000128,-0.06524174114622415
ACH-000132,-0.03069124082809965
ACH-000133,-0.005000787888684138
ACH-000137,-0.0524356463747643
ACH-000138,0.10115487424285337
ACH-000142,0.0079770256762742
ACH-000143,0.11967093448342868
ACH-000146,0.036737246252581984
ACH-000148,0.016721327665181286
ACH-000150,-0.04061721248294667
ACH-000152,0.11671298315232
ACH-000153,0.05819837310028238
ACH-000159,-0.1257473385485874
ACH-000160,-0.04059206050207484
ACH-000163,-0.01830240156250731
ACH-000167,-0.004875161048013566
ACH-000168,0.18697739721086276
ACH-000169,0.12261265232329036
ACH-000178,0.04361280677221032
ACH-000183,0.12172557993246715
ACH-000188,-0.021676732024227145
ACH-000189,0.05782666308064757
ACH-000190,-0.1934452299483164
ACH-000198,0.09444242949325847
ACH-000203,0.13640137409438982
ACH-000204,-0.010589415211083593
ACH-000206,0.07777217922083009
ACH-000207,0.056035630480551615
ACH-000208,0.35549889489255954
ACH-000210,0.061516469464074526
ACH-000211,0.004488005736144321
ACH-000215,0.056823728257486536
ACH-000221,-0.051935036829763435
ACH-000222,0.16189679688954264
ACH-000223,0.08846938781475751
ACH-000226,-0.04048652366283684
ACH-000227,-0.09756608339233988
ACH-000228,-0.03519598084832976
ACH-000231,0.08773310892243083
ACH-000232,-0.05198412531766489
ACH-000233,0.041689222584913234
ACH-000234,0.10647714595438992
ACH-000235,0.05973505525370795
ACH-000237,0.07564115039303257
ACH-000238,0.07787501813342243
ACH-000242,0.10293914656036868
ACH-000243,0.10180348815960516
ACH-000244,-0.090438727464771
ACH-000246,0.032428772383094884
ACH-000248,0.04533904858503378
ACH-000250,0.04466954769831257
ACH-000251,0.17851174797269806
ACH-000252,0.08471521935162378
ACH-000253,0.07602273551156219
ACH-000255,0.14558203365831926
ACH-000256,0.24872522439892802
ACH-000257,-0.10336618871206228
ACH-000258,0.2515345584994019
ACH-000259,0.033486292275293275
ACH-000260,0.14041574569527046
ACH-000261,0.06783887829702072
ACH-000262,0.05150913502458748
ACH-000263,0.140254523875681
ACH-000264,0.05709819889954652
ACH-000265,0.0096455148371833
ACH-000266,0.024890663053704062
ACH-000272,0.0006290247686579259
ACH-000274,0.0728065654832063
ACH-000277,0.09340139983776134
ACH-000278,0.006822295014927468
ACH-000279,0.12602109416970764
ACH-000280,0.10476210227162006
ACH-000281,0.05895623922832236
ACH-000288,-0.10062151133868223
ACH-000291,0.047220255757761564
ACH-000293,0.04817444419977337
ACH-000294,0.07962492852968693
ACH-000295,-0.0537076381469352
ACH-000296,0.10911815120713324
ACH-000302,0.0948585606646668
ACH-000304,-0.10131300970212552
ACH-000307,0.06309391670750025
ACH-000308,0.062218917286698865
ACH-000310,0.0388369358021621
ACH-000311,0.1264977511923294
ACH-000312,0.03551066037392245
ACH-000315,0.09727862975470196
ACH-000316,0.10474506628126902
ACH-000317,-0.03765627887539379
ACH-000318,0.08127457822485556
ACH-000319,-0.07579262430335294
ACH-000320,0.10578668562633084
ACH-000322,0.022720397673603843
ACH-000323,-0.06403176203010773
ACH-000324,0.025816247357385604
ACH-000329,0.15990150299149186
ACH-000330,0.157837349569216
ACH-000331,0.04688281829930818
ACH-000332,0.021984531097170582
ACH-000334,-0.08204797079846651
ACH-000335,-0.002381239525999593
ACH-000336,0.2614923339899517
ACH-000337,0.04077945156137025
ACH-000338,0.11737901100100764
ACH-000339,0.022593057573843923
ACH-000341,-0.0723714173884804
ACH-000348,0.02335315464291675
ACH-000350,0.014316879305864196
ACH-000352,-0.037311407201935515
ACH-000356,0.0570605528204229
ACH-000361,-0.08209932001548471
ACH-000362,0.027462570737779825
ACH-000363,-0.016957677574987357
ACH-000364,0.03969102153770575
ACH-000365,0.0013367776930083845
ACH-000366,0.1284940541712308
ACH-000368,0.04624140417832254
ACH-000374,0.016429082512007732
ACH-000375,0.1469740476194585
ACH-000376,-0.03582181648907532
ACH-000381,0.06492098172551679
ACH-000383,-0.0150292656765378
ACH-000387,0.07164240619895187
ACH-000389,0.07824430449889587
ACH-000390,-0.06976199422491575
ACH-000393,-0.01849644582643436
ACH-000395,0.07960406951288305
ACH-000396,0.2382526948518808
ACH-000397,-0.05501259025931282
ACH-000401,0.023836642527554883
ACH-000402,-0.012470104214630372
ACH-000403,0.019497678038100118
ACH-000404,-0.10493725797487173
ACH-000406,0.036352379459254125
ACH-000407,0.0899263404329298
ACH-000408,-0.02416622027000001
ACH-000410,-0.02266631590423933
ACH-000411,0.0009597212605020953
ACH-000414,0.04610873382191272
ACH-000415,0.009400359783828569
ACH-000416,-0.046880582713955385
ACH-000420,0.016403116611336775
ACH-000421,0.02257223558135724
ACH-000424,-0.1888309113968364
ACH-000425,-0.020949021276294597
ACH-000426,-0.03199418693884285
ACH-000427,-0.11658225986471772
ACH-000433,-0.07081378253014993
ACH-000435,0.1833168125377178
ACH-000436,0.06775178326590701
ACH-000444,0.00559563733127403
ACH-000445,0.0978277460120833
ACH-000448,-0.02686253275898433
ACH-000450,0.4060740264650032
ACH-000452,0.02745714978298505
ACH-000454,-0.01935860481528836
ACH-000458,0.05699375194045046
ACH-000459,0.2285665040734534
ACH-000460,0.01811059422299322
ACH-000461,0.011908764659567842
ACH-000463,-0.04657804398268151
ACH-000464,0.0349766154582212
ACH-000466,0.08394925727690125
ACH-000467,0.00934689661557603
ACH-000468,0.07151809608197922
ACH-000469,0.04533349949660702
ACH-000470,0.1391645659205666
ACH-000471,0.028599754976669105
ACH-000472,0.011115048303813152
ACH-000473,0.06340410680835615
ACH-000475,0.0057850588333464075
ACH-000476,0.1869548482767307
ACH-000477,0.003463015300729776
ACH-000479,0.1803335039109701
ACH-000480,0.1275851359520287
ACH-000481,0.03281959385736245
ACH-000483,0.05471337538986575
ACH-000484,-0.03815996019393121
ACH-000485,0.11534682130930644
ACH-000486,0.0429695169268738
ACH-000487,0.063886216962003
ACH-000488,0.03328465715768605
ACH-000490,0.0522394849744007
ACH-000491,0.1045757923286732
ACH-000495,0.19293743085402668
ACH-000496,0.005990892287798235
ACH-000499,0.1737488534953379
ACH-000500,0.3735777181759404
ACH-000502,0.080177501067497
ACH-000503,0.04845625907881725
ACH-000505,0.04902145307203637
ACH-000507,0.08496868096802046
ACH-000510,-0.03164493081756782
ACH-000511,-0.008166814403076057
ACH-000512,0.12458151496207655
ACH-000516,0.03620891007141134
ACH-000517,0.13327803516747172
ACH-000518,0.06582424651994019
ACH-000520,-0.07491618707932357
ACH-000521,0.045094483072700565
ACH-000522,-0.03416095958437264
ACH-000524,0.1001786388383236
ACH-000527,-0.029401825684086873
ACH-000528,-0.024822001106531672
ACH-000537,-0.08366187486156773
ACH-000541,0.04551036257911067
ACH-000542,-0.05047151604235373
ACH-000544,0.08179042761880924
ACH-000545,0.08429021499527202
ACH-000547,0.10538351331535836
ACH-000548,0.16218946841035128
ACH-000549,0.03976803399604192
ACH-000550,-0.0040476533213779295
ACH-000552,0.05609776101372905
ACH-000556,0.011060539291820165
ACH-000557,-0.08430585892402635
ACH-000569,0.0452954192529217
ACH-000570,0.12403614997862696
ACH-000571,0.10293853523510448
ACH-000573,0.024750365668278682
ACH-000576,0.01220913393946954
ACH-000579,0.13538178310423896
ACH-000580,0.2703011824642993
ACH-000584,0.08759104208092303
ACH-000585,0.026743233710427902
ACH-000588,0.21029109037139546
ACH-000589,0.0282365133820522
ACH-000591,0.1245846132457192
ACH-000593,0.09512859127642907
ACH-000600,0.1723025126461191
ACH-000601,0.07613040151504116
ACH-000605,-0.08550822626453196
ACH-000606,0.037828503592984106
ACH-000608,0.0663904255162762
ACH-000614,0.10556023991874196
ACH-000616,-0.0543005766166274
ACH-000618,0.005165469325133769
ACH-000619,0.1044894134110054
ACH-000620,-0.012074902942944866
ACH-000621,0.0649850250589706
ACH-000622,0.1041478020402241
ACH-000623,-0.03536060006545206
ACH-000624,0.08404205379422994
ACH-000627,0.0747638533342483
ACH-000630,0.074170581601377
ACH-000631,-0.11529617740559862
ACH-000632,0.05535895424819087
ACH-000633,0.08863229942806275
ACH-000637,0.1506753241071828
ACH-000638,0.0810498684061211
