,BDH2 (56898)
ACH-000332,-0.053562999156061136
ACH-000334,-0.00989823828392526
ACH-000335,-0.01042072092546912
ACH-000336,-0.12601234656846025
ACH-000337,-0.11685454958041527
ACH-000338,-0.15249316669084342
ACH-000339,-0.2871483247374457
ACH-000341,-0.2181916142468908
ACH-000348,-0.16695380380480554
ACH-000350,-0.056869266105186125
ACH-000352,-0.03141522070193545
ACH-000356,-0.15761903799946836
ACH-000361,-0.3205670667827564
ACH-000362,-0.10736425013319999
ACH-000363,-0.351880866757522
ACH-000364,-0.24950218832819324
ACH-000365,-0.29190747992675503
ACH-000366,-0.19882867507507707
ACH-000368,-0.18735200630016866
ACH-000374,-0.2761626414518173
ACH-000375,-0.10566977778083918
ACH-000376,-0.16926825138112672
ACH-000381,-0.25241819112412023
ACH-000383,-0.08161195973535673
ACH-000387,-0.2444021559984429
ACH-000389,-0.11896590757760896
ACH-000390,-0.1729819019183994
ACH-000393,-0.05293095948484725
ACH-000395,-0.03609040042550883
ACH-000396,-0.396392913816524
ACH-000397,-0.1155101753745582
ACH-000401,-0.016327755714510197
ACH-000402,-0.0880754153438126
ACH-000403,-0.2435336457385722
ACH-000404,-0.2997326674503317
ACH-000406,-0.10256974233523937
ACH-000407,-0.09860196595675301
ACH-000408,-0.3178047560077716
ACH-000410,-0.3561157920086225
ACH-000411,-0.09758396538117606
ACH-000414,-0.1629516717773316
ACH-000415,-0.29962695037019604
ACH-000416,-0.27876643064693524
ACH-000420,-0.2279740808855132
ACH-000421,-0.1819298689362721
ACH-000424,-0.09155393341640332
ACH-000425,-0.2716452465606992
ACH-000426,-0.04988791038324557
ACH-000427,-0.12438468468793636
ACH-000433,-0.2374803656111128
ACH-000435,0.00735069183005886
ACH-000436,-0.2461033329591733
ACH-000444,-0.20652825525180066
ACH-000445,-0.4070996700563308
ACH-000448,-0.1975504955835408
ACH-000450,-0.13066208492596595
ACH-000452,-0.2681573685532705
ACH-000454,-0.14433399108682726
ACH-000458,-0.11887974368620922
ACH-000459,-0.22034882832906014
ACH-000460,-0.06093607482978328
ACH-000461,-0.257011564594697
ACH-000463,-0.17712982136419572
ACH-000464,-0.1853838685647005
ACH-000466,-0.09358991945914012
ACH-000467,-0.24300673541207085
ACH-000468,-0.212552095513594
ACH-000469,-0.11571606801515655
ACH-000470,-0.3943963145205168
ACH-000471,-0.2363626919366059
ACH-000472,-0.11048478785558423
ACH-000473,-0.16582576570361932
ACH-000475,-0.16312976607879953
ACH-000476,-0.08228441024500825
ACH-000477,-0.14136255300766212
ACH-000479,-0.09742883508171528
ACH-000480,-0.4146002140161708
ACH-000481,-0.13465473534431702
ACH-000483,-0.27816710615979123
ACH-000484,-0.05252413046534549
ACH-000485,-0.21930396982555428
ACH-000486,-0.023469059530547672
ACH-000487,-0.2255582320183437
ACH-000488,-0.16381941324073898
ACH-000490,-0.25596358880578524
ACH-000491,-0.039715580358309716
ACH-000495,-0.05611738578752031
ACH-000496,-0.174900667494845
ACH-000499,-0.13970529301054982
ACH-000500,-0.5663474294959505
ACH-000502,-0.20997640926937253
ACH-000503,-0.4684053015498022
ACH-000505,-0.12332573525579835
ACH-000507,-0.26835928112027435
ACH-000510,-0.35076828509520563
ACH-000511,-0.2320354055276058
ACH-000512,-0.0016433595569110328
ACH-000516,-0.254371158172429
ACH-000517,-0.26851804436992793
ACH-000518,-0.13556666407945353
ACH-000520,-0.171002166766392
ACH-000521,-0.21804711199403407
ACH-000522,-0.16109526402742907
ACH-000524,-0.1653090165990256
ACH-000527,-0.2329047271138056
ACH-000528,-0.22123012967226066
ACH-000537,-0.14525989178956886
ACH-000541,0.10187087579078703
ACH-000542,-0.2280858066707284
ACH-000544,-0.30012225671334136
ACH-000545,-0.15879383937254984
ACH-000547,-0.5188896331552111
ACH-000548,-0.07302780431594208
ACH-000549,-0.10322867915498787
ACH-000550,-0.11602391881961775
ACH-000552,-0.281460502058022
ACH-000556,-0.2540947118230351
ACH-000557,-0.21027095591497552
ACH-000569,-0.14883677647049987
ACH-000570,-0.13943814360441092
ACH-000571,-0.14211118105355602
ACH-000573,-0.18706511184689387
ACH-000576,-0.17331397384579336
ACH-000579,-0.2373940045719079
ACH-000580,0.03666464977772522
ACH-000584,-0.145289518691019
ACH-000585,-0.177551006928021
ACH-000588,-0.2583286526766188
ACH-000589,-0.1367111454628098
ACH-000591,-0.09680050823483292
ACH-000593,-0.14855647215694748
ACH-000600,-0.19286403253103093
ACH-000601,-0.2576131337933685
ACH-000605,-0.06109995286394776
ACH-000606,-0.29585349019608304
ACH-000608,-0.1300310736369254
ACH-000614,0.036595064880571945
ACH-000616,-0.23739914760167194
ACH-000618,-0.4077351175467901
ACH-000619,-0.28122058687850443
ACH-000620,-0.2008497183178897
ACH-000621,-0.22287539241905435
ACH-000622,-0.07564797845433492
ACH-000623,-0.3382829743054718
ACH-000624,-0.2438884396316551
ACH-000627,-0.3573972035067504
ACH-000630,-0.2663501681654591
ACH-000631,0.0014350092328832616
ACH-000632,-0.09245176434394348
ACH-000633,-0.051230861119007993
ACH-000637,-0.14254475419768248
ACH-000638,-0.0856576136424392
ACH-000646,-0.059566744692551216
ACH-000647,-0.19514991740294446
ACH-000648,-0.18898331797283136
ACH-000649,-0.16393094174229436
ACH-000651,-0.15194599668092135
ACH-000652,-0.11908420128322893
ACH-000653,-0.2550492522408844
ACH-000657,-0.15879754838764348
ACH-000658,-0.09661781294968498
ACH-000661,-0.16717201174029628
ACH-000662,-0.4956828089918053
ACH-000663,-0.0688483421160778
ACH-000665,-0.1316545756455128
ACH-000671,-0.2555772197016655
ACH-000672,-0.2678365594033197
ACH-000673,-0.2579278543902562
ACH-000676,-0.09223527601813436
ACH-000677,-0.12723364292609438
ACH-000681,-0.13428247878340133
ACH-000683,-0.13992774002005404
ACH-000684,-0.2355649046223417
ACH-000688,-0.4755349521863351
ACH-000693,-0.3445995260058539
ACH-000694,-0.23039610140604586
ACH-000695,-0.08316721314828071
ACH-000696,-0.2303429752890414
ACH-000697,-0.18877340865479303
ACH-000699,-0.2712449701589204
ACH-000701,-0.22147765270105346
ACH-000706,-0.016021896100853892
ACH-000711,-0.2667938598108469
ACH-000713,-0.33022269405899995
ACH-000714,-0.05891895649344079
ACH-000718,-0.17635994053883874
ACH-000720,-0.17375527542784006
ACH-000721,-0.18434772038327568
ACH-000724,-0.33553549259306004
ACH-000725,-0.08467024402682308
ACH-000732,-0.06914102621201743
ACH-000734,-0.11274496097774815
ACH-000735,-0.17267157583266046
ACH-000736,-0.1497404458958086
ACH-000738,-0.2310072738645255
ACH-000746,-0.09378177186225514
ACH-000747,-0.035786891405104375
ACH-000748,-0.10053266389363068
ACH-000753,-0.14029334093341475
ACH-000756,-0.11548883161254485
ACH-000757,-0.13215512119950934
ACH-000758,-0.026319905300904438
ACH-000760,-0.1377110146083078
ACH-000762,-0.12835832643689135
ACH-000763,-0.2572460692669465
ACH-000764,-0.002911067713413571
ACH-000765,-0.06847159150700738
ACH-000766,-0.2716132686290048
ACH-000767,-0.2590531104460097
ACH-000768,-0.05019501944635765
ACH-000769,-0.246518270102559
ACH-000770,-0.0988522492759093
ACH-000771,-0.1699215747599661
ACH-000773,-0.07019365850169743
ACH-000776,-0.15530207384746408
ACH-000777,-0.1142655390848734
ACH-000778,-0.051879435349337255
ACH-000781,-0.15871517324461945
ACH-000782,-0.06941787031600974
ACH-000783,-0.2314779669754591
ACH-000784,-0.27169746710652465
ACH-000785,-0.25630437162125475
ACH-000787,-0.218296664686578
ACH-000788,-0.20897777577713886
ACH-000791,-0.2679179812927649
ACH-000792,-0.13992889846064988
ACH-000794,-0.2420543670997254
ACH-000796,-0.2584022811414114
ACH-000798,-0.33784119936901824
ACH-000799,-0.5501349686795262
ACH-000800,-0.14994053731163728
ACH-000802,-0.18797898444972186
ACH-000804,0.11706710607450095
ACH-000805,-0.018393800377872947
ACH-000809,-0.15844704284927938
ACH-000810,-0.2401585088322872
ACH-000811,-0.16283890901498616
ACH-000817,-0.24332697875226364
ACH-000819,-0.13499202473717292
ACH-000820,-0.04532954591331573
ACH-000821,-0.12263757761911585
ACH-000822,0.002316308780030439
ACH-000823,-0.14572861704991938
ACH-000824,-0.13531040623878954
ACH-000827,-0.18774408258249653
ACH-000829,-0.3426747351582934
ACH-000831,-0.17099321475594936
ACH-000832,-0.16725880693795558
ACH-000833,-0.15685134705517398
ACH-000834,-0.11053223078349757
ACH-000835,-0.3328637837300352
ACH-000836,-0.33936721007865883
ACH-000837,-0.19096538452358985
ACH-000838,-0.07632611184572942
ACH-000839,-0.2357239542670435
ACH-000840,-0.2345239779756256
ACH-000841,-0.1200957310780938
ACH-000843,-0.11906528593145743
ACH-000846,-0.35576537166787625
ACH-000847,-0.1958987553098336
ACH-000848,-0.16501253182915085
ACH-000849,-0.18597916025815733
ACH-000851,-0.2504299542035845
ACH-000855,-0.35711819859128285
ACH-000856,-0.2093844248561103
ACH-000858,-0.16075640621619275
ACH-000859,-0.06434098411163555
ACH-000861,-0.3306915296857469
ACH-000862,-0.20890721070392304
ACH-000865,-0.20698303006662572
ACH-000866,-0.2723775305213913
ACH-000867,-0.20911485693480206
ACH-000869,-0.12040556488893656
ACH-000872,-0.2391843265044411
ACH-000873,-0.3277475521068845
ACH-000876,0.07772945276612275
ACH-000878,-0.17856512540488886
ACH-000880,0.08569869802274573
ACH-000881,-0.20415012274752828
ACH-000882,-0.2736259668041888
ACH-000884,-0.16571198744576493
ACH-000885,-0.20128606831541004
ACH-000887,-0.1465063500640371
ACH-000889,-0.024792265004132574
ACH-000896,-0.2598747529307456
ACH-000898,-0.06479593043965957
ACH-000900,-0.11988653710193177
ACH-000901,-0.1842643208748008
ACH-000905,-0.20457720611327326
ACH-000906,-0.18041459742133487
ACH-000907,-0.11634431807579368
ACH-000910,-0.13172070328953084
ACH-000911,-0.10302179021598963
ACH-000912,-0.16763021054310978
ACH-000913,-0.1882335854651247
ACH-000915,-0.25923383981045106
ACH-000916,-0.388952393260557
ACH-000917,-0.2392527346048749
ACH-000920,-0.2221780623531298
ACH-000921,-0.29394064922598856
ACH-000924,-0.16445279942638816
ACH-000926,-0.1015669286007644
ACH-000928,-0.3270701528727755
ACH-000929,-0.1357925733811007
ACH-000932,-0.28248640436283506
ACH-000935,-0.13529589988578986
ACH-000936,-0.2140369295837216
ACH-000937,-0.04814433632868596
ACH-000938,-0.17595452584321605
ACH-000939,-0.2460911858794279
ACH-000941,-0.2188294487385636
ACH-000943,-0.23799645076434414
ACH-000946,-0.2291731107976996
ACH-000947,-0.11267781348443905
ACH-000948,-0.29038746903048474
ACH-000950,-0.28875555009367965
ACH-000953,-0.09020375109685258
ACH-000954,-0.14061275940135268
ACH-000957,-0.2625442820554039
ACH-000958,-0.04923978754189251
ACH-000960,-0.10951449714432344
ACH-000963,-0.2351174279238439
ACH-000968,-0.11672965724250113
ACH-000969,-0.23502034015040146
ACH-000972,-0.3021468717531627
ACH-000973,-0.3207281691732832
ACH-000974,-0.363773126078308
ACH-000978,-0.2596625084907719
ACH-000984,-0.1789838816046442
ACH-000986,-0.10559829075088724
ACH-000988,-0.20915025570992204
ACH-000993,-0.33086107433233497
ACH-000994,-0.1430429415306387
ACH-000996,-0.4342392258412829
ACH-001001,-0.11693659026003785
ACH-001020,0.05546916909712177
ACH-001028,-0.1300827938696444
ACH-001031,-0.18138378789549647
ACH-001038,-0.13802596050752214
ACH-001048,-0.21999978172097587
ACH-001050,-0.12302600356883538
ACH-001053,-0.1167209468025704
ACH-001054,-0.3508550156777231
ACH-001061,-0.14434327054682702
ACH-001067,-0.16397586112153642
ACH-001075,-0.1216058476212188
ACH-001096,-0.2982592931413903
ACH-001111,-0.29923198518201194
ACH-001119,-0.32767083054200397
ACH-001128,-0.446537270716938
ACH-001134,-0.22442195574138374
ACH-001151,-0.2688067726070328
ACH-001163,-0.06853940676573375
ACH-001164,-0.12256312706969015
ACH-001183,-0.1544318819584697
ACH-001192,-0.22050491299988306
ACH-001193,0.0576101283879123
ACH-001196,-0.1997931996175649
ACH-001197,-0.07882209713272008
ACH-001205,-0.1014438973460657
ACH-001211,-0.0040699022804924
ACH-001212,-0.22166836054747985
ACH-001228,-0.2778336527037421
ACH-001232,-0.2972104246969093
ACH-001239,-0.06226071756654788
ACH-001270,-0.2936065108842957
ACH-001274,-0.15110669755071365
ACH-001275,-0.098288909443893
ACH-001277,-0.1951202638390205
ACH-001278,0.03555472738240642
ACH-001280,-0.14894092075234178
ACH-001283,-0.16966603336735453
ACH-001289,-0.4307220493218721
ACH-001300,-0.1870387973843316
ACH-001301,-0.1726341253566513
ACH-001302,-0.06926071531033183
ACH-001306,-0.2454922588423664
ACH-001318,-0.17752365330985495
ACH-001322,-0.5135783865737054
ACH-001328,-0.08729408722928755
ACH-001332,-0.362090497095682
ACH-001336,-0.26533608925681845
ACH-001346,-0.2085944108564398
ACH-001353,-0.3159465875237259
ACH-001354,-0.18856633602805853
ACH-001367,-0.2754651368339728
ACH-001368,-0.1678848064125819
ACH-001374,-0.44027285000546895
ACH-001377,-0.2223565337204054
ACH-001380,-0.2744373137019139
ACH-001391,-0.2188287165931255
ACH-001408,-0.1870702139054289
ACH-001430,-0.07365458400514466
ACH-001431,-0.18501103431457427
ACH-001450,-0.24618301995318376
ACH-001496,-0.361491745453729
ACH-001500,-0.2395949253715817
ACH-001523,-0.23526539812749314
ACH-001532,-0.17023277208060406
ACH-001550,-0.18573728348505888
ACH-001552,-0.14891047718616213
ACH-001554,-0.16938911892013814
ACH-001654,-0.11673762359255513
ACH-001735,0.039044521077638616
ACH-001736,-0.09491230289001942
ACH-001737,-0.20820820482118546
ACH-001740,-0.13116134741359872
ACH-001745,-0.1064331210738428
ACH-001765,-0.12536180973058006
