,GSTA2 (2939)
ACH-000004,-0.043625120350405465
ACH-000005,-0.4056479704217925
ACH-000007,-0.0825769388224343
ACH-000009,-0.16496915486957642
ACH-000011,-0.1678203905463338
ACH-000012,-0.11450126034754272
ACH-000013,-0.29915510406238993
ACH-000014,-0.44501944360063017
ACH-000015,-0.1194430954268524
ACH-000017,-0.14263110161262532
ACH-000018,-0.3086447150452372
ACH-000019,-0.2137482294010733
ACH-000021,-0.2037697604512671
ACH-000022,-0.17213201574797535
ACH-000025,-0.15928901394566738
ACH-000028,-0.22963929936492986
ACH-000030,-0.1809681564447135
ACH-000035,-0.2339474223257305
ACH-000036,-0.14578054316553107
ACH-000037,-0.1827737125973828
ACH-000039,-0.2344311097164297
ACH-000040,-0.1684417157475224
ACH-000041,-0.3117773191271265
ACH-000042,-0.1236708520921062
ACH-000045,-0.28940365176111177
ACH-000047,-0.2680545766127848
ACH-000052,-0.5680349929396328
ACH-000053,-0.14688501377229135
ACH-000054,-0.14207241549664498
ACH-000055,-0.20516543375197355
ACH-000060,-0.3156248476497805
ACH-000067,-0.3951980587976015
ACH-000070,-0.3312891088028812
ACH-000075,-0.07300151148507301
ACH-000078,-0.2358845307468896
ACH-000082,-0.2092315562407301
ACH-000085,-0.406706966217852
ACH-000086,-0.15442664361498695
ACH-000087,-0.07345499069398047
ACH-000092,-0.06082182144324048
ACH-000095,-0.26090217616458683
ACH-000097,-0.3132872232512646
ACH-000098,-0.23872134678394505
ACH-000099,-0.2020853089472636
ACH-000108,-0.1181069552526334
ACH-000113,-0.20023634804513668
ACH-000116,-0.2168076592271377
ACH-000118,-0.12950999540117625
ACH-000120,-0.034234162453008324
ACH-000123,-0.23317323549210356
ACH-000127,-0.17331411684767334
ACH-000128,-0.2176244471094299
ACH-000132,-0.1853353463925379
ACH-000133,-0.1589623737342212
ACH-000137,-0.0480090465685872
ACH-000138,-0.11230258230640887
ACH-000142,-0.3443023243129827
ACH-000143,-0.05048855621774554
ACH-000146,-0.18866299166477296
ACH-000148,0.02201056993641593
ACH-000150,-0.13123988967679873
ACH-000152,-0.2611061400532683
ACH-000153,-0.25254828139348673
ACH-000159,-0.1672349742123865
ACH-000160,-0.18972620311199656
ACH-000163,-0.11452447218307185
ACH-000167,-0.5632083415145136
ACH-000168,-0.09643321596120108
ACH-000169,-0.21110768115264514
ACH-000178,-0.10910743901911464
ACH-000183,-0.12850788528034365
ACH-000188,-0.1493473281696598
ACH-000189,-0.2881977614768364
ACH-000190,-0.20470176674458854
ACH-000198,-0.04717363089169166
ACH-000203,0.19020157838260596
ACH-000204,-0.13454658252327753
ACH-000206,-0.34878487207054243
ACH-000207,-0.05827489846036062
ACH-000208,-0.2965804485095712
ACH-000210,-0.4486531955765957
ACH-000211,-0.18871283852597484
ACH-000215,-0.19518251837993986
ACH-000221,-0.07170526243360976
ACH-000222,-0.16984933478923878
ACH-000223,-0.2813203288793064
ACH-000226,-0.19792851781780868
ACH-000227,-0.23277938240009116
ACH-000228,-0.17221608460021695
ACH-000231,-0.2258200519722105
ACH-000232,-0.22884689498914884
ACH-000233,-0.33175639238105475
ACH-000234,-0.21751802340308105
ACH-000235,-0.2730411540219403
ACH-000237,-0.19454592639388693
ACH-000238,-0.08364101319742412
ACH-000242,-0.10644130029898806
ACH-000243,-0.09149659389208124
ACH-000244,0.03253490407720648
ACH-000246,-0.14736697114809558
ACH-000248,-0.10187948456553857
ACH-000250,-0.08942882155862579
ACH-000251,-0.220515809229346
ACH-000252,-0.14586436081600154
ACH-000253,-0.3279367882186108
ACH-000255,-0.19360710075854826
ACH-000256,-0.21094795191142815
ACH-000257,-0.18679971921939612
ACH-000258,-0.2705124977782995
ACH-000259,-0.16854990119434127
ACH-000260,-0.22849032695231225
ACH-000261,-0.2143317942320172
