,CA10 (56934)
ACH-000004,-0.04468382199221306
ACH-000005,0.08604973900957498
ACH-000007,-0.2999163217243961
ACH-000009,-0.14958592027982393
ACH-000011,-0.168228094175291
ACH-000012,-0.1571561270950983
ACH-000013,-0.07491120932293982
ACH-000014,-0.14364945790258782
ACH-000015,-0.12707791624611658
ACH-000017,-0.15333518586731187
ACH-000018,-0.19868484663969568
ACH-000019,-0.21970755112877144
ACH-000021,-0.22371058867392127
ACH-000022,-0.14036703543489326
ACH-000025,-0.21039887208855634
ACH-000028,-0.12751898144768764
ACH-000030,-0.09044774767991302
ACH-000035,-0.32801271638203644
ACH-000036,-0.04457742742723613
ACH-000037,0.006615989099192636
ACH-000039,-0.1005067275025758
ACH-000040,-0.1734368665154323
ACH-000041,-0.13731746332059902
ACH-000042,-0.16768923742094305
ACH-000045,-0.2335479136439433
ACH-000047,-0.103758705868092
ACH-000052,-0.22471837962090674
ACH-000053,-0.08211470051511037
ACH-000054,-0.14709075626015802
ACH-000055,-0.07195936588340647
ACH-000060,-0.04447556547958025
ACH-000067,-0.14099329055011803
ACH-000070,-0.06577294195662921
ACH-000075,-0.3704123325785653
ACH-000078,-0.24529861857337884
ACH-000082,-0.15235586656551256
ACH-000085,-0.3486809541252096
ACH-000086,-0.04125548345688968
ACH-000087,0.12478160318009565
ACH-000092,-0.05280776968424738
ACH-000095,-0.10984873194279823
ACH-000097,-0.011942687153244723
ACH-000098,-0.07654250726145223
ACH-000099,-0.1306848539111475
ACH-000108,-0.14500350185702254
ACH-000113,-0.15308998162389487
ACH-000116,-0.17963538236715315
ACH-000118,-0.07027534558309416
ACH-000120,-0.2810917345558782
ACH-000123,-0.06901846202211531
ACH-000127,-0.06487481916059518
ACH-000128,-0.15817738303603265
ACH-000132,-0.07840203687369883
ACH-000133,-0.13982327071745473
ACH-000137,-0.13379634541990926
ACH-000138,-0.11734656058992245
ACH-000142,-0.259644142293096
ACH-000143,-0.16791198700265805
ACH-000146,-0.12953913369033998
ACH-000148,-0.17376578524954056
ACH-000150,-0.27969631232300524
ACH-000152,-0.2446868613723848
ACH-000153,0.001494735521256154
ACH-000159,-0.0627380305563214
ACH-000160,-0.0012735073478040493
ACH-000163,-0.047666639496671964
ACH-000167,0.2367372808728156
ACH-000168,-0.3635466847983498
ACH-000169,-0.12527620423526556
ACH-000178,0.031210529155659125
ACH-000183,-0.020385519176411456
ACH-000188,-0.1936065400678729
ACH-000189,-0.18262014012804156
ACH-000190,-0.1879423051863203
ACH-000198,-0.12523490898577005
ACH-000203,-0.1387867842100792
ACH-000204,-0.2374403887343987
ACH-000206,-0.22937289133225205
ACH-000207,-0.10570793110996876
ACH-000208,-0.08358442703197347
ACH-000210,-0.3498536407966647
ACH-000211,-0.1890628963363439
ACH-000215,-0.15112775648177898
ACH-000221,-0.16962617375903638
ACH-000222,0.14533857748976056
ACH-000223,-0.061582637379285286
ACH-000226,-0.11038633511897436
ACH-000227,-0.2410599389533601
ACH-000228,-0.051236147511972
ACH-000231,-0.12151950024450968
ACH-000232,-0.05396523269375373
ACH-000233,-0.12207233892811055
ACH-000234,-0.12626785194514278
ACH-000235,-0.06618789277741463
ACH-000237,-0.05491493894893934
ACH-000238,-0.10250950082173056
ACH-000242,-0.2965072243122561
ACH-000243,-0.18501022039246867
ACH-000244,0.056654208727422266
ACH-000246,-0.18205535059400116
ACH-000248,-0.26093348920413056
ACH-000250,-0.07695781270723293
ACH-000251,-0.1968999082279704
ACH-000252,-0.1488750479184244
ACH-000253,-0.04806141373859928
ACH-000255,-0.2282697933122193
ACH-000256,-0.09181252127229976
ACH-000257,-0.2625085488665613
ACH-000258,-0.15492209809815838
ACH-000259,-0.04283004883053575
ACH-000260,-0.13189842711101255
ACH-000261,-0.09275082000649547
ACH-000262,-0.16992255601401365
ACH-000263,-0.15203688833013604
ACH-000264,-0.21260498910429448
ACH-000265,-0.2269275959866543
ACH-000266,-0.09420921469778333
ACH-000272,-0.2287695298224669
ACH-000274,-0.12339212196690208
ACH-000277,-0.01589121556041034
ACH-000278,-0.1060668612973962
ACH-000279,-0.04313233656663354
ACH-000280,-0.11638262845780073
ACH-000281,0.021099193969339743
ACH-000288,-0.2398707515014603
ACH-000291,-0.15542826860623152
ACH-000293,-0.05393816123730974
ACH-000294,-0.38617672120423935
ACH-000295,-0.35352284297883724
ACH-000296,-0.16342199497407678
ACH-000302,-0.038310877715427766
ACH-000304,-0.2163858949989465
ACH-000307,-0.08246752564381125
ACH-000308,-0.06628042373377202
ACH-000310,-0.2491206808955804
ACH-000311,-0.08883767237885519
ACH-000312,-0.1250317365666815
ACH-000315,-0.10534323126325916
ACH-000316,-0.1313255596393069
ACH-000317,-0.14135605938991813
ACH-000318,-0.0880386775009596
ACH-000319,-0.2706078567612648
ACH-000320,0.016934296979680987
ACH-000322,-0.12523165706574882
ACH-000323,-0.1764605258101544
ACH-000324,-0.12679259414214514
ACH-000329,-0.12971841458678446
ACH-000330,-0.11447038899517015
ACH-000331,-0.09493657676403043
ACH-000332,-0.027077874740165424
ACH-000334,-0.10297430564176957
ACH-000335,-0.1842714253627529
ACH-000336,-0.2946543656492431
ACH-000337,-0.048365662682608376
ACH-000338,0.3729507741010193
ACH-000339,-0.14413852160330004
ACH-000341,-0.3356596747576375
ACH-000348,-0.12704062356653856
ACH-000350,-0.12078162087888752
ACH-000352,-0.11048835635861502
ACH-000356,-0.1144830885547983
ACH-000361,-0.3399104412513915
ACH-000362,-0.12151037962553694
ACH-000363,-0.1787166243285585
ACH-000364,0.040935586411470236
ACH-000365,-0.10232427889579836
ACH-000366,-0.0940023021388944
ACH-000368,0.06472029429693528
ACH-000374,-0.15454913829425135
ACH-000375,0.026867295920497136
ACH-000376,-0.047613467630336435
ACH-000381,-0.2848998171291033
ACH-000383,-0.05430255724384715
