,UGT8 (7368)
ACH-000004,0.046363047861978667
ACH-000005,0.010650151089996632
ACH-000007,0.04159604075187992
ACH-000009,0.04772080212687006
ACH-000011,0.029807301642735724
ACH-000012,0.1439046806076064
ACH-000013,0.08485573651782055
ACH-000014,0.022204056631036213
ACH-000015,-0.04304634440128407
ACH-000017,0.030297085673137037
ACH-000018,0.10066966363094328
ACH-000019,0.14010779820228975
ACH-000021,0.04763125234065088
ACH-000022,-0.020895148582740653
ACH-000025,0.06508206658256006
ACH-000028,0.030743089441558905
ACH-000030,0.10827416087439222
ACH-000035,-0.05494265792655095
ACH-000036,0.07464353701407779
ACH-000037,0.07591639702902346
ACH-000039,0.06503167784853202
ACH-000040,-0.03475681705973345
ACH-000041,-0.1300624304171299
ACH-000042,0.027866069308419998
ACH-000045,0.15070488145175862
ACH-000047,-0.04082514591916922
ACH-000052,-0.013233940425859738
ACH-000053,0.08040882580608129
ACH-000054,0.09562327902618638
ACH-000055,0.0954745810227803
ACH-000060,-0.01665523012648345
ACH-000067,-0.10976521537836917
ACH-000070,-0.03733185500944816
ACH-000075,0.12304269139532245
ACH-000078,0.029666288375413644
ACH-000082,-0.08347175517102208
ACH-000085,-0.031621086398769684
ACH-000086,0.13559643153709286
ACH-000087,0.03128335979675018
ACH-000092,-0.02186337117594512
ACH-000095,0.1649724653266896
ACH-000097,0.13080340143955627
ACH-000098,-0.1168119468228198
ACH-000099,0.03764171501069302
ACH-000108,0.11128006187899038
ACH-000113,0.06928889611320951
ACH-000116,-0.045339466218561095
ACH-000118,0.08973624878944887
ACH-000120,0.042014672312772255
ACH-000123,-0.07457452020383254
ACH-000127,0.0015151206183963
ACH-000128,0.05966880212006138
ACH-000132,0.11192296643328363
ACH-000133,0.08300808049857647
ACH-000137,0.09841205824495523
ACH-000138,0.16039587342993952
ACH-000142,0.016197599999096247
ACH-000143,0.13144712191171062
ACH-000146,0.04903483318399896
ACH-000148,-0.02357775676677927
ACH-000150,0.1308182000237287
ACH-000152,-0.08907668758119598
ACH-000153,-0.13293804845405166
ACH-000159,0.09341379588306292
ACH-000160,-0.00017711120850921665
ACH-000163,0.006932224173852429
ACH-000167,-0.10987899111044193
ACH-000168,0.014878507202813966
ACH-000169,0.2056529316631288
ACH-000178,-0.029303264673028236
ACH-000183,0.12562500170583327
ACH-000188,0.1934508709010748
ACH-000189,0.06262515427773646
ACH-000190,-0.0005580197284522196
ACH-000198,-0.021268617666581408
ACH-000203,0.40148874123222666
ACH-000204,0.0642111064579897
ACH-000206,0.16928091564995856
ACH-000207,0.20099908194443367
ACH-000208,0.07082766273229994
ACH-000210,0.26036253157432776
ACH-000211,-0.059212793000147514
ACH-000215,0.037512175380692805
ACH-000221,0.062164812821405936
ACH-000222,0.09917750649829878
ACH-000223,0.06992044164985442
ACH-000226,0.1009488378427361
ACH-000227,0.1998663400132436
ACH-000228,-0.000645957249570188
ACH-000231,0.026138781063160983
ACH-000232,0.057180307044818086
ACH-000233,0.0737949638897181
ACH-000234,-0.019101586480355155
ACH-000235,0.024872350163704284
ACH-000237,0.05605724671020583
ACH-000238,0.17425559178816724
ACH-000242,0.3644681480240997
ACH-000243,0.08151587161033225
ACH-000244,-0.16697362746109595
ACH-000246,0.14524052740711474
ACH-000248,0.11823333673687884
ACH-000250,0.059260105392709775
ACH-000251,0.10844548655885128
ACH-000252,0.028178803505555305
ACH-000253,0.008727964153845073
ACH-000255,-0.04650944364244847
ACH-000256,0.020389294692767825
ACH-000257,-0.012626457113830584
ACH-000258,-0.1220943519468963
ACH-000259,0.009860901923221959
ACH-000260,0.07838918754999477
ACH-000261,0.10946171188455707
ACH-000262,0.05208506497525065
ACH-000263,0.06421711492195625
ACH-000264,0.14740930378954625
ACH-000265,-0.06356661744051112
ACH-000266,-0.023570248243202925
ACH-000272,0.020219002319589376
ACH-000274,0.0893401880046814
ACH-000277,0.10169848112417236
ACH-000278,0.17639643193112073
ACH-000279,-0.02064565203003461
ACH-000280,0.0995612582162288
ACH-000281,-0.014922905343321422
ACH-000288,0.085544176732659
ACH-000291,0.04379300157182827
ACH-000293,0.12244404199750507
ACH-000294,0.021602162304570228
ACH-000295,-0.2384759410689557
ACH-000296,-0.09615587188774624
