,FSCN1 (6624)
ACH-000004,-0.12887056964072616
ACH-000005,-0.1305520294366228
ACH-000007,0.1788500637922179
ACH-000009,-0.1513196709793162
ACH-000011,-0.06571120044981099
ACH-000012,-0.05819403478549694
ACH-000013,-0.05214040268540453
ACH-000014,-0.24268362841532365
ACH-000015,-0.08438044922246672
ACH-000017,0.2075816482671884
ACH-000018,0.03699855011966025
ACH-000019,-0.11370856934999245
ACH-000021,-0.06652636650731716
ACH-000022,0.009804297250760092
ACH-000025,-0.01930950664708357
ACH-000028,-0.1167468921666295
ACH-000030,-0.11278365404494205
ACH-000035,-0.2855365587279801
ACH-000036,-0.1925610215154845
ACH-000037,-0.08294139219116205
ACH-000039,-0.17883545241816046
ACH-000040,-0.12420922112095767
ACH-000041,-0.0654267314704319
ACH-000042,-0.18756387351779766
ACH-000045,-0.08074558021295554
ACH-000047,0.09777866812368803
ACH-000052,-0.20937111042188566
ACH-000053,-0.10885907532589162
ACH-000054,-0.16969386430138922
ACH-000055,0.0689265890891977
ACH-000060,-0.05996222569646985
ACH-000067,-0.10208761380270223
ACH-000070,0.1169137446855586
ACH-000075,-0.1699336256852283
ACH-000078,-0.1657080112366302
ACH-000082,-0.10251931476972416
ACH-000085,0.061599106530791425
ACH-000086,0.008634593744234515
ACH-000087,-0.06923774695840344
ACH-000092,-0.13447386279110146
ACH-000095,-0.032919835121076116
ACH-000097,-0.11436605422139336
ACH-000098,-0.05636823612964172
ACH-000099,-0.11766514146592445
ACH-000108,-0.007318468299681075
ACH-000113,-0.1864918655121948
ACH-000116,-0.14370151961674085
ACH-000118,-0.054614081951931466
ACH-000120,-0.049499300213741014
ACH-000123,-0.23829988268171085
ACH-000127,-0.18597810711999266
ACH-000128,0.08418293017875735
ACH-000132,-0.07883799606609257
ACH-000133,0.0842497009079106
ACH-000137,0.03673357174422698
ACH-000138,-0.0808439606861155
ACH-000142,-0.04838089442124347
ACH-000143,-0.14587220045417115
ACH-000146,-0.07267975840289817
ACH-000148,-0.0642905231656438
ACH-000150,0.09796830555397812
ACH-000152,0.05321125910698825
