,ICK (22858)
ACH-000471,-0.1308113309774128
ACH-000472,-0.13121514320030706
ACH-000473,-0.09397752083716213
ACH-000475,-0.03308026046387585
ACH-000476,-0.03297031573999238
ACH-000477,0.004590989370013621
ACH-000479,-0.04381426047609264
ACH-000480,0.12523098172768812
ACH-000481,-0.09156666145687496
ACH-000483,-0.12617841014122147
ACH-000484,-0.039812556713185926
ACH-000485,-0.02264002970759417
ACH-000486,-0.053622508117997535
ACH-000487,-0.03380758837515335
ACH-000488,-0.0038586792154418634
ACH-000490,-0.04558970191476133
ACH-000491,-0.14154444028024332
ACH-000495,0.03005124708106491
ACH-000496,-0.17483782023581398
ACH-000499,-0.1135314479667221
ACH-000500,-0.2533959850098224
ACH-000502,-0.09999758374419923
ACH-000503,-0.2972622063795018
ACH-000505,-0.02140828552304368
ACH-000507,-0.1322335929437607
ACH-000510,-0.10631048856417208
ACH-000511,0.005962918260805218
ACH-000512,-0.1859268716717965
ACH-000516,-0.03511627301812799
ACH-000517,-0.051238359560030255
ACH-000518,-0.10843731858619447
ACH-000520,-0.053383691509620405
ACH-000521,-0.15262036465920795
ACH-000522,-0.041377397172049454
ACH-000524,-0.13209511770755875
ACH-000527,-0.018223990064605504
ACH-000528,-0.11503891152088418
ACH-000537,0.02014388892268784
ACH-000541,0.23220045999872976
ACH-000542,-0.03301054147488625
ACH-000544,-0.0910643048279492
ACH-000545,-0.1067910323445626
ACH-000547,-0.053394513876915566
ACH-000548,-0.13860331850221602
ACH-000549,-0.01342963666121632
ACH-000550,-0.13858406165257509
ACH-000552,-0.17493607411810316
ACH-000556,-0.10346563249821174
ACH-000557,-0.145194192325783
ACH-000569,-0.11221402341014894
ACH-000570,-0.1283384159427748
ACH-000571,-0.0877824782189084
ACH-000573,-0.054116323476194036
ACH-000576,-0.005260989268735535
ACH-000579,-0.1580189621226626
ACH-000580,-0.001960523204932053
ACH-000584,-0.09627888191144353
ACH-000585,-0.039836129805952886
ACH-000588,-0.14950477068611825
ACH-000589,-0.06915448253983893
ACH-000591,0.018190111017343972
ACH-000593,-0.1904153952488568
ACH-000600,-0.062418603797077324
ACH-000601,-0.06436570929459626
ACH-000605,-0.11461264620202813
ACH-000606,-0.1571648611495754
ACH-000608,-0.046965300749792036
ACH-000614,0.019587355983287445
ACH-000616,0.016854405515712857
ACH-000618,-0.021435019927145662
ACH-000619,-0.08168476449441263
ACH-000620,0.00036222889561597995
ACH-000621,-0.10884506879604132
ACH-000622,-0.2624975695638807
ACH-000623,-4.5948518002688894e-05
ACH-000624,-0.037731802700334674
ACH-000627,-0.1313583432872777
ACH-000630,-0.06424271372515858
ACH-000631,-0.08688462767836005
ACH-000632,0.0585416375180541
ACH-000633,-0.08153697027304785
ACH-000637,-0.1945819241617452
ACH-000638,-0.014471553210069056
ACH-000646,-0.14799076516655854
ACH-000647,-0.08148663168358307
ACH-000648,-0.03318403217582735
ACH-000649,-0.08350658885140715
ACH-000651,-0.16740337996588392
ACH-000652,-0.20000741329347144
ACH-000653,-0.2575938477716697
ACH-000657,-0.11327714731307308
ACH-000658,-0.17787983375006916
ACH-000661,0.10129148739589966
ACH-000662,0.03974163460727482
ACH-000663,0.021040054478314998
ACH-000665,-0.16586884502551832
ACH-000671,-0.10419268017021638
ACH-000672,0.06592382449787579
ACH-000673,-0.09585617989370954
ACH-000676,-0.08041546739061313
ACH-000677,-0.02411413532791477
ACH-000681,-0.12544086259225012
ACH-000683,-0.2073399464461768
ACH-000684,0.026129005104945556
ACH-000688,-0.16260026140976425
ACH-000693,-0.10889331221875094
ACH-000694,-0.05558012833843276
ACH-000695,-0.2115393272136916
ACH-000696,-0.007099676838467922
ACH-000697,-0.021696429477888773
ACH-000699,-0.03765600443715643
ACH-000701,-0.05535526470129165
ACH-000706,-0.07352457201283713
ACH-000711,-0.09825027403375328
ACH-000713,-0.6110997219696844
ACH-000714,-0.10630249723435173
ACH-000718,-0.062328371340741075
ACH-000720,-0.18540208787106474
ACH-000721,-0.24822187603491544
ACH-000724,-0.08354194968087696
ACH-000725,-0.12326705510510445
ACH-000732,0.059853342632553534
ACH-000734,-0.03426821471992055
ACH-000735,-0.09987540783582984
ACH-000736,0.030727154009485075
ACH-000738,-0.12860055414213115
ACH-000746,0.00993772585134188
ACH-000747,0.030141617758996264
ACH-000748,0.0289576361800566
ACH-000753,-0.09688942412858452
ACH-000756,-0.030301975147806876
ACH-000757,0.025228096461110863
ACH-000758,-0.2719522022693946
ACH-000760,-0.07049137639346699
ACH-000762,-0.15012518726691926
ACH-000763,-0.03614782203562263
ACH-000764,-0.4444177660451164
ACH-000765,0.01186547693988623
ACH-000766,-0.09546671473083616
ACH-000767,-0.2099105874121874
ACH-000768,0.10160501290390056
ACH-000769,-0.036823848807016064
ACH-000770,-0.028673810764037914
ACH-000771,-0.015824960103726176
ACH-000773,-0.16800622095605097
ACH-000776,-0.17142984182750087
ACH-000777,-0.2981238112451053
ACH-000778,-0.18797814337613575
ACH-000781,-0.17502062331311807
ACH-000782,-0.10299391726431463
ACH-000783,-0.05979818361727464
ACH-000784,-0.15992234287890933
ACH-000785,-0.17993364911561152
ACH-000787,0.015389604613096991
ACH-000788,-0.044005800430037004
ACH-000791,-0.07856407191897616
ACH-000792,-0.08009267550379433
ACH-000794,-0.14575304188008148
ACH-000796,0.04165633658643498
ACH-000798,0.002364943015590315
ACH-000799,-0.04038601057842717
ACH-000800,-0.03696955594692862
ACH-000802,-0.13009743236971688
ACH-000804,-0.005787609688222729
ACH-000805,-0.05368054497712628
ACH-000809,-0.1139756561132632
ACH-000810,0.02474560913861832
ACH-000811,-0.03838979452426421
ACH-000817,-0.059382349314888
ACH-000819,-0.0586126062593771
ACH-000820,-0.10854385224154224
ACH-000821,-0.255955631076774
ACH-000822,-0.015769918863549514
ACH-000823,-0.0749195462598895
ACH-000824,-0.052805486646301206
ACH-000827,0.015342020384148784
ACH-000829,0.1022087378214976
ACH-000831,-0.1325967489837706
ACH-000832,-0.12303435796128225
ACH-000833,-0.056126371983096494
ACH-000834,-0.07934909935241047
ACH-000835,-0.08292069533328608
ACH-000836,-0.06816490357684213
ACH-000837,-0.2056166375265846
ACH-000838,-0.1271080402368735
ACH-000839,-0.1449963652153133
ACH-000840,0.06022013810568665
ACH-000841,-0.1181417542291362
ACH-000843,-0.024227999614879318
ACH-000846,-0.03037728537256347
ACH-000847,-0.1319844595205199
ACH-000848,-0.06342540082005356
ACH-000849,-0.04040529845524665
ACH-000851,-0.08884294829383968
ACH-000855,-0.09744117767655934
ACH-000856,-0.03409634702467786
ACH-000858,-0.10020096619432244
ACH-000859,-0.10816034982227543
ACH-000861,-0.00963042571490805
ACH-000862,0.006850538396437119
ACH-000865,-0.07018298101291201
ACH-000866,-0.0727049181411474
ACH-000867,-0.07263015186201799
ACH-000869,-0.3197537698003343
ACH-000872,-0.08620532709251301
ACH-000873,-0.07790298071439405
ACH-000876,-0.1141390604346574
ACH-000878,-0.06473287546959547
ACH-000880,0.058187756924675524
ACH-000881,-0.11658229325241955
ACH-000882,-0.2047622862115852
ACH-000884,-0.06863404705646275
ACH-000885,-0.04581826143458178
ACH-000887,0.03050584155147395
ACH-000889,-0.13705509090623091
ACH-000896,-0.04504136108200229
ACH-000898,-0.15673944736365214
ACH-000900,-0.16903433289059844
ACH-000901,-0.10198467067812356
ACH-000905,-0.24559565761063434
ACH-000906,-0.14603903220407416
ACH-000907,-0.02894245158757457
ACH-000910,-0.09789766875910724
ACH-000911,-0.0743689308022471
ACH-000912,-0.0828709866484833
ACH-000913,-0.11900125856935034
ACH-000915,-0.10087432191487804
ACH-000916,0.23429462066179416
ACH-000917,-0.18961699470828944
ACH-000920,-0.2751002676511744
ACH-000921,0.029213070125569195
ACH-000924,-0.08561848829084417
ACH-000926,-0.08320213387704023
ACH-000928,0.009845652089551864
ACH-000929,-0.06170660599828625
ACH-000932,-0.09677211401446416
ACH-000935,-0.08379443251925943
ACH-000936,-0.13199972882522304
ACH-000937,-0.19724323963305107
ACH-000938,-0.08587970587549308
ACH-000939,-0.03277676124475873
ACH-000941,-0.08016707780180986
ACH-000943,-0.0429829917408617
ACH-000946,-0.01410331357666133
ACH-000947,-0.1577658986717577
ACH-000948,-0.17302598452833873
ACH-000950,-0.0301495400904129
ACH-000953,-0.23832435826905565
ACH-000954,-0.18736631370594875
ACH-000957,-0.03825383560348377
ACH-000958,-0.19750437005400004
ACH-000960,-0.07038244319039774
ACH-000963,-0.14007569255796
ACH-000968,-0.04350321710626878
ACH-000969,-0.03492323532703138
ACH-000972,0.1119105553274409
ACH-000973,-0.08834132023212113
ACH-000974,-0.01957023609662311
ACH-000978,-0.08354944029438703
ACH-000984,-0.055105212478672616
ACH-000986,-0.12864339374995226
ACH-000988,-0.11686642024505878
ACH-000993,-0.0074907320761349845
ACH-000994,-0.10976021162254578
ACH-000996,-0.0005734028710431418
ACH-001001,0.013727518410344114
ACH-001020,0.1059938965230877
ACH-001028,-0.04636243409985506
ACH-001031,-0.1161095119521293
ACH-001038,-0.17475363071869107
ACH-001048,-0.1458319743174694
ACH-001050,-0.03365043966974137
ACH-001053,-0.13807188798738226
ACH-001054,0.0019053662420423566
ACH-001061,-0.17095219694733715
ACH-001067,-0.1271439307321475
ACH-001075,-0.2032197464265281
ACH-001096,-0.03697170588169859
ACH-001111,-0.0024450949674981546
ACH-001119,-0.11875650895380535
ACH-001128,0.11806190212342177
ACH-001134,-0.1560915313572288
ACH-001151,-0.09126037434630956
ACH-001163,-0.0206716595072441
ACH-001164,0.013754422271207769
ACH-001183,-0.10514259381654774
ACH-001192,-0.0980152429591572
ACH-001193,-0.015893161572284552
ACH-001196,0.10146110089740787
ACH-001197,-0.10513555653642333
ACH-001205,0.01349742617848777
ACH-001211,0.08857005093772298
ACH-001212,-0.045044112384524895
ACH-001228,-0.2225318971273849
ACH-001232,-0.129453571793099
ACH-001239,-0.010736790259773758
ACH-001270,-0.08850457811947551
ACH-001274,-0.036352552311306914
ACH-001275,-0.19589401344808552
ACH-001277,-0.2229171107899074
ACH-001278,0.09113391670237396
ACH-001280,0.001017601700002357
ACH-001283,-0.11961488158428715
ACH-001289,-0.004301755225954956
ACH-001300,-0.15159925630378804
ACH-001301,-0.09634102290954998
ACH-001302,-0.2613805521117337
ACH-001306,-0.17054174559191804
ACH-001318,-0.017410005354529048
ACH-001322,0.08213590538701344
ACH-001328,-0.13057475672799695
ACH-001332,0.009203825343296506
ACH-001336,-0.12494910612991332
ACH-001346,-0.1167147481382267
ACH-001353,-0.09038337560226492
ACH-001354,-0.15779905272896824
ACH-001367,-0.20597436758915708
ACH-001368,-0.16337421992309276
ACH-001374,0.029862292961526905
ACH-001377,0.059661511178331725
ACH-001380,0.0321439686818757
ACH-001391,0.00901438156699302
ACH-001408,0.07115184045648376
ACH-001430,-0.3232768046754245
ACH-001431,-0.16964921937219785
ACH-001450,-0.21888325128250094
ACH-001496,-0.09400531860262512
ACH-001500,-0.0921331196158926
ACH-001523,-0.015107102972680938
ACH-001532,-0.09997051514655077
ACH-001550,-0.07974815538094293
ACH-001552,0.1144398935204758
ACH-001554,-0.05690797280387521
ACH-001654,-0.04747940517440823
ACH-001735,-0.1735956540477228
ACH-001736,0.005620496161041664
ACH-001737,-0.006640646198702856
ACH-001740,-0.033589605094910664
ACH-001745,-0.17040256365717804
ACH-001765,-0.3167756357092161
