,TTLL9 (164395)
ACH-000004,0.030789061453702308
ACH-000005,0.2989538202257913
ACH-000007,0.04479265725759901
ACH-000009,0.2451467589511397
ACH-000011,0.25988142953414506
ACH-000012,0.14169383560242246
ACH-000013,0.2133299502579931
ACH-000014,0.020520696129390486
ACH-000015,0.12487340232914786
ACH-000017,0.18705888214669625
ACH-000018,0.12857109171593026
ACH-000019,0.26418178123371794
ACH-000021,0.23368812111215045
ACH-000022,0.2845585109402202
ACH-000025,0.24439941259756465
ACH-000028,0.055158843590739484
ACH-000030,0.10942311647709713
ACH-000035,0.12650481620184473
ACH-000036,0.18275640594914352
ACH-000037,0.3534024241674048
ACH-000039,0.17620459194841112
ACH-000040,0.2018818438318656
ACH-000041,0.2217690411486133
ACH-000042,0.11630653450993245
ACH-000045,0.3966151847669835
ACH-000047,0.3252174837760202
ACH-000052,0.3718755556601154
ACH-000053,0.013184296003099477
ACH-000054,0.16144526351875285
ACH-000055,0.2143262394407979
ACH-000060,0.10070101075074264
ACH-000067,0.02455103319961157
ACH-000070,-0.012107581300361615
ACH-000075,0.14656903558448572
ACH-000078,0.10814129106553634
ACH-000082,0.1502304225156668
ACH-000085,0.4116175220042034
ACH-000086,0.2413399032844581
ACH-000087,0.2190844121722152
ACH-000092,0.00526926453637871
ACH-000095,0.08639742706002661
ACH-000097,0.2102385563636416
ACH-000098,0.28783919748006226
ACH-000099,0.17982135982608444
ACH-000108,0.1807483842092556
ACH-000113,0.08503163901463842
ACH-000116,0.23342030230158545
ACH-000118,0.23442008089889899
ACH-000120,0.1180266768832206
ACH-000123,0.10267332200874467
ACH-000127,0.18480311060641144
ACH-000128,0.13149389845808035
ACH-000132,0.24906347613362645
ACH-000133,0.058436130614867375
ACH-000137,0.12968312497825707
ACH-000138,0.3216959007305747
ACH-000142,0.10496558481257044
ACH-000143,0.20239272509445216
ACH-000146,0.021621814572420617
ACH-000148,0.1046894249845382
ACH-000150,0.22279461671935555
ACH-000152,0.1865625747642192
ACH-000153,0.07906464008126463
ACH-000159,0.24838639830999024
ACH-000160,0.06593219008383512
ACH-000163,0.014150101631621413
ACH-000167,0.32388295002672823
ACH-000168,0.2755773069827901
ACH-000169,-0.025449769885322233
ACH-000178,0.2906944334767065
ACH-000183,-0.07252556646381925
ACH-000188,0.1742993727507661
ACH-000189,-0.017553691990053955
ACH-000190,0.01210312672216048
ACH-000198,0.1710316923412568
ACH-000203,-0.03339725440709382
ACH-000204,0.2419203122600248
ACH-000206,0.3402372702408197
ACH-000207,0.22148598882146384
ACH-000208,-0.01917823360115984
ACH-000210,0.059860684736900815
ACH-000211,0.2164316464897734
ACH-000215,0.1868406809807774
ACH-000221,0.17318440525159487
ACH-000222,0.3619057497733352
ACH-000223,0.1450060968275515
ACH-000226,-0.0679730640565956
ACH-000227,0.17880164125103193
ACH-000228,0.19276625481631746
ACH-000231,0.17523181586211406
ACH-000232,0.1108844162582901
ACH-000233,0.20665580579622944
ACH-000234,0.15769933979014694
ACH-000235,0.2659767484769361
ACH-000237,0.220177908897193
ACH-000238,0.20575088005168604
ACH-000242,-0.24250685516426795
ACH-000243,0.2796954944129218
ACH-000244,0.11709310151111905
ACH-000246,0.12066108375984586
ACH-000248,0.07511965894433408
ACH-000250,0.27315645131457184
ACH-000251,0.0402243658715875
ACH-000252,0.30605324809007506
ACH-000253,0.27893563294381585
ACH-000255,-0.10743651577386716
ACH-000256,0.2377614880088109
ACH-000257,0.000558963951937414
ACH-000258,0.28277760830601306
ACH-000259,0.17211055550302146
ACH-000260,0.08738139729538168
ACH-000261,0.09851096666310824
ACH-000262,0.04992452098115844
ACH-000263,0.3144455884103679
ACH-000264,0.19345502501898126
ACH-000265,0.15843025556843388
ACH-000266,0.21664891659711194
ACH-000272,0.17240542526494576
ACH-000274,0.05009444148448007
ACH-000277,0.16920346557680024
ACH-000278,0.3104690932799861
ACH-000279,0.15946542216419124
ACH-000280,0.1491999641110146
ACH-000281,0.2571819220407866
ACH-000288,0.16689384359449708
ACH-000291,0.2368164085349728
ACH-000293,-0.10518940955196876
ACH-000294,-0.014960421787277238
ACH-000295,0.1135872647752017
ACH-000296,-0.15121952349248305
ACH-000302,0.16563029400995175
ACH-000304,-0.18454492888971155
ACH-000307,0.3905923811957858
ACH-000308,0.15142741734531595
ACH-000310,0.0890967154411037
ACH-000311,0.31555381962294443
ACH-000312,0.24164096146896466
ACH-000315,0.2345247478688815
ACH-000316,0.260349257040079
ACH-000317,0.10546528076686604
ACH-000318,0.3507255226224493
ACH-000319,0.12622376658488135
ACH-000320,0.13872802730642778
ACH-000322,-0.07016198065253303
ACH-000323,0.4813286306951722
ACH-000324,0.19422259639803485
ACH-000329,0.13438734830627996
ACH-000330,-0.02769411870357172
ACH-000331,0.03971104337480805
ACH-000332,0.1734587871535451
ACH-000334,0.13790331681499435
ACH-000335,0.18772816935029768
ACH-000336,0.3913177235486456
ACH-000337,0.13231078402387056
ACH-000338,-0.3887591661316845
ACH-000339,0.2206685316590426
ACH-000341,0.16544442725959088
ACH-000348,0.14062154950519468
ACH-000350,0.026430898338022576
ACH-000352,0.16636824469786402
ACH-000356,0.06892532604384588
ACH-000361,0.13972423341274412
ACH-000362,0.1221687415062773
ACH-000363,0.1413342556977138
ACH-000364,0.2776734049633049
ACH-000365,0.14030156224530385
ACH-000366,0.16080237362475572
ACH-000368,0.1996975483499729
ACH-000374,0.0822325352425936
ACH-000375,-0.0190987990401498
ACH-000376,0.01808722405951975
ACH-000381,0.16850292781059534
ACH-000383,0.15454905854437676
ACH-000387,-0.054899063605973464
ACH-000389,0.32151466214071805
ACH-000390,0.3048549839969699
ACH-000393,0.3224032232678372
ACH-000395,0.1789178643993915
ACH-000396,-0.137195765886641
ACH-000397,0.1513844277512643
ACH-000401,0.01814177862801811
ACH-000402,0.2584412541389917
ACH-000403,0.17535568357187228
ACH-000404,0.3374153304743681
ACH-000406,0.1683481937576943
ACH-000407,0.1186616102505376
ACH-000408,0.09106345460596092
ACH-000410,0.14870761788405162
ACH-000411,0.32273171171023723
ACH-000414,0.13476007814411978
ACH-000415,0.10888720743985246
ACH-000416,0.18899261831386865
ACH-000420,0.08619477074083376
ACH-000421,0.13798414777624435
ACH-000424,-0.11355915059486706
ACH-000425,0.19758672100452984
ACH-000426,0.09398857221050627
ACH-000427,0.0573678607536955
ACH-000433,0.34274981270182864
ACH-000435,0.2352207614021324
ACH-000436,0.27716154863159825
ACH-000444,0.1840012216358946
ACH-000445,0.21886071443168306
ACH-000448,0.1913806706456696
ACH-000450,-0.05066286170482605
ACH-000452,0.17645659248486245
ACH-000454,0.22746414847334906
ACH-000458,0.31482799217820523
ACH-000459,0.03045740820937237
ACH-000460,0.14584210188011335
ACH-000461,0.09749051544072536
ACH-000463,0.03521342809625182
ACH-000464,0.17273877626156806
ACH-000466,0.2589031734565457
ACH-000467,0.07646513964855915
ACH-000468,0.1119528345519782
