,VDAC1 (7416)
ACH-000257,-0.20025540115055307
ACH-000258,-0.3621275097296929
ACH-000259,-0.2757956263748139
ACH-000260,-0.23466843613668506
ACH-000261,-0.16480193735444232
ACH-000262,-0.3798470352652464
ACH-000263,-0.27141215011537745
ACH-000264,-0.4488221998374214
ACH-000265,-0.2617614445709094
ACH-000266,-0.3494333251393309
ACH-000272,-0.2491527235354785
ACH-000274,-0.4559691355889628
ACH-000277,-0.2545046986531914
ACH-000278,-0.28352939358613605
ACH-000279,-0.3230258791003513
ACH-000280,-0.23569775287416345
ACH-000281,-0.3267039136926782
ACH-000288,-0.2523008320842095
ACH-000291,-0.2818379203464079
ACH-000293,-0.3692846056627017
ACH-000294,-0.13899419670676874
ACH-000295,-0.09348110092882092
ACH-000296,-0.3246869690460621
ACH-000302,-0.40973763772829297
ACH-000304,-0.4991021905355504
ACH-000307,-0.20337918554344395
ACH-000308,-0.27872580796404595
ACH-000310,-0.14137177027977266
ACH-000311,-0.2314178609634695
ACH-000312,-0.2982678947907309
ACH-000315,-0.09136543876520653
ACH-000316,-0.39768814874868896
ACH-000317,-0.3903579094084865
ACH-000318,-0.3253700837446024
ACH-000319,-0.2907434554579155
ACH-000320,-0.28675866141671913
ACH-000322,-0.6033093771282484
ACH-000323,-0.3105355508240387
ACH-000324,-0.2693088967046369
ACH-000329,-0.2774043479608807
ACH-000330,-0.3639724554094665
ACH-000331,-0.5384931135159907
ACH-000332,-0.3373237935170046
ACH-000334,-0.2410246029606295
ACH-000335,-0.36057033687698936
ACH-000336,-0.29515312748990874
ACH-000337,-0.4737684632709242
ACH-000338,-0.2499422206284964
ACH-000339,-0.16906351142678674
ACH-000341,-0.4906599823309061
ACH-000348,-0.4018296099552151
ACH-000350,-0.4349820459327494
ACH-000352,-0.16841543466480788
ACH-000356,-0.26426168587125826
ACH-000361,-0.4676584495389523
ACH-000362,0.1084959248452247
ACH-000363,-0.17741236800596374
ACH-000364,-0.35528158419513145
ACH-000365,-0.4573427809197194
ACH-000366,-0.23967940887441416
ACH-000368,-0.3550141269090338
ACH-000374,-0.3914736250916012
ACH-000375,-0.4976903238409521
ACH-000376,-0.4538575261298173
ACH-000381,-0.3592283631129368
ACH-000383,-0.2419395692502073
ACH-000387,-0.23200303545483944
ACH-000389,-0.3766143775550747
ACH-000390,-0.1773262175457032
ACH-000393,-0.4914131684422932
ACH-000395,-0.2223246230434504
ACH-000396,-0.4525741967906997
ACH-000397,-0.28779617074615205
ACH-000401,-0.5305271885864306
ACH-000402,-0.2478446382260015
ACH-000403,-0.4063576864497488
ACH-000404,-0.41336354630056704
ACH-000406,-0.3560109471601243
ACH-000407,-0.3595240669643658
ACH-000408,-0.3012222770135576
ACH-000410,-0.2859022823233605
ACH-000411,-0.279832411411156
ACH-000414,-0.18805368911956824
ACH-000415,-0.3762780933334245
ACH-000416,-0.3134361731948924
ACH-000420,-0.29928140631308275
ACH-000421,-0.413901203350539
ACH-000424,-0.3009496452099109
ACH-000425,-0.34717375614187257
ACH-000426,-0.21688163890694745
ACH-000427,-0.3724150583659683
ACH-000433,-0.3099549298541314
ACH-000435,-0.2705069425112498
ACH-000436,-0.1832254294340592
ACH-000444,-0.2734482457028065
ACH-000445,-0.17345685894975818
ACH-000448,-0.3543049537921949
ACH-000450,-0.6271809938132532
ACH-000452,-0.2507551833003276
ACH-000454,-0.4720378550862237
ACH-000458,-0.2074399133397406
ACH-000459,-0.3075015515070547
ACH-000460,-0.3671337103528549
ACH-000461,-0.2903862671817861
ACH-000463,-0.328973679101387
ACH-000464,-0.2603532779837631
ACH-000466,-0.2066868501033617
ACH-000467,-0.3981526220692739
ACH-000468,-0.2653715064426685
ACH-000469,-0.23736669846165045
ACH-000470,-0.4692118803411184
ACH-000471,-0.16340050191545727
ACH-000472,-0.3161275223700545
ACH-000473,-0.0680063727625103
ACH-000475,-0.31474177798128394
ACH-000476,-0.3972613581774617
ACH-000477,-0.3537239982066444
ACH-000479,-0.2301642356378737
ACH-000480,-0.1609620361902722
ACH-000481,-0.3015391529957681
ACH-000483,-0.24195745855499495
ACH-000484,-0.4711625746866388
ACH-000485,-0.3481525114930824
ACH-000486,-0.3215400188189499
ACH-000487,-0.45912384601247
ACH-000488,-0.44601401916948863
ACH-000490,-0.2747890650374503
ACH-000491,-0.3264673989532049
ACH-000495,-0.31097366999018705
ACH-000496,-0.12671267704082342
ACH-000499,-0.3341101503302076
ACH-000500,-0.2039406130472592
ACH-000502,-0.3355828364449039
ACH-000503,-0.19838906655339825
ACH-000505,-0.21806483613685976
ACH-000507,-0.2644173869745867
ACH-000510,-0.1980929621290556
ACH-000511,-0.5378981369885102
ACH-000512,0.06546474713319363
ACH-000516,-0.3001915932462127
ACH-000517,-0.2586882880123251
ACH-000518,-0.2626702293745358
ACH-000520,-0.3447560244757082
ACH-000521,-0.28219527942923905
ACH-000522,-0.5233711537563746
ACH-000524,-0.3252077669641749
ACH-000527,-0.42503526900108535
ACH-000528,-0.2500083809916099
ACH-000537,-0.5205764786168939
ACH-000541,-0.4580475037108744
ACH-000542,-0.31584192925875915
ACH-000544,-0.3123785007888529
ACH-000545,-0.4157312438814252
ACH-000547,-0.24303490629461624
ACH-000548,-0.3476007011942689
ACH-000549,-0.2931605897744964
ACH-000550,-0.4961614315009872
ACH-000552,-0.41900407785601296
ACH-000556,-0.25741878394933554
ACH-000557,-0.003130449744661469
ACH-000569,-0.2825012266523615
ACH-000570,-0.2767900148145012
ACH-000571,-0.19076825790564814
ACH-000573,-0.1740825383887539
ACH-000576,-0.3827973576156808
ACH-000579,-0.2792935511989049
ACH-000580,-0.1670124104861825
ACH-000584,-0.2740902717215144
ACH-000585,-0.4152273704924239
ACH-000588,-0.2564501598531712
ACH-000589,-0.2198453344191036
ACH-000591,-0.19946787518941653
ACH-000593,-0.3384273798699062
ACH-000600,-0.27386481655261824
ACH-000601,-0.3226290751355904
ACH-000605,-0.20417886718063935
ACH-000606,-0.4578171025287168
ACH-000608,-0.2670439342543166
ACH-000614,-0.4781291005502833
ACH-000616,-0.3676303976109986
ACH-000618,-0.21486221137419745
ACH-000619,-0.4140963287589308
ACH-000620,-0.4304817200695393
ACH-000621,-0.2869512031146084
ACH-000622,-0.14822490340146646
ACH-000623,-0.257253974286766
ACH-000624,-0.16068595808897526
ACH-000627,-0.3947094008856569
ACH-000630,-0.420448454704182
ACH-000631,-0.278192431740648
ACH-000632,-0.254393251054076
ACH-000633,-0.3462178955581107
ACH-000637,-0.4391594779182081
ACH-000638,-0.21271895555432274
ACH-000646,-0.2661460965369056
ACH-000647,-0.4056030344555183
ACH-000648,-0.5583713316692779
ACH-000649,-0.2966607448845018
ACH-000651,-0.3458343440443616
ACH-000652,-0.3369844909988853
ACH-000653,-0.2377706208395241
ACH-000657,-0.37883666532422783
ACH-000658,-0.4768339124224804
ACH-000661,-0.6840296863405149
ACH-000662,-0.2321100861430593
ACH-000663,-0.15432375812632634
ACH-000665,-0.34772587467259075
ACH-000671,-0.4091406817527005
ACH-000672,-0.3274064297776052
ACH-000673,-0.2496198066335413
ACH-000676,-0.3821130802024109
ACH-000677,-0.21419860248824088
ACH-000681,-0.3174421168257651
ACH-000683,-0.22055518414056127
ACH-000684,-0.2620699623214085
ACH-000688,-0.5376633546527285
ACH-000693,-0.33957498033176475
ACH-000694,-0.2379631950817818
ACH-000695,-0.29251958197788336
ACH-000696,-0.3157926987026572
ACH-000697,-0.4050655621556304
ACH-000699,-0.2985897207798247
ACH-000701,-0.3975263640433811
ACH-000706,-0.3603098943962785
ACH-000711,-0.3967699105735589
ACH-000713,-0.3425480097143184
ACH-000714,-0.3550950764994069
ACH-000718,-0.5448538496880246
ACH-000720,-0.3051052267118276
ACH-000721,-0.1980998086886799
ACH-000724,-0.1782772484782475
ACH-000725,-0.4090827728576186
ACH-000732,-0.3369672385313973
ACH-000734,-0.3958170013198375
ACH-000735,-0.3712023473580365
ACH-000736,-0.2226286305067387
ACH-000738,-0.2762881979101668
ACH-000746,-0.22746364585194384
ACH-000747,-0.2091306211508952
ACH-000748,-0.2750097257026375
ACH-000753,-0.3149122272795919
ACH-000756,-0.32209424877908466
ACH-000757,-0.2792912089128635
ACH-000758,-0.4674543299614579
ACH-000760,-0.3823723597102058
ACH-000762,-0.1906927786234513
ACH-000763,-0.3165492154235193
ACH-000764,-0.2832134199857381
ACH-000765,-0.3702349599156973
ACH-000766,-0.3650408538205277
ACH-000767,-0.2446403521930532
ACH-000768,-0.3533339871136211
ACH-000769,-0.3194812948665241
ACH-000770,-0.26008203195025537
ACH-000771,-0.27967135753933314
ACH-000773,-0.3651481582846929
ACH-000776,-0.24202102091636304
ACH-000777,-0.2265970146436153
ACH-000778,-0.2044564786933029
ACH-000781,-0.2775837488617397
ACH-000782,-0.2632135032929204
ACH-000783,-0.5158816934543493
ACH-000784,-0.3511300154993917
ACH-000785,-0.2289940224218308
ACH-000787,-0.326955644529038
ACH-000788,-0.3521760895732102
ACH-000791,-0.3634747347208712
ACH-000792,-0.2033072041198546
ACH-000794,-0.1977151873054088
ACH-000796,-0.344594004039802
ACH-000798,-0.4216322869264018
ACH-000799,-0.5238716485278996
ACH-000800,-0.6405266785749246
ACH-000802,-0.3115442158311236
ACH-000804,-0.3550354145763037
ACH-000805,-0.31526822638754765
ACH-000809,-0.27677534355348105
ACH-000810,-0.16523906664340396
ACH-000811,-0.268952340334574
ACH-000817,-0.35996272632582893
ACH-000819,-0.3030558644944532
ACH-000820,-0.20738715212204006
ACH-000821,-0.2857005549336891
ACH-000822,-0.3608601412850462
ACH-000823,-0.2629510650697694
ACH-000824,-0.2286355703884074
ACH-000827,-0.3134756229384446
ACH-000829,-0.5856014631556891
ACH-000831,-0.21073184826633792
ACH-000832,-0.26067264070183443
ACH-000833,-0.23674771685995796
ACH-000834,-0.2879547098019161
ACH-000835,-0.468664713143587
ACH-000836,-0.1976911552173887
ACH-000837,-0.27858628563583704
ACH-000838,-0.2003026443238527
ACH-000839,-0.3368063933464509
ACH-000840,-0.2608859715359144
ACH-000841,-0.3180795427421188
ACH-000843,-0.410057134900872
ACH-000846,-0.1393406928355577
ACH-000847,-0.4537670845252292
ACH-000848,-0.2567637836162656
ACH-000849,-0.331422105529986
ACH-000851,-0.37700656821940415
ACH-000855,-0.41849222652743423
ACH-000856,-0.3141460653152897
ACH-000858,-0.4510941942602424
ACH-000859,-0.32193792907984137
ACH-000861,-0.3491046652136433
ACH-000862,-0.19141047321066748
ACH-000865,-0.23207242836719424
ACH-000866,-0.13444608303883335
ACH-000867,-0.3003188962189979
ACH-000869,-0.30218738468721845
ACH-000872,-0.3689416186411104
ACH-000873,-0.296229456403705
ACH-000876,-0.19441797999287933
ACH-000878,-0.07652076055700924
ACH-000880,-0.17825440626865774
ACH-000881,-0.5043365033690718
ACH-000882,-0.4827551305509533
ACH-000884,-0.34047670722568874
ACH-000885,-0.2720828279675319
ACH-000887,-0.3829945969098841
ACH-000889,-0.2683556541208194
ACH-000896,-0.35835579351344804
ACH-000898,-0.4052874188199716
ACH-000900,-0.399959150050971
ACH-000901,-0.2601728782452647
ACH-000905,-0.3681309929461341
ACH-000906,-0.20678883235425027
ACH-000907,-0.3230126550191258
ACH-000910,-0.2659260329124573
ACH-000911,-0.24478695015679425
ACH-000912,-0.4594362713044976
ACH-000913,-0.2653479284118752
ACH-000915,-0.3679645661094984
ACH-000916,-0.31370830105121045
ACH-000917,-0.2501641792781765
ACH-000920,-0.3180875954368531
ACH-000921,-0.32688990257846584
ACH-000924,-0.3118196781950143
ACH-000926,-0.2778975226196452
ACH-000928,-0.19292910169778948
ACH-000929,-0.22016122805633392
ACH-000932,-0.2748833207821163
ACH-000935,-0.1059671789061084
ACH-000936,-0.36192754698255397
ACH-000937,-0.0921558724778704
ACH-000938,-0.2057128391047869
ACH-000939,0.06191043964243941
ACH-000941,-0.42869878788796456
ACH-000943,-0.3703016734133699
ACH-000946,-0.3473662656069849
ACH-000947,-0.2927919600363428
ACH-000948,-0.3636211599147238
ACH-000950,-0.3505685495194125
ACH-000953,-0.09699491506331802
ACH-000954,-0.3140477901280353
ACH-000957,-0.27965813738680784
ACH-000958,-0.3197950329098376
ACH-000960,-0.04417891327102776
ACH-000963,-0.22323172255460805
ACH-000968,-0.4831933497401327
ACH-000969,-0.3349746628022439
ACH-000972,-0.3605672988296209
ACH-000973,-0.2174672426784264
ACH-000974,-0.3125878892590609
ACH-000978,-0.025310119817128083
ACH-000984,-0.4287806248987384
ACH-000986,-0.4793631009088769
ACH-000988,-0.1576817224101718
ACH-000993,-0.36825450133531457
ACH-000994,-0.3322870665863135
ACH-000996,-0.4806794864625669
ACH-001001,-0.3011807012167696
ACH-001020,-0.39309068080919135
ACH-001028,-0.6336043583545609
ACH-001031,-0.3811938877884993
ACH-001038,-0.1566013343621445
ACH-001048,-0.3331752520125019
ACH-001050,-0.3840332986484886
ACH-001053,-0.2393895412351781
ACH-001054,-0.5562035292133245
ACH-001061,-0.4469866909869861
ACH-001067,-0.4465283854764977
ACH-001075,-0.19479517624277046
ACH-001096,-0.39599428597022795
ACH-001111,-0.1409859964189184
ACH-001119,-0.44192524197591104
ACH-001128,-0.5598770345109427
ACH-001134,-0.28132997953381705
ACH-001151,-0.3572854640293838
ACH-001163,-0.3673451275184367
ACH-001164,-0.12459239924673053
ACH-001183,-0.17659055267128215
ACH-001192,-0.2763002219873997
ACH-001193,-0.4333444010979208
ACH-001196,-0.19245612027949016
ACH-001197,-0.5001468488283359
ACH-001205,-0.41778883927762267
ACH-001211,-0.5107759531033456
ACH-001212,-0.343589105392176
ACH-001228,-0.2259247031568997
ACH-001232,-0.19148628158596215
ACH-001239,-0.3616774539151514
ACH-001270,-0.2866230440661872
ACH-001274,-0.4097284720163841
ACH-001275,-0.3478552771461624
ACH-001277,-0.546358032147976
ACH-001278,-0.24404501332996995
ACH-001280,-0.3803463970960119
ACH-001283,-0.23344090288823474
ACH-001289,-0.2774301660034741
ACH-001300,-0.3912419755590266
ACH-001301,-0.3253307409915352
ACH-001302,-0.4598228411258568
ACH-001306,-0.29255289326278683
ACH-001318,-0.28060849926850034
ACH-001322,-0.28175129755067463
ACH-001328,-0.2522765706710992
ACH-001332,-0.3098767861628827
ACH-001336,-0.4630099017208936
ACH-001346,-0.36670504825222616
ACH-001353,-0.2466559750325816
ACH-001354,-0.1991296950549301
ACH-001367,-0.1795220617597859
ACH-001368,-0.3316240072701541
ACH-001374,-0.3028520951320229
ACH-001377,-0.3819250082154807
ACH-001380,-0.4287468436876589
ACH-001391,-0.2908623057303679
ACH-001408,-0.19498563421804307
ACH-001430,-0.4503879244110119
ACH-001431,-0.3089265217736327
ACH-001450,-0.3280309673350374
ACH-001496,-0.20221886767442093
ACH-001500,-0.3857503501769098
ACH-001523,-0.3793012024798159
ACH-001532,-0.39010641150595005
ACH-001550,-0.2382846437136843
ACH-001552,-0.25068189483921
ACH-001554,-0.3561656138683447
ACH-001654,-0.1792119245892516
ACH-001735,-0.1541120080616787
ACH-001736,0.07781686827461097
ACH-001737,-0.17049150675211674
ACH-001740,-0.30891967795430114
ACH-001745,-0.2967994380898989
ACH-001765,-0.2545726112480377
