,TANK (10010)
ACH-000228,-0.20938514663950591
ACH-000231,-0.14609649533988686
ACH-000232,-0.17237391020266735
ACH-000233,-0.23736638157260675
ACH-000234,-0.24708823501789898
ACH-000235,-0.1769890329499498
ACH-000237,-0.21770186079688586
ACH-000238,-0.2307552514260437
ACH-000242,-0.2675638134630176
ACH-000243,-0.19192675591989766
ACH-000244,0.002802641702479329
ACH-000246,-0.25999233702817703
ACH-000248,-0.24892258107135504
ACH-000250,-0.1502325486910451
ACH-000251,-0.014058823141617455
ACH-000252,-0.2722569327505875
ACH-000253,-0.21609503204020705
ACH-000255,-0.17279709330911724
ACH-000256,-0.20469745006584988
ACH-000257,-0.2563744329177409
ACH-000258,-0.2200170158093981
ACH-000259,-0.1989458851141084
ACH-000260,-0.24016230726322424
ACH-000261,-0.1264949638740442
ACH-000262,0.1928658055244167
ACH-000263,-0.2615912445948442
ACH-000264,-0.19542568929817025
ACH-000265,-0.22201661087265726
ACH-000266,-0.13541830874634125
ACH-000272,-0.2343169204321349
ACH-000274,-0.31172763116999924
ACH-000277,-0.1786211216562702
ACH-000278,-0.219128349902062
ACH-000279,-0.1847149742239656
ACH-000280,-0.08270005097710204
ACH-000281,-0.21458452327476088
ACH-000288,-0.14302384652198807
ACH-000291,-0.3371707218659329
ACH-000293,-0.3697025888356334
ACH-000294,-0.07881034048367869
ACH-000295,-0.2321831787212946
ACH-000296,0.06400120442264437
ACH-000302,-0.25347161625676895
ACH-000304,-0.1906611640300333
ACH-000307,-0.27692315174305354
ACH-000308,-0.3393820757704563
ACH-000310,-0.214554268282666
ACH-000311,-0.35632260901949425
ACH-000312,-0.3369211882184657
ACH-000315,-0.15871828413614225
ACH-000316,-0.15439643453687393
ACH-000317,-0.18531049964658133
ACH-000318,-0.2809258086888545
ACH-000319,-0.05693730341776701
ACH-000320,-0.28947172375583513
ACH-000322,-0.2457602165262409
ACH-000323,-0.14777646084404095
ACH-000324,-0.21310638961421605
ACH-000329,-0.3262705078645388
ACH-000330,-0.08978764551447813
ACH-000331,-0.2704923237430765
ACH-000332,-0.27471253566829795
ACH-000334,0.05499746685918774
ACH-000335,-0.09548515744821102
ACH-000336,-0.20466941209923886
ACH-000337,-0.1719656729132228
ACH-000338,-0.5607632986998816
ACH-000339,-0.15641498414133964
ACH-000341,-0.3468215578760328
ACH-000348,-0.2443757858061197
ACH-000350,-0.15640661241969414
ACH-000352,-0.2765041975657762
ACH-000356,-0.33241326517392844
ACH-000361,-0.19825060410110487
ACH-000362,-0.14662250420531178
ACH-000363,-0.18595656803764465
ACH-000364,-0.4341863300005063
ACH-000365,-0.3092647043542965
ACH-000366,-0.22315451668301914
ACH-000368,-0.1511020752877132
ACH-000374,-0.3917005260082553
ACH-000375,-0.11396150021468099
ACH-000376,-0.19138381989148268
ACH-000381,-0.1113273379996798
ACH-000383,-0.22772813467675115
ACH-000387,-0.17254815984924907
ACH-000389,-0.28065852606143205
ACH-000390,-0.2810578751832053
ACH-000393,-0.2767414057938843
ACH-000395,0.009451669491665798
ACH-000396,-0.04577038176392531
ACH-000397,-0.29761199866503546
ACH-000401,-0.15118612515949414
ACH-000402,0.09660536063301482
ACH-000403,-0.2668099961866268
ACH-000404,-0.09945896858540468
ACH-000406,-0.2216262483383427
ACH-000407,-0.2531050901960408
ACH-000408,-0.13072793652943945
ACH-000410,-0.3399482652467242
ACH-000411,-0.23582508153010506
ACH-000414,-0.336610124910989
ACH-000415,-0.3634796709740284
ACH-000416,-0.3009763741082516
ACH-000420,-0.16014616882548907
ACH-000421,-0.1843384821073223
ACH-000424,-0.28589576521380544
ACH-000425,-0.3570680895968954
ACH-000426,-0.21360091862028344
ACH-000427,-0.14323424027461704
ACH-000433,-0.20656563648356036
ACH-000435,0.06496148653573862
ACH-000436,-0.20018201228008808
ACH-000444,-0.15400131625377708
ACH-000445,-0.04519052343357365
ACH-000448,-0.2540681036258517
ACH-000450,-0.22808767749394954
ACH-000452,-0.14512148801571426
ACH-000454,-0.00896047922148127
ACH-000458,-0.20187848795641733
ACH-000459,-0.20535039941103087
ACH-000460,-0.2642123912887093
ACH-000461,-0.1374692618296151
ACH-000463,-0.2687302437512337
ACH-000464,-0.13619319685160922
ACH-000466,-0.2802619689405076
ACH-000467,-0.11671607784572502
ACH-000468,-0.11247457998661377
ACH-000469,-0.18409063718651755
ACH-000470,-0.2787276307123694
ACH-000471,-0.2629415542410541
ACH-000472,-0.18931190136524856
ACH-000473,-0.297633105270291
ACH-000475,-0.3103540626415234
ACH-000476,-0.1367367136809976
ACH-000477,-0.22210685670107186
ACH-000479,-0.042641304041368136
ACH-000480,-0.36215972013086695
ACH-000481,-0.14276409984275046
ACH-000483,-0.3784861832395676
ACH-000484,-0.22560054860434656
ACH-000485,-0.19800507169595127
ACH-000486,-0.2325137215655119
ACH-000487,-0.2267494697590574
ACH-000488,-0.24967450086023665
ACH-000490,-0.20570691346657066
ACH-000491,-0.3090662889550229
ACH-000495,-0.4211240135012216
ACH-000496,-0.2670761945353416
ACH-000499,-0.2280527199085741
ACH-000500,-0.28642063593167866
ACH-000502,-0.2211164914413454
ACH-000503,-0.01888816653789485
ACH-000505,-0.2940649550001268
ACH-000507,-0.2055329704915272
ACH-000510,-0.43514406707424
ACH-000511,-0.26138527159555835
ACH-000512,-0.17833330675287706
ACH-000516,-0.2425525478879892
ACH-000517,-0.1198171044786002
ACH-000518,-0.229329458725664
ACH-000520,-0.17674702360400088
ACH-000521,-0.33332865196558525
ACH-000522,-0.19621966634146268
ACH-000524,-0.12160667457967007
ACH-000527,-0.1880427353589036
ACH-000528,-0.1757135687744674
ACH-000537,-0.26457727021452765
ACH-000541,-0.017091282034893726
ACH-000542,-0.20607628090433894
ACH-000544,-0.3063686253744408
ACH-000545,-0.2646359458901968
ACH-000547,-0.2595177321544726
ACH-000548,-0.1931792442371356
ACH-000549,-0.16036454460190833
ACH-000550,-0.2663107644362321
ACH-000552,-0.24616488663091945
ACH-000556,-0.17381978213125984
ACH-000557,-0.0474048133646026
ACH-000569,-0.4959111100748893
ACH-000570,-0.18187951771195754
ACH-000571,-0.13135645924384062
ACH-000573,-0.054548436661219286
ACH-000576,-0.23076615580544174
ACH-000579,-0.12358490261173424
ACH-000580,-0.3240085293613175
ACH-000584,-0.1812140049300784
ACH-000585,-0.1652537639627516
ACH-000588,-0.08781481627402614
ACH-000589,-0.2908776710533181
ACH-000591,-0.3369342418963257
ACH-000593,-0.26540932776878506
ACH-000600,-0.17213999736504154
ACH-000601,-0.2693941993243155
ACH-000605,-0.4548042762327612
ACH-000606,-0.2571871762102797
ACH-000608,-0.1416783419715844
ACH-000614,-0.2748167629329735
ACH-000616,-0.1814040690436658
ACH-000618,-0.29652959336556417
ACH-000619,-0.2010190767755572
ACH-000620,-0.1397693559428885
ACH-000621,-0.18144107516527366
ACH-000622,-0.15366214028238362
ACH-000623,-0.2909960043675902
ACH-000624,-0.1769215662957068
ACH-000627,-0.3187453225876834
ACH-000630,-0.2559982589778862
ACH-000631,0.3109625089311086
ACH-000632,-0.2027224581532986
ACH-000633,-0.433338090389151
ACH-000637,-0.2488024801988128
ACH-000638,0.005353593652965661
ACH-000646,-0.23609739115460945
ACH-000647,-0.2241529756210137
ACH-000648,-0.18380295072279104
ACH-000649,-0.21416784285621013
ACH-000651,-0.23048730579366605
ACH-000652,-0.3173476934869566
ACH-000653,-0.26812480885732265
ACH-000657,-0.22023963217588724
ACH-000658,-0.14932442506832164
ACH-000661,-0.15804796631198448
ACH-000662,-0.11027886535988027
ACH-000663,-0.2606059176328467
ACH-000665,-0.2747561712394687
ACH-000671,-0.10054825356174034
ACH-000672,-0.5426833310566146
ACH-000673,-0.29644118726956503
ACH-000676,-0.19388007110231292
ACH-000677,-0.12316135847642933
ACH-000681,-0.17092533123622405
ACH-000683,-0.22654597532942236
ACH-000684,0.07621990049797582
ACH-000688,-0.2215008360115324
ACH-000693,-0.3119237824358668
ACH-000694,-0.20397648666745555
ACH-000695,-0.16326234250642307
ACH-000696,-0.16498257526401022
ACH-000697,-0.096197134792173
ACH-000699,-0.14346171914939246
ACH-000701,-0.11100322087843942
ACH-000706,-0.14676199136010054
ACH-000711,-0.22897200644527174
ACH-000713,-0.21501397991159388
ACH-000714,-0.2730227514393839
ACH-000718,-0.32411960202617696
ACH-000720,-0.23844142576091545
ACH-000721,-0.3260221065677333
ACH-000724,-0.09241388820307476
ACH-000725,-0.3224670052453372
ACH-000732,-0.3811632844240253
ACH-000734,-0.23455673857929324
ACH-000735,-0.4143622099342172
ACH-000736,-0.326932771822693
ACH-000738,-0.2758853091428899
ACH-000746,-0.1959970837934061
ACH-000747,-0.21746204084887466
ACH-000748,-0.15454528193977965
ACH-000753,-0.19578536651092052
ACH-000756,-0.31627818223592546
ACH-000757,-0.22397695716864832
ACH-000758,-0.2266228751040151
ACH-000760,-0.08383733370638366
ACH-000762,-0.09289617722045553
ACH-000763,-0.1250935182743464
ACH-000764,-0.3716625617423676
ACH-000765,-0.11474108986790325
ACH-000766,-0.21720555066494734
ACH-000767,-0.12024991087675176
ACH-000768,-0.4137656441849779
ACH-000769,-0.15669390616657078
ACH-000770,-0.16586519348268536
ACH-000771,-0.06903060955573666
ACH-000773,-0.1762422502931977
ACH-000776,-0.24136940279556654
ACH-000777,-0.16189026514264454
ACH-000778,-0.09385262591568576
ACH-000781,-0.1381501660592491
ACH-000782,-0.14668046116775788
ACH-000783,-0.42711189144909867
ACH-000784,-0.26954336031973825
ACH-000785,-0.2502569867941746
ACH-000787,-0.19646280067625305
ACH-000788,-0.20136824181090696
ACH-000791,-0.28592709011596473
ACH-000792,-0.11518850269459276
ACH-000794,-0.12305892944859245
ACH-000796,-0.27132070974231803
ACH-000798,-0.3707320576294399
ACH-000799,-0.4137972587942388
ACH-000800,-0.3405167604596759
ACH-000802,-0.16422605895262754
ACH-000804,-0.2278728640753821
ACH-000805,-0.3544507487515145
ACH-000809,-0.1911421960921953
ACH-000810,-0.1043327629105884
ACH-000811,-0.15524457901047814
ACH-000817,-0.13092399133954316
ACH-000819,-0.1976799722283244
ACH-000820,-0.40937712772525703
ACH-000821,-0.032333216608839886
ACH-000822,-0.1370342578843311
ACH-000823,-0.22478800895830764
ACH-000824,-0.19983245654887968
ACH-000827,-0.2931547335445648
ACH-000829,-0.3237002211847471
ACH-000831,-0.03826651500626145
ACH-000832,-0.14900614857870126
ACH-000833,-0.1482689914932086
ACH-000834,-0.09402330323870813
ACH-000835,-0.0573308223387066
ACH-000836,-0.3192236822747678
ACH-000837,-0.3540790425374045
ACH-000838,-0.3767699649707255
ACH-000839,-0.10564883675282404
ACH-000840,-0.16202100945340478
ACH-000841,-0.09626242614755366
ACH-000843,-0.3857022132726266
ACH-000846,-0.1464022963000301
ACH-000847,-0.1905335023540135
ACH-000848,-0.2771064786258286
ACH-000849,-0.2429200015030521
ACH-000851,-0.427728922862098
ACH-000855,-0.15067178127213998
ACH-000856,-0.21774102585872607
ACH-000858,-0.3131458756532583
ACH-000859,-0.24235037534366574
ACH-000861,-0.1353926538614047
ACH-000862,-0.2852067683534969
ACH-000865,-0.27863693900678144
ACH-000866,-0.16717639057804864
ACH-000867,-0.17168306817535306
ACH-000869,-0.2754711310474881
ACH-000872,-0.28136691342757275
ACH-000873,-0.17070923844833788
ACH-000876,-0.1490078429798867
ACH-000878,-0.18431534254565515
ACH-000880,-0.15228354038503206
ACH-000881,-0.1947719019997006
ACH-000882,-0.30667370206164457
ACH-000884,-0.22857461376274185
ACH-000885,-0.06744794010801687
ACH-000887,-0.30139055913469265
ACH-000889,-0.06893582719216611
ACH-000896,-0.24165196611185685
ACH-000898,-0.2978398451332822
ACH-000900,-0.2815667676800942
ACH-000901,-0.15372398935727388
ACH-000905,-0.2824609843217241
ACH-000906,-0.1832860812499968
ACH-000907,-0.4054514949145212
ACH-000910,-0.23624132961200495
ACH-000911,-0.30862065249465304
ACH-000912,-0.10911927137878444
ACH-000913,-0.256601162601353
ACH-000915,-0.10075400170615688
ACH-000916,0.17969440126673547
ACH-000917,-0.1569126867775526
ACH-000920,-0.3434714355298173
ACH-000921,-0.1971138473942781
ACH-000924,-0.198096030753532
ACH-000926,-0.18738988501337508
ACH-000928,-0.18761907249388268
ACH-000929,-0.11741754075607473
ACH-000932,-0.10715869050273956
ACH-000935,-0.19906266036918127
ACH-000936,-0.10256708759550406
ACH-000937,-0.19447862256377496
ACH-000938,-0.226135322945042
ACH-000939,-0.08657780389929821
ACH-000941,-0.32490329163023857
ACH-000943,-0.21469490221569848
ACH-000946,-0.195673808079682
ACH-000947,-0.2999181370389122
ACH-000948,-0.1636092486633464
ACH-000950,-0.041528238117840184
ACH-000953,-0.13198610635201322
ACH-000954,-0.6551080417503917
ACH-000957,-0.19985012213190986
ACH-000958,-0.0559555449857069
ACH-000960,-0.19471225997329014
ACH-000963,-0.4159288757943996
ACH-000968,-0.22325470886101287
ACH-000969,-0.1776837353987058
ACH-000972,-0.12504793035098946
ACH-000973,-0.1602303038234791
ACH-000974,-0.2637323619054181
ACH-000978,-0.13382209095154365
ACH-000984,-0.2732406147196801
ACH-000986,-0.16384821990497678
ACH-000988,-0.19493765708957694
ACH-000993,-0.2911447871764215
ACH-000994,-0.27149522593901
ACH-000996,-0.3932904284170041
ACH-001001,-0.2421787362897642
ACH-001020,-0.16999911640595144
ACH-001028,-0.2629177014111816
ACH-001031,-0.1212171967128344
ACH-001038,-0.2729380389275857
ACH-001048,-0.23849737929423095
ACH-001050,-0.3043454995564248
ACH-001053,-0.2620597465768587
ACH-001054,-0.21133139749943405
ACH-001061,-0.17888611197225646
ACH-001067,-0.3324308100029773
ACH-001075,-0.14052436391094195
ACH-001096,-0.08446874610120993
ACH-001111,-0.18039853957564364
ACH-001119,-0.09410741280154936
ACH-001128,-0.6319163889636478
ACH-001134,-0.2993689252021035
ACH-001151,-0.1968161648470217
ACH-001163,-0.2826764530733959
ACH-001164,-0.20671844060557745
ACH-001183,-0.2102248027300098
ACH-001192,-0.1785005109669674
ACH-001193,-0.5327392663956185
ACH-001196,-0.0739357004776148
ACH-001197,0.007821836742517733
ACH-001205,-0.2714088258705745
ACH-001211,-0.5090224424259325
ACH-001212,-0.10292085852097764
ACH-001228,-0.16398039304742565
ACH-001232,-0.3252711216513324
ACH-001239,-0.29470652335827696
ACH-001270,-0.2324111115632305
ACH-001274,-0.16026580785451972
ACH-001275,-0.14385535366126911
ACH-001277,-0.20936014174652706
ACH-001278,-0.21889304044494468
ACH-001280,-0.3298840395611521
ACH-001283,-0.19407212795822
ACH-001289,-0.2161563548846768
ACH-001300,-0.21279825608127773
ACH-001301,-0.27469501875665664
ACH-001302,-0.4408310840785135
ACH-001306,-0.2495732998687289
ACH-001318,-0.3378875403673076
ACH-001322,-0.10883497688620301
ACH-001328,-0.1577673468275226
ACH-001332,-0.2995306476775438
ACH-001336,-0.1656357032409296
ACH-001346,-0.14245381590620387
ACH-001353,-0.17029157386336674
ACH-001354,-0.2405104901373639
ACH-001367,-0.4093095923079085
ACH-001368,-0.23775069988304295
ACH-001374,-0.12108873991822565
ACH-001377,-0.1308697328358765
ACH-001380,-0.2875111884419139
ACH-001391,-0.10807334191367066
ACH-001408,-0.1153119645522937
ACH-001430,-0.30825254865496754
ACH-001431,-0.20088023192943247
ACH-001450,-0.056356684645703335
ACH-001496,-0.15416943802673252
ACH-001500,-0.34304823573170284
ACH-001523,-0.1890575082050065
ACH-001532,-0.2655301087901744
ACH-001550,-0.22113750142388666
ACH-001552,-0.2046063523025923
ACH-001554,-0.2177505094111402
ACH-001654,-0.22146118476795726
ACH-001735,-0.11613728672053544
ACH-001736,-0.016518264045799206
ACH-001737,-0.4267402372104001
ACH-001740,-0.1931215471152833
ACH-001745,-0.20658076558903746
ACH-001765,-0.22637537661982704
