,CDK2 (1017)
ACH-000004,-0.5311453747714
ACH-000005,-0.8174255978172921
ACH-000007,-0.9723083670887914
ACH-000009,-0.4715646368137215
ACH-000011,-0.3444385005164183
ACH-000012,-0.6743444150490633
ACH-000013,-1.2221629069466071
ACH-000014,-0.42306934426774345
ACH-000015,-0.6007764028092991
ACH-000017,-0.609021939034298
ACH-000018,-0.7988235865634994
ACH-000019,-0.6032703497302939
ACH-000021,-0.42282804146543
ACH-000022,-0.4097426753429764
ACH-000025,-0.5165706870881641
ACH-000028,-0.5169370806918385
ACH-000030,-0.4582701733292152
ACH-000035,-0.7756572650687011
ACH-000036,-0.5505527416204384
ACH-000037,-0.5982570750941524
ACH-000039,-0.7931698207617005
ACH-000040,-0.8205026679907289
ACH-000041,-0.8057226053892299
ACH-000042,-0.926049018495996
ACH-000045,-0.4517531083572857
ACH-000047,-1.1789001414383755
ACH-000052,-0.6129539301282658
ACH-000053,-0.3357832580763527
ACH-000054,-0.5864315449874312
ACH-000055,-0.8835729987599942
ACH-000060,-0.6203353644395438
ACH-000067,-0.9954744759055448
ACH-000070,-0.662474103736906
ACH-000075,-0.973143668449026
ACH-000078,-0.4678646822887014
ACH-000082,-0.8415645033785927
ACH-000085,-0.6113990796469974
ACH-000086,-0.3641240788066529
ACH-000087,-0.5767806565010208
ACH-000092,-0.5264710533581751
ACH-000095,-0.700866348714811
ACH-000097,-0.7962441799479274
ACH-000098,-0.611235630065231
ACH-000099,-0.33443448503184164
ACH-000108,-0.4818074231955444
ACH-000113,-0.6788977572292436
ACH-000116,-1.0611844407500053
ACH-000118,-0.4392464465473237
ACH-000120,-0.5783176364562385
ACH-000123,-0.6490029369600874
ACH-000127,-0.6405438318865171
ACH-000128,-0.8982075783694621
ACH-000132,-0.2000136206069784
ACH-000133,-0.7700883816662584
ACH-000137,-0.8141345168343394
ACH-000138,-0.6991029072871752
ACH-000142,-0.5316900888181888
ACH-000143,-0.8354114315866688
ACH-000146,-0.5883732846095563
ACH-000148,-0.6453318335567042
ACH-000150,-0.7225590875680107
ACH-000152,-0.4055501719052333
ACH-000153,-0.6736119247009688
ACH-000159,-0.4273091534168075
ACH-000160,-0.2971927466392968
ACH-000163,-0.7944728276731934
ACH-000167,-0.326238167836883
ACH-000168,-0.7746243901154155
ACH-000169,-0.4996737637029601
ACH-000178,-0.7598544953082678
ACH-000183,-0.6499501820689204
ACH-000188,-0.3165072537111614
ACH-000189,-0.5121701121164671
ACH-000190,-0.3744658068373625
ACH-000198,-0.6168464032505502
ACH-000203,-0.4552062865406282
ACH-000204,-0.4890777499776925
ACH-000206,-0.4175777949986267
ACH-000207,-0.4183215375341961
ACH-000208,-0.5462080780459362
ACH-000210,-0.5928160543883689
