,TPX2 (22974)
ACH-000311,-0.8450869601040184
ACH-000312,-0.9519906575067778
ACH-000315,-0.8506649066627747
ACH-000316,-1.0330543593989312
ACH-000317,-0.9934286075528967
ACH-000318,-1.028916910605045
ACH-000319,-0.9590263538512054
ACH-000320,-0.7597674133954764
ACH-000322,-0.793962357805521
ACH-000323,-0.6188436133180543
ACH-000324,-0.8292240352942718
ACH-000329,-1.1537634363045357
ACH-000330,-0.8168171952459798
ACH-000331,-1.146428100233568
ACH-000332,-0.7144238572621571
ACH-000334,-1.4354757168987151
ACH-000335,-0.8000503845046979
ACH-000336,-0.824450535319836
ACH-000337,-0.8659061876056993
ACH-000338,-0.4877498395225181
ACH-000339,-0.5512211004079509
ACH-000341,-1.0014063970143925
ACH-000348,-1.0577073576716347
ACH-000350,-1.0004451761332167
ACH-000352,-1.2174199345360106
ACH-000356,-0.8930613931319167
ACH-000361,-1.0173810940539605
ACH-000362,-1.033595585604141
ACH-000363,-0.9491748493399396
ACH-000364,-0.9259999013028832
ACH-000365,-0.7718515334772773
ACH-000366,-0.9200186182182132
ACH-000368,-0.9670576876705722
ACH-000374,-0.8157989831345357
ACH-000375,-1.0643926762291094
ACH-000376,-1.1558588035064885
ACH-000381,-0.8923569554851413
ACH-000383,-1.249692840758427
ACH-000387,-0.8485026234727969
ACH-000389,-1.0118374222841091
ACH-000390,-0.7593848287902396
ACH-000393,-0.7645455145204519
ACH-000395,-0.9313106669340534
ACH-000396,-0.7032770546275521
ACH-000397,-0.8681461023197791
ACH-000401,-0.6548718070518249
ACH-000402,-0.6788881172019561
ACH-000403,-0.9465033052776936
ACH-000404,-1.5209923488121189
ACH-000406,-0.5106125211393113
ACH-000407,-1.0646694401373673
ACH-000408,-0.9555970756581148
ACH-000410,-0.8854200645912552
ACH-000411,-1.0073274769102645
ACH-000414,-0.8744872615587059
ACH-000415,-0.7099574923620826
ACH-000416,-0.7421069809670661
ACH-000420,-0.9230525688637972
ACH-000421,-0.9543855422555788
ACH-000424,-1.0584509075536734
ACH-000425,-0.9987023024715596
ACH-000426,-0.8830019697627377
ACH-000427,-1.2015813663578296
ACH-000433,-0.9853973472617128
ACH-000435,-0.7757589413879019
ACH-000436,-0.9131702323508036
ACH-000444,-0.8282807955370332
ACH-000445,-0.9713906867961526
ACH-000448,-0.8130515825943347
ACH-000450,-1.1248925125654354
ACH-000452,-0.6140472042168773
ACH-000454,-0.9655809820584506
ACH-000458,-1.042207301541793
ACH-000459,-0.9111960309135236
ACH-000460,-0.8192536869621059
ACH-000461,-1.361722205761572
ACH-000463,-0.7565019163540081
ACH-000464,-1.0801742206862417
ACH-000466,-1.105871672094735
ACH-000467,-1.17100260311215
ACH-000468,-1.0029987014092796
ACH-000469,-1.3664169576863867
ACH-000470,-0.6896453811058753
ACH-000471,-0.7736436704651255
ACH-000472,-0.7898877923758144
ACH-000473,-0.9728403775782593
ACH-000475,-0.7668415007542615
ACH-000476,-0.9361806184413658
ACH-000477,-1.004765461904617
ACH-000479,-1.0867447160361263
ACH-000480,-0.9700718712188312
ACH-000481,-1.0153263865933209
ACH-000483,-1.1814075058264717
ACH-000484,-0.8914903181158712
ACH-000485,-1.2508392322535058
ACH-000486,-0.8898339403999536
ACH-000487,-1.08843680626795
ACH-000488,-1.0645364972405706
ACH-000490,-0.947582961790856
ACH-000491,-1.004613624891746
ACH-000495,-0.9142886339309244
ACH-000496,-1.0754073718767672
ACH-000499,-0.8047688960476533
ACH-000500,-0.6513414568453485
ACH-000502,-0.7517446374263571
ACH-000503,-0.9871967581381365
ACH-000505,-0.7295610541963365
ACH-000507,-0.6049025437319366
ACH-000510,-1.138626329318635
ACH-000511,-1.0412487887667148
ACH-000512,-1.11665304056389
ACH-000516,-1.0631605803183488
ACH-000517,-0.5492144360258996
ACH-000518,-0.6962079057286983
ACH-000520,-1.0485610767185465
ACH-000521,-0.8438443277912739
ACH-000522,-0.9835640293160794
ACH-000524,-0.906444671088006
ACH-000527,-0.9284874522688016
ACH-000528,-0.9497727392605322
ACH-000537,-0.8354305925719232
ACH-000541,-1.4719702007944546
ACH-000542,-1.0554436343583655
ACH-000544,-0.9479067383435092
ACH-000545,-0.8901865437070895
ACH-000547,-0.9321829724280728
ACH-000548,-0.7809642595842671
ACH-000549,-0.9576167953526818
ACH-000550,-0.7060307612353047
ACH-000552,-1.1934657461167624
ACH-000556,-0.6102549188345672
ACH-000557,-0.7853651121348592
ACH-000569,-0.8782907272507772
ACH-000570,-0.8218182787977019
ACH-000571,-0.8738235798931185
ACH-000573,-0.8840433185026703
ACH-000576,-1.0377148114439687
ACH-000579,-0.969919489095904
ACH-000580,-0.9407609942075598
ACH-000584,-0.8661624846956318
ACH-000585,-1.1151155062824176
ACH-000588,-1.130749104119681
ACH-000589,-1.1395890476528832
ACH-000591,-0.8885399440848915
ACH-000593,-0.5698972012166669
ACH-000600,-1.0764141415545296
ACH-000601,-0.9456796233981004
ACH-000605,-0.9449319833529924
ACH-000606,-0.9757861298065891
ACH-000608,-0.9617630687576656
ACH-000614,-0.7228074649764948
ACH-000616,-0.8007851627344208
ACH-000618,-0.7204413504969571
ACH-000619,-1.0862000550467503
ACH-000620,-0.9186600759277912
ACH-000621,-1.1249200526625642
ACH-000622,-0.8730089610195115
ACH-000623,-1.1181177815049366
ACH-000624,-0.8847184488043975
ACH-000627,-1.2561927284803986
ACH-000630,-0.8894862185572195
ACH-000631,-1.2311477179150407
ACH-000632,-0.665062063693037
ACH-000633,-0.8681742752428945
ACH-000637,-0.9999785758682508
ACH-000638,-0.7256000488914369
ACH-000646,-0.6980328155904342
ACH-000647,-0.9980566494316709
ACH-000648,-0.8563554455592216
ACH-000649,-0.778165200966449
ACH-000651,-1.068448377139912
ACH-000652,-0.5946555398332788
ACH-000653,-0.8481743989355702
ACH-000657,-0.976404110147498
ACH-000658,-1.2314232891369932
ACH-000661,-0.762828943338124
ACH-000662,-0.8487256582907925
ACH-000663,-0.7915357410890204
ACH-000665,-1.0976810516202715
ACH-000671,-1.1135703501487737
ACH-000672,-1.120825881915799
ACH-000673,-0.9488468100453163
ACH-000676,-0.6664755624285577
ACH-000677,-1.0378228323531475
ACH-000681,-1.032403688957943
ACH-000683,-1.1034658861370692
ACH-000684,-0.9496933919313166
ACH-000688,-1.1365944064443343
ACH-000693,-0.8217315496073705
ACH-000694,-0.9830126156057909
ACH-000695,-0.8886549187499491
ACH-000696,-0.9093616814024356
ACH-000697,-1.0264905111795837
ACH-000699,-1.297607020365272
ACH-000701,-0.8409562796379935
ACH-000706,-0.8665520904627767
ACH-000711,-0.5821887577139226
ACH-000713,-0.9868020530238996
ACH-000714,-0.9080866200220428
ACH-000718,-0.9642048797411576
ACH-000720,-1.0122165018599858
ACH-000721,-0.9659515645568764
ACH-000724,-1.1527861314389778
ACH-000725,-1.3217527108357066
ACH-000732,-1.121971776989514
ACH-000734,-0.6978159798186645
ACH-000735,-1.2945739530188842
ACH-000736,-0.8111226475899552
ACH-000738,-0.7339923090633991
ACH-000746,-0.8191192862368225
ACH-000747,-0.8862781296266262
ACH-000748,-1.138663268975796
ACH-000753,-0.9389964786993964
ACH-000756,-1.078220670663919
ACH-000757,-0.7840778742863022
ACH-000758,-0.6881975415445193
ACH-000760,-1.0197216060850107
ACH-000762,-0.8242311043853862
ACH-000763,-1.0395569105249551
ACH-000764,-1.0729806672821676
ACH-000765,-0.7647451173894895
ACH-000766,-0.8133132260617917
ACH-000767,-1.2810587604717154
ACH-000768,-0.6326253128731064
ACH-000769,-0.8792803645770207
ACH-000770,-0.9326169339000636
ACH-000771,-0.7538126175377667
ACH-000773,-1.3827473064133577
ACH-000776,-0.9781453816078975
ACH-000777,-0.7565634300913684
ACH-000778,-1.2328408802612472
ACH-000781,-0.8405454447897818
ACH-000782,-0.9044208008216365
ACH-000783,-1.160244801760546
ACH-000784,-0.9438337287676318
ACH-000785,-0.970151561730712
ACH-000787,-1.2864197241448831
ACH-000788,-0.8031243883812671
ACH-000791,-1.0597859483382863
ACH-000792,-0.6933793730435506
ACH-000794,-1.029020990059324
ACH-000796,-1.0260223623248943
ACH-000798,-1.1020700705904145
ACH-000799,-0.9299025365752396
ACH-000800,-1.1970877227131642
ACH-000802,-0.8029607369525691
ACH-000804,-1.0705161378678814
ACH-000805,-1.1020232105813799
ACH-000809,-0.7549543671638811
ACH-000810,-0.9641199265816064
ACH-000811,-1.046598148735724
ACH-000817,-0.6774519167790336
ACH-000819,-0.806046815479745
ACH-000820,-0.8612125730244521
ACH-000821,-0.5831144954182901
ACH-000822,-1.0237940263008047
ACH-000823,-0.8993010654786966
ACH-000824,-0.8740321106610633
ACH-000827,-0.7568761315014157
ACH-000829,-0.790197274595136
ACH-000831,-0.9465405790485956
ACH-000832,-0.8640524238205838
ACH-000833,-0.816065603743467
ACH-000834,-0.7985791135677872
ACH-000835,-0.8276990114074556
ACH-000836,-1.0418551233936353
ACH-000837,-0.8689256277432111
ACH-000838,-1.213217018043417
ACH-000839,-0.9993006596532168
ACH-000840,-0.9707342701376304
ACH-000841,-0.7526806193516695
ACH-000843,-0.9946593346217586
ACH-000846,-0.5950815731182993
ACH-000847,-0.7588982342732576
ACH-000848,-0.9469010225539952
ACH-000849,-1.0008101690184663
ACH-000851,-0.7834200970419394
ACH-000855,-0.8545230921165149
ACH-000856,-0.8814499106297128
ACH-000858,-0.8713781207572009
ACH-000859,-1.1241293722604944
ACH-000861,-0.6432563511162795
ACH-000862,-0.8398129930915575
ACH-000865,-0.8777030669107491
ACH-000866,-0.8152484517289412
ACH-000867,-1.0850483862809917
ACH-000869,-1.315025376594805
ACH-000872,-0.8818741657635369
ACH-000873,-0.931231019898764
ACH-000876,-1.312324386698241
ACH-000878,-0.8048584178245275
ACH-000880,-1.0309260989369091
ACH-000881,-0.9551954470908942
ACH-000882,-1.0810900762264493
ACH-000884,-0.7662813084996757
ACH-000885,-0.9885229907773352
ACH-000887,-0.8077778264342556
ACH-000889,-1.0968931208924853
ACH-000896,-0.6480416164777844
ACH-000898,-0.9886237674512088
ACH-000900,-0.9645702902709344
ACH-000901,-1.1621059881128588
ACH-000905,-0.8429867767186867
ACH-000906,-0.9060007482100594
ACH-000907,-1.182248828688251
ACH-000910,-1.1913441205564579
ACH-000911,-0.8435696834932894
ACH-000912,-1.1043090776261313
ACH-000913,-0.9454716552860664
ACH-000915,-1.0252938616971865
ACH-000916,-0.9160075250372032
ACH-000917,-0.8373144751177353
ACH-000920,-0.9146513429777776
ACH-000921,-0.8329515218162924
ACH-000924,-1.1186155785939338
ACH-000926,-0.873781953824557
ACH-000928,-1.0936856447894174
ACH-000929,-0.9996248619641936
ACH-000932,-0.8539722017316081
ACH-000935,-1.0314323628331137
ACH-000936,-1.1946936188046886
ACH-000937,-0.6800015764510451
ACH-000938,-0.8733951321437665
ACH-000939,-1.109754820611242
ACH-000941,-1.1511072838422338
ACH-000943,-0.7585852008163143
ACH-000946,-0.904544536415263
ACH-000947,-0.8813604559596865
ACH-000948,-0.9196185022998292
ACH-000950,-0.9039539800917232
ACH-000953,-1.1999116257121274
ACH-000954,-0.9482757310541158
ACH-000957,-0.8677620982568677
ACH-000958,-1.0755860089447724
ACH-000960,-1.0370221432796851
ACH-000963,-1.1359666064865623
ACH-000968,-0.8504400375321121
ACH-000969,-0.9545787538277642
ACH-000972,-0.6914592912837009
ACH-000973,-0.870295621128995
ACH-000974,-1.0565054895760202
ACH-000978,-1.195036298633964
ACH-000984,-0.8823663004710078
ACH-000986,-1.0984473270282686
ACH-000988,-0.8262283258525379
ACH-000993,-1.1043429744009536
ACH-000994,-0.9664722493967544
ACH-000996,-1.134823566495132
ACH-001001,-0.8733074410731637
ACH-001020,-1.0044849331238164
ACH-001028,-1.1419259746068522
ACH-001031,-1.23256769136306
ACH-001038,-1.0506176274108343
ACH-001048,-0.8860925042928013
ACH-001050,-1.0777666908967485
ACH-001053,-0.8836078128255175
ACH-001054,-1.1254225933537108
ACH-001061,-0.977537447166088
ACH-001067,-0.8443772563090913
ACH-001075,-0.6334986786297176
ACH-001096,-0.943481815096311
ACH-001111,-1.166261346987136
ACH-001119,-0.7353859941745314
ACH-001128,-1.2465526278005359
ACH-001134,-1.1274751557683624
ACH-001151,-1.030599189373698
ACH-001163,-1.1717305598914691
ACH-001164,-0.8791825169211349
ACH-001183,-0.9335405480630108
ACH-001192,-1.1296238321178147
ACH-001193,-0.9465393140154391
ACH-001196,-1.020134650584528
ACH-001197,-0.8621555365850891
ACH-001205,-0.9632152287230116
ACH-001211,-1.2734732328759033
ACH-001212,-1.0459900719294235
ACH-001228,-0.8955038911824219
ACH-001232,-0.7108244380610739
ACH-001239,-0.9171084340118744
ACH-001270,-0.9747241924320612
ACH-001274,-1.1527865839986229
ACH-001275,-0.9128323694978724
ACH-001277,-1.1570352392505023
ACH-001278,-1.0911745994818245
ACH-001280,-1.5625153411092074
ACH-001283,-1.0466135273200392
ACH-001289,-1.0085542188405017
ACH-001300,-0.975181099826529
ACH-001301,-1.0318541021262275
ACH-001302,-0.6541445864612846
ACH-001306,-1.1078642824299736
ACH-001318,-0.8004729473986051
ACH-001322,-0.9020393051795508
ACH-001328,-1.225608588016447
ACH-001332,-0.879629665779473
ACH-001336,-0.9452937293286824
ACH-001346,-1.0241404096828228
ACH-001353,-0.9838144761295992
ACH-001354,-0.8525909656770245
ACH-001367,-0.5687842680600741
ACH-001368,-1.0729643753646636
ACH-001374,-0.5725067371626961
ACH-001377,-0.9613396402012286
ACH-001380,-0.9865822443953092
ACH-001391,-1.2438745247641259
ACH-001408,-0.6770342245216188
ACH-001430,-0.8940519469936692
ACH-001431,-0.8234992269265097
ACH-001450,-0.8646581597784642
ACH-001496,-1.006341494447886
ACH-001500,-0.9523475435240406
ACH-001523,-0.7685533152484297
ACH-001532,-1.080818194420735
ACH-001550,-1.103793116870146
ACH-001552,-0.7488729964073446
ACH-001554,-1.0083196621022252
ACH-001654,-1.0093230531412565
ACH-001735,-0.9166105701837196
ACH-001736,-1.164776686943782
ACH-001737,-0.7686758124358316
ACH-001740,-1.1050805132718222
ACH-001745,-1.1268164071135425
ACH-001765,-0.9840034641529158
