,SRBD1 (55133)
ACH-000316,-1.3461485375193296
ACH-000317,-1.9257419393759632
ACH-000318,-1.226551347063524
ACH-000319,-1.3234840548604725
ACH-000320,-1.3311671617115226
ACH-000322,-1.1851231096871695
ACH-000323,-1.1962846768058484
ACH-000324,-1.3569808948143651
ACH-000329,-0.7707698848067737
ACH-000330,-1.3224190128452389
ACH-000331,-1.107733391518592
ACH-000332,-1.3635219749423606
ACH-000334,-0.7400845626919323
ACH-000335,-0.9073333706384896
ACH-000336,-1.2272454232064185
ACH-000337,-0.9428904401830251
ACH-000338,-0.9257897702660504
ACH-000339,-0.9951519589114656
ACH-000341,-1.3261607897385836
ACH-000348,-1.0495241019236574
ACH-000350,-1.0403597496648505
ACH-000352,-1.1740476093433676
ACH-000356,-1.3797559517034408
ACH-000361,-1.0397262105256098
ACH-000362,-1.0912885627733486
ACH-000363,-1.060485361841762
ACH-000364,-1.3686266528799589
ACH-000365,-0.9462066872189486
ACH-000366,-1.219697825285173
ACH-000368,-1.1946703252394189
ACH-000374,-1.0622369563618956
ACH-000375,-1.1539843353454244
ACH-000376,-0.9601852128622174
ACH-000381,-1.0838608531147509
ACH-000383,-0.8796089695936564
ACH-000387,-1.257733650972593
ACH-000389,-1.1084087923775672
ACH-000390,-1.013421834376104
ACH-000393,-1.067892060174612
ACH-000395,-1.2035668576897656
ACH-000396,-1.2675145960913043
ACH-000397,-1.36902071561882
ACH-000401,-1.3119754600225786
ACH-000402,-0.9242696242317558
ACH-000403,-1.1709802209365778
ACH-000404,-0.952983386977241
ACH-000406,-1.4378905378921667
ACH-000407,-0.9800370431076882
ACH-000408,-1.1914613485314558
ACH-000410,-1.1095867567578384
ACH-000411,-1.0185735633015331
ACH-000414,-1.3931105399990564
ACH-000415,-1.3048966517703258
ACH-000416,-1.2670423488574054
ACH-000420,-1.2634245103755548
ACH-000421,-1.282193534551008
ACH-000424,-1.2243729921294757
ACH-000425,-1.4115848578980148
ACH-000426,-1.0909436971109672
ACH-000427,-1.2730681661849497
ACH-000433,-1.1649769400460663
ACH-000435,-1.1936096666841811
ACH-000436,-1.0991400691081354
ACH-000444,-1.3233467568492057
ACH-000445,-0.8372988987609898
ACH-000448,-1.0533265408082555
ACH-000450,-0.971971421605463
ACH-000452,-1.497807571521918
ACH-000454,-1.1876331083005207
ACH-000458,-1.168635403617624
ACH-000459,-1.176714603011026
ACH-000460,-1.0681889764577477
ACH-000461,-1.3293576985585347
ACH-000463,-1.1680963044753605
ACH-000464,-1.1118656652849257
ACH-000466,-1.168843064735376
ACH-000467,-1.1417901443378369
ACH-000468,-1.210278456840385
ACH-000469,-1.2365209612977222
ACH-000470,-1.0033469363933558
ACH-000471,-1.2435319435048118
ACH-000472,-1.447954425894449
ACH-000473,-1.26243310999287
ACH-000475,-1.1603507392645176
ACH-000476,-1.2274081995242494
ACH-000477,-1.1284360837330203
ACH-000479,-1.1420501481568432
ACH-000480,-1.1816982894147459
ACH-000481,-1.4917896641579993
ACH-000483,-1.0515432674082437
ACH-000484,-1.219632274342884
ACH-000485,-1.1523174761794366
ACH-000486,-1.2891359097284265
ACH-000487,-0.9176563634725916
ACH-000488,-1.08343800115523
ACH-000490,-1.107495266646258
ACH-000491,-0.7310820919073895
ACH-000495,-1.5752439707691834
ACH-000496,-1.0925336663285794
ACH-000499,-1.122629938393973
ACH-000500,-1.0174502216593686
ACH-000502,-1.0790075256525191
ACH-000503,-1.2014862779523037
ACH-000505,-0.9945907225832066
ACH-000507,-1.0850656808710235
ACH-000510,-1.3094160882553156
ACH-000511,-1.1819031733828982
ACH-000512,-1.0314921507333268
ACH-000516,-1.2913458229351034
ACH-000517,-0.579741187123849
ACH-000518,-1.464235230819548
ACH-000520,-1.1417226693697804
ACH-000521,-1.278586413821064
ACH-000522,-1.4724401175268629
ACH-000524,-0.7179330336317041
ACH-000527,-1.2637245955894036
ACH-000528,-1.4694947496623312
ACH-000537,-1.1978045182392285
ACH-000541,-1.1219891332991578
ACH-000542,-0.9152719237031942
ACH-000544,-1.274218035940576
ACH-000545,-1.2144107763077383
ACH-000547,-1.421463633690046
ACH-000548,-1.4131193257971988
ACH-000549,-0.9749819050369862
ACH-000550,-1.299676220230087
ACH-000552,-1.2792097829494085
ACH-000556,-0.8389051356054659
ACH-000557,-1.3641884689240131
ACH-000569,-0.9644585296962476
ACH-000570,-1.3063347366043203
ACH-000571,-0.5829833621982635
ACH-000573,-1.2052027250642263
ACH-000576,-1.3078793418339991
ACH-000579,-0.8992010538700478
ACH-000580,-1.5140035998612131
ACH-000584,-1.4219113865276771
ACH-000585,-1.1974800276333908
ACH-000588,-1.0836157817743868
ACH-000589,-1.2012462238656094
ACH-000591,-1.1653651667480789
ACH-000593,-1.2642315202706162
ACH-000600,-1.3216563919854971
ACH-000601,-1.0809005946338968
ACH-000605,-1.1425893162040848
ACH-000606,-1.0770085059865286
ACH-000608,-0.9091309935580004
ACH-000614,-1.4254501121951475
ACH-000616,-1.1632906171435329
ACH-000618,-1.0853308530719572
ACH-000619,-1.3882997423273218
ACH-000620,-1.1474949802247385
ACH-000621,-0.9903687558424544
ACH-000622,-1.1844366384635208
ACH-000623,-1.2312588897920436
ACH-000624,-1.0994656092871955
ACH-000627,-0.9680427719007144
ACH-000630,-1.1741041498517053
ACH-000631,-0.99926173003553
ACH-000632,-1.3648424245187245
ACH-000633,-1.087949365887977
ACH-000637,-1.2028453408430175
ACH-000638,-1.2361320503750357
ACH-000646,-1.0881990127687873
ACH-000647,-1.0005008997692344
ACH-000648,-1.610604797952353
ACH-000649,-1.0948022711444447
ACH-000651,-1.1486467534782832
ACH-000652,-1.1556385971381529
ACH-000653,-1.0537218238882564
ACH-000657,-1.2019822495501211
ACH-000658,-1.058053956121946
ACH-000661,-1.4915415935514629
ACH-000662,-1.4575506465300196
ACH-000663,-0.9228505782207708
ACH-000665,-1.2760265560065134
ACH-000671,-1.0567934743279581
ACH-000672,-1.130992312876503
ACH-000673,-1.2645794683783809
ACH-000676,-1.1759943041446106
ACH-000677,-1.0478899056733972
ACH-000681,-1.085853263911542
ACH-000683,-1.4548089945723393
ACH-000684,-1.4816688125815096
ACH-000688,-1.023298143854872
ACH-000693,-1.3547595471721234
ACH-000694,-1.166291647005296
ACH-000695,-1.3341498973169088
ACH-000696,-1.0412778264684983
ACH-000697,-0.9439949468376112
ACH-000699,-0.8008773640081261
ACH-000701,-1.3999349948917774
ACH-000706,-1.5476483734621391
ACH-000711,-1.0170929940732725
ACH-000713,-1.02888778706171
ACH-000714,-1.0897746875961078
ACH-000718,-1.1810440059734524
ACH-000720,-1.2235641957922765
ACH-000721,-1.1601528131435153
ACH-000724,-0.8975268429015694
ACH-000725,-0.7334565523126086
ACH-000732,-1.2216595115273388
ACH-000734,-1.3410687580104166
ACH-000735,-1.3346900704386275
ACH-000736,-1.0957839689010151
ACH-000738,-1.3058850632631902
ACH-000746,-1.196199123575041
ACH-000747,-0.9947240845258356
ACH-000748,-1.1594999131805714
ACH-000753,-1.0701409576312126
ACH-000756,-1.2155962613622044
ACH-000757,-1.11421946587368
ACH-000758,-1.1046727471414206
ACH-000760,-1.4427363130291395
ACH-000762,-1.1577244321657671
ACH-000763,-0.9715512777783736
ACH-000764,-1.2097985264035769
ACH-000765,-1.0447263550024093
ACH-000766,-1.2037450558612717
ACH-000767,-1.1148889254248182
ACH-000768,-1.2524638529456866
ACH-000769,-1.149954144564218
ACH-000770,-1.0790135553623226
ACH-000771,-1.289363416013395
ACH-000773,-1.0521245832447816
ACH-000776,-1.2930725530282885
ACH-000777,-1.2807002261883536
ACH-000778,-1.376362772591566
ACH-000781,-1.300492317184113
ACH-000782,-1.1365865261491186
ACH-000783,-1.2323988968841983
ACH-000784,-1.138242839170842
ACH-000785,-1.274210318563363
ACH-000787,-1.191540125870806
ACH-000788,-1.1709288407597018
ACH-000791,-1.1536973673798898
ACH-000792,-1.4219256385813386
ACH-000794,-1.2258401204986913
ACH-000796,-1.2478482220152611
ACH-000798,-1.296101077489278
ACH-000799,-1.2572017545905678
ACH-000800,-1.6495348667864942
ACH-000802,-1.0540797200871046
ACH-000804,-1.25275048607651
ACH-000805,-1.2553265133572278
ACH-000809,-1.08760029936462
ACH-000810,-0.8918610554053066
ACH-000811,-1.0914532184557917
ACH-000817,-0.9438485771667904
ACH-000819,-1.1745564967059678
ACH-000820,-1.3897054476607449
ACH-000821,-1.0729402556319099
ACH-000822,-0.9064134232413688
ACH-000823,-1.3015103968607924
ACH-000824,-1.5150077772455943
ACH-000827,-1.2907462840625188
ACH-000829,-1.0634017904611253
ACH-000831,-1.1422826098649872
ACH-000832,-0.9992441363496056
ACH-000833,-0.9720245419438578
ACH-000834,-1.1842474809625718
ACH-000835,-1.331722598886358
ACH-000836,-1.008554681509998
ACH-000837,-1.3047520910977777
ACH-000838,-0.7381165586505066
ACH-000839,-1.0387166153184084
ACH-000840,-1.2135469498477809
ACH-000841,-1.0689451892140922
ACH-000843,-1.6029490714763697
ACH-000846,-1.0445901778293534
ACH-000847,-1.188520244043734
ACH-000848,-1.3915247865635918
ACH-000849,-1.1280015725084314
ACH-000851,-0.8754225684247697
ACH-000855,-1.0060945512379444
ACH-000856,-0.98479862519438
ACH-000858,-1.0765870911699935
ACH-000859,-1.10885939710855
ACH-000861,-1.2458833612110989
ACH-000862,-1.226535805382878
ACH-000865,-1.2036465662550058
ACH-000866,-1.2722716443952702
ACH-000867,-0.8201814558076449
ACH-000869,-1.00978528782401
ACH-000872,-1.1945620158125707
ACH-000873,-1.2383532502799819
ACH-000876,-1.2926731013895634
ACH-000878,-1.5368969778100372
ACH-000880,-1.2192849137285342
ACH-000881,-1.5318479998870207
ACH-000882,-1.0371284800989131
ACH-000884,-1.2130916832812693
ACH-000885,-1.0315320579756633
ACH-000887,-1.3728981516183851
ACH-000889,-1.1443172747960928
ACH-000896,-1.2618610629210325
ACH-000898,-1.0127027942646964
ACH-000900,-1.0835500792031565
ACH-000901,-1.0151529553951608
ACH-000905,-1.0981144228772293
ACH-000906,-1.1693342939942972
ACH-000907,-1.1231190360266599
ACH-000910,-1.2203596897432247
ACH-000911,-1.3876167414695502
ACH-000912,-1.22860764804873
ACH-000913,-0.8634507676198372
ACH-000915,-0.9861969199826696
ACH-000916,-1.0221415419751254
ACH-000917,-1.0652235406485115
ACH-000920,-1.4168364345013738
ACH-000921,-1.3704496140530118
ACH-000924,-0.992719772632354
ACH-000926,-1.049622830772351
ACH-000928,-1.2943382977619915
ACH-000929,-1.0949377296317957
ACH-000932,-1.0386809661361285
ACH-000935,-0.9280260080945111
ACH-000936,-1.1908382679340197
ACH-000937,-1.099810768962184
ACH-000938,-1.1088889717378054
ACH-000939,-1.3369881925388714
ACH-000941,-1.0106945374325156
ACH-000943,-1.5074911567625195
ACH-000946,-1.0344395237123265
ACH-000947,-1.3007342884013082
ACH-000948,-1.1633388924255403
ACH-000950,-1.317145215880028
ACH-000953,-0.7664465629310794
ACH-000954,-1.2054818170513617
ACH-000957,-0.8698437618580874
ACH-000958,-1.0033257183154471
ACH-000960,-1.1209280516879534
ACH-000963,-0.8148376597392888
ACH-000968,-0.9097037324629408
ACH-000969,-1.021991012493053
ACH-000972,-1.1331537580118805
ACH-000973,-1.043332372067562
ACH-000974,-0.9661979952519268
ACH-000978,-1.4114503770698703
ACH-000984,-0.8990434912052075
ACH-000986,-1.1102552943695614
ACH-000988,-1.5105371585553211
ACH-000993,-1.1823844859288453
ACH-000994,-1.1092707193724485
ACH-000996,-0.8962843322169041
ACH-001001,-1.1425728972682867
ACH-001020,-1.4639168065306047
ACH-001028,-1.2003518880176212
ACH-001031,-1.3399507514675288
ACH-001038,-1.1688206683977342
ACH-001048,-1.1062618578098526
ACH-001050,-1.0620926285408383
ACH-001053,-1.0178998917832447
ACH-001054,-1.1168671900099876
ACH-001061,-1.1827411256286078
ACH-001067,-1.1582093483452274
ACH-001075,-1.2429150516479883
ACH-001096,-1.2965671738822953
ACH-001111,-0.9433630393405198
ACH-001119,-1.1264365269853147
ACH-001128,-1.212493374881033
ACH-001134,-1.1783894556495458
ACH-001151,-1.151221650770544
ACH-001163,-0.956177171902203
ACH-001164,-1.139282044497691
ACH-001183,-1.3161644611958412
ACH-001192,-1.4073373058886671
ACH-001193,-1.3736272608700717
ACH-001196,-0.9779806193091132
ACH-001197,-1.182911573435467
ACH-001205,-1.2529554595111174
ACH-001211,-1.184693289583271
ACH-001212,-1.1835512091604814
ACH-001228,-0.7981247771324155
ACH-001232,-1.2833414681595117
ACH-001239,-1.1995164750389058
ACH-001270,-1.156513058243477
ACH-001274,-1.436551292002706
ACH-001275,-1.0619179256563327
ACH-001277,-1.1580194944554552
ACH-001278,-1.281755019265724
ACH-001280,-1.1973021739484218
ACH-001283,-1.1885362425289343
ACH-001289,-1.3760046905074297
ACH-001300,-1.1311125686117651
ACH-001301,-1.0343723977527668
ACH-001302,-0.9491468800380848
ACH-001306,-1.1142804144580414
ACH-001318,-1.0251417746111922
ACH-001322,-1.064683369915938
ACH-001328,-1.2472999295281335
ACH-001332,-1.007703957710902
ACH-001336,-0.9264498746846545
ACH-001346,-1.17151209005134
ACH-001353,-1.2332305993457593
ACH-001354,-1.0689591378713552
ACH-001367,-1.3715961333000486
ACH-001368,-1.1513591921986488
ACH-001374,-0.7317571724852389
ACH-001377,-1.4312134296698946
ACH-001380,-1.219606291419594
ACH-001391,-1.2104154355921826
ACH-001408,-1.4661521605807832
ACH-001430,-0.9907372369467996
ACH-001431,-1.1699176837401488
ACH-001450,-0.9442685969799356
ACH-001496,-1.082463092287066
ACH-001500,-1.0753389244710996
ACH-001523,-1.2185975122688963
ACH-001532,-1.2310702746566486
ACH-001550,-1.2775406101861344
ACH-001552,-1.123504043678141
ACH-001554,-1.0910857747611054
ACH-001654,-1.2594661649234749
ACH-001735,-0.9369494938166856
ACH-001736,-1.2530005614609925
ACH-001737,-0.8624256910794222
ACH-001740,-0.993262708006898
ACH-001745,-1.05936233546703
ACH-001765,-0.9590597955555334
