,TCEB1 (6921)
ACH-000243,-0.4300422149754089
ACH-000244,-0.1505040727578879
ACH-000246,-0.41035822206571054
ACH-000248,-0.2767539640388149
ACH-000250,-0.4640516869087384
ACH-000251,-0.4027094831453359
ACH-000252,-0.4865081383350862
ACH-000253,-0.4278991235882871
ACH-000255,-0.4401577913547522
ACH-000256,-0.8119855205013606
ACH-000257,-0.6256116874798486
ACH-000258,-0.540987491914505
ACH-000259,-0.3907537675420937
ACH-000260,-0.4628421668344132
ACH-000261,-0.4796338302555
ACH-000262,-0.23462343697626584
ACH-000263,-0.5233018132187053
ACH-000264,-0.5464349955647912
ACH-000265,-0.40531405551806987
ACH-000266,-0.4716446327538769
ACH-000272,-0.4461914052542013
ACH-000274,-0.6516235907523696
ACH-000277,-0.14887590449835114
ACH-000278,-0.4021206326172456
ACH-000279,-0.09112767902679897
ACH-000280,-0.3149949535494842
ACH-000281,-0.5478328745788411
ACH-000288,-0.27137595056000785
ACH-000291,-0.4103050304852359
ACH-000293,-0.4554758167903204
ACH-000294,-0.16787007327626347
ACH-000295,-0.2845637389744833
ACH-000296,-0.4109620940519729
ACH-000302,-0.13081291424153613
ACH-000304,-0.4442835419595924
ACH-000307,-0.3276649655987308
ACH-000308,-0.5610414059933758
ACH-000310,-0.3933879722144129
ACH-000311,-0.4305739682062022
ACH-000312,-0.33899225878913497
ACH-000315,-0.5073434163308095
ACH-000316,-0.3500127098371279
ACH-000317,-0.4388186435639103
ACH-000318,-0.4773606394745994
ACH-000319,-0.3834353167752522
ACH-000320,-0.3226825997132587
ACH-000322,-0.5672794677548727
ACH-000323,-0.503974883948169
ACH-000324,-0.5141609744962885
ACH-000329,-0.15714254786415835
ACH-000330,-0.2685444210299006
ACH-000331,-0.5338324718153575
ACH-000332,-0.4652130732063597
ACH-000334,-0.3094550817690562
ACH-000335,-0.7990797362041989
ACH-000336,-0.4245151864530306
ACH-000337,-0.5497032906190452
ACH-000338,-0.48898281548900896
ACH-000339,-0.5682077448359275
ACH-000341,-0.3718351368992212
ACH-000348,-0.4529538831688482
ACH-000350,-0.2532329162109921
ACH-000352,-0.3792595388795633
ACH-000356,-0.5678984048908301
ACH-000361,-0.3522954833484385
ACH-000362,-0.257783674874274
ACH-000363,-0.3613348781037611
ACH-000364,-0.42918435009708944
ACH-000365,-0.32730330734841795
ACH-000366,-0.4207615712176739
ACH-000368,-0.4509705558201034
ACH-000374,-0.5599268671187985
ACH-000375,-0.500774558416456
ACH-000376,-0.5837571541992486
ACH-000381,-0.7194887520747092
ACH-000383,-0.7851903627991492
ACH-000387,-0.1114185005273919
ACH-000389,-0.3652226346404511
ACH-000390,-0.7069393488983131
ACH-000393,-0.5647261110735118
ACH-000395,-0.38314197557907
ACH-000396,-0.32176985759577525
ACH-000397,-0.2653241719937088
ACH-000401,-0.4364634959012648
ACH-000402,-0.5035027991943479
ACH-000403,-0.5759982734166093
ACH-000404,-0.44617309836438906
ACH-000406,-0.20502208175111952
ACH-000407,-0.5032902260750511
ACH-000408,-0.4152099385177885
ACH-000410,-0.4452722241170981
ACH-000411,-0.4374506263260605
ACH-000414,-0.2406508301993707
ACH-000415,-0.5652776805017962
ACH-000416,-0.4508856533734234
ACH-000420,-0.6428577937329223
ACH-000421,-0.38744067422720974
ACH-000424,-0.38367715026383853
ACH-000425,-0.5323757461076013
ACH-000426,-0.34981793004441203
ACH-000427,-0.3784938162292516
ACH-000433,-0.4313321805922721
ACH-000435,-0.6749966607038644
ACH-000436,-0.2830129924992547
ACH-000444,-0.3043632531278665
ACH-000445,-0.7166535287150337
ACH-000448,-0.5410186690182189
ACH-000450,-0.6785308746248475
ACH-000452,-0.5713115827826797
ACH-000454,-0.377609507717412
ACH-000458,-0.4755383097666998
ACH-000459,-0.26730549220120875
ACH-000460,-0.5201291849664498
ACH-000461,-0.3867919021778424
ACH-000463,-0.6412028522520518
ACH-000464,-0.4855078969926405
ACH-000466,-0.14999706298086396
ACH-000467,-0.5130937911089406
ACH-000468,-0.3130042024012833
ACH-000469,-0.4023305632120937
ACH-000470,-0.44938636305304175
ACH-000471,-0.3665137143354904
ACH-000472,-0.455029106962687
ACH-000473,-0.3309983212208845
ACH-000475,-0.4207434317329525
ACH-000476,-0.4988018575968627
ACH-000477,-0.4887855306044616
ACH-000479,-0.5128515536333839
ACH-000480,-0.1889779450998348
ACH-000481,-0.4319585312397028
ACH-000483,-0.4514755544469967
ACH-000484,-0.4983204357007821
ACH-000485,-0.3804593500960591
ACH-000486,-0.5341808043909884
ACH-000487,-0.17673419689789713
ACH-000488,-0.4896243976422326
ACH-000490,-0.5840709878841784
ACH-000491,-0.5928998606515162
ACH-000495,-0.4937676901831622
ACH-000496,-0.3634212776205965
ACH-000499,-0.5096413982992232
ACH-000500,-0.7437144728259981
ACH-000502,-0.4555886829052732
ACH-000503,-0.3063899807485013
ACH-000505,-0.2595933215633632
ACH-000507,-0.4247542740539387
ACH-000510,-0.08108053733370292
ACH-000511,-0.6416268604532894
ACH-000512,-0.4485444754208003
ACH-000516,-0.5340074271907683
ACH-000517,-0.28931695684485004
ACH-000518,-0.502961341639807
ACH-000520,-0.2867179535925537
ACH-000521,-0.3788432983572809
ACH-000522,-0.3765850600829507
ACH-000524,-0.39490254179018336
ACH-000527,-0.32220405847084976
ACH-000528,-0.364551999778389
ACH-000537,-0.33769836170871675
ACH-000541,-0.2784662580774632
ACH-000542,-0.4406966495309404
ACH-000544,-0.5818219329086335
ACH-000545,-0.5940751971990347
ACH-000547,-0.4538376424482842
ACH-000548,-0.4763509642084179
ACH-000549,-0.4786311755920506
ACH-000550,-0.39584655919700623
ACH-000552,-0.3806766318918841
ACH-000556,-0.6463346865480607
ACH-000557,-0.039068160988299724
ACH-000569,-0.5136415872594713
ACH-000570,-0.40343374596126585
ACH-000571,-0.2616806364107711
ACH-000573,-0.6315326199712832
ACH-000576,-0.4029569601722437
ACH-000579,-0.4121877109960281
ACH-000580,-0.3598193055802041
ACH-000584,-0.3625812757886614
ACH-000585,-0.2762143251099189
ACH-000588,-0.40763579729641175
ACH-000589,-0.4314810878632157
ACH-000591,-0.6965517103451284
ACH-000593,-0.37275515333104864
ACH-000600,-0.409856786826673
ACH-000601,-0.6408879435047522
ACH-000605,-0.35349687144378583
ACH-000606,-0.4433393453803588
ACH-000608,-0.3893974397249748
ACH-000614,-0.3345219748922806
ACH-000616,-0.4355453325140995
ACH-000618,-0.6346302736654369
ACH-000619,-0.4223625313327025
ACH-000620,-0.3507321063749961
ACH-000621,-0.2315041461829329
ACH-000622,-0.5252727674318648
ACH-000623,-0.2571085154918738
ACH-000624,-0.6029791370803618
ACH-000627,-0.2767488896785594
ACH-000630,-0.4672882979660336
ACH-000631,-0.269171035319193
ACH-000632,-0.2557642205055592
ACH-000633,-0.16797915370561467
ACH-000637,-0.08809134043755038
ACH-000638,-0.4832349483916197
ACH-000646,-0.4668085964494097
ACH-000647,-0.5310438165467882
ACH-000648,-0.6795830935730074
ACH-000649,-0.20502804297693
ACH-000651,-0.3935822362345008
ACH-000652,-0.41610467522186856
ACH-000653,-0.4500835538372631
ACH-000657,-0.4361532908177102
ACH-000658,-0.2760810205215178
ACH-000661,-0.3397422888788868
ACH-000662,-0.7819468531157492
ACH-000663,-0.34541754898421545
ACH-000665,-0.6355990632386423
ACH-000671,-0.2180988348497113
ACH-000672,-0.3806029169284043
ACH-000673,-0.5898391234586988
ACH-000676,-0.5610903041985055
ACH-000677,-0.2638368479376035
ACH-000681,-0.3332704446520296
ACH-000683,-0.4838680045226318
ACH-000684,-0.6005373344530509
ACH-000688,-0.5301835454606341
ACH-000693,-0.5165814206650405
ACH-000694,-0.4912154000885741
ACH-000695,-0.3818316614875169
ACH-000696,-0.4251314539211197
ACH-000697,-0.4938700945188969
ACH-000699,-0.3825350602354399
ACH-000701,-0.3751310157039613
ACH-000706,-0.6133445384999614
ACH-000711,-0.5095156610051478
ACH-000713,-0.6500430169059944
ACH-000714,-0.4764156865681435
ACH-000718,-0.5439443170589673
ACH-000720,-0.6238011041388056
ACH-000721,-0.33054312015152226
ACH-000724,-0.4264182920938189
ACH-000725,-0.4597299044010832
ACH-000732,-0.5178261171275531
ACH-000734,-0.5551436655877257
ACH-000735,-0.3437713504777209
ACH-000736,-0.4842851785480264
ACH-000738,-0.6007179553702364
ACH-000746,-0.3362368513637325
ACH-000747,-0.4118099568048942
ACH-000748,-0.6933026270255352
ACH-000753,-0.2683050208476137
ACH-000756,-0.19933340006861508
ACH-000757,-0.5542466185513606
ACH-000758,-0.5749904840826336
ACH-000760,-0.5199467190591963
ACH-000762,-0.4998991941911906
ACH-000763,-0.388170376551361
ACH-000764,-0.479486380519129
ACH-000765,-0.44815130756739024
ACH-000766,-0.5162240784822032
ACH-000767,-0.6264205515444491
ACH-000768,-0.4304935681267532
ACH-000769,-0.4291683255645579
ACH-000770,-0.5356937356683543
ACH-000771,-0.28108135627696823
ACH-000773,-0.6650520779152775
ACH-000776,-0.20432592858485205
ACH-000777,-0.1976455082459645
ACH-000778,-0.19979230976971185
ACH-000781,-0.31048531586592776
ACH-000782,-0.29277842008311844
ACH-000783,-0.4021548010139843
ACH-000784,-0.42388667362408666
ACH-000785,-0.3181075142590452
ACH-000787,-0.4765687891333143
ACH-000788,-0.5144767740698971
ACH-000791,-0.35743457727246264
ACH-000792,-0.3648943077530398
ACH-000794,-0.6298929655668499
ACH-000796,-0.3935994735147979
ACH-000798,-0.8696859786493795
ACH-000799,-0.7255893220140834
ACH-000800,-0.624349496389432
ACH-000802,-0.2654138755932273
ACH-000804,-0.4961688052410889
ACH-000805,-0.5381050201812057
ACH-000809,-0.4006272773182407
ACH-000810,-0.5553123845030166
ACH-000811,-0.2833757934471741
ACH-000817,-0.5405181134201453
ACH-000819,-0.422308954415136
ACH-000820,-0.7258344018524543
ACH-000821,-0.1151415666973628
ACH-000822,-0.5458263758364892
ACH-000823,-0.5468217803783005
ACH-000824,-0.2765567360135958
ACH-000827,-0.4699524002424134
ACH-000829,-0.3808580595493293
ACH-000831,-0.3214057883572135
ACH-000832,-0.5556608409671335
ACH-000833,-0.4875593756757761
ACH-000834,-0.5914873577322468
ACH-000835,-0.30071715846955144
ACH-000836,0.0664636220281111
ACH-000837,-0.4212984939881276
ACH-000838,-0.4193867926526103
ACH-000839,-0.5802588015193516
ACH-000840,-0.28617257721441663
ACH-000841,-0.34314786652889623
ACH-000843,-0.4051857543517245
ACH-000846,-0.5825162932915079
ACH-000847,-0.24487589564532505
ACH-000848,-0.29952911629570395
ACH-000849,-0.4876608156426892
ACH-000851,-0.5177465753819575
ACH-000855,-0.12512235907048833
ACH-000856,-0.18353266162289827
ACH-000858,-0.5555608404699621
ACH-000859,-0.4510636931021559
ACH-000861,-0.3052048740268944
ACH-000862,-0.3771946235420234
ACH-000865,-0.5004656256909681
ACH-000866,-0.3857484508175138
ACH-000867,-0.569981953255973
ACH-000869,-0.4905397527454786
ACH-000872,-0.6463277882747859
ACH-000873,-0.5041399760627622
ACH-000876,-0.539233870079561
ACH-000878,-0.44885081457824616
ACH-000880,-0.5147994039235472
ACH-000881,-0.27564340600969395
ACH-000882,-0.5529481350005212
ACH-000884,-0.5028518438483064
ACH-000885,-0.4292172272634766
ACH-000887,-0.5470627208549597
ACH-000889,-0.16076415502393726
ACH-000896,-0.4046698661287523
ACH-000898,-0.32706013885953034
ACH-000900,-0.5831460088211428
ACH-000901,-0.11669431167967052
ACH-000905,-0.5552844128112621
ACH-000906,-0.4223163714306274
ACH-000907,-0.21434938825661956
ACH-000910,-0.17928623071993846
ACH-000911,-0.4797084264744826
ACH-000912,-0.2314368763368703
ACH-000913,-0.4890663024964107
ACH-000915,-0.3133958307992361
ACH-000916,-0.747107060858723
ACH-000917,-0.2019571313246829
ACH-000920,-0.6550731769408641
ACH-000921,-0.6395112899116212
ACH-000924,-0.4564853977471165
ACH-000926,-0.3352383091199458
ACH-000928,-0.5173802744374097
ACH-000929,-0.5048354022969352
ACH-000932,-0.34845122113423665
ACH-000935,-0.4856440369363399
ACH-000936,-0.4756039898805055
ACH-000937,-0.41692269395359305
ACH-000938,-0.5054013571444403
ACH-000939,-0.16913777311603018
ACH-000941,-0.3856189907787326
ACH-000943,-0.16799230486055824
ACH-000946,-0.5372521155906963
ACH-000947,-0.21556720541742955
ACH-000948,-0.453105485554294
ACH-000950,-0.4578454674975214
ACH-000953,-0.4245536832298705
ACH-000954,-0.1562456887444876
ACH-000957,-0.6189969694763537
ACH-000958,-0.2543591228615814
ACH-000960,-0.4398700005770077
ACH-000963,-0.4826468360269021
ACH-000968,-0.4480135749322714
ACH-000969,-0.41955166387551424
ACH-000972,-0.8374525060451949
ACH-000973,-0.4670888947152122
ACH-000974,-0.3659604824315572
ACH-000978,-0.4731831995735356
ACH-000984,-0.4593256568735906
ACH-000986,-0.5022335260015454
ACH-000988,-0.22224629796419226
ACH-000993,-0.526475428382593
ACH-000994,-0.33152456573167705
ACH-000996,-0.6765301855085366
ACH-001001,-0.4992634412287572
ACH-001020,-0.380392374880881
ACH-001028,-0.6041790175082363
ACH-001031,-0.3458612406408718
ACH-001038,-0.3872869721892671
ACH-001048,-0.3826028603349719
ACH-001050,-0.3374435125964288
ACH-001053,-0.5820865618072141
ACH-001054,-0.3908539922711525
ACH-001061,-0.4645201897445724
ACH-001067,-0.4507761129805127
ACH-001075,-0.4642084643932511
ACH-001096,-0.4647998577220246
ACH-001111,-0.6206454652454482
ACH-001119,-0.3590702470006089
ACH-001128,0.1443676316127072
ACH-001134,-0.5113238637950823
ACH-001151,-0.4312697899806463
ACH-001163,-0.470776162332929
ACH-001164,-0.4998033623410059
ACH-001183,-0.3985032864602286
ACH-001192,-0.29256253722847003
ACH-001193,-0.40696262140681294
ACH-001196,-0.3754300868426754
ACH-001197,-0.6532911276906072
ACH-001205,-0.6219859193850977
ACH-001211,-0.3998994120759138
ACH-001212,-0.6131203102710387
ACH-001228,-0.4454271895665565
ACH-001232,-0.8588008771276919
ACH-001239,-0.5752231545913726
ACH-001270,-0.5658877221417773
ACH-001274,-0.4539823498593962
ACH-001275,-0.22792696642254398
ACH-001277,-0.1986165731045037
ACH-001278,-0.31260049511826554
ACH-001280,-0.26256979548044274
ACH-001283,-0.2527954144585729
ACH-001289,-0.3157303353227888
ACH-001300,-0.4378719311629541
ACH-001301,-0.42561893097752745
ACH-001302,-0.2369476549042445
ACH-001306,-0.2306221807920811
ACH-001318,-0.2937201021829783
ACH-001322,-0.37121009512112907
ACH-001328,-0.5153905954425054
ACH-001332,-0.7440281838950328
ACH-001336,-0.5890220242788554
ACH-001346,-0.4596954176326642
ACH-001353,-0.28319173456994223
ACH-001354,-0.19264931586975864
ACH-001367,-0.6166412999685779
ACH-001368,-0.4547596190794112
ACH-001374,-0.31782352002972475
ACH-001377,-0.34221335030586275
ACH-001380,-0.3666884662832326
ACH-001391,-0.3738903691470912
ACH-001408,-0.4185655362023666
ACH-001430,-0.6004367936232479
ACH-001431,-0.3270635637325877
ACH-001450,-0.24635818873529985
ACH-001496,-0.3422464063779712
ACH-001500,-0.1984207043628062
ACH-001523,-0.4893843128868857
ACH-001532,-0.35268451460915795
ACH-001550,-0.0971687540098672
ACH-001552,-0.5693987543606348
ACH-001554,-0.4560160644329441
ACH-001654,-0.5470793449952062
ACH-001735,-0.4157716925060559
ACH-001736,-0.4994664382561642
ACH-001737,-0.3079839073849633
ACH-001740,-0.6155432028275895
ACH-001745,-0.604074501241832
ACH-001765,-0.4813752201399693
