,AKNA (80709)
ACH-000004,0.008650004229566867
ACH-000005,-0.13402829881065698
ACH-000007,-0.0501014468402796
ACH-000009,-0.09663609166707496
ACH-000011,0.022948007822561036
ACH-000012,-0.014804320734638466
ACH-000013,-0.049841850580214314
ACH-000014,0.18802951899221715
ACH-000015,-0.1284857095522045
ACH-000017,-0.05309246463940255
ACH-000018,-0.0937784030191886
ACH-000019,0.06857939369087321
ACH-000021,-0.0775975456138828
ACH-000022,0.042978361585636435
ACH-000025,-0.04263439552980449
ACH-000028,0.016959470592576412
ACH-000030,-0.047177190584045695
ACH-000035,-0.1139466551808977
ACH-000036,0.051526758961071714
ACH-000037,0.020361306174610433
ACH-000039,-0.2022393485138199
ACH-000040,-0.2170292381221911
ACH-000041,-0.23305797640367584
ACH-000042,0.02994729875208952
ACH-000045,-0.06357884342459456
ACH-000047,-0.09815669951972084
ACH-000052,0.002437575583331629
ACH-000053,0.04500869948870917
ACH-000054,-0.13977763018124445
ACH-000055,-0.2511504879718696
ACH-000060,-0.086071407578869
ACH-000067,-0.11399141104030565
ACH-000070,0.22891978798720075
ACH-000075,-0.08929655050130908
ACH-000078,-0.008174935762221947
ACH-000082,-0.1327262643012047
ACH-000085,-0.1838091714342656
ACH-000086,-0.017009194232278684
ACH-000087,-0.08869137689116773
ACH-000092,-0.06642392652363728
ACH-000095,-0.1338155278673529
ACH-000097,-0.1551721089970961
ACH-000098,-0.016456226160523137
ACH-000099,-0.14531707289676574
ACH-000108,-0.0038057285990764243
ACH-000113,-0.018132009791278644
ACH-000116,-0.002150608350944316
ACH-000118,-0.02358290438017681
ACH-000120,-0.08937926870443838
ACH-000123,0.0371685552872557
ACH-000127,-0.1609784919678953
ACH-000128,-0.14796829404582604
ACH-000132,0.033458192792520394
ACH-000133,-0.06432321900628091
ACH-000137,0.016910862926797474
ACH-000138,-0.13324051618824811
ACH-000142,0.12865191358012054
ACH-000143,0.017693352204153086
ACH-000146,-0.10773018766678358
ACH-000148,-0.1307758141906621
ACH-000150,-0.09474970116387456
ACH-000152,0.058911472747502386
ACH-000153,0.08945287143319636
ACH-000159,0.028833195689366188
ACH-000160,0.010961315841226263
ACH-000163,-0.043866535700693085
ACH-000167,0.12767879040482916
ACH-000168,0.016156051329364762
ACH-000169,-0.10925202935644024
ACH-000178,-0.0741641525351742
ACH-000183,0.002372831390813698
ACH-000188,-0.1498658645438908
ACH-000189,-0.052120231087950115
ACH-000190,0.1692572416267541
ACH-000198,0.0417982849018084
ACH-000203,0.05578342925317654
ACH-000204,0.10913821340720302
ACH-000206,0.24144912648950256
ACH-000207,0.11488804299109033
ACH-000208,-0.15596286287902608
ACH-000210,0.05896721242761835
ACH-000211,-0.010264356760666877
ACH-000215,-0.027325705435508475
ACH-000221,0.004483602269080972
ACH-000222,-0.07525420838469818
ACH-000223,-0.03501691754337747
ACH-000226,0.01946098942442335
ACH-000227,-0.15335843026169815
ACH-000228,-0.02401527218304737
ACH-000231,-0.003509405829420741
ACH-000232,-0.0959807144679745
ACH-000233,-0.12275901047033393
ACH-000234,-0.024208106154756225
ACH-000235,-0.0451010881596751
ACH-000237,-0.15115445966470215
ACH-000238,0.11733649176251232
ACH-000242,-0.07441177343395354
ACH-000243,0.0231996936421786
ACH-000244,0.02522295496609241
ACH-000246,-0.15405368581948992
ACH-000248,-0.04250405742474888
ACH-000250,-0.060957436859457426
ACH-000251,-0.030134323576401324
