,GUCD1 (83606)
ACH-000278,-0.18617536284601027
ACH-000279,-0.1714833767322895
ACH-000280,-0.10737446741891048
ACH-000281,-0.08086458756214986
ACH-000288,-0.06904732307570571
ACH-000291,-0.2410288122612897
ACH-000293,-0.05659468124576648
ACH-000294,0.13784629505846713
ACH-000295,0.17892259165823626
ACH-000296,-0.15198349870057642
ACH-000302,-0.2456182561805872
ACH-000304,-0.279146455184116
ACH-000307,0.00352859130175311
ACH-000308,-0.17318694058803608
ACH-000310,0.05098358184184534
ACH-000311,-0.15488437974791394
ACH-000312,-0.2104636567054317
ACH-000315,-0.08948296076515605
ACH-000316,-0.17708350166053832
ACH-000317,0.2359310601142533
ACH-000318,0.02874602688600333
ACH-000319,-0.03425498256407556
ACH-000320,-0.4059977846669853
ACH-000322,-0.2541797423962313
ACH-000323,-0.3431856344131234
ACH-000324,0.02248091430698065
ACH-000329,-0.060989122846699516
ACH-000330,-0.11804265016769633
ACH-000331,0.028205801937677882
ACH-000332,-0.14960196758163144
ACH-000334,-0.1826624005507872
ACH-000335,-0.2713493616980013
ACH-000336,-0.0703297324197648
ACH-000337,-0.19213931048100671
ACH-000338,-0.06827909121618568
ACH-000339,-0.10330379511375218
ACH-000341,-0.16195426838084956
ACH-000348,-0.15243575440790702
ACH-000350,0.02706904349518272
ACH-000352,-0.07219336199027432
ACH-000356,0.05365062905704419
ACH-000361,-0.15729636473320216
ACH-000362,0.042344466812222085
ACH-000363,-0.11821046550580888
ACH-000364,-0.2228285659300895
ACH-000365,-0.165886621166643
ACH-000366,-0.185692212314192
ACH-000368,-0.10063182381925384
ACH-000374,0.1984858038046567
ACH-000375,-0.06477804891322886
ACH-000376,-0.14887964383990898
ACH-000381,0.09798258289289884
ACH-000383,-0.12580802022427498
ACH-000387,-0.10617508374712156
ACH-000389,-0.30361671334402657
ACH-000390,-0.09267919832766272
ACH-000393,-0.1643169857341384
ACH-000395,-0.1663965559061199
ACH-000396,-0.0772840095934538
ACH-000397,-0.08013940461769029
ACH-000401,-0.11638687518844686
ACH-000402,-0.4928634389757314
ACH-000403,-0.22440291390210576
ACH-000404,-0.5283808051341037
ACH-000406,-0.17302223224415084
ACH-000407,-0.11792943665639408
ACH-000408,-0.4127665594307097
ACH-000410,-0.21785957230293865
ACH-000411,0.011582274867622323
ACH-000414,-0.1377984295537645
ACH-000415,-0.11466804774909405
ACH-000416,-0.0550411809394257
ACH-000420,-0.3319688170789223
ACH-000421,-0.33867118608809194
ACH-000424,-0.23778691395933774
ACH-000425,-0.21222893868117104
ACH-000426,0.05153237776357339
ACH-000427,-0.12893107872932824
ACH-000433,-0.24527232984183006
ACH-000435,-0.048334287855335986
ACH-000436,-0.07898455300937596
ACH-000444,-0.22192592525698532
ACH-000445,-0.3517080118243412
ACH-000448,-0.16253674480654853
ACH-000450,-0.08670113155107179
ACH-000452,-0.133139228543647
ACH-000454,-0.07123285363654253
ACH-000458,-0.11385558478495557
ACH-000459,0.03507734727721713
ACH-000460,-0.1109715266923348
ACH-000461,-0.1868350177126613
ACH-000463,-0.12122365064547852
ACH-000464,-0.0976167576509538
ACH-000466,-0.2544396138812114
ACH-000467,-0.09765890139411602
ACH-000468,-0.04060082437505783
ACH-000469,-0.08009511227708263
ACH-000470,-0.2153906072521628
ACH-000471,-0.1901253824691894
ACH-000472,-0.1880733176798826
ACH-000473,-0.1820285188672362
ACH-000475,-0.08223867508375045
ACH-000476,-0.04028742052658466
ACH-000477,-0.08389144449262145
ACH-000479,-0.472794086449247
ACH-000480,-0.3443520350897267
ACH-000481,-0.13684885625259915
ACH-000483,-0.03283871720942168
ACH-000484,-0.014258818248437144
ACH-000485,-0.1415472620169108
ACH-000486,-0.12945867798334446
ACH-000487,-0.1257961505189418
ACH-000488,-0.16761650851219118
ACH-000490,-0.1246672716062778
ACH-000491,-0.3702789765743244
ACH-000495,-0.15656552822213676
ACH-000496,-0.0883185297637939
ACH-000499,-0.16466688830727644
ACH-000500,-0.6167916802780488
ACH-000502,-0.1917924152702941
ACH-000503,-0.08174446225774352
ACH-000505,-0.14815321672413007
ACH-000507,-0.06368077990119553
ACH-000510,-0.2224209218089984
ACH-000511,-0.14766453839703622
ACH-000512,-0.07729175006788792
ACH-000516,-0.1640100382999474
ACH-000517,-0.2075063614049492
ACH-000518,-0.10441729911037136
ACH-000520,-0.013698390757231204
ACH-000521,-0.16209807305821367
ACH-000522,-0.035181711738754534
ACH-000524,-0.14297631848742068
ACH-000527,-0.16882079203715705
ACH-000528,-0.19709613776056972
ACH-000537,0.03662402269567997
ACH-000541,-0.07022236061195078
ACH-000542,-0.15879659031794274
ACH-000544,-0.05414237297365244
ACH-000545,0.05604698525414558
ACH-000547,0.09243237053879694
ACH-000548,-0.0001913255589747183
ACH-000549,-0.21750774804173054
ACH-000550,-0.10223379393205227
ACH-000552,-0.04778803380165972
ACH-000556,-0.09804082306610906
ACH-000557,-0.045992153019456174
ACH-000569,0.15976107031634068
ACH-000570,-0.17690675118196306
ACH-000571,-0.2457949266479943
ACH-000573,-0.2004136741247152
ACH-000576,-0.057105337071431526
ACH-000579,0.07219983936492412
ACH-000580,-0.3270830983458908
ACH-000584,-0.0934392780978217
ACH-000585,0.10132685787676253
ACH-000588,-0.10735334881725407
ACH-000589,-0.17868040313010386
ACH-000591,-0.1815342456512427
ACH-000593,0.02436065978481395
ACH-000600,0.019120571835084168
ACH-000601,-0.18728483930237927
ACH-000605,-0.19853107147221666
ACH-000606,-0.18833564051090534
ACH-000608,-0.14258774268377086
ACH-000614,0.05455575643360752
ACH-000616,-0.09360913473255264
ACH-000618,-0.20785850863275848
ACH-000619,-0.07694261606667396
ACH-000620,-0.03600434955267365
ACH-000621,-0.17566317681395446
ACH-000622,-0.2314335804192357
ACH-000623,-0.20234138879486474
ACH-000624,-0.17960048684652746
ACH-000627,-0.14433645301299147
ACH-000630,-0.06723483483440346
ACH-000631,-0.10710910464051086
ACH-000632,-0.06221319217135421
ACH-000633,-0.19942747125711252
ACH-000637,-0.2939944652582085
ACH-000638,-0.22567078477547825
ACH-000646,-0.1706530040792892
ACH-000647,-0.216061772094666
ACH-000648,0.048192105378657264
ACH-000649,-0.049405390743253993
ACH-000651,-0.13684653115461398
ACH-000652,0.017228279082170096
ACH-000653,-0.2518671044419652
ACH-000657,-0.14209089461294594
ACH-000658,-0.05183577734814993
ACH-000661,-0.04986093026790462
ACH-000662,0.13670338989850914
ACH-000663,-0.07690986464401925
ACH-000665,-0.2716027042777007
ACH-000671,-0.11292705460036945
ACH-000672,0.07789577867587764
ACH-000673,-0.14364776772214166
ACH-000676,-0.14797163922242934
ACH-000677,-0.10764135345945286
ACH-000681,-0.09264962990952903
ACH-000683,-0.05880304842436492
ACH-000684,-0.1291511304707027
ACH-000688,-0.0683586754019919
ACH-000693,-0.11117134418280797
ACH-000694,-0.1510228811602371
ACH-000695,-0.014128171591517353
ACH-000696,-0.17410395701939202
ACH-000697,-0.2394076458389126
ACH-000699,-0.3047464569244941
ACH-000701,0.028562678752479607
ACH-000706,-0.16054064940257745
ACH-000711,-0.15401518432050984
ACH-000713,0.12075180559499205
ACH-000714,-0.06374388237923885
ACH-000718,-0.11867506305661762
ACH-000720,-0.15991306156271415
ACH-000721,-0.16875081396615174
ACH-000724,-0.0998568944873392
ACH-000725,-0.3275689487772305
ACH-000732,-0.08259791556864744
ACH-000734,-0.1463853679315609
ACH-000735,-0.12142303470054848
ACH-000736,-0.14955252297852825
ACH-000738,-0.10105824852663424
ACH-000746,-0.07714507686379947
ACH-000747,-0.17075451139354514
ACH-000748,-0.2186393934262286
ACH-000753,-0.14490187868569454
ACH-000756,-0.2065373038292888
ACH-000757,-0.4021172078978942
ACH-000758,-0.15653057158934364
ACH-000760,-0.09177904786052493
ACH-000762,-0.1829482786605624
ACH-000763,-0.16194893850204495
ACH-000764,-0.08664796156107701
ACH-000765,0.049166603908744916
ACH-000766,-0.4460903246041205
ACH-000767,-0.27202498728074753
ACH-000768,-0.12643009381878229
ACH-000769,-0.07837504863679219
ACH-000770,-0.1160578192155047
ACH-000771,-0.19825356614035336
ACH-000773,-0.13171399340666565
ACH-000776,-0.309949217264788
ACH-000777,-0.2513331063713693
ACH-000778,-0.4409818587178167
ACH-000781,-0.2955259888813287
ACH-000782,-0.06486997856825043
ACH-000783,-0.04265608146749486
ACH-000784,-0.15951754698187676
ACH-000785,-0.10510733447848414
ACH-000787,-0.10309266565450956
ACH-000788,-0.032586313561425946
ACH-000791,-0.3015498079739541
ACH-000792,-0.15811280985775575
ACH-000794,-0.029306413868139376
ACH-000796,-0.0552621286855719
ACH-000798,-0.2602126365422611
ACH-000799,-0.3787427323387467
ACH-000800,-0.26173020202241765
ACH-000802,0.016457537854152503
ACH-000804,0.10313467309182077
ACH-000805,0.028374762388529325
ACH-000809,-0.1082034991809799
ACH-000810,-0.10991792343343296
ACH-000811,-0.084788004622337
ACH-000817,-0.05300589262075826
ACH-000819,-0.20490641636644485
ACH-000820,-0.008836653751853413
ACH-000821,-0.35552178054209044
ACH-000822,-0.07451014942578704
ACH-000823,-0.16861472744474684
ACH-000824,-0.034747737137445264
ACH-000827,-0.11307721549034636
ACH-000829,-0.2754938367694857
ACH-000831,-0.28931024480333195
ACH-000832,-0.018559515480161232
ACH-000833,-0.05971338903995376
ACH-000834,-0.05541540518550348
ACH-000835,-0.1291327277024085
ACH-000836,-0.25077279448908874
ACH-000837,-0.2351190963863813
ACH-000838,-0.10435118930510937
ACH-000839,-0.3537920018524656
ACH-000840,-0.08856683154882407
ACH-000841,-0.1837321500341461
ACH-000843,-0.06513073925561041
ACH-000846,-0.233347734625252
ACH-000847,0.12225910794433807
ACH-000848,0.05180985149876803
ACH-000849,-0.11680621862699116
ACH-000851,-0.08995690713100045
ACH-000855,-0.2553192689315472
ACH-000856,-0.0981926536103841
ACH-000858,-0.28299516129263474
ACH-000859,-0.14836324943102175
ACH-000861,-0.16827990030963774
ACH-000862,-0.17263553393146372
ACH-000865,-0.06097847761956431
ACH-000866,-0.13856992793659942
ACH-000867,-0.1240825068314954
ACH-000869,-0.2551270338988865
ACH-000872,-0.20859834473459116
ACH-000873,-0.12549182039139795
ACH-000876,-0.06254341195815626
ACH-000878,-0.34602289044691303
ACH-000880,-0.16268883810449813
ACH-000881,-0.04742944984576004
ACH-000882,-0.09699208465130338
ACH-000884,-0.08690266813455944
ACH-000885,-0.06046280125291175
ACH-000887,-0.0613231162923228
ACH-000889,-0.07800526121982795
ACH-000896,-0.2082968428769523
ACH-000898,-0.11321613884702646
ACH-000900,-0.3726054093158633
ACH-000901,-0.2633356081474655
ACH-000905,0.0003014788434132229
ACH-000906,-0.10144228814868787
ACH-000907,-0.23236249960082436
ACH-000910,-0.13333573990254752
ACH-000911,-0.1527931282191254
ACH-000912,-0.23286695057003365
ACH-000913,-0.1058037377724438
ACH-000915,0.0010896643209058754
ACH-000916,-0.022284090023980727
ACH-000917,0.008806983312575577
ACH-000920,-0.2409631183821609
ACH-000921,-0.18305476824233552
ACH-000924,-0.19022710150242791
ACH-000926,-0.1357006931454283
ACH-000928,-0.017119323543179108
ACH-000929,-0.07681419673450572
ACH-000932,-0.15344906774214018
ACH-000935,0.16266361719931546
ACH-000936,-0.06939574363367287
ACH-000937,-0.11886706827234728
ACH-000938,-0.06438949575983118
ACH-000939,-0.2893590421038135
ACH-000941,-0.19898762163635333
ACH-000943,-0.036264091020519
ACH-000946,-0.21861164613153775
ACH-000947,-0.0912796778179688
ACH-000948,-0.17178967720897248
ACH-000950,0.019821759958058984
ACH-000953,-0.06391965918910583
ACH-000954,0.2206840550936017
ACH-000957,0.08609244216870035
ACH-000958,-0.17545146837136005
ACH-000960,-0.018754169971668632
ACH-000963,-0.17037917241997888
ACH-000968,-0.02649367340213904
ACH-000969,0.047642707869581184
ACH-000972,-0.26262805185112464
ACH-000973,-0.1615466306485149
ACH-000974,-0.24321047407263946
ACH-000978,0.08205941289108461
ACH-000984,0.023058626515996317
ACH-000986,0.06610533604264861
ACH-000988,-0.10296593770119904
ACH-000993,-0.09882273149213744
ACH-000994,-0.054415949254319744
ACH-000996,-0.2819173249094836
ACH-001001,-0.07111435693659578
ACH-001020,-0.2191166043267484
ACH-001028,-0.1138443713127328
ACH-001031,-0.1396228887790403
ACH-001038,-0.1251018357243352
ACH-001048,-0.16194834708224384
ACH-001050,-0.032148797819537216
ACH-001053,-0.179242670794309
ACH-001054,-0.1840604592151263
ACH-001061,-0.09097932653194583
ACH-001067,-0.2713370715471827
ACH-001075,-0.14404205734748354
ACH-001096,-0.14449121165981055
ACH-001111,-0.08474482127693436
ACH-001119,-0.15270983650536174
ACH-001128,0.01346584374708714
ACH-001134,-0.11677357699255912
ACH-001151,-0.2045268646737676
ACH-001163,-0.21277741937561465
ACH-001164,-0.1307224842845055
ACH-001183,-0.0831531772512152
ACH-001192,-0.2336546014575163
ACH-001193,0.09211383418155393
ACH-001196,-0.05641077234410233
ACH-001197,-0.03118201791711813
ACH-001205,-0.155579611169403
ACH-001211,-0.3578747343769948
ACH-001212,-0.2804570327836638
ACH-001228,-0.16431469836142154
ACH-001232,-0.10284845713328017
ACH-001239,-0.2650969270688115
ACH-001270,-0.1249862919004196
ACH-001274,-0.3452080572628089
ACH-001275,-0.17294557044530276
ACH-001277,-0.2489919614334384
ACH-001278,-0.040072174311954326
ACH-001280,-0.16760927610351903
ACH-001283,-0.08597741192050108
ACH-001289,0.029854754563146273
ACH-001300,-0.13699098309028354
ACH-001301,-0.1659164788508853
ACH-001302,-0.14239419699408215
ACH-001306,-0.19793090411886735
ACH-001318,-0.18354201293746167
ACH-001322,-0.2050841229095913
ACH-001328,-0.1206841096417252
ACH-001332,-0.20020892486170286
ACH-001336,-0.19838180108155426
ACH-001346,-0.2736746922369308
ACH-001353,-0.16381565067676687
ACH-001354,-0.019389445167514497
ACH-001367,0.02471968402273354
ACH-001368,-0.18304807734416104
ACH-001374,-0.10335508736809576
ACH-001377,0.07928793616963031
ACH-001380,0.003572351760805762
ACH-001391,-0.018823417175599457
ACH-001408,-0.044294324155798134
ACH-001430,-0.054391668991322535
ACH-001431,-0.05255091088861103
ACH-001450,-0.060344161194665125
ACH-001496,-0.18433831604904524
ACH-001500,-0.0858101296129371
ACH-001523,0.07624849158801981
ACH-001532,-0.12123734171397227
ACH-001550,-0.18115060809558875
ACH-001552,-0.07045188760407706
ACH-001554,-0.11553394059631684
ACH-001654,-0.1877512372662663
ACH-001735,-0.08579611988074773
ACH-001736,-0.1903414498000787
ACH-001737,-0.16357659516244855
ACH-001740,-0.1514998725864728
ACH-001745,-0.1575834808136852
ACH-001765,-0.2530202705412347
